match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_aerialLost,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_sofascoreId,captain,stat_hitWoodwork,stat_wasFouled,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_punches,stat_errorLeadToAGoal
12117317,home,Bahia,Cauly,,,cauly,Cauly,M,8,175,2903,M,255873,EUR,811123200,F,8,8,False,10.0,9.0,,,0.0,1.0,1.0,9.0,11.0,,,,,,59.0,18.0,7.4,2.0,0.333013,3,,2.0,,,3.0,,,3.0,3.0,,1.0,1.0,,,,0.1195,0.0784,1.0,,,,,,,2.0,,,,,1.0,,,,,
12117317,home,Bahia,Everaldo,,,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,True,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,31.0,4.0,7.1,,0.00014998,3,,,1.0,1.0,1.0,,,,,,1.0,,,,,0.1212,,,1.0,1.0,,,,,1.0,,,,,2.0,1.0,,,,
12117317,home,Bahia,Biel,Gabriel,Teixeira Aragão,biel,Biel,F,20,169,2141,M,1106140,EUR,986083200,F,11,11,True,8.0,5.0,,,0.0,2.0,2.0,4.0,8.0,,,,,,21.0,16.0,7.3,7.0,0.0169496,1,,2.0,,2.0,2.0,,,1.0,,,,1.0,,1.0,,0.1817,0.4079,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,
12117317,home,Bahia,Carlos De Pena,,,carlos-de-pena,Carlos De Pena,M,27,177,495,M,311394,EUR,700272000,M,14,14,True,6.0,4.0,1.0,,0.0,,,5.0,10.0,,,,,,11.0,13.0,6.2,6.0,0.0289998,1,,4.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,,,,,0.1002,,1.0,1.0,,,,,,,,,,,,,,,,
12117317,home,Bahia,Nicolás Acevedo,,,nicolas-acevedo,N. Acevedo,M,26,173,1112,M,959620,EUR,924048000,M,26,26,True,11.0,10.0,1.0,,0.0,3.0,3.0,7.0,8.0,3.0,,,,,11.0,13.0,6.7,1.0,0.00434579,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
12117317,home,Bahia,Tiago Souza,,,tiago-souza,T. Souza,F,77,178,943,M,1469531,EUR,1112918400,F,77,77,True,3.0,3.0,,,0.0,2.0,2.0,1.0,3.0,1.0,,,,,11.0,8.0,6.4,3.0,0.00060279,0,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12117317,home,Bahia,Marcos Felipe,,,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117317,home,Bahia,Danilo Fernandes,,,danilo-fernandes,D. Fernandes,G,1,189,643,M,145054,EUR,576028800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117317,home,Bahia,Santiago Arias,,,santiago-arias,S. Arias,D,13,177,3440,M,158583,EUR,695260800,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117317,home,Bahia,Cicinho,,,cicinho,Cicinho,D,2,168,196,M,243271,EUR,599097600,D,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117317,home,Bahia,Vitor Hugo,,,vitor-hugo,V. Hugo,D,14,187,899,M,794838,EUR,674697600,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117317,home,Bahia,Yago Felipe,,,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117317,home,Bahia,Thaciano,,,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117317,away,Athletico,Mycael,Mycael,,mycael,Mycael,G,1,191,790,M,1128850,EUR,1079049600,G,41,41,False,28.0,9.0,25.0,6.0,0.0,3.0,4.0,6.0,24.0,12.0,5.0,7.0,,,90.0,46.0,8.1,20.0,0.00097452,0,1.8339,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,
12117317,away,Athletico,Leonardo Godoy,,,leonardo-godoy,L. Godoy,D,29,174,518,M,794006,EUR,799027200,D,29,29,False,17.0,14.0,2.0,,0.0,11.0,12.0,3.0,6.0,,,,,,90.0,31.0,6.9,6.0,0.00088246,0,,1.0,1.0,2.0,2.0,,,,,,,,3.0,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,
12117317,away,Athletico,Lucas Belezi,,,belezi-lucas,L. Belezi,D,45,186,218,M,1130040,EUR,1052352000,D,45,45,False,29.0,24.0,6.0,2.0,0.0,20.0,21.0,4.0,8.0,1.0,,,,,90.0,45.0,7.1,6.0,0.00187123,0,,,3.0,2.0,5.0,,,,,,,,8.0,2.0,,,,,2.0,,2.0,2.0,,,,,,,,,,,,,
12117317,away,Athletico,Mateo Gamarra,,,gamarra-mateo,M. Gamarra,D,14,185,727,M,1085451,EUR,972000000,D,15,15,False,26.0,24.0,5.0,4.0,0.0,17.0,17.0,7.0,9.0,2.0,,,,,90.0,45.0,6.8,4.0,0.00506886,1,,,2.0,1.0,4.0,1.0,,,,,1.0,,11.0,2.0,1.0,0.0141,,,,,1.0,2.0,2.0,,,,,,,,,,,,1.0
12117317,away,Athletico,Lucas Esquivel,Lucas Esquivel,,lucas-esquivel,L. Esquivel,D,37,183,1067,M,1087079,EUR,1003017600,D,37,37,False,32.0,19.0,8.0,3.0,0.0,15.0,20.0,5.0,13.0,8.0,,,,,90.0,55.0,7.2,17.0,0.118228,0,,1.0,1.0,3.0,6.0,1.0,1.0,,,,,,1.0,5.0,4.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,
12117317,away,Athletico,Gabriel Girotto,,,gabriel-girotto,Gabriel,M,6,171,540,M,242052,EUR,710726400,M,3,3,False,27.0,23.0,4.0,2.0,0.0,18.0,19.0,5.0,8.0,5.0,,,,,90.0,39.0,6.9,4.0,0.00242067,0,,,1.0,4.0,5.0,3.0,,,,,,,3.0,4.0,2.0,,,,,,1.0,2.0,,1.0,,,,,,,,,,,
12117317,away,Athletico,Felipinho,Felipinho,,felipinho,Felipinho,M,5,183,272,M,1107060,EUR,1003363200,M,23,23,False,8.0,7.0,1.0,1.0,0.0,5.0,6.0,2.0,2.0,2.0,,,,,83.0,22.0,6.7,2.0,0.00378738,0,,,2.0,8.0,7.0,2.0,1.0,2.0,2.0,,,,5.0,3.0,1.0,,,,1.0,,,,,4.0,,,,,,,,,,,
12117317,away,Athletico,Nikão,,,nikao,Nikão,M,11,174,442,M,139300,EUR,712368000,M,11,11,False,17.0,11.0,2.0,1.0,0.0,9.0,11.0,3.0,7.0,4.0,,,,,71.0,25.0,7.3,8.0,0.0627724,2,,1.0,3.0,3.0,4.0,,,2.0,,,1.0,1.0,1.0,,,0.4579,0.2088,1.0,,,,,,2.0,1.0,,,,1.0,,,1.0,,,
12117317,away,Athletico,Bruno Zapelli,,,bruno-zapelli,Bruno Zapelli,M,10,181,1443,M,1092354,EUR,1021507200,M,10,10,False,15.0,10.0,1.0,1.0,0.0,6.0,8.0,4.0,7.0,3.0,,,,,60.0,21.0,6.8,6.0,0.00174309,1,,,,1.0,2.0,,,,,,,1.0,,2.0,,0.058,0.185,,,,,,,1.0,,,,,,,,,,,
12117317,away,Athletico,Tomás Cuello,,,tomas-cuello,T. Cuello,M,28,176,1951,M,871273,EUR,952214400,M,28,28,False,14.0,11.0,2.0,,1.0,3.0,3.0,8.0,11.0,3.0,,,,,83.0,35.0,6.8,10.0,0.243733,1,,,,13.0,8.0,2.0,4.0,6.0,3.0,,,,,2.0,,0.0486,,,3.0,1.0,,2.0,,1.0,2.0,,,,3.0,1.0,2.0,,,,
12117317,away,Athletico,Pablo,,,pablo,Pablo,F,92,185,909,M,374486,EUR,709257600,F,92,92,False,8.0,5.0,1.0,,0.0,4.0,4.0,1.0,4.0,1.0,,,,,60.0,14.0,6.3,6.0,0.00056214,0,,,,4.0,,,2.0,,,,,,2.0,,,,,,1.0,,,,1.0,1.0,,,True,,,,1.0,,,,
12117317,away,Athletico,Christian,,,christian,Christian,M,88,178,1761,M,981733,EUR,977184000,M,88,88,True,3.0,1.0,,,0.0,1.0,2.0,,1.0,,,,,,30.0,4.0,6.5,3.0,8.601e-05,0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12117317,away,Athletico,Emersonn,Emersonn,,emersonn,Emersonn,F,20,186,559,M,1128844,EUR,1089936000,F,90,90,True,9.0,5.0,1.0,1.0,0.0,4.0,5.0,1.0,4.0,4.0,,,,,30.0,18.0,6.1,10.0,0.00016404,1,,,2.0,8.0,2.0,,3.0,,,1.0,,1.0,,,,0.23,0.258,,4.0,,,,3.0,1.0,,,,,1.0,,,,,,
12117317,away,Athletico,Fernando,,,fernando,Fernando,D,17,181,188,M,1017746,EUR,937267200,D,6,6,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,19.0,3.0,6.4,,2.714e-05,0,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,
12117317,away,Athletico,João Cruz,,,joao-cruz,J. Cruz,M,8,172,469,M,1485226,EUR,1147392000,M,57,57,True,3.0,2.0,1.0,,0.0,1.0,2.0,1.0,1.0,,,,,,15.0,7.0,6.1,3.0,0.00052138,0,,,,2.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12117317,away,Athletico,Fernandinho,,,fernandinho,Fernandinho,M,,179,1901,M,13630,EUR,484012800,M,5,5,True,5.0,3.0,2.0,,0.0,1.0,1.0,2.0,4.0,1.0,,,,,15.0,6.0,6.5,3.0,0.00234842,0,,,,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,
12117317,away,Athletico,Matheus Soares,,,matheus-rocha,M. Soares,G,42,193,84,M,1485244,EUR,1105228800,G,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117317,away,Athletico,Léo Linck,,,leo-linck,L. Linck,G,24,194,1042,M,1119887,EUR,983577600,G,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117317,away,Athletico,Leonardo Derik,Leonardo Derik,,leonardo-derik,Leonardo Derik,D,6,168,217,M,1199277,EUR,1122163200,D,61,61,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117317,away,Athletico,Arthur Dias,,,arthur-dias,A. Dias,D,4,183,310,M,2063956,EUR,1176163200,D,65,65,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117317,away,Athletico,Bruno Praxedes,,,bruno-praxedes,B. Praxedes,M,25,186,445,M,1018093,EUR,1013126400,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117317,away,Athletico,Dudu,Dudu,,dudu,Dudu,M,53,177,549,M,1482354,EUR,1136073600,M,53,53,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117317,away,Athletico,Lucas Di Yorio,,,lucas-di-yorio,L. D. Yorio,F,9,190,908,M,838303,EUR,848620800,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
