match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_outfielderBlock,stat_fouls,stat_challengeLost,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_wonContest,captain,stat_blockedScoringAttempt,stat_hitWoodwork,player_sofascoreId
12528252,home,Gaziantep FK,Sokratis Dioudis,sokratis-dioudis,S. Dioudis,G,13,189,266,M,173933,EUR,728697600,G,1,1,False,22.0,8.0,20.0,6.0,0.0,3.0,4.0,5.0,18.0,8.0,1.0,2.0,3.0,90.0,29.0,7.4,14.0,0.00068895,0,0.5215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528252,home,Gaziantep FK,Ömürcan Artan,omurcan-artan,Ö. Artan,D,2,179,17,M,1016384,EUR,933033600,D,27,27,False,19.0,16.0,,,0.0,9.0,12.0,8.0,10.0,3.0,,,,87.0,45.0,7.5,8.0,0.124508,1,,,,3.0,1.0,3.0,1.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,0.0168,0.041,1.0,,,,,,,,,,,
12528252,home,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,4,187,127,M,904228,EUR,908409600,D,4,4,False,23.0,18.0,3.0,,0.0,16.0,19.0,2.0,4.0,1.0,,,,90.0,39.0,7.3,5.0,0.00167597,0,,,,,,1.0,2.0,2.0,3.0,,,,10.0,3.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,
12528252,home,Gaziantep FK,Bruno Viana,bruno-viana,B. Viana,D,30,187,241,M,804703,EUR,791942400,D,36,36,False,20.0,16.0,1.0,,0.0,14.0,15.0,2.0,5.0,1.0,,,,90.0,29.0,7.1,4.0,0.00247413,0,,,,,,2.0,2.0,4.0,3.0,,,,3.0,1.0,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,,,,
12528252,home,Gaziantep FK,Enric Saborit,enric-saborit,E. Saborit,D,26,186,78,M,253303,EUR,704332800,D,13,13,False,22.0,15.0,6.0,2.0,0.0,9.0,11.0,6.0,12.0,2.0,,,,90.0,46.0,6.9,12.0,0.0123472,4,,,,1.0,,,2.0,4.0,4.0,,,1.0,4.0,1.0,1.0,,,1.0,0.3241,0.1941,,,2.0,1.0,1.0,1.0,3.0,,,,,
12528252,home,Gaziantep FK,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,,180,427,M,228342,EUR,656985600,M,20,20,False,19.0,17.0,2.0,1.0,0.0,12.0,14.0,5.0,5.0,3.0,,,,90.0,37.0,7.0,5.0,0.0233022,1,,,,,,1.0,,8.0,7.0,2.0,,,,2.0,6.0,4.0,,1.0,0.046,,,1.0,4.0,,1.0,,1.0,,,,,
12528252,home,Gaziantep FK,Deian Sorescu,deian-sorescu,D. Sorescu,M,18,175,703,M,797602,EUR,872812800,M,18,18,False,22.0,17.0,,,0.0,5.0,6.0,13.0,21.0,2.0,,,,90.0,41.0,6.7,15.0,0.162074,1,,,,5.0,1.0,6.0,1.0,13.0,4.0,2.0,,,1.0,,1.0,1.0,2.0,1.0,0.0199,,2.0,,2.0,1.0,3.0,,1.0,1.0,,,,
12528252,home,Gaziantep FK,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,33,175,70,M,226992,EUR,802915200,M,8,8,False,30.0,22.0,6.0,4.0,0.0,6.0,8.0,18.0,28.0,4.0,,,,79.0,48.0,7.0,15.0,0.291444,2,,,,6.0,2.0,1.0,,5.0,3.0,,1.0,,,1.0,3.0,2.0,1.0,,0.077,,3.0,,2.0,1.0,1.0,,1.0,,True,1.0,,
12528252,home,Gaziantep FK,Kacper Kozłowski,kacper-kozlowski,K. Kozłowski,M,10,182,3151,M,984602,EUR,1066262400,M,10,10,False,15.0,14.0,3.0,3.0,0.0,2.0,3.0,13.0,15.0,4.0,,,,73.0,32.0,7.0,9.0,0.0463786,1,,,,3.0,1.0,1.0,,5.0,4.0,,,1.0,,,1.0,1.0,4.0,2.0,0.0153,0.0491,,,2.0,1.0,2.0,,,1.0,,,,
12528252,home,Gaziantep FK,Christophe Lungoyi,christophe-lungoyi,C. Lungoyi,F,11,180,197,M,883355,EUR,962668800,M,11,11,False,8.0,5.0,1.0,,0.0,2.0,3.0,3.0,5.0,5.0,,,,73.0,26.0,6.0,13.0,0.00664021,0,,,,,,,,8.0,3.0,5.0,,,,,,,3.0,3.0,,,,,,1.0,2.0,,,,,,,
12528252,home,Gaziantep FK,David Okereke,david-okereke,D. Okereke,F,77,182,891,M,831290,EUR,872812800,F,77,77,False,24.0,18.0,4.0,4.0,0.0,7.0,8.0,11.0,17.0,6.0,,,,88.0,43.0,7.2,12.0,0.0226132,2,,,,1.0,,4.0,2.0,7.0,8.0,2.0,,1.0,1.0,1.0,2.0,2.0,3.0,1.0,0.7103,0.0306,1.0,,,1.0,3.0,1.0,1.0,3.0,,,1.0,
12528252,home,Gaziantep FK,Ogün Özçiçek,ogun-ozcicek,O. Özçiçek,M,61,172,50,M,859783,EUR,917136000,M,25,25,True,6.0,4.0,,,0.0,1.0,2.0,3.0,4.0,1.0,,,,17.0,11.0,6.6,3.0,0.00156363,0,,,,,,1.0,,2.0,2.0,,,,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,
12528252,home,Gaziantep FK,Kenan Kodro,kenan-kodro,K. Kodro,F,19,187,435,M,591140,EUR,745718400,F,19,19,True,6.0,5.0,,,0.0,,,5.0,6.0,,,,,17.0,6.0,6.5,1.0,0.00386833,0,,,,,,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
12528252,home,Gaziantep FK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,44,177,793,M,180511,EUR,647395200,M,44,44,True,5.0,5.0,,,0.0,3.0,3.0,2.0,3.0,1.0,,,,11.0,11.0,6.9,1.0,0.00484757,0,,,,1.0,,1.0,1.0,1.0,3.0,,,,1.0,,,,,1.0,,,,,,,1.0,,,1.0,,,,
12528252,home,Gaziantep FK,Halil Dervişoğlu,halil-dervisoglu,H. Dervişoğlu,F,11,183,812,M,930775,EUR,944611200,F,9,9,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,11.0,5.0,6.5,1.0,0.00015779,0,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,
12528252,home,Gaziantep FK,Salem M'Bakata,salem-mbakata,S. M'Bakata,D,22,177,65,M,940367,EUR,892944000,D,22,22,True,1.0,1.0,,,0.0,,,1.0,2.0,,,,,10.0,4.0,6.5,2.0,0.00256744,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528252,home,Gaziantep FK,Mustafa Burak Bozan,bozan-mustafa-burak,M. B. Bozan,G,71,196,107,M,934201,EUR,966988800,G,71,71,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528252,home,Gaziantep FK,Emre Taşdemir,emre-tasdemir,E. Taşdemir,D,33,176,74,M,190191,EUR,807840000,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528252,home,Gaziantep FK,Ertuğrul Ersoy,ertugrul-ersoy,E. Ersoy,D,5,185,88,M,355004,EUR,855792000,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528252,home,Gaziantep FK,Cyril Mandouki,cyril-mandouki,C. Mandouki,M,14,180,38,M,821461,EUR,682732800,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528252,home,Gaziantep FK,Mirza Cihan,mirza-cihan,M. Cihan,M,8,175,29,M,909289,EUR,972518400,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528252,away,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,29.0,25.0,10.0,6.0,0.0,23.0,23.0,2.0,6.0,10.0,,2.0,4.0,90.0,45.0,7.7,4.0,0.0030899,0,0.3147,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,
12528252,away,Trabzonspor,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,79,179,416,M,1131249,EUR,980035200,D,79,79,False,41.0,35.0,,,0.0,19.0,20.0,16.0,22.0,,,,,90.0,70.0,7.6,12.0,0.00691405,0,,,,1.0,,,1.0,5.0,11.0,1.0,,,1.0,4.0,8.0,5.0,2.0,,,,,,3.0,1.0,2.0,,,2.0,,,,
12528252,away,Trabzonspor,Batista Mendy,batista-mendy,B. Mendy,M,19,191,1292,M,859021,EUR,947635200,D,6,6,False,53.0,46.0,9.0,5.0,0.0,31.0,32.0,15.0,21.0,6.0,,,,90.0,66.0,7.4,7.0,0.00493923,2,,,,,,2.0,,3.0,4.0,,,1.0,3.0,3.0,1.0,1.0,,1.0,0.3647,0.1977,,,1.0,,2.0,1.0,1.0,2.0,,,,
12528252,away,Trabzonspor,Stefano Denswil,stefano-denswil,S. Denswil,D,4,188,263,M,97404,EUR,736732800,D,24,24,False,72.0,68.0,8.0,5.0,0.0,35.0,35.0,33.0,37.0,1.0,,,,90.0,76.0,7.4,5.0,0.280974,1,,,,,,1.0,3.0,3.0,4.0,,1.0,,,,,,,1.0,0.0097,,1.0,,,1.0,1.0,,,,,1.0,,
12528252,away,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,18,18,False,31.0,26.0,4.0,3.0,0.0,16.0,17.0,10.0,15.0,2.0,,,,76.0,49.0,7.2,8.0,0.00606257,1,,,,1.0,,,4.0,2.0,9.0,1.0,,,4.0,,3.0,3.0,1.0,2.0,0.0136,,,,,1.0,,,,,,1.0,,
12528252,away,Trabzonspor,Ozan Tufan,ozan-tufan,O. Tufan,M,11,182,2045,M,251907,EUR,795916800,M,11,11,False,45.0,37.0,2.0,2.0,0.0,14.0,16.0,23.0,29.0,9.0,,,,90.0,60.0,7.0,10.0,0.0188458,0,,,,,,1.0,,5.0,6.0,1.0,,,1.0,,4.0,,,2.0,,,1.0,,2.0,,1.0,,,,,,,
12528252,away,Trabzonspor,Okay Yokuşlu,okay-yokuslu,O. Yokuşlu,M,5,190,809,M,97967,EUR,763171200,M,35,35,False,41.0,37.0,2.0,1.0,0.0,20.0,22.0,17.0,19.0,3.0,,,,45.0,52.0,6.5,6.0,0.00614702,1,,,,,,,,3.0,,1.0,,,3.0,2.0,,,,,0.0205,,,,1.0,,1.0,,,,,1.0,,
12528252,away,Trabzonspor,Cihan Çanak,cihan-canak,C. Çanak,M,99,175,582,M,1127335,EUR,1106524800,M,61,61,False,15.0,12.0,,,0.0,2.0,2.0,10.0,13.0,3.0,,,,45.0,23.0,6.6,6.0,0.0229209,0,,Cihan Canak,,,,1.0,1.0,4.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,2.0,,,,,,,,,
12528252,away,Trabzonspor,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,990,M,958901,EUR,969926400,M,10,10,False,50.0,45.0,8.0,8.0,0.0,19.0,19.0,30.0,40.0,5.0,,,,90.0,74.0,8.0,17.0,0.336348,2,,,,9.0,4.0,,,6.0,3.0,2.0,1.0,1.0,,1.0,1.0,,2.0,1.0,0.0798,0.1313,4.0,,1.0,,4.0,,1.0,1.0,,,,
12528252,away,Trabzonspor,Anthony Nwakaeme,anthony-nwakaeme,A. N. Nwakaeme,M,9,185,824,M,139455,EUR,606441600,M,9,9,False,18.0,13.0,1.0,,0.0,5.0,5.0,8.0,14.0,3.0,,,,76.0,35.0,6.1,12.0,0.0133833,1,,,,1.0,,2.0,1.0,7.0,2.0,4.0,,,,,,,2.0,,0.3043,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,
12528252,away,Trabzonspor,Simon Banza,simon-banza,S. Banza,F,9,189,10384,M,825945,EUR,839894400,F,17,17,False,8.0,6.0,,,0.0,2.0,2.0,4.0,6.0,2.0,,,,90.0,19.0,7.2,4.0,0.00560343,2,,,,,,3.0,3.0,3.0,6.0,,,1.0,,,,,2.0,2.0,0.1117,0.1926,,1.0,1.0,,1.0,,1.0,1.0,,,,simbnz
12528252,away,Trabzonspor,John Lundstram,john-lundstram,J. Lundstram,M,5,181,401,M,149815,EUR,761529600,M,5,5,True,25.0,22.0,4.0,3.0,0.0,10.0,11.0,12.0,14.0,1.0,,,,45.0,34.0,6.9,3.0,0.0115965,1,,,,,,2.0,5.0,3.0,7.0,,,,3.0,,2.0,1.0,,,0.0067,,1.0,,,1.0,,,1.0,,,,,
