match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalCross,stat_challengeLost,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,captain,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_goodHighClaim
14288982,home,CF Estrela Amadora,Renan Ribeiro,renan-ribeiro,R. Ribeiro,G,40,193.0,156,M,82598,EUR,638150400,G,40,40,False,22.0,16.0,9.0,3.0,0.0,14.0,16.0,2.0,6.0,1.0,7.0,1.0,4.0,4.0,90.0,31.0,7.5,6.0,0.00065974,6.7077359972843,2.0,1.7548194882708,0.0,0.4624,0,1.0595,0.01,0.0,-0.02,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288982,home,CF Estrela Amadora,Luan Patrick,luan-patrick,Luan Patrick,D,30,190.0,249,M,1002565,EUR,1011484800,D,30,30,False,47.0,42.0,12.0,7.0,0.0,29.0,30.0,13.0,17.0,10.0,2.0,,,,90.0,67.0,7.7,7.0,0.00756035,205.53085022199,18.0,126.91838463813,4.0,,0,,0.17,0.24,0.48,,,,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,20.197339732908,81.776260658938,,,,,,,,,,,,,,,,,,,,,,,,
14288982,home,CF Estrela Amadora,Bernardo Schappo,schappo-bernardo,B. Schappo,D,14,191.0,188,M,1017590,EUR,922060800,D,14,14,False,39.0,37.0,5.0,3.0,0.0,27.0,28.0,10.0,11.0,7.0,6.0,,,,90.0,53.0,8.6,2.0,0.00475111,118.01120338828,16.0,60.122209910391,0.0,,1,,0.19,0.2,0.88,,,,,4.0,1.0,1.0,1.0,3.0,,,,,1.0,1.0,1.0,1.0,0.0159,0.0361,-0.03,,,,,,,,,,,,,,,,,
14288982,home,CF Estrela Amadora,Otavio,otavio,Otávio,D,83,193.0,40,M,2115909,EUR,1132876800,D,83,83,False,34.0,30.0,4.0,2.0,0.0,20.0,21.0,10.0,13.0,3.0,7.0,,,,90.0,54.0,7.1,7.0,0.00750828,154.34610201131,16.0,74.232657976761,1.0,,0,,0.2,0.2,0.17,,,,,3.0,1.0,1.0,,1.0,,1.0,17.503281852608,19.955677788539,4.0,7.0,,,,,,1.0,1.0,5.0,1.0,2.0,,,,,,,,,,,,
14288982,home,CF Estrela Amadora,Jefferson Encada,encada-jefferson,J. Encada,D,17,188.0,308,M,851283,EUR,892771200,M,17,17,False,39.0,33.0,,,1.0,17.0,19.0,16.0,20.0,2.0,9.0,1.0,,,90.0,72.0,6.9,18.0,0.194326,193.38520212986,17.0,109.24090614443,3.0,,0,,0.27,0.16,-0.06,,,,1.0,3.0,3.0,,1.0,1.0,,1.0,28.835966767637,84.265755876358,,6.0,,,,,,4.0,,4.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,
14288982,home,CF Estrela Amadora,Robson Lucas Oliveira Botelho,oliveira-botelho-robson-lucas,R. L. O. Botelho,M,8,180.0,75,M,2058164,EUR,1028678400,M,8,8,False,29.0,25.0,1.0,,0.0,13.0,14.0,12.0,15.0,,1.0,,,,69.0,46.0,6.6,6.0,0.00986023,50.497366515898,9.0,1.0260868004642,0.0,,3,,-0.03,0.0,0.15,,,,,2.0,1.0,,,1.0,1.0,1.0,,,1.0,5.0,,,0.0598,,0.01,,1.0,4.0,1.0,2.0,,,,,1.0,2.0,,,,,,
14288982,home,CF Estrela Amadora,Eddy Doué,eddy-doue,E. Doué,M,39,180.0,191,M,2368703,EUR,1134259200,M,39,39,False,36.0,32.0,4.0,2.0,0.0,12.0,15.0,20.0,21.0,1.0,3.0,,,,80.0,43.0,6.7,6.0,0.045335,82.949908961524,13.0,56.4022909043,1.0,,0,,0.26,0.17,-0.03,,Eddy,Doué,,2.0,4.0,2.0,,,,,9.765375976969,10.363033532707,,6.0,,,,,,,1.0,1.0,,3.0,,,,1.0,,,,,,,,
14288982,home,CF Estrela Amadora,Bruno Langa,bruno-langa,B. Langa,D,24,178.0,2435,M,987490,EUR,878256000,M,24,24,False,12.0,10.0,,,0.0,4.0,5.0,6.0,7.0,1.0,1.0,,,,45.0,21.0,6.8,4.0,0.0180378,82.041069868506,6.0,54.700063439602,2.0,,0,,-0.05,0.08,-0.01,,,,,2.0,1.0,1.0,,,,1.0,28.778181824292,63.469245704177,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,
14288982,home,CF Estrela Amadora,Abraham Marcus,abraham-marcus,A. Marcus,M,99,178.0,255,M,1090543,EUR,946771200,F,99,99,False,36.0,31.0,2.0,,0.0,11.0,14.0,20.0,22.0,2.0,9.0,,,,90.0,68.0,6.9,19.0,0.252041,283.89532810662,28.0,122.1929621372,6.0,,2,,0.03,0.54,0.0,,Abraham Marcus,,1.0,7.0,8.0,4.0,,1.0,1.0,3.0,17.14179335748,90.113757850009,3.0,13.0,,,0.0769,,-0.21,5.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,,1.0,,,,,
14288982,home,CF Estrela Amadora,Leandro Antonetti,leandro-antonetti,L. Antonetti,F,7,189.0,330,M,1158547,EUR,1042416000,F,7,7,False,5.0,3.0,1.0,,0.0,1.0,1.0,2.0,4.0,,,,,,45.0,9.0,6.4,3.0,0.0064818,10.187293091172,2.0,0.6463535083147,0.0,,0,,-0.11,0.08,0.0,,Leandro Antonetti,,,2.0,,,,2.0,1.0,,,,1.0,3.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,
