match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,stat_totalContest,stat_wonContest,stat_lastManTackle,stat_wonTackle,stat_wasFouled,captain,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_accurateCross,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated
11409023,home,SC Farense,Zé Luís,ze-luis,Z. Luís,F,,185,236,M,101973,EUR,664675200,F,91,91,True,18.0,10.0,,,2.0,2.0,8.0,16.0,4.0,5.0,,,,,,,45.0,22.0,6.7,11.0,0.0580325,0,,,6.0,,,,,2.0,2.0,1.0,5.0,,,,,,,,,1.0,,,,,,,,,,,
11409023,home,SC Farense,Marco Matias,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,F,77,77,True,6.0,5.0,1.0,1.0,2.0,2.0,6.0,8.0,,4.0,1.0,,,,,,35.0,19.0,7.1,5.0,0.0731661,0,,4.0,1.0,1.0,,,2.0,2.0,,,,,,,,2.0,2.0,,2.0,,,,,,,,3.0,,,,
11409023,home,SC Farense,Claudio Falcão,claudio-falcao,C. Falcão,D,29,187,132,M,845699,EUR,773193600,M,29,29,True,9.0,7.0,1.0,1.0,3.0,3.0,4.0,6.0,1.0,2.0,,3.0,,,,,24.0,15.0,6.2,5.0,0.00137839,0,,,6.0,,,,1.0,2.0,2.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,
11409023,home,SC Farense,Mohamed Belloumi,mohamed-belloumi,M. Belloumi,F,10,174,4940,M,1125839,EUR,1022889600,F,62,62,True,8.0,3.0,1.0,,,,3.0,12.0,1.0,3.0,1.0,1.0,,,,,24.0,18.0,6.8,11.0,0.00411575,0,,4.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,b.m.belooumi.10,,,
11409023,home,SC Farense,Cristian Ponde,cristian-ponde,C. Ponde,F,20,179,38,M,190169,EUR,791078400,F,20,20,True,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,13.0,5.0,6.6,,0.00244777,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409023,home,SC Farense,Miguel Carvalho,miguel-carvalho,M. Carvalho,G,22,185,13,M,786018,EUR,835228800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409023,home,SC Farense,Igor Rossi,igor-rossi,I. Rossi,D,,189,32,M,147732,EUR,605491200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409023,home,SC Farense,Talys,talys,Talys,D,,179,45,M,913907,EUR,918604800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409023,home,SC Farense,Vítor Gonçalves,vitor-goncalves,V. Gonçalves,M,8,174,14,M,170483,EUR,701827200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409023,away,Moreirense,Kewin,kewin,Kewin,G,1,187,111,M,865371,EUR,790992000,G,40,40,False,36.0,29.0,14.0,7.0,25.0,27.0,4.0,9.0,,,,6.0,1.0,,1.0,,90.0,41.0,7.1,7.0,0.00068228,0,0.3121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409023,away,Moreirense,Fabiano Souza,fabiano-silva,F. Souza,D,70,175,371,M,1130513,EUR,952992000,D,2,2,False,37.0,33.0,5.0,2.0,18.0,18.0,15.0,21.0,1.0,4.0,2.0,4.0,,,,,90.0,69.0,7.2,13.0,0.015805,0,,2.0,4.0,1.0,,3.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,
11409023,away,Moreirense,Carlos Ponck,carlos-ponck,C. Ponck,D,26,183,62,M,584116,EUR,789955200,D,14,14,False,59.0,49.0,11.0,3.0,37.0,38.0,12.0,21.0,1.0,1.0,5.0,1.0,,,,,90.0,67.0,7.0,11.0,0.00976948,1,,,6.0,1.0,,,,,2.0,1.0,3.0,,1.0,0.0145,,,,,,,True,,,,,,,,,,
11409023,away,Moreirense,Maracás,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,26,26,False,72.0,60.0,7.0,4.0,50.0,55.0,10.0,17.0,3.0,3.0,7.0,3.0,,,,,90.0,81.0,6.9,13.0,0.0130238,0,,,7.0,,,,,,1.0,,6.0,,,,,,,,,,,,,,,,,,,,
11409023,away,Moreirense,Godfried Frimpong,godfried-frimpong,G. Frimpong,D,21,180,173,M,931743,EUR,924652800,D,23,23,False,37.0,26.0,6.0,1.0,19.0,24.0,8.0,18.0,,3.0,4.0,4.0,,,,,90.0,67.0,7.1,21.0,0.0371919,0,,5.0,,,,1.0,1.0,4.0,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,
11409023,away,Moreirense,Lawrence Ofori,lawrence-ofori,L. Ofori,M,80,181,149,M,892170,EUR,898992000,M,80,80,False,57.0,53.0,3.0,3.0,28.0,29.0,25.0,28.0,,4.0,1.0,7.0,,,,,85.0,65.0,7.0,7.0,0.0113393,0,,,1.0,,,,1.0,3.0,1.0,,1.0,,,,,,,,,3.0,,,,,,,,,,,
11409023,away,Moreirense,Madson de Souza Silva,madson-de-souza-silva,M. d. S. Silva,M,9,164,238,M,937555,EUR,935625600,M,31,31,False,20.0,15.0,1.0,,4.0,5.0,11.0,17.0,3.0,7.0,2.0,5.0,,,,,85.0,44.0,7.5,15.0,0.0355044,4,,2.0,8.0,2.0,,1.0,,3.0,2.0,1.0,,2.0,2.0,0.5512,,3.0,1.0,,,3.0,,,,2.0,1.4335,,,,1.0,1.0,
11409023,away,Moreirense,André Castro,andre-castro,A. Castro,M,,179,107,M,41652,EUR,575942400,M,8,8,False,44.0,39.0,4.0,4.0,22.0,24.0,17.0,20.0,3.0,4.0,2.0,2.0,,,,,72.0,55.0,6.7,9.0,0.0184946,1,,,6.0,,,,1.0,2.0,1.0,,3.0,1.0,,0.0156,1.0,1.0,,,1.0,1.0,,,,,,,,,,,
11409023,away,Moreirense,Gonçalo Franco,goncalo-franco,G. Franco,M,17,176,243,M,984866,EUR,974419200,M,88,88,False,36.0,28.0,4.0,1.0,11.0,13.0,18.0,25.0,1.0,4.0,3.0,5.0,,,,,90.0,60.0,6.8,14.0,0.0778023,2,,2.0,7.0,2.0,,1.0,2.0,2.0,3.0,4.0,1.0,1.0,,0.0489,2.0,1.0,,,,1.0,,,,,,,1.0,,,,
11409023,away,Moreirense,João Camacho,joao-camacho,J. Camacho,M,37,174,51,M,317677,EUR,772329600,M,19,19,False,17.0,11.0,2.0,,4.0,6.0,8.0,13.0,1.0,5.0,2.0,3.0,,,,,71.0,40.0,7.1,13.0,0.159234,3,,2.0,7.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,0.1037,2.0,5.0,2.0,,,2.0,,,,,,,1.0,,,,1.0
11409023,away,Moreirense,Luís Asué,luis-asue,L. Asué,F,12,186,441,M,1064103,EUR,994636800,F,9,9,False,21.0,14.0,1.0,,3.0,3.0,11.0,18.0,8.0,12.0,5.0,2.0,,,,,89.0,47.0,6.9,13.0,0.0215653,2,,,8.0,4.0,1.0,1.0,,1.0,,1.0,3.0,,,0.3649,2.0,5.0,4.0,,,1.0,,Luís,Asué,,,2.0,,,,,
11409023,away,Moreirense,Kobamelo Kodisang,kobamelo-kodisang,K. Kodisang,M,13,169,215,M,822874,EUR,935798400,F,21,21,True,1.0,,1.0,,,,,1.0,,,,,,,,,19.0,2.0,6.4,2.0,,0,,,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
11409023,away,Moreirense,Rúben Ramos Ismael,ruben-ramos-ismael,Ismael,M,16,184,179,M,1469058,EUR,922320000,M,6,6,True,9.0,8.0,1.0,,6.0,6.0,2.0,3.0,,1.0,,1.0,,,,,18.0,12.0,6.6,1.0,0.0005402,0,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
11409023,away,Moreirense,Alan,alan,Alan,M,11,163,525,M,905455,EUR,952473600,M,11,11,True,1.0,,,,,1.0,,1.0,,,1.0,1.0,,,,,11.0,4.0,6.6,2.0,,0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11409023,away,Moreirense,Hernani Infande,infande-hernani,H. Infande,F,,178,44,M,1088749,EUR,986256000,F,28,28,True,2.0,1.0,,,,,1.0,2.0,,1.0,,1.0,,,,,11.0,7.0,6.3,3.0,0.00027453,0,,,3.0,,,1.0,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,
11409023,away,Moreirense,Vinicius Mingotti,vinicius-mingotti,Vinicius Mingotti,F,9,185,106,M,989407,EUR,947203200,F,32,32,True,,,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409023,away,Moreirense,Caio,caio,Caio,G,22,192,67,M,345843,EUR,661824000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409023,away,Moreirense,Pedro Amador,pedro-amador,P. Amador,D,18,181,89,M,927038,EUR,913939200,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409023,away,Moreirense,Dinis Pinto,dinis-pinto,D. Pinto,D,76,178,150,M,1160980,EUR,967075200,D,76,76,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Dinis Pinto,,,,,,,,,
11409023,away,Moreirense,Marcelo,marcelo,Marcelo,D,44,182,57,M,156318,EUR,617500800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
