match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wasFouled,captain,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_goals,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_penaltyWon
10382204,home,Excelsior,Reda Kharchouch,,,reda-kharchouch,R. Kharchouch,F,99,192,100,M,907909,EUR,809481600,F,9,9,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,9.0,6.0,6.7,,1,,2.0,1.0,,1.0,,,,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,
10382204,home,Excelsior,Norbert Alblas,Norbert,Alblas,norbert-alblas,N. Alblas,G,18,185,18,M,339845,EUR,787190400,G,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382204,home,Excelsior,Pascal Kuiper,Pascal Kuiper,,pascal-kuiper,P. Kuiper,G,30,194,38,M,1067956,EUR,1079481600,G,38,38,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382204,home,Excelsior,Serano Seymor,Serano Seymor,,serano-seymor,S. Seymor,D,34,190,15,M,1091021,EUR,1010102400,D,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382204,home,Excelsior,Joshua Eijgenraam,,,joshua-eijgenraam,J. Eijgenraam,M,20,180,30,M,1090204,EUR,1013990400,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382204,home,Excelsior,Adrian Fein,Adrian,Fein,adrian-fein,A. Fein,M,29,187,138,M,855846,EUR,921715200,M,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382204,home,Excelsior,Nikolas Agrafiotis,Nikolas Agrafiotis,,nikolas-agrafiotis,N. Agrafiotis,F,25,190,138,M,1036005,EUR,956620800,F,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382204,away,AFC Ajax,Gerónimo Rulli,,,geronimo-rulli,G. Rulli,G,1,189,13348,M,128383,EUR,706320000,G,12,12,False,32.0,30.0,6.0,4.0,29.0,30.0,1.0,2.0,7.0,3.0,,3.0,90.0,43.0,7.1,2.0,0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,gerorulli,,,,,,,1.0,
10382204,away,AFC Ajax,Devyne Rensch,,,devyne-rensch,D. Rensch,D,2,182,2450,M,982778,EUR,1042848000,D,15,15,False,77.0,68.0,5.0,5.0,19.0,20.0,49.0,58.0,6.0,,,,90.0,89.0,7.7,12.0,1,1.0,,3.0,,1.0,2.0,2.0,2.0,,,2.0,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,
10382204,away,AFC Ajax,Jurriën Timber,,,jurrien-timber,J. Timber,D,12,179,21701,M,958959,EUR,992736000,D,2,2,False,106.0,98.0,6.0,4.0,41.0,42.0,57.0,64.0,8.0,,,,90.0,114.0,7.0,10.0,1,,1.0,,,,2.0,,,,,1.0,,,,,1.0,,2.0,,,1.0,,1.0,,jurrientimber,,,,,,,,
10382204,away,AFC Ajax,Edson Álvarez,,,edson-alvarez,E. Álvarez,M,11,190,10882,M,847151,EUR,877651200,D,4,4,False,134.0,122.0,3.0,2.0,49.0,53.0,73.0,81.0,7.0,,,,90.0,150.0,7.2,14.0,2,3.0,3.0,7.0,1.0,3.0,,2.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,2.0,2.0,2.0,,EdsonAlvarez19,,,,,,,,
10382204,away,AFC Ajax,Owen Wijndal,,,owen-wijndal,O. Wijndal,D,5,174,794,M,836673,EUR,943747200,D,5,5,False,90.0,86.0,3.0,2.0,38.0,39.0,48.0,51.0,3.0,,,,90.0,109.0,7.3,4.0,1,,2.0,4.0,,1.0,1.0,2.0,1.0,,,,,1.0,,2.0,,1.0,,2.0,,,,,,,,,,,,,,
10382204,away,AFC Ajax,Kenneth Taylor,,,kenneth-taylor,K. Taylor,M,24,182,3631,M,959806,EUR,1021507200,M,8,8,False,118.0,111.0,4.0,2.0,36.0,37.0,75.0,81.0,7.0,,,,90.0,124.0,6.7,9.0,0,,3.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,3.0,1.0,,,,,,,,,,,
10382204,away,AFC Ajax,Mohammed Kudus,,,mohammed-kudus,M. Kudus,M,20,176,89569,M,905163,EUR,965174400,M,20,20,False,53.0,48.0,4.0,4.0,14.0,14.0,34.0,39.0,9.0,,,,90.0,79.0,7.6,16.0,3,1.0,9.0,7.0,,1.0,1.0,3.0,2.0,,1.0,5.0,,2.0,2.0,1.0,,2.0,,1.0,,5.0,2.0,,1.0,Kudus,,,,3.0,,,,
10382204,away,AFC Ajax,Davy Klaassen,,,davy-klaassen,D. Klaassen,M,18,179,1575,M,97410,EUR,730252800,M,6,6,False,23.0,20.0,1.0,1.0,3.0,4.0,17.0,19.0,2.0,,,,61.0,32.0,7.7,3.0,1,,3.0,4.0,2.0,2.0,,3.0,2.0,,,,,,1.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,1.0
10382204,away,AFC Ajax,Steven Berghuis,,,steven-berghuis,S. Berghuis,F,23,182,1909,M,100386,EUR,693100800,M,23,23,False,87.0,74.0,8.0,4.0,14.0,16.0,61.0,73.0,4.0,,,,79.0,97.0,7.5,15.0,2,2.0,,5.0,,,,1.0,1.0,,1.0,1.0,,,2.0,,,,,1.0,,1.0,1.0,1.0,,,,2.0,1.0,,,,,
10382204,away,AFC Ajax,Steven Bergwijn,,,steven-bergwijn,S. Bergwijn,M,34,178,5149,M,361798,EUR,876268800,M,7,7,False,61.0,53.0,2.0,,6.0,7.0,47.0,54.0,2.0,,,,90.0,82.0,6.5,15.0,5,,8.0,3.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,3.0,,1.0,,4.0,1.0,2.0,,StevenBergwijn,,,,3.0,,,,
10382204,away,AFC Ajax,Dušan Tadić,,,dusan-tadic,D. Tadić,F,10,181,12245,M,38560,EUR,595987200,F,10,10,False,52.0,38.0,1.0,,2.0,2.0,40.0,59.0,1.0,,,,90.0,70.0,8.2,22.0,1,,2.0,3.0,,2.0,,1.0,,1.0,,1.0,,,5.0,,,1.0,,2.0,True,,,,1.0,dusantadic,1.0,9.0,4.0,2.0,,1.0,,
10382204,away,AFC Ajax,Francisco Conceição,,,francisco-conceicao,F. Conceição,F,7,170,19979,M,979222,EUR,1039824000,F,35,35,True,24.0,22.0,,,2.0,3.0,20.0,22.0,1.0,,,,29.0,31.0,7.3,4.0,2,1.0,,3.0,,,,1.0,1.0,,1.0,1.0,,,2.0,,,,,,,1.0,1.0,1.0,,FConceicao_7,1.0,1.0,,,,,,
10382204,away,AFC Ajax,Calvin Bassey,,,calvin-bassey,C. Bassey,D,3,185,8671,M,861972,EUR,946598400,D,3,3,True,22.0,19.0,2.0,1.0,15.0,17.0,4.0,5.0,1.0,,,,11.0,23.0,6.6,3.0,0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382204,away,AFC Ajax,Remko Pasveer,,,remko-pasveer,R. Pasveer,G,22,186,801,M,2622,EUR,437097600,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382204,away,AFC Ajax,Maarten Stekelenburg,,,maarten-stekelenburg,M. Stekelenburg,G,21,197,199,,1941,EUR,401500800,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382204,away,AFC Ajax,Jorge Sánchez,,,jorge-sanchez,J. Sánchez,D,35,175,1456,M,832868,EUR,881712000,D,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382204,away,AFC Ajax,Olivier Aertssen,,,olivier-aertssen,O. Aertssen,D,3,185,170,M,1049446,EUR,1091836800,D,43,43,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382204,away,AFC Ajax,Jorrel Hato,,,jorrel-hato,J. Hato,D,21,182,15501,M,1153079,EUR,1141689600,D,57,57,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382204,away,AFC Ajax,Kian Fitz-Jim,,,kian-fitz-jim,K. Fitz-Jim,M,28,173,1158,M,1001945,EUR,1057363200,M,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382204,away,AFC Ajax,Youri Regeer,,,youri-regeer,Y. Regeer,M,6,177,742,M,996940,EUR,1061164800,M,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382204,away,AFC Ajax,Victor Jensen,,,victor-jensen,V. Jensen,M,7,175,409,M,856648,EUR,949968000,M,58,58,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382204,away,AFC Ajax,Brian Brobbey,,,brobbey-brian,B. Brobbey,F,9,180,7090,M,910048,EUR,1012521600,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,brianbrobbeyy,,,,,,,,
10382204,away,AFC Ajax,Lorenzo Lucca,,,lorenzo-lucca,L. Lucca,F,20,201,5041,M,962364,EUR,968544000,F,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
