match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_unsuccessfulTouch,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,player_sofascoreId,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_goalAssist
11368662,home,Getafe,David Soria,david-soria,D. Soria,G,13,192.0,676,M,604258,EUR,733881600,G,13,13,False,28.0,13.0,26.0,11.0,6.0,8.0,7.0,20.0,11.0,1.0,3.0,90.0,37.0,6.8,16.0,0.00153193,0,-0.2265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368662,home,Getafe,José Ángel Carmona,jose-angel-carmona,J. Á. Carmona,D,2,183.0,1021,M,1015240,EUR,1012262400,D,18,18,False,26.0,22.0,5.0,4.0,11.0,12.0,11.0,15.0,1.0,,,88.0,47.0,6.5,13.0,0.0174072,0,,,,1.0,2.0,5.0,6.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11368662,home,Getafe,Djené,djene,Djené,D,2,178.0,2527,M,307702,EUR,694137600,D,2,2,False,30.0,22.0,6.0,1.0,17.0,21.0,5.0,9.0,3.0,,,89.0,38.0,6.3,10.0,0.0052464,0,,,,,2.0,4.0,2.0,1.0,1.0,,,1.0,,,1.0,True,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11368662,home,Getafe,Omar Alderete,omar-alderete,O. Alderete,D,15,187.0,5163,M,805137,EUR,851558400,D,15,15,False,48.0,28.0,20.0,7.0,17.0,19.0,11.0,29.0,3.0,,,90.0,58.0,6.5,22.0,0.0113474,0,,,,,2.0,1.0,4.0,1.0,,,,5.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11368662,home,Getafe,Diego Rico,diego-rico,D. Rico,D,16,181.0,662,M,350560,EUR,730425600,D,16,16,False,25.0,16.0,9.0,3.0,10.0,11.0,11.0,22.0,3.0,,,90.0,63.0,7.1,17.0,0.125244,0,,,,8.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,,1.0,,3.0,,2.0,,5.0,1.0,2.0,,,,,,,,,,,,,
11368662,home,Getafe,Yellu Santiago,yellu-santiago,J. Santiago,M,20,192.0,223,M,1211005,EUR,1085443200,M,25,25,False,18.0,14.0,5.0,2.0,8.0,9.0,6.0,9.0,4.0,,,67.0,29.0,6.7,7.0,0.0122873,0,,Jesús Santiago,,,,3.0,6.0,,1.0,1.0,1.0,,5.0,2.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
11368662,home,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175.0,1429,M,811629,EUR,781488000,M,5,5,False,50.0,43.0,9.0,7.0,22.0,25.0,21.0,25.0,5.0,,,90.0,60.0,6.9,9.0,0.01427,1,,,,,3.0,4.0,4.0,1.0,,,,,1.0,,,,2.0,,2.0,1.0,1.0,1.0,,,,1.0,0.0118,,,,,,,,,,,
11368662,home,Getafe,Mason Greenwood,mason-greenwood,M. Greenwood,F,10,181.0,65939,M,942116,EUR,1001894400,M,12,12,False,17.0,11.0,3.0,1.0,6.0,6.0,5.0,12.0,5.0,,,90.0,40.0,6.8,14.0,0.00381906,1,,,,1.0,,6.0,10.0,2.0,2.0,4.0,3.0,,1.0,1.0,6.0,,1.0,,,,3.0,,,,,,0.0671,MGreenwood,1.0,,,,,,,,,
11368662,home,Getafe,Nemanja Maksimović,nemanja-maksimovic,N. Maksimović,M,88,184.0,1287,M,331449,EUR,791078400,M,20,20,False,18.0,13.0,1.0,,5.0,5.0,8.0,14.0,1.0,,,90.0,26.0,6.4,7.0,0.101838,1,,,,1.0,2.0,3.0,3.0,1.0,,,,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,,0.05,,,1.0,1.0,,,,,,,
11368662,home,Getafe,Óscar Rodríguez,oscar-rodriguez,Ó. Rodríguez,M,14,174.0,618,M,794948,EUR,898992000,M,9,9,False,14.0,8.0,2.0,,2.0,3.0,6.0,11.0,2.0,,,88.0,34.0,7.4,13.0,0.00131359,2,,,,,2.0,5.0,9.0,,1.0,4.0,1.0,,3.0,1.0,3.0,,1.0,,,,3.0,,,,,,0.2307,,,,2.0,1.0,1.0,,,,,
