match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,captain,stat_aerialWon,stat_duelLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_errorLeadToAGoal,player_sofascoreId,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_wasFouled,stat_totalOffside,stat_expectedGoalsOnTarget,stat_challengeLost,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves
12499622,home,RB Leipzig,Péter Gulácsi,peter-gulacsi,P. Gulácsi,G,1,190,2361,M,37096,EUR,641952000,G,1,1,False,40.0,33.0,17.0,11.0,0.0,29.0,32.0,4.0,8.0,13.0,2.0,2.0,90.0,46.0,6.5,7.0,0.00138997,0,-0.3242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499622,home,RB Leipzig,Lukas Klostermann,lukas-klostermann,L. Klostermann,D,16,188,717,M,319853,EUR,833760000,D,16,16,False,42.0,32.0,6.0,4.0,0.0,24.0,31.0,8.0,12.0,3.0,,,87.0,60.0,7.3,12.0,0.0189052,1,,1.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,0.1166,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499622,home,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,False,60.0,48.0,6.0,1.0,0.0,31.0,36.0,17.0,24.0,5.0,,,90.0,85.0,7.5,16.0,0.00842448,3,,,4.0,2.0,12.0,2.0,3.0,,,0.5295,True,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12499622,home,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,D,13,13,False,63.0,52.0,3.0,1.0,0.0,39.0,45.0,16.0,22.0,3.0,,,90.0,81.0,6.8,14.0,0.200543,0,,4.0,5.0,,5.0,,3.0,2.0,2.0,,,2.0,3.0,1.0,,,,,3.0,,,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,
12499622,home,RB Leipzig,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,M,7,7,False,31.0,26.0,1.0,,0.0,10.0,11.0,16.0,20.0,9.0,,,90.0,54.0,6.7,11.0,0.0425063,2,,,7.0,,,,,,,0.4389,,,6.0,,1.0,1.0,,1.0,,,,,,2.0,7.0,4.0,,nusaantonio,1.0,1.0,3.0,2.0,0.1983,,,,
12499622,home,RB Leipzig,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4699,M,1149127,EUR,1107734400,M,18,18,False,56.0,46.0,3.0,1.0,1.0,23.0,26.0,23.0,30.0,6.0,,,90.0,75.0,7.5,12.0,0.0342564,0,,,7.0,,,,4.0,4.0,1.0,,,,3.0,,,,,2.0,2.0,Arthur Vermeeren,,,,1.0,2.0,2.0,,arthurvermeeren,,,1.0,,,,,,
12499622,home,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,False,59.0,52.0,1.0,,0.0,26.0,31.0,26.0,28.0,5.0,,,75.0,75.0,7.4,9.0,0.0249854,0,,,4.0,,2.0,1.0,6.0,3.0,1.0,,,,2.0,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,
12499622,home,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,M,22,22,False,33.0,29.0,4.0,3.0,0.0,16.0,17.0,13.0,19.0,5.0,,,65.0,52.0,6.9,8.0,0.0678758,0,,3.0,2.0,,1.0,,1.0,1.0,1.0,,,,3.0,,,,,,1.0,,,,,,2.0,1.0,,,,,,1.0,,2.0,,,
12499622,home,RB Leipzig,Loïs Openda,lois-openda,L. Openda,F,20,177,15660,M,835480,EUR,950659200,F,11,11,False,39.0,27.0,1.0,,1.0,9.0,11.0,18.0,28.0,4.0,,,90.0,54.0,7.4,15.0,0.0347255,3,,,6.0,,1.0,,1.0,1.0,,0.259,,1.0,3.0,1.0,1.0,1.0,2.0,,2.0,,,,1.0,,1.0,,,l_openda,2.0,,4.0,1.0,0.0959,1.0,,,
12499622,home,RB Leipzig,Xavi Simons,xavi-simons,X. Simons,M,7,179,50786,M,997183,EUR,1050883200,F,10,10,False,32.0,29.0,,,0.0,12.0,12.0,18.0,22.0,2.0,,,65.0,48.0,8.9,10.0,0.171464,3,,2.0,5.0,1.0,,,,1.0,,0.4892,,,4.0,,,,,,2.0,,,1.0,,3.0,4.0,3.0,,XaviSimons,2.0,,1.0,,1.1995,,2.0,,
12499622,home,RB Leipzig,Benjamin Šeško,benjamin-sesko,B. Šeško,F,30,195,79780,M,986397,EUR,1054339200,F,30,30,False,33.0,28.0,,,0.0,16.0,16.0,12.0,17.0,4.0,,,87.0,60.0,7.5,16.0,0.0927939,3,,,8.0,1.0,,,,,,0.187,,2.0,9.0,1.0,,1.0,5.0,,1.0,,,,2.0,,11.0,5.0,,benjamin_sesko,1.0,,1.0,,0.7987,1.0,1.0,,
12499622,home,RB Leipzig,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180,2738,M,825956,EUR,933465600,M,14,14,True,7.0,4.0,,,0.0,2.0,2.0,2.0,5.0,1.0,,,25.0,15.0,7.2,5.0,0.00600503,2,,,3.0,,1.0,,,1.0,,0.0937,,1.0,2.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,1.0,,0.7276,,1.0,,
12499622,home,RB Leipzig,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,M,17,17,True,11.0,9.0,1.0,,0.0,3.0,3.0,6.0,8.0,,,,25.0,12.0,6.5,2.0,0.0363491,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499622,home,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6620,M,822708,EUR,886204800,M,8,8,True,7.0,7.0,1.0,1.0,0.0,,,8.0,8.0,1.0,,,15.0,11.0,6.7,,0.0523186,1,,1.0,1.0,,1.0,,,1.0,,0.0372,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,amadou_haidara04,,,,,,,,,
12499622,home,RB Leipzig,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185,2489,M,856739,EUR,963878400,D,3,3,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,,,9.0,3.0,6.3,,0.0011401,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499622,home,RB Leipzig,André Silva,andre-silva,A. Silva,F,9,185,5788,M,190159,EUR,815616000,F,19,19,True,3.0,1.0,,,1.0,,,1.0,3.0,,,,9.0,4.0,6.9,3.0,0.032336,0,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,andresilva9,,,,,,,,,
12499622,home,RB Leipzig,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499622,home,RB Leipzig,Lionel Voufack,lionel-voufack,L. Voufack,D,19,178,72,M,1546067,EUR,1191715200,D,48,48,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499622,home,RB Leipzig,El Chadaille Bitshiabu,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1701,M,1048009,EUR,1116201600,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499622,home,RB Leipzig,Viggo Gebel,viggo-gebel,V. Gebel,M,47,175,303,M,1900995,EUR,1195689600,M,47,47,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499622,away,SV Werder Bremen,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,1,1,False,32.0,28.0,6.0,3.0,0.0,27.0,29.0,1.0,3.0,6.0,2.0,2.0,90.0,41.0,6.3,4.0,0.00104039,0,-0.9799,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,3.0
12499622,away,SV Werder Bremen,Mitchell Weiser,mitchell-weiser,M. Weiser,M,8,176,1411,M,138150,EUR,766886400,D,8,8,False,43.0,31.0,2.0,,0.0,16.0,22.0,15.0,25.0,4.0,,,90.0,76.0,6.6,23.0,0.0395208,1,,4.0,7.0,,,,2.0,4.0,3.0,0.4303,,,8.0,,,,3.0,4.0,,,,,,2.0,3.0,2.0,1.0,,1.0,,1.0,,0.8604,2.0,1.0,,
12499622,away,SV Werder Bremen,Niklas Stark,niklas-stark,N. Stark,D,4,190,247,M,229544,EUR,797817600,D,4,4,False,67.0,60.0,5.0,2.0,0.0,43.0,48.0,17.0,19.0,6.0,,,90.0,83.0,6.4,8.0,0.0160433,0,,,6.0,,3.0,,2.0,3.0,2.0,,,1.0,5.0,,,,1.0,2.0,,,,,1.0,,,,,,,,2.0,,,2.0,,,
12499622,away,SV Werder Bremen,Marco Friedl,marco-friedl,M. Friedl,D,32,187,536,M,825771,EUR,890006400,D,32,32,False,36.0,31.0,4.0,1.0,0.0,28.0,30.0,3.0,6.0,7.0,,,45.0,45.0,6.0,5.0,0.00173878,0,,,3.0,,3.0,,2.0,2.0,,,True,1.0,7.0,,,,,1.0,,,,,1.0,,,,,,,,,,,5.0,,,
12499622,away,SV Werder Bremen,Anthony Jung,anthony-jung,A. Jung,D,5,186,138,M,103442,EUR,689126400,D,3,3,False,66.0,62.0,4.0,2.0,0.0,42.0,44.0,20.0,22.0,3.0,,,90.0,78.0,6.4,6.0,0.00894454,0,,,2.0,,4.0,1.0,2.0,,,,,,2.0,,,,2.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,
12499622,away,SV Werder Bremen,Derrick Köhn,derrick-kohn,D. Köhn,D,39,180,1916,M,886737,EUR,918086400,D,19,19,False,34.0,21.0,,,0.0,15.0,17.0,6.0,23.0,5.0,,,67.0,59.0,6.4,22.0,0.109048,0,,6.0,1.0,,,,1.0,,,,,1.0,2.0,,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,
12499622,away,SV Werder Bremen,Marco Grüll,marco-grull,M. Grüll,F,17,182,648,M,815612,EUR,899683200,M,17,17,False,14.0,9.0,,,1.0,5.0,8.0,5.0,7.0,2.0,,,67.0,32.0,6.9,15.0,0.659064,1,,1.0,1.0,1.0,,,,1.0,1.0,0.1547,,,5.0,2.0,,,6.0,,2.0,,,1.0,,2.0,2.0,,,,,,,1.0,,1.0,,,
