match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_fouls,stat_challengeLost,stat_bigChanceCreated,stat_dispossessed,stat_wonContest,stat_penaltyWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goals,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_lastManTackle,stat_penaltyConceded
14131906,home,Gil Vicente,Pablo Felipe,pablo-felipe,P. Felipe,F,19,184,2627,M,1101174,EUR,1073001600,F,9,9,False,21.0,13.0,,,0.0,6.0,9.0,7.0,12.0,1.0,,,79.0,29.0,7.5,9.0,0.023671,,1,,-0.02,0.03,-0.06,,Pablo Felipe Pereira de Jesus,,,,,6.0,4.0,9.0,2.0,,,,,,,2.0,0.7884,1.0,0.32,1.0,1.0,1.0,,1.0,2.0,,,1.0,,0.9591,,1.0,,,,,,,
14131906,home,Gil Vicente,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172,474,M,1032547,EUR,1046390400,F,11,11,True,9.0,6.0,1.0,1.0,0.0,2.0,4.0,4.0,5.0,3.0,,,35.0,17.0,7.6,5.0,0.00304797,,3,,-0.11,0.12,0.0,,Joelson Mendes,,,1.0,,,3.0,1.0,1.0,1.0,,,,,,,0.6397,,0.49,1.0,1.0,,,1.0,1.0,,,1.0,1.0,0.9064,,1.0,,,,,,,
14131906,home,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,M,6,6,True,9.0,8.0,2.0,1.0,0.0,6.0,6.0,2.0,3.0,3.0,,,18.0,14.0,6.8,1.0,0.00340273,,0,,0.02,0.07,0.17,,Zé Carlos,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14131906,home,Gil Vicente,Sergio Bermejo,sergio-bermejo,S. Bermejo,M,17,170,42,M,949449,EUR,871776000,F,17,17,True,4.0,3.0,,,0.0,2.0,3.0,1.0,1.0,2.0,,,11.0,10.0,6.7,3.0,0.00012926,,0,,-0.03,0.01,0.15,,Sergio,Bermejo,,,,,,2.0,1.0,,1.0,,,,2.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
14131906,home,Gil Vicente,Gustavo Varela,gustavo-varela,G. Varela,F,89,184,562,M,1146305,EUR,1107043200,F,89,89,True,3.0,3.0,,,1.0,3.0,3.0,0.0,0.0,,,,11.0,5.0,6.8,1.0,0.102456,,0,,0.25,-0.01,0.0,,Gustavo,Varela,,1.0,1.0,1.0,2.0,1.0,,,,,,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
14131906,home,Gil Vicente,Hevertton Santos,hevertton-santos,H. Santos,D,20,182,177,M,1087355,EUR,980985600,D,20,20,True,4.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,,,,10.0,10.0,6.6,2.0,0.00029668,,0,,0.03,,0.2,,,,,,,,3.0,1.0,,,3.0,,1.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,
14131906,home,Gil Vicente,Daniel Figueira,daniel-figueira,D. Figueira,G,99,189,80,M,862060,EUR,900892800,G,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131906,home,Gil Vicente,Antonio Espigares,espigares-antonio,A. Espigares,D,48,187,60,M,1142261,EUR,1094342400,D,48,48,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131906,home,Gil Vicente,Jonathan Mutombo,jonathan-mutombo-mawesi,J. Mutombo,D,45,190,54,M,1004444,EUR,1030406400,D,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,Jonathan,Mutombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131906,home,Gil Vicente,Martin Fernández,martin-fernandez,M. Fernández,M,32,171,78,M,1083277,EUR,1056326400,M,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,Martin,Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131906,away,Estoril Praia,Joel Robles,joel-robles,J. Robles,G,1,195,157,M,93796,EUR,645580800,G,1,1,False,30.0,21.0,26.0,17.0,0.0,9.0,9.0,12.0,21.0,5.0,1.0,1.0,90.0,37.0,7.0,10.0,0.00441366,0.1281,0,0.0885,0.18,0.01,-0.2,0.15,,,,,,,1.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,2.0,2.0,,,
14131906,away,Estoril Praia,Kévin Boma,kevin-boma,K. Boma,D,44,193,411,M,1049465,EUR,1037750400,D,44,44,False,36.0,31.0,3.0,2.0,0.0,21.0,23.0,10.0,13.0,1.0,,,90.0,56.0,7.0,6.0,0.00685906,,0,,0.04,0.02,0.45,,Kévin Boma,,,,,5.0,3.0,7.0,,,10.0,2.0,1.0,1.0,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,2.0,,
14131906,away,Estoril Praia,Felix Bacher,felix-bacher,F. Bacher,D,25,190,92,M,943525,EUR,972432000,D,25,25,False,46.0,34.0,11.0,3.0,0.0,27.0,28.0,7.0,18.0,4.0,,,90.0,57.0,6.6,12.0,0.637923,,0,,0.39,0.05,0.35,,,,,,,1.0,4.0,5.0,,,6.0,,3.0,3.0,,1.0,,1.0,,4.0,1.0,,,,,,,,,,,,,,,,,1.0,
14131906,away,Estoril Praia,Ferro,ferro,Ferro,D,4,193,693,M,357734,EUR,859334400,D,4,4,False,31.0,26.0,7.0,4.0,0.0,20.0,22.0,6.0,9.0,5.0,,,81.0,54.0,7.4,6.0,0.00263304,,0,,0.11,0.09,0.79,,,,,,,4.0,4.0,8.0,,,13.0,1.0,4.0,2.0,1.0,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,1.0,
14131906,away,Estoril Praia,Ricard Sánchez,ricard-sanchez,R. Sánchez,D,2,175,157,M,986726,EUR,951177600,M,2,2,False,18.0,11.0,3.0,1.0,0.0,6.0,7.0,5.0,11.0,1.0,,,90.0,41.0,6.5,12.0,0.0182313,,0,,0.08,0.11,-0.08,,,,,2.0,1.0,2.0,3.0,3.0,1.0,,2.0,1.0,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
14131906,away,Estoril Praia,Nodar Lominadze,nodar-lominadze,N. Lominadze,M,7,194,295,M,1001313,EUR,1017878400,M,7,7,False,25.0,15.0,,,0.0,9.0,11.0,6.0,14.0,3.0,,,81.0,57.0,7.2,22.0,0.00663167,,0,,-0.05,0.03,0.14,,,,,,,8.0,11.0,16.0,3.0,,4.0,1.0,6.0,5.0,5.0,2.0,,1.0,,2.0,2.0,2.0,,3.0,,,,,,,,,,,,,,,
14131906,away,Estoril Praia,Jordan Holsgrove,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,10,10,False,50.0,38.0,6.0,2.0,0.0,25.0,28.0,13.0,22.0,1.0,,,90.0,60.0,6.9,12.0,0.0991929,,0,,0.38,0.02,-0.02,,,,,2.0,2.0,1.0,6.0,4.0,,,2.0,,2.0,2.0,,1.0,,2.0,,4.0,2.0,,,,,,,,,,,,,,,,1.0,,
14131906,away,Estoril Praia,Tiago Parente,tiago-parente,T. Parente,D,5,180,85,M,1403144,EUR,1074038400,M,55,55,False,7.0,4.0,,,0.0,3.0,4.0,1.0,3.0,1.0,,,40.0,17.0,6.4,4.0,0.00018142,,0,,-0.06,0.0,-0.04,,,,,,,,4.0,1.0,,,3.0,,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
14131906,away,Estoril Praia,Rafik Guitane,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,F,99,99,False,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,1.0,,,40.0,19.0,6.2,5.0,0.00794493,,1,,-0.03,0.12,-0.37,,,,,1.0,,,3.0,4.0,5.0,,1.0,,,,1.0,1.0,0.0146,,-0.08,,1.0,,,,3.0,,,1.0,,0.027,,,,,,,,,1.0
14131906,away,Estoril Praia,João Carvalho,joao-carvalho,J. Carvalho,F,12,170,372,M,548044,EUR,857865600,F,12,12,False,25.0,15.0,2.0,1.0,0.0,5.0,10.0,10.0,15.0,7.0,,,90.0,50.0,7.0,17.0,0.0332074,,2,,0.0,0.12,-0.03,,,,True,,,,9.0,11.0,3.0,1.0,,,6.0,4.0,2.0,3.0,0.1171,,0.07,1.0,2.0,1.0,,4.0,2.0,,,1.0,,0.1777,,,,,,,,,
14131906,away,Estoril Praia,Yanis Begraoui,yanis-begraoui,Y. Begraoui,F,14,175,1812,M,930246,EUR,994204800,F,14,14,False,12.0,9.0,1.0,1.0,0.0,5.0,5.0,4.0,7.0,2.0,,,60.0,21.0,6.5,8.0,0.00323711,,0,,-0.2,-0.27,0.14,,,,,1.0,,,2.0,3.0,1.0,,1.0,,,,3.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,
14131906,away,Estoril Praia,Patrick de Paula,patrick-de-paula,P. de Paula,M,12,180,1234,M,1015291,EUR,936748800,M,45,45,True,19.0,12.0,2.0,1.0,0.0,6.0,10.0,6.0,9.0,2.0,,,50.0,28.0,6.5,8.0,0.0228767,,2,,0.11,0.06,-0.06,,,,,,,1.0,2.0,2.0,,2.0,2.0,1.0,,,,1.0,0.0302,1.0,-0.18,1.0,,,,1.0,,,,,,,,,,,,,,,
14131906,away,Estoril Praia,Fabrício Garcia,fabricio-garcia,F. Garcia,F,98,172,81,M,1190120,EUR,988934400,F,17,17,True,14.0,11.0,,,0.0,6.0,7.0,5.0,7.0,3.0,,,50.0,29.0,6.6,4.0,0.0496518,,1,,-0.14,0.44,-0.02,,,,,,,1.0,4.0,3.0,,,1.0,,1.0,1.0,,1.0,0.0797,,-0.55,2.0,,1.0,,1.0,,,,1.0,,0.1593,1.0,,,,,,,,
14131906,away,Estoril Praia,Alejandro Marqués,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,True,8.0,4.0,,,0.0,1.0,1.0,3.0,7.0,1.0,,,30.0,14.0,6.3,7.0,0.0651626,,0,,-0.05,-0.05,-0.02,,,,,,,2.0,4.0,2.0,1.0,,,1.0,,,2.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
14131906,away,Estoril Praia,Pedro Carvalho,carvalho-pedro,P. Carvalho,D,22,169,64,M,1511977,EUR,1045180800,D,22,22,True,2.0,2.0,,,0.0,2.0,2.0,,0.0,,,,9.0,8.0,6.3,3.0,0.00013117,,0,,-0.01,,-0.18,,,,,1.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14131906,away,Estoril Praia,André Lacximicant,andre-lacximicant,A. Lacximicant,F,19,190,159,M,1120679,EUR,990230400,F,19,19,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,9.0,7.0,6.4,3.0,0.00083655,,1,,-0.05,-0.17,-0.04,,,,,2.0,,,2.0,1.0,1.0,1.0,,,1.0,,,,0.0685,,-0.13,,,1.0,,,,,,,,,,,,,,,,,
14131906,away,Estoril Praia,Martin Turk,martin-turk,M. Turk,G,16,190,240,M,1083104,EUR,1061424000,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131906,away,Estoril Praia,Or Israelov,or-israelov,O. Israelov,D,18,186,69,M,1158555,EUR,1094083200,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,Or Israelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131906,away,Estoril Praia,Pizzi,pizzi,Pizzi,M,21,179,1284,M,77725,EUR,623635200,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131906,away,Estoril Praia,Peixinho,peixinho,Peixinho,F,70,185,27,M,1513647,EUR,1085270400,F,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
