match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_fouls,stat_challengeLost,stat_dispossessed,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_keyPass,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId
12450231,home,Saint-Étienne,Gautier Larsonneur,,,gautier-larsonneur,G. Larsonneur,G,30,181.0,266,M,810526,EUR,856656000,G,30,30,False,True,34.0,26.0,12.0,4.0,0.0,25.0,27.0,1.0,7.0,1.0,1.0,3.0,7.0,1.0,2.0,3.0,2.0,1.0,1.0,90.0,44.0,6.5,8.0,0.00047776,0,-0.3207,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450231,home,Saint-Étienne,Dennis Appiah,,,dennis-appiah,D. Appiah,D,8,179.0,168,M,123164,EUR,708048000,D,8,8,False,,36.0,23.0,3.0,1.0,0.0,3.0,6.0,20.0,31.0,2.0,5.0,,2.0,,,,,,,89.0,66.0,6.3,20.0,0.0492341,0,,1.0,1.0,6.0,4.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,
12450231,home,Saint-Étienne,Maxime Bernauer,,,maxime-bernauer,M. Bernauer,D,6,184.0,560,M,802137,EUR,899251200,D,13,13,False,,74.0,62.0,9.0,2.0,0.0,41.0,46.0,21.0,28.0,1.0,4.0,8.0,8.0,1.0,,,,,,90.0,90.0,6.3,14.0,0.0116417,0,,,1.0,3.0,,,1.0,,2.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
12450231,home,Saint-Étienne,Mickael Nade,,,mickael-nade,M. Nade,D,3,186.0,169,M,865847,EUR,920505600,D,3,3,False,,51.0,48.0,4.0,3.0,0.0,36.0,37.0,12.0,14.0,2.0,6.0,7.0,6.0,,,,,,,90.0,66.0,6.8,4.0,0.0322454,0,,,1.0,5.0,,,1.0,,4.0,3.0,,1.0,4.0,,,1.0,,,,,,,,,,,,
12450231,home,Saint-Étienne,Léo Pétrot,,,leo-petrot,L. Pétrot,D,21,188.0,232,M,827504,EUR,861062400,D,19,19,False,,47.0,39.0,8.0,4.0,0.0,18.0,20.0,22.0,29.0,6.0,8.0,4.0,8.0,1.0,,,,,,90.0,69.0,7.0,12.0,0.360506,0,,2.0,1.0,5.0,2.0,1.0,1.0,,1.0,1.0,2.0,,1.0,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,
12450231,home,Saint-Étienne,Aimen Moueffek,,,aimen-moueffek,A. Moueffek,M,29,179.0,760,M,990227,EUR,986774400,M,29,29,False,,24.0,19.0,1.0,,0.0,3.0,4.0,16.0,20.0,,3.0,1.0,6.0,2.0,,,,,,71.0,42.0,6.6,11.0,0.0247064,1,,,1.0,5.0,4.0,,,,,1.0,,,,,3.0,1.0,,1.0,,1.0,0.1028,,,,,,,
12450231,home,Saint-Étienne,Pierre Ekwah,,,pierre-ekwah,P. Ekwah,M,4,187.0,490,M,996908,EUR,1011052800,M,4,4,False,,72.0,59.0,6.0,3.0,0.0,29.0,36.0,30.0,36.0,2.0,3.0,,5.0,,,,,,,90.0,81.0,6.7,16.0,0.0393812,2,,,,4.0,1.0,,,,,3.0,1.0,,,,3.0,1.0,,1.0,,2.0,0.0415,,,,,,,
12450231,home,Saint-Étienne,Florian Tardieu,,,florian-tardieu,F. Tardieu,M,10,184.0,201,M,234142,EUR,703900800,M,10,10,False,,69.0,60.0,6.0,2.0,1.0,24.0,26.0,36.0,45.0,,3.0,1.0,2.0,3.0,,,,,,89.0,83.0,6.9,14.0,0.0794975,1,,2.0,1.0,2.0,,,1.0,,,1.0,,1.0,,,1.0,2.0,,,,,0.0378,1.0,1.0,,,,,
12450231,home,Saint-Étienne,Irvin Cardona,,,irvin-cardona,I. Cardona,F,7,185.0,565,M,605552,EUR,870998400,F,7,7,False,,20.0,14.0,,,0.0,1.0,2.0,13.0,18.0,,2.0,,2.0,1.0,,,,,,71.0,28.0,6.3,10.0,0.0185082,2,,,,2.0,1.0,,,,,,1.0,1.0,,,2.0,,,1.0,,1.0,0.1064,1.0,,1.0,,,,
12450231,home,Saint-Étienne,Djylian N'Guessan,Djylian,N'Guessan,djylian-nguessan,D. N'Guessan,F,15,,526,,1958607,EUR,1220054400,F,63,63,False,,6.0,5.0,,,0.0,1.0,2.0,4.0,4.0,1.0,4.0,,,1.0,,,,,,45.0,13.0,6.6,5.0,0.0327671,0,,,3.0,9.0,2.0,,,,2.0,1.0,1.0,2.0,1.0,,,1.0,,,1.0,,,,,,,,,
12450231,home,Saint-Étienne,Zuriko Davitashvili,,,zuriko-davitashvili,Z. Davitashvili,F,22,175.0,4336,M,921369,EUR,982195200,F,22,22,False,,27.0,23.0,1.0,1.0,0.0,8.0,8.0,17.0,22.0,,2.0,,3.0,,,,,,,90.0,43.0,7.7,12.0,0.188537,2,,3.0,,4.0,1.0,,,,2.0,2.0,,1.0,2.0,,4.0,2.0,2.0,,,1.0,0.102,,1.0,,1.0,1.0,0.7162,
12450231,home,Saint-Étienne,Ibrahima Wadji,Ibrahima,Wadji,ibrahima-wadji,I. Wadji,F,99,175.0,591,M,796081,EUR,799632000,F,25,25,True,,14.0,12.0,,,0.0,7.0,7.0,5.0,7.0,2.0,4.0,,2.0,2.0,,,,,,45.0,21.0,6.4,3.0,0.0102025,1,,,,2.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,0.158,,,1.0,,,,
12450231,home,Saint-Étienne,Louis Mouton,Louis Mouton,,louis-mouton,L. Mouton,M,6,180.0,136,M,1172936,EUR,1023062400,M,14,14,True,,12.0,11.0,,,0.0,3.0,3.0,9.0,12.0,,1.0,,2.0,,,,,,,19.0,19.0,6.6,4.0,0.100091,2,,3.0,,1.0,1.0,,,,1.0,,,,1.0,,,,1.0,,,1.0,0.0556,1.0,,,,,,
12450231,home,Saint-Étienne,Benjamin Old,Benjamin Old,,benjamin-old,B. Old,M,11,172.0,236,M,1122425,EUR,1029196800,M,11,11,True,,14.0,12.0,,,0.0,2.0,2.0,10.0,13.0,,,,,,,,,,,19.0,16.0,6.4,4.0,0.00526412,0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12450231,home,Saint-Étienne,Yvann Maçon,,,yvann-macon,Y. Maçon,D,27,177.0,147,M,1006486,EUR,907200000,D,27,27,True,,4.0,2.0,,,0.0,,1.0,2.0,4.0,,,,,,,,,,,1.0,7.0,,3.0,0.00148253,0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
12450231,home,Saint-Étienne,Ibrahim Sissoko,,,ibrahim-sissoko,I. Sissoko,F,9,190.0,964,M,914738,EUR,817430400,F,9,9,True,,5.0,3.0,1.0,1.0,0.0,,,3.0,5.0,1.0,1.0,,,,,,,,,1.0,5.0,,2.0,0.00909443,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450231,home,Saint-Étienne,Brice Maubleu,,,brice-maubleu,B. Maubleu,G,1,192.0,76,M,72818,EUR,628473600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450231,home,Saint-Étienne,Yunis Abdelhamid,,,yunis-abdelhamid,Y. Abdelhamid,D,5,190.0,1888,M,178721,EUR,559785600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450231,home,Saint-Étienne,Dylan Batubinsika,,,dylan-batubinsika,D. Batubinsika,D,28,184.0,4399,M,352912,EUR,824342400,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
