match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,stat_fouls,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wasFouled,stat_goals,stat_totalOffside,captain,stat_accurateCross,stat_hitWoodwork,stat_goodHighClaim
12530811,home,Gaziantep FK,Mustafa Burak Bozan,bozan-mustafa-burak,M. B. Bozan,G,71,196.0,107,M,934201,EUR,966988800,G,71,71,False,24.0,14.0,15.0,5.0,0.0,10.0,13.0,4.0,11.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,90.0,32.0,7.0,10.0,0.00093834,0,0.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530811,home,Gaziantep FK,Salem M'Bakata,salem-mbakata,S. M'Bakata,D,22,177.0,65,M,940367,EUR,892944000,D,22,22,False,27.0,19.0,1.0,,0.0,11.0,12.0,8.0,16.0,2.0,4.0,,,,,,90.0,54.0,7.4,13.0,0.0124656,1,,,,1.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,0.0212,1.0,,,,,,,,,,,,,,,,,,
12530811,home,Gaziantep FK,Bruno Viana,bruno-viana,B. Viana,D,30,187.0,241,M,804703,EUR,791942400,D,36,36,False,44.0,34.0,5.0,1.0,0.0,28.0,30.0,6.0,14.0,6.0,1.0,,,,,,90.0,60.0,7.3,10.0,0.00170298,1,,,,,4.0,5.0,4.0,,,,1.0,,,,0.039,,3.0,1.0,4.0,1.0,2.0,,,,,,,,,,,,,
12530811,home,Gaziantep FK,Ertuğrul Ersoy,ertugrul-ersoy,E. Ersoy,D,5,185.0,88,M,355004,EUR,855792000,D,5,5,False,42.0,36.0,4.0,1.0,0.0,28.0,29.0,8.0,13.0,1.0,4.0,,,,,,90.0,52.0,6.9,7.0,0.00558011,1,,,,,4.0,5.0,7.0,,1.0,,,3.0,2.0,,0.0438,,2.0,,,,1.0,1.0,1.0,1.0,0.0774,,,,,,,,,
12530811,home,Gaziantep FK,Mustafa Eskihellaç,mustafa-eskihellac,M. Eskihellaç,D,19,175.0,571,M,899069,EUR,862790400,D,7,7,False,39.0,27.0,9.0,3.0,0.0,11.0,14.0,16.0,26.0,1.0,9.0,,,,,,90.0,62.0,7.5,19.0,0.184022,2,,,,1.0,,5.0,5.0,1.0,6.0,4.0,1.0,,,1.0,0.0523,3.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,,
12530811,home,Gaziantep FK,Kacper Kozłowski,kacper-kozlowski,K. Kozłowski,M,10,182.0,3151,M,984602,EUR,1066262400,M,10,10,False,17.0,11.0,2.0,1.0,1.0,5.0,5.0,6.0,12.0,,4.0,,,,,,67.0,31.0,8.4,9.0,0.0890451,3,,,,,1.0,2.0,4.0,2.0,1.0,1.0,,1.0,1.0,,0.6674,2.0,,,,,,,,1.0,0.8779,1.0,2.0,1.0,1.0,3.0,,,,
12530811,home,Gaziantep FK,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,,180.0,427,M,228342,EUR,656985600,M,20,20,False,41.0,35.0,4.0,3.0,0.0,21.0,21.0,14.0,20.0,,2.0,,,,,,90.0,48.0,6.6,10.0,0.0169498,0,,,,,,5.0,3.0,,,,,2.0,,2.0,,1.0,1.0,,,,2.0,2.0,,,,,,1.0,,,,,,
12530811,home,Gaziantep FK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,44,177.0,793,M,180511,EUR,647395200,M,44,44,False,37.0,32.0,2.0,1.0,0.0,20.0,21.0,13.0,19.0,1.0,5.0,,,,,,88.0,59.0,8.3,12.0,0.0763505,1,,,,3.0,1.0,1.0,9.0,,1.0,1.0,,6.0,3.0,4.0,0.4704,3.0,1.0,,1.0,,,,,1.0,0.4898,,,1.0,1.0,,True,1.0,,
12530811,home,Gaziantep FK,Deian Sorescu,deian-sorescu,D. Sorescu,M,18,175.0,703,M,797602,EUR,872812800,F,18,18,False,24.0,13.0,1.0,1.0,0.0,4.0,7.0,10.0,20.0,,6.0,,,,,,90.0,48.0,7.1,20.0,0.084832,4,,,,3.0,,11.0,7.0,2.0,7.0,4.0,2.0,2.0,1.0,,0.1303,2.0,1.0,,,,3.0,2.0,,,,1.0,2.0,1.0,,1.0,,1.0,,
12530811,home,Gaziantep FK,Halil Dervişoğlu,halil-dervisoglu,H. Dervişoğlu,F,11,183.0,812,M,930775,EUR,944611200,F,9,9,False,25.0,22.0,1.0,,0.0,8.0,9.0,14.0,17.0,,5.0,,,,,,87.0,43.0,7.0,9.0,0.0274538,1,,,,1.0,1.0,8.0,9.0,1.0,5.0,2.0,,3.0,3.0,,0.1656,,2.0,,1.0,,1.0,1.0,1.0,1.0,0.1901,,,3.0,,1.0,,,,
12530811,home,Gaziantep FK,David Okereke,david-okereke,D. Okereke,F,77,182.0,891,M,831290,EUR,872812800,F,77,77,False,16.0,11.0,,,1.0,4.0,5.0,7.0,11.0,,2.0,,,,,,76.0,30.0,7.1,11.0,0.270519,3,,,,,2.0,7.0,4.0,,2.0,1.0,,,,4.0,0.1336,1.0,5.0,,,,1.0,,,1.0,0.0303,1.0,2.0,1.0,,1.0,,,,
12530811,home,Gaziantep FK,Ogün Özçiçek,ogun-ozcicek,O. Özçiçek,M,61,172.0,50,M,859783,EUR,917136000,M,25,25,True,7.0,7.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,,,,,,,,23.0,14.0,6.6,2.0,0.00029853,0,,,,,,4.0,4.0,,1.0,,,1.0,1.0,1.0,,,2.0,,,,1.0,,,,,,,3.0,,,,,,
12530811,home,Gaziantep FK,Christophe Lungoyi,christophe-lungoyi,C. Lungoyi,F,11,180.0,197,M,883355,EUR,962668800,F,11,11,True,4.0,4.0,,,0.0,2.0,2.0,3.0,3.0,,1.0,,,,,,14.0,7.0,6.6,,0.00662381,2,,,,1.0,,,,,,,,,,,0.3857,,,,,,,,1.0,2.0,0.8362,,,,,,,1.0,1.0,
12530811,home,Gaziantep FK,Kenan Kodro,kenan-kodro,K. Kodro,F,19,187.0,435,M,591140,EUR,745718400,F,19,19,True,1.0,,,,0.0,,,,1.0,,,,,,,,3.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
12530811,home,Gaziantep FK,Quentin Daubin,quentin-daubin,Q. Daubin,M,,183.0,31,M,826605,EUR,804729600,M,6,6,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,3.0,,,0.00170974,0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12530811,home,Gaziantep FK,Halil Bağcı,halil-bagci,H. Bağcı,G,1,194.0,19,M,1384655,EUR,1049414400,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,Halil Bagci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530811,home,Gaziantep FK,Ömürcan Artan,omurcan-artan,Ö. Artan,D,2,179.0,17,M,1016384,EUR,933033600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530811,home,Gaziantep FK,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,33,175.0,70,M,226992,EUR,802915200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530811,home,Gaziantep FK,Cyril Mandouki,cyril-mandouki,C. Mandouki,M,14,180.0,38,M,821461,EUR,682732800,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530811,home,Gaziantep FK,Mirza Cihan,mirza-cihan,M. Cihan,M,8,175.0,29,M,909289,EUR,972518400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530811,home,Gaziantep FK,Mustafa Dogru,mustafa-dogru,M. Dogru,M,86,,1,M,2021193,EUR,1109635200,F,86,86,True,,,,,,,,,,,,,,,,,,,,,,0,,Mustafa Dogru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530811,away,Antalyaspor,Kenan Pirić,kenan-piric,K. Pirić,G,13,193.0,309,M,840898,EUR,773539200,G,13,13,False,45.0,30.0,18.0,5.0,0.0,27.0,34.0,3.0,11.0,,9.0,4.0,5.0,,1.0,1.0,90.0,56.0,7.4,15.0,0.00037129,0,0.5016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
12530811,away,Antalyaspor,Mert Yilmaz,mert-yilmaz,M. Yilmaz,D,27,174.0,32,M,881966,EUR,920851200,D,27,27,False,29.0,27.0,1.0,,0.0,14.0,14.0,13.0,16.0,2.0,,,,,,,83.0,49.0,6.6,8.0,0.021248,0,,,,1.0,,4.0,4.0,2.0,2.0,1.0,,2.0,1.0,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,
