match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,stat_challengeLost,stat_outfielderBlock,stat_wasFouled,stat_fouls,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_dispossessed,captain,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_punches,stat_goals
13472614,home,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190.0,551,M,844576,EUR,871948800,G,1,1,False,21.0,17.0,6.0,2.0,0.0,15.0,16.0,2.0,5.0,1.0,1.0,1.0,10.0,1.0,1.0,2.0,2.0,90.0,31.0,6.6,4.0,0.00039881,35.24287156795,7.0,19.11,7.035,0,-0.3991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472614,home,Red Bull Bragantino,José Andrés Hurtado,andres-hurtado,J. A. Hurtado,D,34,178.0,537,M,987589,EUR,1009065600,D,34,34,False,54.0,50.0,2.0,2.0,0.0,23.0,24.0,27.0,30.0,1.0,2.0,6.0,5.0,,,,,89.0,81.0,7.2,10.0,0.110167,177.11288563136,20.0,118.23,20.685,0,,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
13472614,home,Red Bull Bragantino,Alix Vinicius,alix-vinicius,A. Vinicius,D,4,196.0,333,M,1117597,EUR,941846400,D,4,4,False,61.0,51.0,15.0,8.0,0.0,36.0,38.0,15.0,23.0,2.0,5.0,5.0,2.0,,,,,90.0,75.0,7.0,10.0,0.126271,274.53872871969,31.0,162.225,36.855,0,,,,3.0,7.0,,1.0,2.0,2.0,,2.0,Alix Vinicius,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,
13472614,home,Red Bull Bragantino,Gustavo Marques,gustavo-marques,G. Marques,D,16,189.0,357,M,1174764,EUR,1002585600,D,16,16,False,47.0,44.0,2.0,1.0,0.0,28.0,29.0,16.0,18.0,5.0,8.0,7.0,2.0,,,,,90.0,64.0,7.1,4.0,0.00486648,187.07314664869,27.0,75.075,15.54,1,,,,4.0,6.0,,,3.0,1.0,,,Gustavo Marques,1.0,,,1.0,,1.0,1.0,0.2179,0.233,,,,,,,,,,,
13472614,home,Red Bull Bragantino,Juninho Capixaba,juninho-capixaba,J. Capixaba,D,29,176.0,909,M,870556,EUR,868147200,D,29,29,False,58.0,46.0,13.0,9.0,0.0,14.0,14.0,32.0,44.0,6.0,11.0,4.0,4.0,,,,,90.0,92.0,7.9,19.0,0.19717,229.58032917008,19.0,117.39,25.935,3,,3.0,1.0,3.0,6.0,4.0,1.0,2.0,2.0,,1.0,,1.0,,1.0,,,1.0,,0.5186,,2.0,1.0,2.0,1.0,1.0,,,,,,
13472614,home,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176.0,308,M,1463904,EUR,1082678400,M,22,22,False,21.0,14.0,2.0,,0.0,5.0,6.0,9.0,15.0,,3.0,1.0,3.0,,,,,82.0,41.0,7.5,14.0,0.24797,83.702875509612,10.0,28.245,18.585,2,,4.0,4.0,1.0,5.0,3.0,,1.0,1.0,3.0,2.0,,,1.0,,1.0,,1.0,2.0,0.1811,0.3892,2.0,1.0,,,,2.0,,,,,
13472614,home,Red Bull Bragantino,Gabriel Girotto,gabriel-girotto,Gabriel,M,6,171.0,540,M,242052,EUR,710726400,M,6,6,False,50.0,44.0,8.0,6.0,0.0,16.0,18.0,28.0,32.0,1.0,3.0,2.0,3.0,,,,,82.0,60.0,6.8,9.0,0.0429228,110.14740554721,15.0,19.74,10.71,0,,,,1.0,3.0,,,,,2.0,,,1.0,,2.0,,,,,,,,,,,,1.0,,,,,
13472614,home,Red Bull Bragantino,Lucas Barbosa,lucas-barbosa,L. Barbosa,M,21,193.0,762,M,1067641,EUR,982800000,M,21,21,False,36.0,32.0,1.0,,0.0,10.0,10.0,22.0,26.0,2.0,3.0,2.0,5.0,,,,,82.0,51.0,6.8,8.0,0.388712,156.07118874369,16.0,74.13,19.11,3,,3.0,2.0,1.0,3.0,1.0,,,,3.0,1.0,Lucas Barbosa,1.0,,,1.0,,1.0,,0.268,,1.0,,3.0,,,,True,,,,
13472614,home,Red Bull Bragantino,Eduardo Sasha,eduardo-sasha,E. Sasha,F,8,173.0,1446,M,143846,EUR,698889600,M,8,8,False,18.0,16.0,2.0,2.0,0.0,2.0,2.0,14.0,16.0,1.0,4.0,1.0,2.0,,,,,68.0,32.0,7.1,8.0,0.0252521,76.657722086706,8.0,54.81,20.58,1,,1.0,,,2.0,,,2.0,,2.0,1.0,,,,1.0,,,,,0.0989,,,1.0,1.0,,,2.0,,,,,
13472614,home,Red Bull Bragantino,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178.0,2841,M,1167069,EUR,1031529600,M,10,10,False,35.0,31.0,5.0,3.0,0.0,6.0,6.0,25.0,29.0,,6.0,,6.0,,,,,90.0,64.0,7.2,18.0,0.144425,179.56357469819,15.0,107.625,35.805,1,,10.0,3.0,,4.0,6.0,,1.0,1.0,4.0,3.0,Jhon Jhon,,,1.0,1.0,,1.0,,0.2822,,4.0,,1.0,,,1.0,,,,,
13472614,home,Red Bull Bragantino,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183.0,1815,M,979861,EUR,934588800,F,9,9,False,21.0,14.0,,,0.0,5.0,6.0,9.0,15.0,3.0,5.0,,3.0,,,,,90.0,39.0,7.2,15.0,0.180864,23.895277317355,5.0,8.82,4.41,3,,3.0,1.0,2.0,4.0,1.0,,,,5.0,3.0,,,1.0,1.0,2.0,,,,0.0806,,1.0,1.0,2.0,1.0,2.0,,,,,,
13472614,home,Red Bull Bragantino,Ignacio Laquintana,ignacio-laquintana,I. Laquintana,M,19,177.0,612,M,948004,EUR,917827200,M,33,33,True,11.0,9.0,,,0.0,,,9.0,11.0,,,,,,,,,22.0,17.0,6.7,3.0,0.164801,24.406133901425,5.0,21.63,6.825,2,,2.0,1.0,,,,1.0,,,,1.0,,,,,,,,,0.0703,,,,,2.0,1.0,,,,,,
13472614,home,Red Bull Bragantino,Matheus Fernandes,matheus-fernandes,M. Fernandes,M,35,183.0,759,M,840150,EUR,899164800,M,35,35,True,12.0,12.0,1.0,1.0,0.0,4.0,4.0,8.0,8.0,1.0,1.0,,1.0,,,,,8.0,12.0,6.7,,0.011134,37.505626216008,3.0,19.845,13.86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472614,home,Red Bull Bragantino,Davi Gomes,davi-gomes,D. Gomes,M,27,177.0,199,M,2032806,EUR,1118016000,M,27,27,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,1.0,,,,,,,8.0,8.0,6.6,3.0,0.0069529,37.50880952556,4.0,24.045,21.525,0,,2.0,,1.0,1.0,1.0,,,,1.0,,Davi Gomes,,,,,,,,,,1.0,,,,,,,,,,
