match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_totalContest,stat_clearanceOffLine,stat_interceptionWon,player_firstName,player_lastName,player_sofascoreId,stat_onTargetScoringAttempt,stat_accurateCross,stat_keyPass,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_shotOffTarget
10408540,home,Cádiz,Jeremías Ledesma,jeremias-ledesma,C. Ledesma,G,23,186,1063,M,341097,EUR,729561600,G,1,1,False,30.0,15.0,25.0,10.0,6.0,6.0,9.0,24.0,1.0,2.0,3.0,8.0,2.0,1.0,1.0,3.0,1.0,1.0,90.0,39.0,7.5,15.0,0.0,0.0,0.00565261,0,0.0306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408540,home,Cádiz,Iza Carcelén,iza-carcelen,I. Carcelén,D,20,174,127,M,800403,EUR,735523200,D,20,20,False,30.0,22.0,4.0,1.0,8.0,12.0,14.0,19.0,1.0,4.0,4.0,8.0,,,,,,,90.0,52.0,7.0,14.0,0.0,0.0,0.011595,0,,1.0,1.0,4.0,1.0,2.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
10408540,home,Cádiz,Luis Hernández,luis-hernandez,L. Hernández,D,,182,89,M,260097,EUR,608515200,D,23,23,False,35.0,23.0,13.0,3.0,15.0,15.0,8.0,21.0,3.0,3.0,2.0,9.0,,,,,,,90.0,46.0,6.9,15.0,0.0,0.0,0.0170857,0,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
10408540,home,Cádiz,Fali,fali,Fali,D,,186,193,M,349794,EUR,745113600,D,3,3,False,24.0,17.0,11.0,7.0,7.0,10.0,10.0,14.0,1.0,8.0,6.0,4.0,4.0,,,,,,90.0,42.0,7.7,8.0,0.0,0.0,0.00944812,0,,,2.0,3.0,,,2.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10408540,home,Cádiz,Alfonso Espino,alfonso-espino,A. Espino,D,22,172,656,M,542634,EUR,694569600,D,22,22,False,29.0,16.0,7.0,3.0,3.0,9.0,13.0,24.0,2.0,4.0,2.0,7.0,1.0,,,,,,90.0,63.0,7.9,26.0,0.0,0.0,0.0141336,0,,4.0,3.0,5.0,,,1.0,1.0,1.0,6.0,2.0,True,1.0,1.0,3.0,,,,,,,,,,,,,,
10408540,home,Cádiz,Théo Bongonda,theo-bongonda,T. Bongonda,M,77,177,22829,M,344953,EUR,816825600,M,10,10,False,10.0,7.0,,,2.0,3.0,5.0,13.0,,2.0,1.0,1.0,1.0,,,,,,74.0,25.0,6.5,13.0,0.0456,0.2014,0.00373666,1,,6.0,,4.0,,2.0,,1.0,1.0,1.0,1.0,,1.0,,,,,theo_bongonda,1.0,,,,,,,,,,
10408540,home,Cádiz,Gonzalo Escalante,gonzalo-escalante,G. Escalante,M,8,182,258,M,316170,EUR,733190400,M,17,17,False,33.0,21.0,6.0,2.0,8.0,14.0,14.0,21.0,1.0,11.0,,2.0,,,,,,,90.0,52.0,7.3,15.0,0.0,0.0,0.024339,0,,2.0,4.0,8.0,1.0,1.0,,10.0,5.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,
10408540,home,Cádiz,Rubén Alcaraz,ruben-alcaraz,R. Alcaraz,M,4,180,243,M,259339,EUR,673056000,M,4,4,False,29.0,22.0,8.0,6.0,10.0,12.0,15.0,21.0,,1.0,2.0,8.0,,,,,,,67.0,37.0,7.1,9.0,0.0,0.0,0.204672,0,,4.0,2.0,3.0,,,,1.0,,1.0,1.0,,,,,,,,,3.0,2.0,,,,,,,,
10408540,home,Cádiz,Rubén Sobrino,ruben-sobrino,R. Sobrino,M,19,185,175,M,329563,EUR,698198400,M,7,7,False,24.0,15.0,1.0,1.0,4.0,9.0,11.0,15.0,3.0,13.0,1.0,10.0,5.0,,,,,,78.0,44.0,6.8,15.0,0.0564,0.0,0.014748,1,,,,7.0,2.0,1.0,,3.0,3.0,2.0,3.0,,4.0,,,,,,,,,2.0,1.0,,,,,,
10408540,home,Cádiz,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185,229,M,141945,EUR,675475200,F,19,19,False,17.0,10.0,,,5.0,6.0,5.0,11.0,2.0,9.0,1.0,2.0,2.0,,,,,,78.0,36.0,7.3,16.0,0.5875,0.7099,0.016954,2,,,3.0,7.0,,2.0,,1.0,,5.0,1.0,,5.0,,,,,,2.0,,1.0,4.0,,1.0,1.0,,,,
