match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_totalOffside,stat_keyPass,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_goalAssist,stat_totalContest,stat_bigChanceCreated,stat_wasFouled,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goodHighClaim,player_sofascoreId,stat_penaltyWon
11067509,home,América Mineiro,Éder,,,eder-ferreira,Éder,D,33,184.0,208,M,842072,EUR,797126400,D,33,33,True,19.0,14.0,3.0,1.0,7.0,9.0,7.0,10.0,1.0,3.0,,,,,,28.0,20.0,6.1,5.0,0.00519124,0,,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11067509,home,América Mineiro,Felipe Azevedo,,,felipe-azevedo,Felipe Azevedo,M,11,175.0,88,M,166471,EUR,537235200,F,11,11,True,9.0,8.0,,,3.0,3.0,5.0,6.0,1.0,1.0,,,,,,17.0,10.0,6.6,2.0,0.0314043,0,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
11067509,home,América Mineiro,Breno Cascardo,Breno Cascardo,,breno-cascardo,Breno Cascardo,M,80,183.0,161,M,1469514,EUR,1064448000,M,28,28,True,19.0,18.0,2.0,2.0,5.0,5.0,13.0,16.0,2.0,3.0,,,,,,17.0,24.0,6.3,5.0,0.0150204,1,,1.0,1.0,,,,,,,,,,0.0326,,,2.0,,2.0,,,,,,,,,,,1.0,,,
11067509,home,América Mineiro,Juan Cazares,,,juan-cazares,J. Cazares,M,26,170.0,454,M,158411,EUR,702259200,M,80,80,True,10.0,8.0,,,,,8.0,10.0,,1.0,,,,,,9.0,12.0,6.5,4.0,0.00912278,0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
11067509,home,América Mineiro,Washington Aguerre,,,washington-aguerre,W. Aguerre,G,29,187.0,355,M,311402,EUR,735523200,G,93,93,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067509,home,América Mineiro,Javier Méndez,,,javier-mendez,J. Méndez,D,20,184.0,295,M,924858,EUR,786585600,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067509,home,América Mineiro,Mateus Henrique,Mateus Henrique,,mateus-henrique,Mateus Henrique,D,75,178.0,168,M,1175493,EUR,1033516800,M,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067509,home,América Mineiro,Júlio César,Júlio César,,julio-cesar,Júlio César,D,18,186.0,62,M,1185832,EUR,1064793600,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067509,home,América Mineiro,Everaldo,,,everaldo,Everaldo,M,,172.0,208,M,923951,EUR,770083200,F,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067509,home,América Mineiro,Adyson,Adyson,,adyson,Adyson,M,99,168.0,186,M,1175259,EUR,1127347200,F,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067509,home,América Mineiro,Wellington Paulista,,,wellington-paulista,W. Paulista,F,,183.0,127,,29106,EUR,419817600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067509,away,Grêmio,Gabriel Grando,Gabriel Grando,,gabriel-grando,G. Grando,G,12,192.0,1323,M,1111770,EUR,954288000,G,12,12,False,35.0,22.0,16.0,3.0,22.0,24.0,,11.0,,5.0,,,,,3.0,90.0,42.0,5.9,13.0,0.00015996,0,-0.2498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11067509,away,Grêmio,João Pedro,,,joao-pedro,J. Pedro,D,18,179.0,1116,M,605528,EUR,848016000,D,18,18,False,49.0,43.0,3.0,3.0,15.0,15.0,28.0,37.0,3.0,4.0,,,,,,90.0,72.0,6.7,14.0,0.168176,0,,,1.0,,1.0,1.0,,,,3.0,,,,,2.0,3.0,,,,,,,,1.0,,,1.0,,,,,
11067509,away,Grêmio,Bruno Uvini,,,bruno-uvini,Bruno Uvini,D,,187.0,190,M,158267,EUR,675907200,D,15,15,False,43.0,34.0,3.0,,22.0,27.0,12.0,16.0,1.0,7.0,,1.0,,,,90.0,48.0,6.4,9.0,0.0138274,1,,2.0,4.0,,2.0,,2.0,2.0,,,,,0.0194,,,,,,,,,,,,,,,,1.0,,,
11067509,away,Grêmio,Bruno Alves,,,bruno-alves,B. Alves,D,3,184.0,261,M,551810,EUR,671760000,D,34,34,False,33.0,25.0,7.0,2.0,14.0,19.0,11.0,14.0,2.0,6.0,,,,,,90.0,45.0,6.6,8.0,0.00489966,0,,3.0,6.0,,3.0,2.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,
11067509,away,Grêmio,Reinaldo,,,reinaldo,Reinaldo,D,6,178.0,2574,M,243109,EUR,622944000,D,6,6,False,58.0,48.0,6.0,3.0,17.0,19.0,32.0,45.0,1.0,6.0,,,,,,90.0,79.0,6.9,18.0,0.0252491,2,,,,,3.0,,,,2.0,1.0,,,0.803,,1.0,6.0,1.0,,2.0,1.0,1.0059,,,,,,,,,,,
11067509,away,Grêmio,Pepê,,,pepe,Pepê,M,6,183.0,730,M,946945,EUR,884044800,M,23,23,False,62.0,57.0,4.0,3.0,29.0,29.0,28.0,34.0,1.0,4.0,,1.0,,,,87.0,76.0,7.1,9.0,0.0442508,0,,1.0,6.0,,1.0,1.0,4.0,3.0,3.0,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,
11067509,away,Grêmio,Mathias Villasanti,,,mathias-villasanti,M. Villasanti,M,20,178.0,2843,M,1139775,EUR,854064000,M,20,20,False,75.0,66.0,3.0,1.0,22.0,22.0,44.0,53.0,6.0,9.0,,,,,,90.0,88.0,6.2,14.0,0.0636988,0,,,3.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,3.0,,,,,,2.0,,,1.0,,,,,
11067509,away,Grêmio,Franco Cristaldo,,,franco-cristaldo,F. Cristaldo,M,10,175.0,2295,M,558820,EUR,840067200,M,19,19,False,53.0,48.0,4.0,3.0,12.0,12.0,37.0,45.0,5.0,4.0,,1.0,,,,80.0,67.0,7.3,10.0,0.0531794,4,,1.0,2.0,1.0,,1.0,,,,1.0,,,0.2827,,1.0,4.0,1.0,2.0,3.0,1.0,0.3892,,,,,1.0,,,1.0,,,
11067509,away,Grêmio,Everton Galdino,,,everton-galdino,Everton Galdino,F,17,177.0,260,M,871162,EUR,858556800,F,13,13,False,34.0,29.0,,,7.0,8.0,22.0,26.0,6.0,2.0,,2.0,,,,52.0,48.0,7.5,10.0,0.0540733,2,,1.0,4.0,,,1.0,1.0,,2.0,1.0,1.0,,0.5079,,2.0,,,1.0,1.0,1.0,0.7501,,,3.0,1.0,1.0,1.0,,,,,
11067509,away,Grêmio,Luis Suárez,,,luis-suarez,L. Suárez,F,9,182.0,125903,M,16943,EUR,538444800,F,9,9,False,46.0,34.0,,,9.0,11.0,25.0,35.0,4.0,,,,,,,88.0,66.0,9.2,20.0,0.281,5,,,5.0,,,1.0,,,4.0,,1.0,,0.3606,,5.0,,,3.0,4.0,1.0,1.0738,True,2.0,3.0,1.0,3.0,2.0,1.0,,,ElPistolero,1.0
11067509,away,Grêmio,Lucas Besozzi,Lucas Besozzi,,lucas-besozzi,L. Besozzi,M,77,176.0,272,M,1086339,EUR,1043193600,F,22,22,False,26.0,23.0,,,5.0,5.0,19.0,23.0,2.0,2.0,,,,,,52.0,39.0,6.8,8.0,0.0948138,0,,,4.0,,,1.0,1.0,1.0,2.0,,,,,,1.0,2.0,1.0,2.0,,,,,,3.0,,,3.0,,,,,
11067509,away,Grêmio,Ferreirinha,,,ferreira,Ferreira,M,11,176.0,8644,M,998499,EUR,883526400,F,10,10,True,14.0,12.0,2.0,1.0,3.0,3.0,9.0,11.0,,4.0,,,,,,38.0,20.0,6.9,2.0,0.0341721,0,,,5.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,
11067509,away,Grêmio,Nathan Fernandes,,,nathan-fernandes,N. Fernandes,F,16,178.0,1314,M,1494695,EUR,1108512000,D,32,32,True,8.0,7.0,,,2.0,2.0,5.0,6.0,4.0,,,,,,,38.0,17.0,6.7,3.0,0.00719764,3,,,2.0,,1.0,,,,1.0,3.0,2.0,,0.1172,,,,,,1.0,,0.0642,,,1.0,,2.0,,,,,,
11067509,away,Grêmio,Pedro Geromel,,,pedro-geromel,P. Geromel,D,3,190.0,681,M,13338,EUR,496108800,D,3,3,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,10.0,4.0,6.7,,0.00022846,0,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
11067509,away,Grêmio,Josue Souza,,,josue-souza,J. Souza,M,20,170.0,62,M,1871923,EUR,1114387200,M,48,48,True,3.0,2.0,,,2.0,2.0,,1.0,,2.0,,,,,,10.0,7.0,6.7,3.0,7.38e-06,0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11067509,away,Grêmio,João Pedro Galvão,,,joao-pedro-galvao,João Pedro Galvão,F,9,184.0,2071,M,123208,EUR,700099200,F,11,11,True,1.0,,1.0,,,1.0,,,2.0,1.0,,,,,,9.0,2.0,6.4,1.0,,0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,
11067509,away,Grêmio,Caíque,,,caique,Caíque,G,97,198.0,375,M,839514,EUR,870307200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067509,away,Grêmio,Fábio,,,fabio,Fábio,D,2,172.0,304,M,40677,EUR,647481600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067509,away,Grêmio,Natã,,,nata,Natã,D,36,180.0,276,M,1175603,EUR,991699200,D,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067509,away,Grêmio,Wesley Costa,Wesley Costa,,wesley-costa,Wesley Costa,D,66,181.0,88,M,1500368,EUR,1073174400,D,51,51,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067509,away,Grêmio,João Araújo,João Vitor,Araújo da Silva,araujo,Araújo,M,49,,82,M,1584796,EUR,1119225600,M,49,49,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067509,away,Grêmio,Luan,,,luan,Luan,F,,180.0,1036,M,386210,EUR,733190400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067509,away,Grêmio,André Henrique,,,andre-henrique,A. Henrique,F,77,189.0,1034,M,1463912,EUR,1008547200,F,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
