match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_keyPass,stat_blockedScoringAttempt,captain,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalCross,stat_errorLeadToAShot,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside
11409183,home,Gil Vicente,Depú,depu,Depú,F,40,187,1883,M,1182223,EUR,947289600,F,29,29,False,18.0,11.0,,,3.0,3.0,8.0,15.0,9.0,12.0,1.0,2.0,,1.0,,,,,,90.0,35.0,7.7,13.0,0.6895,1.515,0.00548886,4,,Depú,,5.0,6.0,,,,,,4.0,,,,,,2.0,2.0,1.0,,,,1.0,3.0,1.0,,,1.0,,
11409183,home,Gil Vicente,Tidjany Touré,tidjany-toure,T. Touré,F,7,184,147,M,1445615,EUR,1026691200,F,7,7,True,10.0,8.0,,,3.0,3.0,5.0,7.0,,,,,,,,,,,,26.0,15.0,6.6,4.0,0.0,0.0,0.0127011,0,,,,1.0,2.0,,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,
11409183,home,Gil Vicente,Mory Gbane,gbane-mory,M. Gbane,M,24,188,509,M,1003400,EUR,977702400,M,24,24,True,4.0,1.0,2.0,,1.0,2.0,,2.0,2.0,5.0,,1.0,,,,,,,,26.0,14.0,6.7,4.0,0.0,0.0,3.17e-06,0,,,,,1.0,,,3.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
11409183,home,Gil Vicente,Kiko Pereira,pereira-kiko,K. Pereira,D,5,177,18,M,1423627,EUR,936748800,D,5,5,True,4.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,,2.0,,,,1.0,,,,,,14.0,8.0,6.4,3.0,0.0,0.0,0.00047789,0,,Kiko Pereira,,3.0,3.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,
11409183,home,Gil Vicente,Marlon,marlon,Marlon,M,20,176,128,M,965796,EUR,874281600,F,11,11,True,11.0,8.0,1.0,,2.0,3.0,6.0,9.0,,,,4.0,,,,,,,,14.0,17.0,6.5,5.0,0.0,0.0,0.00673254,0,,,,,2.0,1.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,
11409183,home,Gil Vicente,Jesús Castillo,jesus-castillo,J. Castillo,M,6,183,642,M,978543,EUR,992217600,M,6,6,True,4.0,3.0,2.0,1.0,,,3.0,4.0,,,,,,,,,,,,14.0,5.0,6.5,1.0,0.0,0.0,0.00473944,0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11409183,home,Gil Vicente,Vinicius Dias,vinicius-dias,Vínicius,G,97,188,22,M,1010588,EUR,866678400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409183,home,Gil Vicente,Manuel Lopes,manuel-lopes,M. Lopes,D,4,185,50,M,1066691,EUR,959558400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Manuel Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409183,home,Gil Vicente,Kanya Fujimoto,kanya-fujimoto,K. Fujimoto,M,27,176,609,M,925987,EUR,930787200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409183,home,Gil Vicente,Roko Baturina,roko-baturina,R. Baturina,F,9,185,255,M,876036,EUR,961459200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409183,away,Estoril Praia,Daniel Figueira,daniel-figueira,D. Figueira,G,99,189,80,M,862060,EUR,900892800,G,99,99,False,25.0,23.0,6.0,4.0,23.0,25.0,,,,,,8.0,,,,2.0,1.0,2.0,,90.0,32.0,5.6,2.0,0.0,0.0,0.0001648,0,-1.43,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
11409183,away,Estoril Praia,Volnei Feltes,feltes-volnei,V. Feltes,D,30,188,64,M,1065440,EUR,955756800,D,5,5,False,34.0,25.0,5.0,3.0,16.0,16.0,9.0,20.0,3.0,5.0,1.0,5.0,,,,,,,,90.0,52.0,6.1,15.0,0.0795,0.2439,0.00562486,1,,,,,5.0,2.0,,1.0,2.0,2.0,1.0,,2.0,,,,1.0,,,2.0,,,,1.0,,,,,1.0,
11409183,away,Estoril Praia,Pedro Álvaro,pedro-alvaro,P. Álvaro,D,,186,247,M,869330,EUR,951955200,D,23,23,False,46.0,37.0,7.0,1.0,28.0,28.0,9.0,18.0,1.0,2.0,7.0,3.0,,,,,,,,90.0,63.0,6.2,9.0,0.0,0.0,0.00321209,0,,,,5.0,7.0,1.0,1.0,3.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
11409183,away,Estoril Praia,Erick Cabaco,erick-cabaco,E. Cabaco,D,,186,107,M,587074,EUR,798249600,D,18,18,False,51.0,38.0,16.0,7.0,28.0,32.0,10.0,19.0,4.0,6.0,,7.0,,,,,,,,90.0,61.0,6.2,13.0,0.3059,0.0,0.00968375,3,,,,4.0,7.0,2.0,1.0,,2.0,2.0,,,1.0,,,,,,3.0,,,,,,,,,,,
11409183,away,Estoril Praia,Tiago Araújo,tiago-araujo,T. Araújo,D,20,184,265,M,997024,EUR,985651200,D,78,78,False,32.0,23.0,5.0,2.0,11.0,14.0,13.0,24.0,1.0,3.0,2.0,7.0,,,,,,,,89.0,62.0,5.7,21.0,0.0395,0.0,0.0212036,1,,,,2.0,7.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,1.0,,3.0,1.0,,6.0,,1.0,1.0,,,,,,,
11409183,away,Estoril Praia,Alex Soares,alex-soares,A. Soares,M,,179,17,M,203258,EUR,667785600,M,6,6,False,15.0,13.0,2.0,2.0,6.0,6.0,7.0,10.0,1.0,5.0,1.0,2.0,,,,,,,,45.0,28.0,6.5,7.0,0.0307,0.0,0.00496803,1,,,,,2.0,,,,3.0,1.0,2.0,,1.0,,1.0,,2.0,1.0,,1.0,,,,,,,,,,
11409183,away,Estoril Praia,Jordan Holsgrove,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,8,8,False,62.0,54.0,10.0,5.0,34.0,37.0,20.0,26.0,,4.0,,7.0,,,,,,,,76.0,73.0,6.3,12.0,0.0541,0.0,0.0135284,2,,,,,5.0,4.0,1.0,,4.0,3.0,2.0,,,,2.0,,1.0,,,1.0,,,,,,,,,,
11409183,away,Estoril Praia,Koba Koindredi,koba-koindredi,K. Koindredi,M,8,184,471,M,930233,EUR,1004140800,M,83,83,False,16.0,13.0,1.0,,7.0,7.0,6.0,10.0,,4.0,,4.0,,2.0,,,,,,45.0,27.0,6.8,6.0,0.0,0.0,0.0248018,0,,,,,1.0,,,2.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,
11409183,away,Estoril Praia,Rafik Guitane,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,F,10,10,False,28.0,16.0,4.0,3.0,7.0,10.0,9.0,18.0,,6.0,,8.0,,1.0,,,,,,90.0,45.0,6.6,20.0,0.0,0.0,0.0868394,0,,,,1.0,6.0,,,,,,2.0,,1.0,1.0,,,8.0,5.0,,,,,1.0,,,,,,,1.0
11409183,away,Estoril Praia,Cassiano,cassiano,Cassiano,F,90,184,251,M,157023,EUR,613958400,F,11,11,False,20.0,15.0,,,6.0,6.0,9.0,14.0,2.0,5.0,,3.0,,1.0,,,,,,90.0,30.0,8.3,6.0,2.0621,1.6289,0.401804,5,,,,2.0,7.0,1.0,,,2.0,1.0,,,3.0,1.0,,,,,3.0,,,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0
11409183,away,Estoril Praia,Heriberto Tavares,heriberto-tavares,H. Tavares,F,91,180,195,M,845789,EUR,856310400,F,91,91,False,11.0,8.0,1.0,,2.0,2.0,6.0,9.0,,2.0,,5.0,,,,,,,,45.0,20.0,5.9,7.0,0.1084,0.028,0.00633042,1,,,,,4.0,,,2.0,,,2.0,1.0,3.0,,,,3.0,2.0,,,,,1.0,1.0,,,,,,1.0
11409183,away,Estoril Praia,Mateus Fernandes,mateus-fernandes,M. Fernandes,M,18,178,3830,M,1142562,EUR,1089417600,M,82,82,True,34.0,25.0,4.0,2.0,11.0,13.0,17.0,27.0,1.0,10.0,,4.0,,3.0,,,,,,45.0,55.0,7.4,14.0,0.0128,0.0,0.287027,1,,,,,1.0,1.0,,,6.0,3.0,2.0,,,5.0,1.0,,,,,6.0,,3.0,,,,,,,,
11409183,away,Estoril Praia,Rodrigo Gomes,gomes-rodrigo,R. Gomes,M,21,171,1190,M,1006073,EUR,1057536000,F,21,21,True,14.0,10.0,,,1.0,1.0,11.0,16.0,,2.0,1.0,2.0,,,,,,,,45.0,38.0,6.7,12.0,0.1839,0.0,0.243761,4,,,,,5.0,,,,1.0,,1.0,,,3.0,4.0,,6.0,1.0,,3.0,,2.0,,,,,,,,
11409183,away,Estoril Praia,Joao Marques,marques-joao,J. Marques,M,11,179,304,M,1087321,EUR,1013558400,M,33,33,True,26.0,20.0,4.0,4.0,7.0,7.0,15.0,22.0,,5.0,1.0,4.0,,1.0,,,,,,45.0,51.0,8.0,12.0,0.7654,0.3655,0.375491,2,,,,2.0,6.0,,,1.0,1.0,1.0,1.0,,,5.0,,,4.0,3.0,1.0,3.0,,2.0,3.0,1.0,1.0,,,,,
11409183,away,Estoril Praia,Alejandro Marqués,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,14.0,5.0,6.7,1.0,0.116,0.0,0.00240489,2,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,
11409183,away,Estoril Praia,João Carlos,joao-carlos,J. Carlos,F,,187,69,M,880129,EUR,794016000,F,20,20,True,2.0,1.0,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,9.0,3.0,6.7,1.0,0.029,0.0,0.00019113,1,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
11409183,away,Estoril Praia,Marcelo Carné,marcelo-carne,M. Carné,G,1,188,61,M,243463,EUR,634262400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409183,away,Estoril Praia,Bernardo Vital,vital-bernardo,B. Vital,D,13,187,192,M,1065442,EUR,978048000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409183,away,Estoril Praia,Raúl Parra,raul-parra,R. Parra,D,36,187,79,M,1069725,EUR,943574400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409183,away,Estoril Praia,Harouna Sy,harouna-sy,H. Sy,D,19,170,11,M,893031,EUR,828144000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Harouna,Sy,,,,,,,,,,,,,,,,,,,,,,,,,,,
