match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,length,injury,playerName,rescinded,reason
14053780,FT,3.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
14053780,,3.0,3.0,,90,2.0,,1,,,goal,penalty,324973764.0,False,penalty,35193.0,Ricky van Wolfswinkel,,,,,
14053780,,,,,90,0.0,,1,,,injuryTime,,,,,,,5.0,,,,
14053780,,,,,89,,,2,,,substitution,,124824978.0,True,regular,,,,False,,,
14053780,,,,,89,,,2,,,substitution,,124824977.0,True,regular,,,,False,,,
14053780,,,,,84,,,7,,,substitution,,124824840.0,False,regular,,,,False,,,
14053780,,,,,83,,,8,,,card,,124098086.0,True,yellow,1193676.0,Başar Önal,,,Başar Önal,False,
14053780,,3.0,2.0,,83,,,8,,,goal,owngoal,324971540.0,True,ownGoal,578344.0,Arno Verschueren,,,,,
14053780,,,,,77,,,14,,,substitution,,124824692.0,False,regular,,,,False,,,
14053780,,,,,77,,,14,,,substitution,,124824661.0,False,injury,,,,True,,,
14053780,,,,,72,,,19,,,substitution,,124824564.0,False,regular,,,,False,,,
14053780,,,,,71,,,20,,,substitution,,124824573.0,False,regular,,,,False,,,
14053780,,,,,69,,,22,,,card,,124097863.0,False,yellow,196082.0,Robin Pröpper,,,Robin Pröpper,False,Foul
14053780,,2.0,2.0,,66,,,25,,,goal,,324967586.0,True,regular,958317.0,Youssef El Kachati,,,,,
14053780,,,,,65,,,26,,,substitution,,124824494.0,True,regular,,,,False,,,
14053780,,,,,64,,,27,,,substitution,,124824493.0,True,regular,,,,False,,,
14053780,,,,,63,,,28,,,card,,124097810.0,False,yellow,945233.0,Thomas Van den Belt,,,Thomas Van den Belt,False,Foul
14053780,,,,,60,,,31,,,card,,124097798.0,False,yellow,989882.0,Ramiz Zerrouki,,,Ramiz Zerrouki,False,Foul
14053780,,1.0,2.0,,55,,,36,,,goal,,324965451.0,False,regular,1387012.0,Mats Rots,,,,,
14053780,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
14053780,,,,,45,0.0,,1,,,injuryTime,,,,,,,1.0,,,,
14053780,,1.0,1.0,,29,,,17,,,goal,,324958102.0,True,regular,798180.0,Thomas Ouwejan,,,,,
14053780,,0.0,1.0,,24,,,22,,,goal,penalty,324957024.0,False,penalty,35193.0,Ricky van Wolfswinkel,,,,,
14053780,,,,,22,,,24,,,card,,124096837.0,True,yellow,1064177.0,Ahmetcan Kaplan,,,Ahmetcan Kaplan,False,Foul
