match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_penaltyConceded,stat_fouls,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_outfielderBlock,captain,stat_totalOffside,stat_shotOffTarget,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_clearanceOffLine,player_sofascoreId,stat_penaltyWon,stat_ownGoals
14053780,home,NEC Nijmegen,Bryan Linssen,,,bryan-linssen,B. Linssen,F,30,170.0,355,M,47753,EUR,655344000,F,30,30,False,14.0,6.0,1.0,,0.0,,,6.0,14.0,7.0,1.0,,2.0,,,,,89.0,28.0,6.7,12.0,0.0355152,0,,-0.2,0.02,0.17,,1.0,2.0,6.0,1.0,2.0,,1.0,1.0,3.0,1.0,,,2.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,
14053780,home,NEC Nijmegen,Başar Önal,Basar Onal,,basar-onal,B. Önal,F,11,173.0,618,M,1193676,EUR,1089072000,F,11,11,True,4.0,4.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,,,,,,,,,26.0,10.0,6.4,4.0,0.00392352,1,,0.05,0.36,0.0,,,,4.0,,2.0,,,1.0,,,,,1.0,,,,,,0.0489,,-0.5,1.0,,,,,,1.0,,,,,,,
14053780,home,NEC Nijmegen,Youssef El Kachati,,,youssef-el-kachati,Y. E. Kachati,F,34,185.0,620,M,958317,EUR,943920000,F,34,34,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,,,,,,25.0,14.0,7.4,6.0,0.00559569,2,,0.04,0.08,0.17,,2.0,2.0,4.0,,,,,,,,1.0,,1.0,,,2.0,,1.0,0.4016,0.8511,0.47,3.0,1.0,1.0,,,1.0,,,,,,,,
14053780,home,NEC Nijmegen,Deveron Fonville,Deveron Fonville,,deveron-fonville,D. Fonville,D,24,178.0,76,M,1177177,EUR,1053043200,D,24,24,True,,,,,0.0,,,,,,1.0,,,,,,,1.0,2.0,,1.0,,0,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
14053780,home,NEC Nijmegen,Dirk Proper,,,dirk-proper,D. Proper,M,71,167.0,194,M,961685,EUR,1014508800,M,71,71,True,,,,,0.0,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053780,home,NEC Nijmegen,Jasper Cillessen,,,jasper-cillessen,J. Cillessen,G,22,185.0,1502,M,123865,EUR,609206400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053780,home,NEC Nijmegen,Yousri Sbai,,,yousri-sbai,Y. Sbai,D,23,,60,M,2026504,EUR,1091923200,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053780,home,NEC Nijmegen,Brayann Pereira,,,brayann-pereira,B. Pereira,D,2,172.0,175,M,1012639,EUR,1053475200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053780,home,NEC Nijmegen,Noe Lebreton,,,noe-lebreton,N. Lebreton,M,20,178.0,172,M,1214957,EUR,1082592000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053780,home,NEC Nijmegen,Vito van Crooij,,,vito-van-crooij,V. van Crooij,M,32,172.0,217,M,385708,EUR,822873600,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053780,home,NEC Nijmegen,Rober González,,,rober-gonzalez,R. González,M,11,169.0,145,M,910022,EUR,978739200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053780,home,NEC Nijmegen,Sam de Laat,,,sam-de-laat,S. d. Laat,M,35,,21,M,2193004,EUR,1150070400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053780,home,NEC Nijmegen,Kento Shiogai,,,shiogai-kento,K. Shiogai,F,7,180.0,1128,M,1499696,EUR,1111795200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053780,away,FC Twente,Lars Unnerstall,,,lars-unnerstall,L. Unnerstall,G,1,198.0,262,M,94835,EUR,648432000,G,1,1,False,30.0,12.0,26.0,8.0,0.0,7.0,11.0,5.0,19.0,,,4.0,,1.0,,,,90.0,34.0,6.0,18.0,0.00157386,0,-1.8437,0.06,-0.01,-0.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.1879,,,,
14053780,away,FC Twente,Bart van Rooij,,,bart-van-rooij,B. v. Rooij,D,28,174.0,341,M,946506,EUR,990835200,D,28,28,False,20.0,17.0,3.0,2.0,0.0,9.0,9.0,8.0,11.0,7.0,6.0,,3.0,,,,,90.0,52.0,5.9,14.0,0.00585113,0,,-0.04,-0.36,-0.47,,2.0,,7.0,,,,1.0,,2.0,,2.0,,3.0,,,,,,,,,4.0,2.0,,,,,,,,,,,,
14053780,away,FC Twente,Robin Pröpper,,,robin-propper,R. Pröpper,D,3,190.0,266,M,196082,EUR,748742400,D,3,3,False,35.0,31.0,8.0,4.0,0.0,24.0,24.0,7.0,11.0,8.0,13.0,3.0,2.0,,,,,90.0,59.0,6.5,5.0,0.0153291,3,,0.2,0.06,-0.39,,1.0,4.0,8.0,1.0,,,2.0,,2.0,,3.0,,4.0,,,,,,0.0993,,-0.11,,,,2.0,True,,3.0,,,,,,,
14053780,away,FC Twente,Ruud Nijstad,Ruud,Nijstad,ruud-nijstad,R. Nijstad,D,43,192.0,374,M,1890313,EUR,1200528000,D,43,43,False,43.0,37.0,11.0,6.0,0.0,31.0,33.0,6.0,10.0,3.0,3.0,6.0,1.0,,,,,90.0,50.0,5.9,7.0,0.00179451,0,,0.02,0.0,-0.49,,,2.0,2.0,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14053780,away,FC Twente,Mats Rots,,,mats-rots,M. Rots,D,39,185.0,360,M,1387012,EUR,1142035200,D,39,39,False,15.0,12.0,1.0,,0.0,10.0,12.0,2.0,3.0,5.0,4.0,6.0,2.0,,,,,77.0,47.0,8.0,11.0,0.00572258,1,,-0.02,0.13,-0.17,,,,8.0,3.0,1.0,3.0,1.0,3.0,2.0,,,,1.0,,,1.0,,1.0,0.1366,0.6211,0.53,4.0,1.0,,1.0,,,,,,,1.0,,,
14053780,away,FC Twente,Ramiz Zerrouki,,,ramiz-zerrouki,R. Zerrouki,M,6,183.0,8118,M,989882,EUR,896140800,M,6,6,False,29.0,24.0,4.0,3.0,0.0,12.0,13.0,12.0,16.0,4.0,3.0,1.0,2.0,,,,,90.0,43.0,6.6,8.0,0.124995,1,,0.29,-0.11,-0.17,,3.0,,5.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,2.0,1.0,,,,,0.032,,0.0,1.0,1.0,,,,,1.0,,,,,rramizz_,,
14053780,away,FC Twente,Thomas Van den Belt,,,thomas-van-den-belt,T. V. d. Belt,M,20,181.0,293,M,945233,EUR,992822400,M,20,20,False,25.0,20.0,3.0,1.0,0.0,14.0,16.0,6.0,9.0,3.0,3.0,3.0,1.0,,,,,72.0,34.0,6.3,6.0,0.00258759,0,,0.02,0.03,-0.12,,,2.0,2.0,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,
14053780,away,FC Twente,Marko Pjaca,,,marko-pjaca,M. Pjaca,M,7,186.0,3803,M,190435,EUR,799718400,M,7,7,False,14.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,11.0,7.0,2.0,4.0,3.0,,,,,71.0,27.0,6.7,9.0,0.011687,0,,-0.02,0.27,-0.02,,1.0,2.0,3.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,3.0,1.0,,,,,,,,,,MarkoPjaca,,
14053780,away,FC Twente,Kristian Hlynsson,,,hlynsson-kristian,K. Hlynsson,M,14,176.0,1003,M,1160026,EUR,1074816000,M,14,14,False,13.0,8.0,1.0,,0.0,3.0,5.0,5.0,8.0,3.0,1.0,1.0,2.0,,,,,84.0,21.0,6.2,8.0,0.00585456,1,,-0.02,0.17,-0.17,,,1.0,3.0,,,,2.0,2.0,,,1.0,,1.0,,,,1.0,,0.0526,,-0.35,1.0,,,,,,,,,,,,,
14053780,away,FC Twente,Sondre Ørjasæter,,,sondre-orjasaeter,S. Ørjasæter,M,27,180.0,619,M,1200962,EUR,1069977600,M,27,27,False,14.0,8.0,,,1.0,1.0,5.0,7.0,9.0,2.0,,2.0,,,,,,77.0,25.0,6.6,10.0,0.0833687,0,,-0.17,0.41,-0.11,,,,5.0,1.0,1.0,,,1.0,2.0,3.0,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,
14053780,away,FC Twente,Ricky van Wolfswinkel,,,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186.0,804,M,35193,EUR,601862400,F,9,9,False,20.0,14.0,1.0,1.0,0.0,6.0,8.0,8.0,12.0,6.0,2.0,2.0,,,,,,90.0,33.0,8.0,11.0,0.0171252,3,,-0.15,0.22,-0.04,,,5.0,12.0,,,1.0,,2.0,1.0,,5.0,,6.0,,,2.0,,2.0,1.6395,1.6571,0.49,1.0,,,,,,1.0,,,,,,1.0,
14053780,away,FC Twente,Arno Verschueren,,,arno-verschueren,A. Verschueren,M,32,182.0,168,M,578344,EUR,870652800,M,32,32,True,7.0,3.0,1.0,,0.0,1.0,2.0,2.0,5.0,1.0,,,1.0,,,,,19.0,12.0,5.7,5.0,0.00184223,1,,0.01,,-0.61,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,0.0241,,0.01,,,,,,,,,,,,,,1.0
14053780,away,FC Twente,Daan Rots,,,daan-rots,D. Rots,M,11,179.0,506,M,1048430,EUR,996019200,F,11,11,True,,,,,0.0,,,,,1.0,,,,,,,,18.0,5.0,6.5,1.0,,0,,,-0.07,0.13,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14053780,away,FC Twente,Bas Kuipers,,,bas-kuipers,B. Kuipers,D,25,180.0,148,M,339879,EUR,777081600,D,5,5,True,1.0,,,,0.0,,1.0,,,,1.0,,,,,,,13.0,5.0,6.2,1.0,1.099e-05,0,,-0.02,0.07,-0.14,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14053780,away,FC Twente,Taylor Booth,,,taylor-booth,T. Booth,M,8,173.0,528,M,906024,EUR,991267200,F,8,8,True,3.0,1.0,,,0.0,1.0,2.0,,1.0,1.0,,1.0,1.0,,,,,13.0,5.0,6.5,3.0,6.052e-05,0,,-0.09,0.06,0.13,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14053780,away,FC Twente,Sam Lammers,,,sam-lammers,S. Lammers,F,10,191.0,836,M,804901,EUR,862358400,F,10,10,True,3.0,1.0,1.0,,0.0,,1.0,1.0,2.0,,,,,,,,,12.0,4.0,6.4,3.0,0.00111878,0,,-0.07,,-0.01,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14053780,away,FC Twente,Przemysław Tytoń,,,przemyslaw-tyton,P. Tytoń,G,22,195.0,461,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053780,away,FC Twente,Sam Karssies,Sam Karssies,,sam-karssies,S. Karssies,G,21,186.0,88,M,1201942,EUR,1046217600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053780,away,FC Twente,Guilherme Peixoto,Guilherme Peixoto,,guilherme-peixoto,G. Peixoto,D,12,181.0,136,M,1470065,EUR,1148515200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053780,away,FC Twente,Stav Lemkin,,,stav-lemkin,S. Lemkin,D,23,190.0,315,M,1091923,EUR,1049241600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053780,away,FC Twente,Naci Ünüvar,,,naci-unuvar,N. Ünüvar,M,9,168.0,1157,M,954317,EUR,1055462400,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053780,away,FC Twente,Lucas Vennegoor of Hesselink,,,lucas-vennegoor-of-hesselink,L. V. o. Hesselink,F,25,188.0,150,M,1634542,EUR,1142294400,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
