match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_lastManTackle,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_outfielderBlock,stat_wasFouled,captain,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_expectedGoalsOnTarget,stat_keyPass,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_hitWoodwork
12450892,home,Nice,Gaëtan Laborde,gaetan-laborde,G. Laborde,F,9,181,848,M,,149730,EUR,767923200,F,24,24,False,27.0,20.0,3.0,1.0,1.0,7.0,8.0,20.0,3.0,6.0,1.0,2.0,,,,90.0,44.0,7.8,12.0,0.64154,3,,,,13.0,4.0,8.0,1.0,1.0,,1.0,2.0,3.0,0.2817,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,0.0745,2.0,1.0,,1.0,,,,
12450892,home,Nice,Pablo Rosario,pablo-rosario,P. Rosario,M,13,188,1208,M,,804472,EUR,852595200,M,8,8,True,11.0,8.0,,,0.0,4.0,4.0,7.0,,1.0,2.0,1.0,,,,27.0,18.0,6.8,3.0,0.00153549,0,,,,4.0,,,,,,1.0,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,
12450892,home,Nice,Tom Louchet,tom-louchet,T. Louchet,M,20,176,395,M,,1127313,EUR,1052006400,M,20,20,True,9.0,8.0,,,0.0,3.0,3.0,7.0,,2.0,,1.0,,,,26.0,18.0,6.9,1.0,0.0335989,0,,,,6.0,,,,,,2.0,,,,1.0,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,
12450892,home,Nice,Sofiane Diop,sofiane-diop,S. Diop,M,10,175,3842,M,,944164,EUR,960508800,M,10,10,True,18.0,16.0,,,0.0,5.0,7.0,11.0,,4.0,,1.0,,,,14.0,23.0,7.0,3.0,0.0138274,0,,,,11.0,,2.0,2.0,,,,,,,,2.0,,1.0,1.0,,,,2.0,,,,,1.0,,,,,,,
12450892,home,Nice,Jérémie Boga,jeremie-boga,J. Boga,F,13,172,4912,M,jeremieboga,367056,EUR,852249600,F,7,7,True,9.0,7.0,,,0.0,1.0,1.0,8.0,,3.0,,2.0,,,,14.0,18.0,7.1,5.0,0.00751419,1,,,,6.0,,1.0,3.0,,,1.0,2.0,,0.1151,,,,,,,,,2.0,1.0,,1.0,0.0467,,,,,,,,
12450892,home,Nice,Tanguy Ndombélé,tanguy-ndombele,T. Ndombélé,M,22,181,2715,M,,845486,EUR,851731200,M,22,22,True,4.0,4.0,,,0.0,2.0,2.0,2.0,,1.0,,1.0,,,,9.0,5.0,6.7,,0.0175644,0,,,,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12450892,home,Nice,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,,96542,EUR,731203200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450892,home,Nice,Mohamed Abdelmonem,mohamed-abdelmonem,M. Abdelmonem,D,33,183,28932,M,mohamed_abdelmonem66,926506,EUR,917827200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450892,home,Nice,Antoine Mendy,mendy-antoine,A. Mendy,D,5,186,6281,M,,1120615,EUR,1085529600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450892,home,Nice,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179,12001,M,youssoufa_10,997006,EUR,1100908800,F,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450892,away,Montpellier,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,,123207,EUR,672624000,G,40,40,False,33.0,17.0,28.0,12.0,0.0,8.0,13.0,20.0,,,1.0,8.0,1.0,4.0,,90.0,42.0,7.0,17.0,0.00820081,0,-0.4632,,,9.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,2.0,,
12450892,away,Montpellier,Enzo Tchato Mbiayi,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180,511,M,,1103548,EUR,1038009600,D,29,29,False,31.0,26.0,2.0,1.0,0.0,10.0,11.0,25.0,2.0,5.0,4.0,1.0,,,,90.0,62.0,7.0,13.0,0.204271,0,,Enzo Tchato Mbiayi,,18.0,1.0,3.0,1.0,,,2.0,1.0,1.0,,,1.0,,1.0,,,5.0,2.0,1.0,,,2.0,,1.0,,,1.0,,,,
12450892,away,Montpellier,Bamo Meïté,bamo-meite,B. Meïté,D,5,183,525,M,,1131541,EUR,992995200,D,2,2,False,26.0,24.0,1.0,1.0,0.0,11.0,13.0,13.0,1.0,2.0,1.0,,,,,69.0,30.0,6.6,3.0,0.00925614,0,,,,13.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
12450892,away,Montpellier,Boubakar Kouyaté,boubakar-kouyate,B. Kouyaté,D,25,192,907,M,,848537,EUR,861062400,D,4,4,False,43.0,37.0,2.0,,0.0,29.0,30.0,13.0,5.0,10.0,7.0,3.0,,,,90.0,62.0,7.2,7.0,0.00350445,0,,,,8.0,3.0,5.0,,,,3.0,1.0,1.0,,1.0,2.0,,1.0,,3.0,,,,,,3.0,,,,,,1.0,,,
12450892,away,Montpellier,Yael Mouanga,yael-mouanga,Y. Mouanga,D,23,183,91,M,,1170536,EUR,1122076800,D,47,47,False,33.0,26.0,8.0,4.0,0.0,19.0,22.0,11.0,2.0,4.0,3.0,4.0,,,,90.0,40.0,6.5,7.0,0.0106502,0,,Yael Mouanga,,7.0,,3.0,1.0,,,,,1.0,,,1.0,,2.0,,1.0,,,1.0,,,,,,,,,,,,
12450892,away,Montpellier,Theo Sainte Luce,theo-sainte-luce,T. S. Luce,D,17,181,53,M,,901152,EUR,908841600,D,17,17,False,9.0,7.0,,,0.0,5.0,6.0,3.0,,3.0,3.0,2.0,,,,72.0,26.0,6.2,6.0,0.00164481,0,,,,2.0,2.0,5.0,1.0,,,2.0,2.0,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,
12450892,away,Montpellier,Rabby Nzingoula,rabby-nzingoula,R. Nzingoula,M,22,183,464,M,,1492676,EUR,1132876800,M,19,19,False,33.0,25.0,2.0,1.0,0.0,13.0,15.0,18.0,1.0,7.0,1.0,8.0,,,,90.0,47.0,7.1,10.0,0.0226059,0,,,,12.0,3.0,4.0,1.0,,,3.0,1.0,,,1.0,2.0,,,1.0,1.0,,,1.0,,,2.0,,,,,,,,,
12450892,away,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,,1387157,EUR,1086739200,M,22,22,False,32.0,26.0,2.0,2.0,0.0,16.0,18.0,14.0,,5.0,1.0,10.0,,,,69.0,47.0,7.0,10.0,0.0086965,2,,Khalil Fayad,,10.0,1.0,5.0,,1.0,,4.0,3.0,2.0,0.0505,,1.0,,1.0,1.0,1.0,,,,,,4.0,,1.0,1.0,,,,,,
12450892,away,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,,156682,EUR,693360000,M,11,11,False,52.0,37.0,9.0,4.0,0.0,17.0,19.0,42.0,1.0,5.0,1.0,1.0,,,,90.0,79.0,6.7,26.0,0.184801,2,,,,22.0,1.0,2.0,,,,2.0,2.0,1.0,0.0662,,2.0,,,,,9.0,2.0,,,,2.0,,2.0,2.0,,,,,1.0,
12450892,away,Montpellier,Tanguy Coulibaly,tanguy-coulibaly,T. Coulibaly,M,70,180,478,M,,954060,EUR,982454400,F,70,70,False,12.0,8.0,,,0.0,3.0,3.0,11.0,,8.0,1.0,4.0,,,,83.0,32.0,7.4,10.0,0.00793847,3,,,,5.0,4.0,7.0,1.0,1.0,,2.0,3.0,3.0,0.0969,,5.0,,,,,2.0,,1.0,1.0,,2.0,0.0441,,1.0,,,,,,
12450892,away,Montpellier,Andy Delort,andy-delort,A. Delort,F,,182,2883,M,LeTigre,84744,EUR,686966400,F,9,9,False,15.0,6.0,,,0.0,2.0,3.0,13.0,7.0,8.0,,2.0,,,,69.0,34.0,6.7,19.0,0.0136597,3,,,,5.0,9.0,14.0,,2.0,,,6.0,1.0,0.037,1.0,1.0,,,4.0,,1.0,1.0,,,,,,1.0,1.0,,,3.0,,,
12450892,away,Montpellier,Jordan Ferri,jordan-ferri,J. Ferri,M,4,172,146,M,,123229,EUR,700358400,M,12,12,True,26.0,23.0,2.0,1.0,0.0,10.0,12.0,14.0,,,,2.0,,,,21.0,28.0,6.5,4.0,0.00984156,1,,,,13.0,1.0,4.0,,1.0,,,1.0,2.0,0.0122,,,,1.0,,,,,,,,,,,,,,,,,
12450892,away,Montpellier,Nicolas Pays,nicolas-pays,N. Pays,F,18,180,89,M,,1622129,EUR,1057536000,F,18,18,True,10.0,8.0,,,0.0,,1.0,9.0,,,1.0,1.0,,,,21.0,19.0,6.5,5.0,0.00628509,1,,,,8.0,,3.0,1.0,,,,,,0.048,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,
12450892,away,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,,51640,EUR,665971200,F,10,10,True,9.0,8.0,1.0,,0.0,5.0,5.0,5.0,,3.0,,1.0,,,,21.0,14.0,6.7,2.0,0.00398324,0,,,,3.0,2.0,4.0,,,,2.0,,,,,1.0,,2.0,,,1.0,,,,,1.0,,1.0,,,,,,,
12450892,away,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,,796372,EUR,799286400,D,77,77,True,8.0,8.0,,,0.0,8.0,8.0,,1.0,1.0,1.0,1.0,,,,18.0,12.0,6.5,,0.00031248,0,,,,,,2.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
12450892,away,Montpellier,Junior Ndiaye,ndiaye-junior,J. Ndiaye,F,,180,96,M,,1195700,EUR,1112054400,F,41,41,True,3.0,1.0,,,0.0,,,3.0,,,,,,,,13.0,4.0,6.2,2.0,0.00286455,1,,Junior Ndiaye,,1.0,,1.0,,1.0,,,,1.0,0.2555,,,,,,,,,,,,,,,,1.0,,,,,1.0
12450892,away,Montpellier,Dimitry Bertaud,bertaud-dimitry,D. Bertaud,G,16,179,4975,M,d_bertaud16,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450892,away,Montpellier,Lucas Mincarelli Davin,mincarelli-davin-lucas,L. M. Davin,D,21,180,94,M,,1512339,EUR,1074124800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450892,away,Montpellier,Theo Chennahi,chennahi-theo,T. Chennahi,M,44,182,70,M,,1634349,EUR,1107648000,M,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,Théo Chennahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450892,away,Montpellier,Abdoulaye Camara,abdoulaye-camara,A. Camara,M,29,186,299,M,,1961644,EUR,1222560000,M,48,48,True,,,,,,,,,,,,,,,,,,,,,0,,Abdoulaye Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
