match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_shotOffTarget,stat_blockedScoringAttempt,captain,player_firstName,player_lastName,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
13981559,home,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12749,M,yannsommer,16206,EUR,598320000,G,1,1,False,25.0,21.0,11.0,7.0,0.0,19.0,20.0,2.0,5.0,1.0,1.0,6.0,1.0,2.0,3.0,90.0,37.0,7.1,4.0,0.00035475,12.605783857936,3.0,1.155,3.255,0.0096,0,0.0599,0.07,0.0,0.22,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981559,home,Inter,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22699,M,manuel_akanji,383560,EUR,806112000,D,25,25,False,31.0,29.0,2.0,2.0,0.0,20.0,21.0,9.0,10.0,1.0,4.0,4.0,,,,90.0,45.0,6.8,6.0,0.00900205,62.845239041442,7.0,37.065,33.18,,0,,0.25,0.04,-0.01,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981559,home,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5573,M,,126816,EUR,571449600,D,15,15,False,25.0,21.0,3.0,,1.0,14.0,15.0,7.0,10.0,4.0,5.0,1.0,,,,90.0,35.0,7.5,4.0,0.417353,61.041620513127,7.0,33.495,12.705,,0,,0.66,0.08,0.45,,1.0,1.0,,,7.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981559,home,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,48.0,39.0,11.0,5.0,0.0,28.0,30.0,11.0,18.0,1.0,3.0,5.0,,,,90.0,67.0,7.5,11.0,0.187515,76.946983517119,11.0,49.35,12.915,,0,,0.3,0.06,0.28,,1.0,5.0,1.0,,7.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
13981559,home,Inter,Luís Henrique,luis-henrique,L. Henrique,M,11,181,6103,M,,977679,EUR,1008288000,M,11,11,False,26.0,22.0,3.0,1.0,1.0,9.0,12.0,13.0,14.0,,1.0,6.0,,,,77.0,35.0,7.7,5.0,0.211775,159.01645455814,10.0,92.505,43.89,,1,,0.5,0.34,0.14,,,3.0,1.0,,,,,2.0,,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,0.0439,0.0282,-0.12,,,,,,,,,,,,
13981559,home,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,28.0,25.0,1.0,1.0,0.0,11.0,11.0,14.0,17.0,,4.0,3.0,,,,85.0,38.0,7.1,5.0,0.019766,79.883927721841,10.0,56.28,14.7,,1,,0.13,0.32,-0.01,,,2.0,2.0,,,,2.0,,,1.0,,1.0,,,1.0,,2.0,1.0,1.0,0.1776,0.6162,0.12,1.0,1.0,,,,,,,,,,
13981559,home,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,42.0,38.0,3.0,1.0,0.0,23.0,25.0,15.0,17.0,,5.0,4.0,,,,90.0,56.0,8.3,7.0,0.131081,70.671648266441,7.0,16.485,16.065,,1,,0.35,0.01,-0.07,,1.0,5.0,2.0,,1.0,,3.0,,,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,,1.0,0.0649,0.3374,0.56,,,1.0,,,,,,,,,
13981559,home,Inter,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180,18478,M,zielu_94,138605,EUR,769392000,M,7,7,False,36.0,30.0,1.0,,0.0,19.0,19.0,11.0,17.0,,1.0,3.0,,,,71.0,43.0,6.7,6.0,0.00588744,46.742902597627,7.0,-10.29,4.62,,0,,-0.01,-0.4,0.0,,,3.0,1.0,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
13981559,home,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15308,M,dimarco32,284361,EUR,879120000,M,32,32,False,38.0,27.0,2.0,,1.0,18.0,24.0,9.0,14.0,,1.0,3.0,,,,90.0,57.0,7.2,18.0,0.168655,102.13790680089,10.0,79.065,38.955,,0,,0.28,0.29,0.13,,,2.0,,,,1.0,1.0,1.0,,3.0,3.0,,,2.0,8.0,2.0,,,,,,,,,,,,,,,,,,
13981559,home,Inter,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25521,M,m_thuram,791702,EUR,870825600,F,9,9,False,19.0,13.0,,,0.0,6.0,10.0,7.0,9.0,,4.0,2.0,,,,77.0,34.0,7.9,13.0,0.0312065,55.003961983682,6.0,37.275,22.365,,3,,-0.29,0.21,-0.01,,5.0,10.0,,2.0,,5.0,2.0,,,,1.0,1.0,1.0,3.0,,,1.0,1.0,1.0,0.3946,0.8415,0.3,,1.0,1.0,1.0,1.0,,,,,,,
13981559,home,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,14.0,12.0,,,0.0,6.0,6.0,6.0,8.0,1.0,7.0,2.0,,,,85.0,31.0,7.2,11.0,0.183075,52.021939551636,8.0,-2.205,6.405,,4,,0.15,0.02,-0.06,,2.0,5.0,1.0,,,6.0,3.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,,2.0,0.5884,0.782,0.4,2.0,,1.0,1.0,1.0,True,,,,,,
13981559,home,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,micki_taryan,37151,EUR,601344000,M,22,22,True,7.0,6.0,1.0,1.0,0.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,,,,19.0,7.0,6.4,1.0,0.00194704,10.512920812029,1.0,-9.66,-9.66,,0,,-0.04,-0.05,-0.01,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981559,home,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184,7355,M,,929199,EUR,915667200,D,30,30,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,1.0,,,,,13.0,6.0,7.8,1.0,1.611e-05,,,,,,1,,-0.02,,0.15,,1.0,2.0,,,1.0,,1.0,,,,,1.0,1.0,,,,,,1.0,0.1476,0.7322,0.51,,,1.0,,,,,,,,,
