match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_expectedGoals,stat_wonTackle,captain,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_ownGoals,stat_goals
12530666,home,Alanyaspor,Ertuğrul Taşkıran,,,ertugrul-taskiran,E. Taşkıran,G,1,191,137,M,105974,EUR,626227200,G,1,1,False,23.0,19.0,8.0,4.0,0.0,18.0,20.0,1.0,3.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,90.0,34.0,6.7,6.0,0.00016434,0,-0.3577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530666,home,Alanyaspor,Nuno Lima,Nuno Lima,,nuno-lima,N. Lima,D,3,184,123,M,1133301,EUR,984700800,D,3,3,False,75.0,67.0,10.0,5.0,0.0,43.0,43.0,24.0,32.0,,2.0,4.0,1.0,,,,,,90.0,89.0,7.4,8.0,0.0202638,2,,1.0,1.0,2.0,6.0,1.0,2.0,1.0,0.1601,,,,,,,,,,,,,,,,,,,,,
12530666,home,Alanyaspor,Fidan Aliti,,,fidan-aliti,F. Aliti,D,5,182,320,M,385296,EUR,749606400,D,5,5,False,51.0,50.0,1.0,1.0,0.0,44.0,45.0,6.0,6.0,5.0,8.0,2.0,2.0,,,,,,90.0,66.0,7.1,1.0,0.00624323,1,,3.0,3.0,1.0,7.0,,2.0,1.0,0.0157,1.0,,,,,,,,,,,,,,,,,,,,
12530666,home,Alanyaspor,Jure Balkovec,,,jure-balkovec,J. Balkovec,D,29,185,292,M,171625,EUR,779068800,D,29,29,False,64.0,50.0,14.0,7.0,0.0,23.0,27.0,29.0,45.0,1.0,4.0,5.0,1.0,,,,,,90.0,85.0,7.3,21.0,0.117842,0,,3.0,7.0,,1.0,1.0,,1.0,,,True,8.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,
12530666,home,Alanyaspor,Florent Hadergjonaj,,,florent-hadergjonaj,F. Hadergjonaj,D,94,183,410,M,354860,EUR,775612800,M,94,94,False,42.0,32.0,6.0,2.0,0.0,19.0,22.0,18.0,32.0,1.0,3.0,6.0,1.0,,,,,,90.0,66.0,7.5,18.0,0.56929,0,,1.0,1.0,,3.0,1.0,,,,,,12.0,5.0,,1.0,1.0,,,,5.0,1.0,,,,,,,,,
12530666,home,Alanyaspor,Richard,,,richard-candido,Richard,M,36,191,349,M,897617,EUR,761529600,M,25,25,False,42.0,38.0,,,0.0,19.0,21.0,19.0,21.0,4.0,10.0,5.0,2.0,,,,,,90.0,55.0,7.2,6.0,0.322471,0,,2.0,3.0,,2.0,,,3.0,,1.0,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,
12530666,home,Alanyaspor,Nicolas Janvier,,,nicolas-janvier,N. Janvier,M,17,171,91,M,802150,EUR,902793600,M,17,17,False,81.0,75.0,7.0,3.0,0.0,41.0,42.0,34.0,39.0,1.0,3.0,8.0,,,,,,,90.0,91.0,6.8,10.0,0.0441219,3,,1.0,2.0,2.0,,,,2.0,0.1006,1.0,,,,,1.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,
12530666,home,Alanyaspor,Tonny Vilhena,,,tonny-vilhena,T. Vilhena,M,52,175,507,M,149659,EUR,789091200,M,52,52,False,28.0,21.0,1.0,1.0,0.0,11.0,11.0,11.0,19.0,2.0,5.0,4.0,2.0,,,,,,90.0,47.0,6.9,14.0,0.0432432,0,,1.0,3.0,,2.0,,2.0,,,,,2.0,1.0,,1.0,1.0,,4.0,,,,,,,2.0,,,,,
12530666,home,Alanyaspor,Sergio Córdova,,,sergio-cordova,S. Córdova,F,9,188,672,M,881222,EUR,871084800,F,9,9,False,20.0,13.0,,,0.0,6.0,7.0,7.0,16.0,2.0,6.0,3.0,3.0,,,,,,90.0,42.0,7.8,16.0,0.0151416,6,,3.0,6.0,4.0,,,1.0,1.0,0.6257,1.0,,3.0,,1.0,,,,5.0,2.0,1.0,,1.0,1.0,,1.0,1.0,2.0,0.8116,,
12530666,home,Alanyaspor,Ui-Jo Hwang,,,ui-jo-hwang,U. Hwang,F,16,186,1040,M,791314,EUR,714960000,F,16,16,False,16.0,13.0,,,0.0,3.0,5.0,10.0,13.0,1.0,6.0,2.0,3.0,,,,,,74.0,30.0,6.9,8.0,0.00763367,2,,,3.0,2.0,,,,,0.1235,,,2.0,,,5.0,2.0,,,,,,,,,,,,,,
12530666,home,Alanyaspor,Andraž Šporar,,,andraz-sporar,A. Šporar,F,99,186,1339,M,166987,EUR,762307200,F,10,10,False,25.0,20.0,,,0.0,7.0,8.0,13.0,17.0,4.0,7.0,1.0,3.0,,,,,,90.0,41.0,7.1,10.0,0.0260458,2,,3.0,6.0,2.0,3.0,,,,0.1825,,,,,,1.0,,,2.0,,1.0,,1.0,,,2.0,,,,,
12530666,home,Alanyaspor,Efecan Karaca,,,efecan-karaca,E. Karaca,M,7,166,109,M,60510,EUR,627177600,M,7,7,True,4.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,,1.0,,1.0,,,,,,16.0,9.0,6.6,3.0,0.132131,0,,,2.0,,,,,,,,,2.0,2.0,,,,,,,1.0,,,,,2.0,,,,,
12530666,home,Alanyaspor,Mert Furkan Bayram,Mert Furkan Bayram,,mert-furkan-bayram,M. F. Bayram,G,23,187,50,M,1149021,EUR,1104624000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
