match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_keyPass,captain,stat_fouls,stat_outfielderBlock,stat_wasFouled,stat_accurateCross,stat_blockedScoringAttempt,stat_dispossessed,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded
14035914,home,FCV Dender,Guillaume Dietsch,guillaume-dietsch,G. Dietsch,G,30,184,77,M,986770,EUR,987465600,G,30,30,False,15.0,13.0,4.0,2.0,0.0,11.0,11.0,2.0,4.0,1.0,7.0,3.0,3.0,1.0,1.0,90.0,25.0,7.0,2.0,0.00061725,0.5182,0,0.0886,0.01,0.01,-0.25,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035914,home,FCV Dender,Junior Marsoni Sambu Mansoni​,junior-marsoni-sambu-mansoni,J. M. S. Mansoni,D,70,185,79,M,874855,EUR,833760000,D,70,70,False,22.0,18.0,2.0,1.0,0.0,10.0,11.0,8.0,11.0,,3.0,,,,,59.0,39.0,6.4,7.0,0.010189,,1,,-0.01,0.22,-0.14,,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,0.1232,0.2365,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,
14035914,home,FCV Dender,Luc Marijnissen,luc-marijnissen,L. Marijnissen,D,5,190,95,M,1086107,EUR,1042070400,D,5,5,False,60.0,51.0,8.0,2.0,0.0,34.0,34.0,17.0,26.0,2.0,5.0,,,,,90.0,79.0,7.1,14.0,0.0782236,,1,,0.26,0.19,-0.27,,1.0,1.0,9.0,,,5.0,5.0,3.0,0.0637,,-0.19,Luc Marijnissen,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14035914,home,FCV Dender,Kobe Cools,kobe-cools,K. Cools,D,21,192,41,M,793987,EUR,869788800,D,21,21,False,50.0,45.0,7.0,3.0,0.0,29.0,29.0,16.0,21.0,5.0,2.0,,,,,83.0,64.0,6.1,6.0,0.00807881,,2,,0.23,0.04,-0.25,,,5.0,2.0,,1.0,2.0,1.0,1.0,0.1494,0.064,-0.38,,,1.0,,,,1.0,,,True,4.0,,,,,,,,,,,,,,,
14035914,home,FCV Dender,Luc De Fougerolles,luc-de-fougerolles,L. D. Fougerolles,D,44,183,331,M,1413129,EUR,1129075200,D,44,44,False,54.0,46.0,5.0,1.0,0.0,23.0,26.0,23.0,28.0,2.0,1.0,,,,,72.0,62.0,6.6,8.0,0.0292582,,0,,0.2,0.13,-0.29,,,4.0,6.0,,,2.0,,,,,,,,3.0,3.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
14035914,home,FCV Dender,Fabio Ferraro,fabio-ferraro,F. Ferraro,M,88,180,86,M,1145225,EUR,1031011200,D,88,88,False,36.0,25.0,3.0,2.0,0.0,7.0,9.0,18.0,27.0,1.0,2.0,,,,,90.0,70.0,6.7,21.0,0.173119,,1,,0.33,0.28,-0.55,,7.0,2.0,8.0,,,3.0,1.0,3.0,0.178,,-0.26,Fabio Ferraro,,,3.0,4.0,2.0,,,3.0,,,,,2.0,1.0,,,,,,,,,,,
14035914,home,FCV Dender,Nathan Rodes,rodes-nathan,N. Rodes,M,18,191,34,M,882003,EUR,881798400,M,18,18,False,31.0,25.0,1.0,,0.0,7.0,9.0,18.0,22.0,2.0,4.0,,,,,72.0,43.0,6.2,9.0,0.0658884,,1,,0.34,0.07,-0.46,,1.0,5.0,3.0,1.0,,3.0,3.0,,0.1043,,-0.26,,,2.0,,,,,,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,
14035914,home,FCV Dender,Noah Mbamba,noah-mbamba,N. Mbamba,M,17,187,1002,M,1100321,EUR,1104883200,M,17,17,False,51.0,46.0,2.0,,0.0,16.0,16.0,30.0,35.0,3.0,9.0,,,,,90.0,76.0,7.0,13.0,0.0275713,,1,,0.22,0.1,0.18,,,8.0,8.0,,,3.0,2.0,3.0,0.0224,,-0.03,,,1.0,1.0,1.0,,,1.0,,,3.0,,4.0,,1.0,3.0,,,,,,,,,,
14035914,home,FCV Dender,Roman Kvet,roman-kvet,R. Kvet,M,16,187,92,M,858926,EUR,882316800,M,16,16,False,49.0,38.0,2.0,1.0,0.0,12.0,12.0,26.0,37.0,,4.0,,,,,90.0,75.0,6.7,17.0,0.239976,,5,,0.46,0.36,-0.19,,6.0,5.0,7.0,1.0,1.0,3.0,2.0,2.0,0.833,0.088,-0.76,,,2.0,1.0,3.0,3.0,3.0,,3.0,,2.0,,,2.0,1.0,,,1.0,,,,,,,,
14035914,home,FCV Dender,Mohamed Berte,mohamed-berte,M. Berte,F,90,175,98,M,1122525,EUR,1017014400,F,90,90,False,6.0,3.0,,,0.0,,,3.0,6.0,,2.0,,,,,59.0,17.0,6.5,6.0,0.0344004,,2,,0.03,0.02,-0.05,,,3.0,3.0,1.0,,,,3.0,0.2103,,0.05,Mohamed Berte,,1.0,,,,,,2.0,,1.0,,3.0,,2.0,,,1.0,,,,,,,,
14035914,home,FCV Dender,Bruny Nsimba,nsimba-bruny,B. Nsimba,F,77,181,280,M,1047536,EUR,954892800,F,77,77,False,23.0,17.0,,,0.0,4.0,4.0,13.0,19.0,1.0,4.0,,,,,90.0,35.0,6.9,10.0,0.433023,,3,,0.41,0.01,0.13,,,7.0,4.0,,2.0,2.0,1.0,1.0,1.221,0.8257,0.28,,,1.0,1.0,1.0,,1.0,,2.0,,3.0,,1.0,,,2.0,,2.0,2.0,1.0,,,,,,
14035914,home,FCV Dender,David Hrnčár,david-hrncar,D. Hrnčár,M,20,186,104,M,924664,EUR,881712000,D,20,20,True,8.0,7.0,3.0,3.0,0.0,,,7.0,8.0,1.0,1.0,,,,,31.0,16.0,6.5,3.0,0.138355,,1,,0.35,0.0,-0.37,,1.0,1.0,2.0,,1.0,1.0,,,0.2461,0.2523,-0.25,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,
14035914,home,FCV Dender,Jordan Attah Kadiri,jordan-attah-kadiri,J. A. Kadiri,F,19,182,123,M,992166,EUR,952732800,F,19,19,True,8.0,5.0,1.0,,0.0,2.0,2.0,3.0,6.0,,,,,,,31.0,13.0,6.3,5.0,0.0163715,,0,,-0.16,-0.1,-0.02,,,2.0,1.0,,,,,2.0,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,
14035914,home,FCV Dender,Benjamin Fredrick,fredrick-benjamin,B. Fredrick,D,22,187,956,M,1470532,EUR,1117238400,D,22,22,True,9.0,9.0,,,0.0,4.0,4.0,5.0,5.0,1.0,,,,,,18.0,14.0,6.7,2.0,0.0521782,,1,,0.13,0.1,-0.16,,2.0,,2.0,,,1.0,1.0,,0.1141,,0.05,Benjamin Fredrick,,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,
14035914,home,FCV Dender,Nail Moutha-Sebtaoui,nail-moutha-sebtaoui,N. Moutha-Sebtaoui,M,67,177,379,M,1502944,EUR,1132185600,D,67,67,True,11.0,8.0,1.0,,0.0,2.0,4.0,6.0,7.0,,,,,,,18.0,16.0,6.5,4.0,0.170595,,0,,0.2,-0.11,-0.21,,3.0,,,,,,,,,,,Nail Moutha-Sebtaoui,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,
14035914,home,FCV Dender,Ragnar Oratmangoen,ragnar-oratmangoen,R. Oratmangoen,M,11,181,5722,M,899651,EUR,885340800,F,11,11,True,8.0,7.0,1.0,,0.0,4.0,4.0,3.0,4.0,2.0,1.0,,,,,15.0,13.0,6.7,3.0,0.0409164,,0,,0.08,-0.02,0.3,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,0ratmangoen,,,,
14035914,home,FCV Dender,Louis Fortin,louis-fortin,L. Fortin,G,1,188,70,M,1082353,EUR,1010793600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Louis Fortin,,,,,,,,,,,,,,,,,,,,,,,,,
14035914,home,FCV Dender,Bryan Goncalves,bryan-goncalves,B. Goncalves,D,7,190,42,M,775019,EUR,837734400,D,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035914,home,FCV Dender,Krzysztof Koton,krzysztof-koton,K. Kotoń,M,15,172,83,M,1512869,EUR,1053129600,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Krzysztof Koton,,,,,,,,,,,,,,,,,,,,,,,,,
14035914,home,FCV Dender,Desmond Acquah,desmond-acquah,D. Acquah,M,23,173,47,M,1388443,EUR,1027382400,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Desmond Acquah,,,,,,,,,,,,,,,,,,,,,,,,,
