match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_errorLeadToAGoal,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_bigChanceMissed,stat_goals,stat_interceptionWon,stat_keyPass,captain,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_penaltyConceded,stat_penaltyMiss,stat_blockedScoringAttempt,player_sofascoreId,stat_penaltySave
13981530,home,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981530,home,Genoa,Alin Kumer,alin-kumer,A. Kumer,D,42,193,51,M,1584933,EUR,1172102400,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Alin Kumer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981530,home,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179,199,M,184421,EUR,726883200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981530,home,Genoa,Seydou Fini,fini-seydou,S. Fini,M,40,178,400,M,1164381,EUR,1149206400,F,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Seydou,Fini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981530,home,Genoa,Hugo Cuenca,hugo-cuenca,H. Cuenca,M,30,183,1116,M,1397355,EUR,1105142400,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981530,home,Genoa,Nicolae Stanciu,nicolae-stanciu,N. Stanciu,M,8,171,4030,M,108673,EUR,736732800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981530,home,Genoa,Albert Grønbæk,albert-gronbaek,A. Grønbæk,M,11,176,1696,M,1000263,EUR,990576000,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981530,home,Genoa,Lorenzo Venturino,lorenzo-venturino,L. Venturino,M,20,184,769,M,1618563,EUR,1150934400,F,76,76,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981530,home,Genoa,Maxwel Cornet,maxwel-cornet,M. Cornet,F,70,179,1971,M,280439,EUR,843782400,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981530,home,Genoa,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,888219,EUR,674092800,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981530,home,Genoa,Caleb Ekuban,caleb-ekuban,C. Ekuban,F,18,182,842,M,309156,EUR,764380800,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981530,away,Fiorentina,David De Gea,david-de-gea,D. De Gea,G,43,192,23723,M,69378,EUR,657936000,G,43,43,False,24.0,18.0,12.0,6.0,0.0,14.0,14.0,4.0,10.0,,1.0,,3.0,,4.0,1.0,4.0,,,,90.0,31.0,7.2,6.0,0.00068441,0.7348,0,0.6406,0.04,-0.02,-0.16,0.41,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,d_degea,1.0
13981530,away,Fiorentina,Marin Pongračić,marin-pongracic,M. Pongračić,D,5,193,2505,M,847467,EUR,873936000,D,5,5,False,54.0,47.0,5.0,2.0,0.0,37.0,42.0,10.0,12.0,,1.0,3.0,2.0,,,,,,,,90.0,61.0,5.9,7.0,0.00443962,,0,,-0.02,0.08,-0.34,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,,,,,,,,
13981530,away,Fiorentina,Pablo Marí,pablo-mari,P. Marí,D,30,191,1707,M,208988,EUR,746755200,D,18,18,False,57.0,52.0,6.0,4.0,0.0,41.0,41.0,11.0,16.0,4.0,6.0,7.0,2.0,,,,,,,,90.0,68.0,6.9,5.0,0.00444109,,1,,0.15,0.04,-0.18,,,,1.0,2.0,,,,,,0.0154,,-0.14,,,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,
13981530,away,Fiorentina,Luca Ranieri,luca-ranieri,L. Ranieri,D,6,187,1115,M,893998,EUR,924825600,D,6,6,False,40.0,33.0,5.0,3.0,0.0,18.0,19.0,15.0,21.0,1.0,3.0,2.0,1.0,,,,,,,,66.0,47.0,6.0,8.0,0.0209753,,0,,0.2,0.06,-0.48,,,,2.0,5.0,,1.0,1.0,,,,,,,,1.0,1.0,True,,,,,1.0,4.0,,,,1.0,,1.0,,,,
13981530,away,Fiorentina,Dodô,dodo,Dodô,D,2,166,3348,M,822518,EUR,911260800,M,2,2,False,30.0,23.0,4.0,2.0,0.0,10.0,11.0,13.0,19.0,,7.0,1.0,4.0,,,,,,,,90.0,58.0,6.6,18.0,0.01483,,0,,-0.09,0.24,-0.15,,,,2.0,6.0,,4.0,1.0,,,,,,,,1.0,1.0,,6.0,,1.0,,3.0,1.0,,3.0,2.0,1.0,,,,,,
13981530,away,Fiorentina,Rolando Mandragora,rolando-mandragora,R. Mandragora,M,8,183,2103,M,548178,EUR,867542400,M,8,8,False,34.0,26.0,4.0,1.0,0.0,11.0,16.0,15.0,18.0,7.0,14.0,3.0,4.0,,,,,,,,90.0,49.0,7.1,12.0,0.0572475,,0,,0.11,0.12,0.13,,,,2.0,4.0,1.0,,,,,,,,,,,,,2.0,,,,3.0,1.0,,4.0,2.0,1.0,,,,,,
13981530,away,Fiorentina,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,876259,EUR,961286400,M,14,14,False,51.0,41.0,7.0,3.0,0.0,22.0,24.0,19.0,27.0,1.0,4.0,2.0,2.0,,,,,,,,90.0,66.0,6.8,17.0,0.0110767,,0,,0.17,0.02,-0.01,,,,,2.0,2.0,,,,,,,,,,,,,5.0,,,,1.0,,,2.0,1.0,,,,,,,
13981530,away,Fiorentina,Simon Sohm,simon-sohm,S. Sohm,M,23,188,941,M,909991,EUR,986947200,M,7,7,False,30.0,27.0,,,1.0,16.0,17.0,11.0,13.0,1.0,4.0,1.0,4.0,,,,,,,,75.0,40.0,6.6,6.0,0.275986,,0,,0.16,0.05,-0.13,,,,3.0,6.0,,3.0,2.0,,,,,,,,1.0,1.0,,,,1.0,,1.0,2.0,,,,2.0,1.0,,,,,
13981530,away,Fiorentina,Niccolò Fortini,niccolo-fortini,N. Fortini,M,29,185,609,M,1526934,EUR,1139788800,M,29,29,False,27.0,24.0,4.0,2.0,0.0,14.0,16.0,10.0,11.0,,5.0,1.0,2.0,,,,,,,,66.0,44.0,7.4,4.0,0.412944,,2,,0.44,0.02,-0.01,,Niccolò Fortini,,1.0,2.0,1.0,,,,,0.0782,,0.01,,,,,,1.0,1.0,,,1.0,,,4.0,2.0,,,,,2.0,,
13981530,away,Fiorentina,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,91,190,1557,M,958982,EUR,980553600,F,91,91,False,13.0,6.0,,,0.0,2.0,2.0,4.0,11.0,5.0,10.0,1.0,1.0,,,,,,,,84.0,25.0,7.8,9.0,0.0023643,,3,,-0.59,0.25,0.15,,,,5.0,5.0,,2.0,2.0,2.0,,0.6769,0.7942,0.48,1.0,1.0,,,,,,,1.0,2.0,1.0,,1.0,,2.0,,,,,,
13981530,away,Fiorentina,Albert Guðmundsson,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,804909,EUR,866332800,F,10,10,False,21.0,18.0,1.0,1.0,0.0,11.0,11.0,7.0,10.0,,3.0,1.0,,,,,,,,,74.0,30.0,7.3,5.0,0.0637264,,1,,0.06,0.14,-0.04,,,,,2.0,,,,1.0,,0.7884,0.8489,0.32,,1.0,,1.0,,1.0,1.0,1.0,,2.0,1.0,,1.0,1.0,2.0,1.0,,,,,
13981530,away,Fiorentina,Mattia Viti,mattia-viti,M. Viti,D,2,190,528,M,1009268,EUR,1011830400,D,26,26,True,13.0,11.0,2.0,1.0,0.0,4.0,4.0,7.0,9.0,1.0,2.0,1.0,,,,,,,,,24.0,19.0,7.0,4.0,0.00195996,,0,,0.08,0.0,0.3,,,,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,
13981530,away,Fiorentina,Fabiano Parisi,fabiano-parisi,F. Parisi,D,65,178,788,M,972886,EUR,973728000,D,65,65,True,12.0,10.0,2.0,1.0,0.0,6.0,6.0,4.0,6.0,1.0,1.0,3.0,,,,,,,,,24.0,20.0,6.8,3.0,0.00974948,,0,,-0.02,0.04,0.2,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
13981530,away,Fiorentina,Edin Džeko,edin-dzeko,E. Džeko,F,10,193,23224,M,14990,EUR,511401600,F,9,9,True,6.0,3.0,,,0.0,2.0,2.0,1.0,4.0,4.0,6.0,1.0,,,,,,,,,16.0,13.0,6.9,5.0,0.00023021,,0,,-0.04,,0.16,,,,,2.0,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,1.0,,,,,EDzeko,
13981530,away,Fiorentina,Cher Ndour,ndour-cher,C. Ndour,M,27,190,2173,M,1114422,EUR,1090886400,M,27,27,True,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,,,,,,,,,,,,15.0,3.0,6.5,2.0,7.05e-06,,0,,-0.01,0.01,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
13981530,away,Fiorentina,Jacopo Fazzini,jacopo-fazzini,J. Fazzini,F,22,178,840,M,1012179,EUR,1047772800,M,22,22,True,4.0,3.0,,,0.0,1.0,2.0,2.0,2.0,,,1.0,,,,,,,,,11.0,5.0,6.5,1.0,0.00038964,,0,,-0.03,0.04,0.15,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981530,away,Fiorentina,Tommaso Martinelli,martinelli-tommaso,T. Martinelli,G,50,194,712,M,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981530,away,Fiorentina,Luca Lezzerini,luca-lezzerini,L. Lezzerini,G,1,195,135,M,139272,EUR,796003200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981530,away,Fiorentina,Pietro Comuzzo,comuzzo-pietro,P. Comuzzo,D,15,185,1322,M,1210848,EUR,1108857600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Pietro Comuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981530,away,Fiorentina,Eman Košpo,eman-kospo,E. Kospo,D,23,191,2191,M,1542041,EUR,1179360000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Eman Kospo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981530,away,Fiorentina,Eddy Kouadio,eddy-kouadio,E. Kouadio,D,60,191,227,M,1526933,EUR,1146960000,D,60,60,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Eddy Kouadio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981530,away,Fiorentina,Nicolò Fagioli,nicolo-fagioli,N. Fagioli,M,44,178,4280,M,901850,EUR,981936000,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nicolofagioli,
13981530,away,Fiorentina,Amir Richardson,amir-richardson,A. Richardson,M,25,195,11630,M,1121333,EUR,1011830400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Amir Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ami2r,
