match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,injury,description,confirmed,from
13981530,FT,2.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
13981530,,,,,90,0.0,,1,,,injuryTime,5.0,,,,,,,,,,,,
13981530,,,,,89,,,2,,,card,,Dodô,Argument,False,124319458.0,False,yellow,822518.0,Dodô,,,,
13981530,,,,,84,,,7,,,card,,Mikael Ellertsson,Foul,False,124319392.0,True,yellow,933203.0,Mikael Ellertsson,,,,
13981530,,,,,84,,,7,,,substitution,,,,,125109813.0,False,regular,,,False,,,
13981530,,,,,76,,,15,,,substitution,,,,,125109655.0,True,regular,,,False,,,
13981530,,,,,76,,,15,,,substitution,,,,,125109654.0,True,regular,,,False,,,
13981530,,,,,75,,,16,,,substitution,,,,,125109633.0,False,regular,,,False,,,
13981530,,,,,74,,,17,,,substitution,,,,,125109632.0,False,regular,,,False,,,
13981530,,,,,67,,,24,,,card,,Aarón Martín,Foul,False,124319087.0,True,yellow,797286.0,Aarón Martín,,,,
13981530,,,,,67,,,24,,,substitution,,,,,125109488.0,True,regular,,,False,,,
13981530,,,,,66,,,25,,,substitution,,,,,125109489.0,False,regular,,,False,,,
13981530,,,,,66,,,25,,,substitution,,,,,125109465.0,False,regular,,,False,,,
13981530,,2.0,2.0,,60,,,31,,,goal,,,,,326936942.0,True,regular,930191.0,Lorenzo Colombo,,,,
13981530,,1.0,2.0,,57,,,34,,,goal,,,,,326936570.0,False,regular,958982.0,Roberto Piccoli,,,,
13981530,,,,,50,,,41,,,inGamePenalty,,,goalkeeperSave,,118582148.0,True,missed,930191.0,Lorenzo Colombo,,Goalkeeper save,,
13981530,,,,,48,,,43,,,varDecision,,,,,91109.0,True,penaltyNotAwarded,797286.0,Aarón Martín,,,False,
13981530,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
13981530,,,,,45,0.0,,1,,,injuryTime,2.0,,,,,,,,,,,,
13981530,,,,,42,,,4,,,card,,Luca Ranieri,Foul,False,124318309.0,False,yellow,893998.0,Luca Ranieri,,,,
13981530,,,,,23,,,23,,,card,,Marin Pongračić,Argument,False,124318026.0,False,yellow,847467.0,Marin Pongračić,,,,
13981530,,1.0,1.0,,20,,,26,,,goal,,,,,326930882.0,False,penalty,804909.0,Albert Guðmundsson,,,,penalty
13981530,,1.0,0.0,,15,,,31,,,goal,,,,,326930421.0,True,regular,879746.0,Leo Østigård,,,,
13981530,,,,,-5,,,6,,,card,,Paolo Vanoli,Argument,False,124318051.0,False,yellow,,,,,,
