match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,stat_wasFouled,stat_totalCross,stat_challengeLost,stat_unsuccessfulTouch,stat_wonContest,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_totalOffside,stat_hitWoodwork,stat_punches,player_sofascoreId
13472853,home,Fortaleza,Breno Lopes,,,breno-lopes,B. Lopes,M,26,178,1395,M,937552,EUR,822441600,F,26,26,False,13.0,7.0,,,0.0,1.0,1.0,12.0,1.0,,,,,84.0,29.0,6.5,14.0,0.0101401,3,,6.0,1.0,1.0,4.0,3.0,,2.0,,,,,0.2638,1.0,,,,2.0,5.0,1.0,2.0,,1.0,2.0,,,1.0,,,,,2.0,1.0,,
13472853,home,Fortaleza,Eros Mancuso,Eros Mancuso,,eros-mancuso,E. Mancuso,D,40,171,489,M,1116624,EUR,924307200,D,14,14,True,11.0,7.0,2.0,,0.0,2.0,3.0,8.0,1.0,,,,,22.0,17.0,6.2,8.0,0.0134037,0,,5.0,,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
13472853,home,Fortaleza,Emmanuel Martínez,,,emmanuel-martinez,E. Martinez,M,6,177,616,M,794312,EUR,770688000,M,8,8,True,14.0,11.0,1.0,,0.0,5.0,6.0,8.0,3.0,,,,,22.0,23.0,6.6,6.0,0.00300494,0,,6.0,,,3.0,4.0,3.0,,,2.0,,1.0,,,1.0,1.0,,,1.0,,,2.0,,1.0,,,,,,,,,,,
13472853,home,Fortaleza,José Herrera,José Herrera,,jose-herrera,J. Herrera,F,32,172,470,M,1179171,EUR,1050451200,F,80,80,True,6.0,6.0,,,0.0,3.0,3.0,3.0,,,,,,21.0,18.0,6.3,9.0,0.00156508,1,,3.0,,,2.0,2.0,1.0,1.0,,1.0,,,0.3481,,,,,,6.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,
13472853,home,Fortaleza,Adam Bareiro,,,adam-bareiro,A. Bareiro,F,9,184,1245,M,871580,EUR,838339200,F,27,27,True,4.0,3.0,,,0.0,1.0,1.0,3.0,,,,,,11.0,9.0,6.6,1.0,0.00335241,1,,2.0,2.0,,2.0,,,1.0,,,,1.0,0.3027,,,,,,,,,,,,,,1.0,,,,,,,,
13472853,home,Fortaleza,Yago Pikachu,,,yago-pikachu,Y. Pikachu,M,22,170,1544,M,363688,EUR,707702400,M,22,22,True,6.0,3.0,1.0,,0.0,,,6.0,1.0,,,,,15.0,9.0,6.9,4.0,0.14668,0,,3.0,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,2.0,1.0,,,,,,,,,
13472853,home,Fortaleza,Vinicius Silvestre,,,vinicius-silvestre,Vinicius,G,25,195,227,M,559582,EUR,764812800,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472853,home,Fortaleza,Tinga,,,tinga,Tinga,D,2,179,424,M,330057,EUR,746841600,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472853,home,Fortaleza,Lucca Prior,Lucca Prior,,lucca-prior,L. Prior,M,38,173,241,M,1631235,EUR,1076544000,M,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472853,home,Fortaleza,Allanzinho,,,allanzinho,Allanzinho,M,19,178,301,M,988782,EUR,954806400,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472853,home,Fortaleza,Zé Welison,,,ze-welison,Zé Welison,M,28,177,354,M,551422,EUR,794880000,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472853,home,Fortaleza,Matheus Rossetto,,,matheus-rossetto,M. Rossetto,M,20,180,350,M,842682,EUR,833760000,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472853,home,Fortaleza,Deyverson,,,deyverson,Deyverson,F,16,185,4460,M,270287,EUR,673660800,F,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472853,away,Bahia,Marcos Felipe,,,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,False,41.0,33.0,11.0,3.0,0.0,33.0,37.0,4.0,7.0,,1.0,2.0,2.0,90.0,50.0,6.5,8.0,0.00013584,0,-0.5478,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
13472853,away,Bahia,Gilberto,,,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,D,2,2,False,73.0,62.0,4.0,2.0,0.0,28.0,31.0,42.0,10.0,,,,,90.0,96.0,6.8,19.0,0.0405235,0,,34.0,1.0,1.0,3.0,4.0,2.0,,2.0,1.0,,1.0,,,,1.0,,,3.0,,4.0,2.0,,1.0,,,,,,,,,,,
13472853,away,Bahia,David Duarte,,,david-duarte,D. Duarte,D,33,192,765,M,810715,EUR,790905600,D,33,33,False,69.0,62.0,4.0,2.0,0.0,51.0,52.0,17.0,1.0,,,,,90.0,81.0,7.2,8.0,0.00545129,1,,11.0,1.0,5.0,2.0,5.0,1.0,,6.0,,,,0.146,,2.0,,,,,,,,,,,,1.0,1.0,,0.2872,,,,,
13472853,away,Bahia,Santiago Ramos Mingo,,,ramos-mingo-santiago,S. R. Mingo,D,21,185,2035,M,989843,EUR,1006300800,D,21,21,False,61.0,56.0,4.0,2.0,0.0,43.0,45.0,16.0,1.0,,,,,90.0,76.0,7.0,6.0,0.00398247,0,,13.0,1.0,3.0,2.0,5.0,1.0,,7.0,1.0,,1.0,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,
13472853,away,Bahia,Luciano Juba,,,luciano-juba,L. Juba,D,46,176,3659,M,1017264,EUR,935884800,D,46,46,False,45.0,39.0,5.0,3.0,0.0,22.0,24.0,21.0,7.0,,,,,90.0,65.0,6.9,8.0,0.0107871,2,,17.0,,1.0,,2.0,,2.0,8.0,1.0,,,0.308,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,
13472853,away,Bahia,Everton Ribeiro,,,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,145063,EUR,608169600,M,10,10,False,48.0,40.0,7.0,6.0,0.0,16.0,16.0,32.0,4.0,,,,,89.0,61.0,6.9,13.0,0.117247,1,,24.0,3.0,2.0,9.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0916,,,,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,True,,1.0,,evertonri
13472853,away,Bahia,Caio Alexandre,,,caio-alexandre,C. Alexandre,M,19,174,1777,M,1008832,EUR,919814400,M,19,19,False,61.0,53.0,12.0,8.0,0.0,34.0,38.0,23.0,5.0,,,,,76.0,76.0,7.4,11.0,0.0473191,0,,19.0,1.0,,2.0,8.0,1.0,,,1.0,,1.0,,,1.0,,,6.0,3.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,
13472853,away,Bahia,Jean Lucas,,,jean-lucas,J. Lucas,M,6,181,3752,M,927975,EUR,898473600,M,6,6,False,17.0,13.0,1.0,,0.0,3.0,4.0,13.0,2.0,,,,,75.0,32.0,6.9,7.0,0.0160073,0,,10.0,1.0,2.0,3.0,9.0,3.0,,1.0,2.0,1.0,,,,,,,3.0,,1.0,2.0,2.0,,,1.0,,,,,,,,,,
13472853,away,Bahia,Ademir,,,ademir,Ademir,F,7,172,1700,M,922546,EUR,792892800,F,7,7,False,30.0,25.0,2.0,2.0,0.0,5.0,6.0,24.0,1.0,,,,,90.0,58.0,7.4,14.0,0.86121,3,,20.0,2.0,1.0,8.0,8.0,6.0,1.0,1.0,,,,0.4445,2.0,,1.0,,3.0,6.0,2.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0,,,,,1.0,,,
13472853,away,Bahia,Luciano Rodríguez,,,luciano-rodriguez,L. Rodríguez,F,19,179,4244,M,1099361,EUR,1058313600,F,17,17,False,4.0,4.0,,,0.0,2.0,2.0,2.0,1.0,,,,,45.0,15.0,6.2,5.0,0.0277392,3,,2.0,,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3867,1.0,,,,,1.0,,1.0,,,2.0,,,2.0,1.0,,0.1388,,1.0,,,
13472853,away,Bahia,Erick Pulga,Erick,Pulga,erick-pulga,E. Pulga,M,16,169,4844,M,1104070,EUR,970358400,F,16,16,False,26.0,20.0,1.0,1.0,0.0,6.0,7.0,19.0,2.0,,,,,75.0,39.0,7.7,8.0,0.266473,3,,14.0,,,,5.0,3.0,2.0,,,,,0.5381,,,1.0,,2.0,2.0,,1.0,3.0,1.0,,4.0,2.0,1.0,1.0,,0.5068,,,,,
13472853,away,Bahia,Cauly,,,cauly,Cauly,M,8,175,2903,M,255873,EUR,811123200,M,8,8,True,3.0,2.0,,,0.0,,,3.0,1.0,,,,,45.0,10.0,6.5,3.0,0.00179646,2,,2.0,,,2.0,1.0,1.0,2.0,1.0,,,,0.6045,,,,,,,2.0,2.0,1.0,,,,,1.0,,,,,,,,
13472853,away,Bahia,Michel Araújo,,,michel-araujo,M. Araújo,M,15,178,1551,M,924857,EUR,843868800,M,15,15,True,5.0,5.0,,,0.0,1.0,1.0,4.0,1.0,,,,,15.0,13.0,6.2,2.0,0.00141117,0,,4.0,1.0,,4.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,
13472853,away,Bahia,Kayky,Kayky,,kayky,Kayky,M,37,175,2624,M,1106151,EUR,1055203200,F,37,37,True,6.0,4.0,,,0.0,2.0,2.0,4.0,2.0,,,,,15.0,13.0,7.0,3.0,0.0201878,0,,2.0,,,,6.0,2.0,,,4.0,2.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,
13472853,away,Bahia,Rodrigo Nestor,,,rodrigo-nestor,R. Nestor,M,11,174,2064,M,905461,EUR,965779200,M,11,11,True,15.0,13.0,1.0,,0.0,6.0,6.0,9.0,,,,,,14.0,17.0,7.2,2.0,0.00568708,2,,7.0,,,1.0,,,,,,,,0.2153,1.0,,,,,,1.0,,,,,,,,1.0,1.0,0.1409,,,,,
13472853,away,Bahia,Nicolás Acevedo,,,nicolas-acevedo,N. Acevedo,M,26,173,1112,M,959620,EUR,924048000,M,26,26,True,8.0,7.0,1.0,1.0,0.0,3.0,3.0,5.0,1.0,,,,,10.0,11.0,6.7,1.0,0.0103425,0,,4.0,,,1.0,2.0,,,,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
13472853,away,Bahia,Ronaldo,,,ronaldo,Ronaldo,G,96,193,1025,M,840106,EUR,840672000,G,96,96,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472853,away,Bahia,Iago Borduchi,,,iago,I. Borduchi,D,25,181,848,M,869644,EUR,859075200,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472853,away,Bahia,José Guilherme,José,Guilherme,jose-guilherme,J. Guilherme,D,66,181,396,M,1476894,EUR,1110931200,D,66,66,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472853,away,Bahia,Gabriel Xavier,Gabriel Xavier,,gabriel-xavier,G. Xavier,D,3,190,1259,M,1117710,EUR,989107200,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472853,away,Bahia,Santiago Arias,,,santiago-arias,S. Arias,D,13,177,3440,M,158583,EUR,695260800,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472853,away,Bahia,Jota,Jota,,jota,Jota,M,68,183,428,M,1200993,EUR,1076025600,M,68,68,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472853,away,Bahia,Tiago Souza,,,tiago-souza,T. Souza,F,77,178,943,M,1469531,EUR,1112918400,F,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
