match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,rescinded,id,isHome,incidentClass,player_id,player_name,length,reason,injury,from
10390081,FT,2.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10390081,,,,,90,,,1,,,card,Dante,False,120780269.0,False,yellow,3577.0,Dante,,,,
10390081,,,,,90,0.0,,1,,,injuryTime,,,,,,,,5.0,,,
10390081,,,,,88,,,3,,,card,Pablo Rosario,False,120780265.0,False,yellow,804472.0,Pablo Rosario,,Argument,,
10390081,,,,,85,,,6,,,substitution,,,121810636.0,False,regular,,,,,False,
10390081,,,,,85,,,6,,,substitution,,,121810635.0,False,regular,,,,,False,
10390081,,2.0,3.0,,79,,,12,,,goal,,,168924939.0,False,regular,149730.0,Gaëtan Laborde,,,,
10390081,,,,,76,,,15,,,substitution,,,121810542.0,False,regular,,,,,False,
10390081,,,,,72,,,19,,,substitution,,,121810502.0,True,regular,,,,,False,
10390081,,2.0,2.0,,67,,,24,,,goal,,,168924903.0,False,regular,149730.0,Gaëtan Laborde,,,,
10390081,,,,,66,,,25,,,substitution,,,121810424.0,False,injury,,,,,True,
10390081,,,,,63,,,28,,,card,Hicham Boudaoui,False,120780181.0,False,yellow,985923.0,Hicham Boudaoui,,Foul,,
10390081,,,,,61,,,30,,,substitution,,,121810375.0,True,regular,,,,,False,
10390081,,,,,56,,,35,,,substitution,,,121810334.0,True,regular,,,,,False,
10390081,,2.0,1.0,,53,,,38,,,goal,,,168924839.0,False,regular,98435.0,Ross Barkley,,,,
10390081,,,,,46,,,45,,,substitution,,,121810235.0,True,regular,,,,,False,
10390081,,,,,46,,,45,,,substitution,,,121810236.0,False,regular,,,,,False,
10390081,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10390081,,,,,45,0.0,,1,,,injuryTime,,,,,,,,2.0,,,
10390081,,2.0,0.0,,17,,,29,,,goal,,,168924415.0,True,penalty,156682.0,Teji Savanier,,,,penalty
10390081,,1.0,0.0,,7,,,39,,,goal,,,168924275.0,True,regular,156682.0,Teji Savanier,,,,
