match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_outfielderBlock,stat_bigChanceMissed,stat_shotOffTarget,stat_lastManTackle,stat_totalTackle,stat_expectedGoals,stat_accurateCross,stat_onTargetScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoalsOnTarget,stat_aerialLost,stat_errorLeadToAShot,stat_wasFouled,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_keyPass,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded,stat_hitWoodwork,stat_errorLeadToAGoal
12437050,home,West Ham United,Michail Antonio,michail-antonio,M. Antonio,F,,180,3251,M,MichailAntonio,47772,EUR,638582400,F,9,9,False,22.0,14.0,5.0,4.0,0.0,3.0,3.0,12.0,23.0,4.0,,,2.0,,,,,,71.0,43.0,7.4,17.0,0.581727,1,,,,4.0,1.0,5.0,2.0,3.0,3.0,,,,1.0,,,0.0519,1.0,,,4.0,,,2.0,,1.0,,1.0,,,2.0,3.0,,,,,
12437050,home,West Ham United,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,,945217,EUR,946512000,D,25,25,True,20.0,18.0,1.0,,0.0,11.0,12.0,7.0,8.0,2.0,,5.0,5.0,,,,,,45.0,29.0,6.6,3.0,0.0035353,0,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
12437050,home,West Ham United,Crysencio Summerville,crysencio-summerville,C. Summerville,M,7,174,5285,M,csummerville7,917005,EUR,1004400000,F,7,7,True,12.0,7.0,1.0,,0.0,,4.0,9.0,10.0,2.0,,2.0,2.0,,,,,,45.0,23.0,7.8,6.0,0.169687,1,,,,2.0,1.0,6.0,1.0,3.0,3.0,,,,,,,0.5291,2.0,1.0,,,,0.9114,1.0,,2.0,,,,1.0,,3.0,,,,,
12437050,home,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,,799041,EUR,793843200,M,28,28,True,22.0,19.0,,,0.0,11.0,11.0,8.0,11.0,3.0,,4.0,3.0,,,,,,45.0,34.0,6.9,6.0,0.00558275,1,,,,,5.0,5.0,1.0,1.0,,2.0,,,1.0,,,0.0316,,,,1.0,,,1.0,,,,,,,,,,,,,
12437050,home,West Ham United,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,,130181,EUR,711849600,F,18,18,True,4.0,3.0,,,1.0,3.0,3.0,,1.0,1.0,,1.0,1.0,,,,,,19.0,9.0,7.7,1.0,3.709e-05,1,,,,,1.0,4.0,,1.0,1.0,,,,1.0,,1.0,0.2042,,,,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,
12437050,home,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,763,M,,43443,EUR,629683200,D,3,3,True,2.0,1.0,1.0,1.0,0.0,1.0,2.0,,,,,2.0,,,,,,,10.0,5.0,6.6,2.0,5.61e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437050,home,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,,96531,EUR,730771200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437050,home,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1722,M,,138024,EUR,714441600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437050,home,West Ham United,Luis Guilherme,luis-guilherme,Luis Guilherme,M,31,175,4554,M,guilhermelira06,1464248,EUR,1139443200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Luis Guilherme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437050,home,West Ham United,Andy Irving,andy-irving,A. Irving,M,18,186,452,M,,845464,EUR,958176000,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437050,away,Manchester United,André Onana,andre-onana,A. Onana,G,24,190,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,31.0,19.0,14.0,3.0,0.0,17.0,21.0,2.0,10.0,,,,7.0,1.0,1.0,1.0,,,90.0,40.0,6.5,12.0,0.0004766,0,0.0418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
12437050,away,Manchester United,Diogo Dalot,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,D,20,20,False,47.0,36.0,1.0,,0.0,8.0,12.0,29.0,37.0,3.0,1.0,3.0,4.0,,,,,,90.0,74.0,7.3,16.0,0.150331,1,,,,2.0,2.0,6.0,1.0,1.0,1.0,2.0,,1.0,1.0,,2.0,0.4619,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,3.0,,,,,
12437050,away,Manchester United,Matthijs de Ligt,matthijs-de-ligt,M. de Ligt,D,4,188,32684,M,mdeligt,803031,EUR,934416000,D,4,4,False,54.0,53.0,,,0.0,34.0,34.0,19.0,20.0,6.0,2.0,3.0,2.0,,,,,,90.0,64.0,6.2,2.0,0.00537611,0,,,,,3.0,3.0,,,,2.0,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,1.0,,
12437050,away,Manchester United,Lisandro Martínez,lisandro-martinez,L. Martínez,D,6,175,51689,M,LichaMartínez,859999,EUR,885081600,D,6,6,False,60.0,54.0,4.0,1.0,0.0,39.0,40.0,15.0,21.0,2.0,,5.0,3.0,,,,,,90.0,77.0,7.0,7.0,0.00559214,0,,,,1.0,2.0,7.0,,,,,,,,,5.0,,,,4.0,,,,2.0,,,,,,,,,,,,,
12437050,away,Manchester United,Noussair Mazraoui,noussair-mazraoui,N. Mazraoui,D,3,183,53635,M,nousmaz97,847030,EUR,879465600,D,3,3,False,41.0,37.0,1.0,1.0,0.0,18.0,20.0,19.0,21.0,4.0,2.0,7.0,3.0,,,,,,84.0,71.0,7.5,6.0,0.195271,0,,,,,1.0,8.0,1.0,1.0,1.0,,1.0,,,,5.0,,,,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,
12437050,away,Manchester United,Christian Eriksen,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,False,40.0,34.0,2.0,2.0,0.0,13.0,15.0,23.0,30.0,,,,4.0,,,,,,79.0,52.0,7.1,9.0,0.102136,1,,,,5.0,,1.0,,,,1.0,,,,,1.0,0.0158,2.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,
12437050,away,Manchester United,Casemiro,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,False,73.0,63.0,8.0,8.0,0.0,26.0,32.0,38.0,43.0,4.0,2.0,7.0,9.0,,,,,,90.0,97.0,8.6,13.0,0.294321,2,,,,2.0,4.0,7.0,,1.0,1.0,1.0,,,,,2.0,0.3679,1.0,2.0,1.0,1.0,1.0,1.0348,1.0,,1.0,,1.0,,1.0,,2.0,,,,,
12437050,away,Manchester United,Marcus Rashford,marcus-rashford,M. Rashford,M,14,185,357139,M,Rashford,814590,EUR,878256000,M,10,10,False,24.0,16.0,2.0,,0.0,7.0,9.0,10.0,16.0,2.0,,,1.0,,,,,,59.0,32.0,6.5,13.0,0.0208742,0,,,,1.0,,1.0,,3.0,1.0,,,,,,,,1.0,,,3.0,,,,,,,,,,,1.0,,,,,
12437050,away,Manchester United,Bruno Fernandes,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,72.0,59.0,10.0,7.0,0.0,19.0,19.0,40.0,57.0,5.0,1.0,2.0,7.0,,,,,,90.0,97.0,7.7,21.0,0.282129,5,,,,4.0,,5.0,1.0,3.0,1.0,,,1.0,2.0,,1.0,0.4705,,,,1.0,1.0,,1.0,,3.0,True,2.0,3.0,,,3.0,,,,,
12437050,away,Manchester United,Alejandro Garnacho,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,M,17,17,False,41.0,33.0,2.0,1.0,0.0,10.0,13.0,23.0,34.0,2.0,1.0,,6.0,,,,,,90.0,60.0,6.4,16.0,0.0518764,3,,,,6.0,,1.0,1.0,,,,,1.0,3.0,,1.0,0.231,,,,1.0,,,,,,,1.0,,,1.0,2.0,,,,1.0,1.0
12437050,away,Manchester United,Rasmus Højlund,rasmus-hojlund,R. Højlund,F,19,191,70296,M,RHøjlund,1086417,EUR,1044316800,F,9,9,False,18.0,16.0,,,0.0,4.0,5.0,12.0,13.0,2.0,,,1.0,,,,,,90.0,27.0,6.6,6.0,0.019469,2,,,,,1.0,3.0,,2.0,1.0,,,1.0,,,1.0,0.6069,,2.0,,3.0,,0.9426,1.0,,,,,,,1.0,1.0,,,,,
12437050,away,Manchester United,Amad Diallo,diallo-amad,A. Diallo,F,16,173,104228,M,AmadDiallo19,971037,EUR,1026345600,F,16,16,True,18.0,16.0,2.0,1.0,0.0,5.0,6.0,12.0,14.0,4.0,1.0,,1.0,,,,,,31.0,28.0,6.8,6.0,0.0957782,2,,,,2.0,1.0,3.0,,3.0,1.0,,,,,,1.0,0.0354,1.0,1.0,1.0,1.0,,0.0246,1.0,,,,,1.0,,1.0,1.0,,,,,
12437050,away,Manchester United,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,JZirkzee,917007,EUR,990489600,F,11,11,True,3.0,1.0,1.0,,1.0,,,1.0,4.0,4.0,,,,,,,,,11.0,6.0,7.1,3.0,0.00556354,2,,,,1.0,1.0,1.0,,,,,,,1.0,,,0.1515,,,,,,,4.0,,,,1.0,1.0,,,1.0,,,,,
12437050,away,Manchester United,Victor Lindelöf,victor-lindelof,V. Lindelöf,D,3,187,8884,M,victorlindelof,143334,EUR,774403200,D,2,2,True,16.0,14.0,1.0,1.0,0.0,6.0,6.0,8.0,10.0,2.0,,,,,,,,,20.0,17.0,6.4,2.0,0.00778183,0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
12437050,away,Manchester United,Altay Bayındır,altay-bayindir,A. Bayındır,G,1,198,15154,M,altaybayindir,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437050,away,Manchester United,Harry Amass,amass-harry,H. Amass,D,99,181,8461,M,,1461595,EUR,1174003200,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Harry Amass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437050,away,Manchester United,Jonny Evans,jonny-evans,J. Evans,D,,188,4344,M,6jevans,30144,EUR,568166400,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437050,away,Manchester United,Jack Fletcher,jack-fletcher,J. Fletcher,M,38,180,6070,M,,1402726,EUR,1174262400,F,57,57,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Jack Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437050,away,Manchester United,Manuel Ugarte,manuel-ugarte,M. Ugarte,M,25,182,19122,M,ugartemanu,846425,EUR,986947200,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437050,away,Manchester United,Ethan Wheatley,wheatley-ethan,E. Wheatley,F,27,187,5982,M,,1426625,EUR,1137715200,F,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
