match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_shotOffTarget,stat_fouls,stat_accurateCross,stat_bigChanceCreated,stat_lastManTackle,stat_keyPass,captain,stat_goals,stat_outfielderBlock,stat_totalOffside,stat_goalAssist,stat_bigChanceMissed
10385392,home,Chelsea,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,1,1,False,41.0,35.0,6.0,1.0,34.0,36.0,1.0,5.0,1.0,2.0,7.0,1.0,1.0,4.0,90.0,53.0,7.7,6.0,0.0,0.0,0.00015454,0,0.3299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385392,home,Chelsea,Reece James,reece-james,R. James,D,24,180,49594,M,ReeceJ,885908,EUR,944611200,D,24,24,False,41.0,36.0,4.0,3.0,19.0,19.0,17.0,27.0,5.0,,4.0,2.0,,,53.0,62.0,6.8,12.0,0.1477,0.1107,0.0123618,2,,,,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
10385392,home,Chelsea,Kalidou Koulibaly,kalidou-koulibaly,K. Koulibaly,D,3,187,26311,M,kkoulibaly26,126071,EUR,677376000,D,26,26,False,58.0,53.0,1.0,1.0,45.0,47.0,8.0,11.0,4.0,3.0,3.0,1.0,,,90.0,69.0,7.1,6.0,0.0409,0.0,0.00549206,1,,,,,3.0,5.0,,,1.0,,,,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,
10385392,home,Chelsea,Thiago Silva,thiago-silva,T. Silva,D,3,181,42659,M,ThiagoSilva,33541,EUR,464659200,D,6,6,False,94.0,89.0,14.0,12.0,74.0,78.0,15.0,16.0,2.0,6.0,5.0,,,,90.0,103.0,7.5,6.0,0.0,0.0,0.00631653,0,,,,,1.0,3.0,,,,,,,1.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,
10385392,home,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,cucurella3,794939,EUR,901065600,D,32,32,False,76.0,66.0,8.0,3.0,47.0,52.0,20.0,25.0,5.0,3.0,10.0,,,,90.0,90.0,7.8,10.0,0.0,0.0,0.182706,0,,,,1.0,1.0,2.0,1.0,,,,,,,4.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,
10385392,home,Chelsea,Denis Zakaria,denis-zakaria,D. Zakaria,M,6,191,3221,M,,770677,EUR,848448000,M,20,20,False,33.0,29.0,,,17.0,21.0,12.0,12.0,2.0,3.0,5.0,,,,82.0,48.0,6.2,10.0,0.189,0.0,0.0141729,2,,,,,1.0,7.0,1.0,4.0,1.0,,,1.0,,2.0,2.0,1.0,,1.0,,,,,,,,,,,
10385392,home,Chelsea,Jorginho,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,5,5,False,66.0,61.0,4.0,3.0,33.0,36.0,28.0,30.0,1.0,,13.0,1.0,,,90.0,76.0,6.9,7.0,0.0,0.0,0.0743877,0,,,,,1.0,4.0,2.0,,,,,,1.0,,,1.0,,,1.0,,,,2.0,True,,,,,
10385392,home,Chelsea,Mason Mount,mason-mount,M. Mount,M,7,181,41304,M,MMount,836694,EUR,915926400,M,19,19,False,44.0,37.0,6.0,4.0,14.0,20.0,23.0,27.0,5.0,,4.0,1.0,,,90.0,64.0,8.1,15.0,0.1324,0.5075,0.0922492,2,,,,3.0,,3.0,1.0,1.0,2.0,1.0,2.0,,1.0,3.0,2.0,3.0,,,,,,,4.0,,1.0,1.0,1.0,,
10385392,home,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,F,17,17,False,36.0,33.0,1.0,1.0,10.0,10.0,23.0,30.0,5.0,,2.0,3.0,,,88.0,52.0,7.6,11.0,0.0743,0.1961,0.557272,1,,,,4.0,,3.0,,2.0,3.0,2.0,1.0,,,,,1.0,,,,,1.0,,3.0,,,,,1.0,
10385392,home,Chelsea,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,F,29,29,False,27.0,21.0,1.0,1.0,3.0,6.0,18.0,21.0,6.0,4.0,1.0,,,,90.0,42.0,8.0,10.0,0.8227,0.8804,0.0645967,3,,,,,,3.0,,,,,1.0,,,1.0,,4.0,5.0,2.0,3.0,,,,2.0,,1.0,,2.0,1.0,1.0
