match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalOffside,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_lastManTackle,stat_wasFouled,stat_accurateCross,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_bigChanceCreated,stat_bigChanceMissed
12501520,home,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187,4421,M,lukaszskorupski28,44906,EUR,673401600,G,1,1,False,35.0,26.0,13.0,4.0,0.0,22.0,22.0,4.0,13.0,8.0,1.0,1.0,1.0,90.0,41.0,6.5,10.0,0.0012689,0,-0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501520,home,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,,14718,EUR,580348800,D,29,29,False,28.0,22.0,4.0,1.0,0.0,13.0,16.0,9.0,14.0,1.0,,,,88.0,40.0,6.5,9.0,0.00651001,0,,True,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501520,home,Bologna,Sam Beukema,sam-beukema,S. Beukema,D,31,188,2235,M,,898815,EUR,911260800,D,31,31,False,55.0,49.0,8.0,5.0,0.0,31.0,31.0,18.0,24.0,1.0,,,,90.0,62.0,7.1,7.0,0.00963701,1,,,,1.0,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0303,,,,,,,,,,,,,,,,,,,,
12501520,home,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185,4571,M,,818481,EUR,898819200,D,26,26,False,59.0,54.0,7.0,6.0,0.0,42.0,44.0,12.0,15.0,3.0,,,,90.0,76.0,8.2,6.0,0.005468,0,,,,,,,2.0,3.0,4.0,12.0,,2.0,1.0,6.0,5.0,2.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
12501520,home,Bologna,Juan Miranda,juan-miranda,J. Miranda,D,33,185,2208,M,,855829,EUR,948240000,D,33,33,False,57.0,52.0,9.0,7.0,0.0,24.0,26.0,29.0,38.0,4.0,,,,67.0,78.0,7.1,16.0,0.0702058,0,,,7.0,,2.0,,,3.0,1.0,3.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
12501520,home,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181,1972,M,,907152,EUR,935452800,M,19,19,False,63.0,60.0,7.0,4.0,0.0,20.0,21.0,40.0,43.0,3.0,,,,90.0,80.0,7.1,6.0,0.0765188,2,,,1.0,1.0,,,1.0,1.0,3.0,5.0,1.0,,,2.0,1.0,,0.0916,,,,,2.0,,,2.0,1.0,,,,,,,,,,,
12501520,home,Bologna,Remo Freuler,remo-freuler,R. Freuler,M,8,181,1928,M,,115516,EUR,703296000,M,8,8,False,37.0,29.0,9.0,5.0,0.0,9.0,10.0,20.0,27.0,4.0,,,,80.0,45.0,7.2,9.0,0.0127104,1,,,,,1.0,,,,4.0,1.0,,,,1.0,,,0.1207,,,,,,,1.0,,,4.0,1.0,1.0,0.6729,,,,,,,
12501520,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,,793645,EUR,854064000,M,7,7,False,17.0,12.0,1.0,,0.0,2.0,2.0,10.0,27.0,4.0,,,,88.0,47.0,7.1,23.0,0.0126678,2,,,12.0,1.0,4.0,,1.0,,3.0,8.0,,,,1.0,1.0,,0.0555,3.0,2.0,,,5.0,,,1.0,2.0,,,,,,,,,,,
12501520,home,Bologna,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188,1820,M,,826064,EUR,922838400,M,21,21,False,7.0,4.0,,,0.0,,1.0,4.0,6.0,2.0,,,,80.0,21.0,6.1,12.0,0.00201337,0,,,,,4.0,,1.0,1.0,6.0,1.0,,1.0,,,,,,2.0,,,,,,,3.0,,,,,,,,,,,,
12501520,home,Bologna,Nicolò Cambiaghi,cambiaghi-nicolo,N. Cambiaghi,F,28,173,1123,M,,971005,EUR,977961600,M,28,28,False,24.0,21.0,1.0,,0.0,4.0,5.0,19.0,25.0,5.0,,,,90.0,46.0,7.1,12.0,0.353164,2,,,6.0,,2.0,,,,4.0,8.0,,,,,,1.0,0.1065,1.0,1.0,,,7.0,2.0,2.0,3.0,2.0,,,,,,,,,,,
12501520,home,Bologna,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190,2354,M,,905381,EUR,965260800,F,24,24,False,22.0,19.0,1.0,1.0,1.0,7.0,7.0,12.0,15.0,,,,,90.0,30.0,7.2,5.0,0.252008,1,,,,,,2.0,,1.0,2.0,2.0,,1.0,,,,,0.037,,,,,1.0,,2.0,2.0,,,1.0,,0.0354,,,,,,,
12501520,home,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,,98212,EUR,751248000,D,22,22,True,6.0,6.0,,,0.0,2.0,2.0,5.0,9.0,,,,,23.0,19.0,6.7,5.0,0.0614718,0,,,5.0,1.0,,,,,1.0,2.0,,,,2.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
12501520,home,Bologna,Tommaso Pobega,tommaso-pobega,T. Pobega,M,4,188,1344,M,,928796,EUR,931996800,M,18,18,True,5.0,3.0,1.0,,0.0,1.0,1.0,2.0,4.0,1.0,,,,10.0,6.0,6.5,2.0,0.00162811,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501520,home,Bologna,Santiago Castro,santiago-castro,S. Castro,F,9,178,6420,M,,1116577,EUR,1095465600,F,9,9,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,10.0,6.0,6.5,3.0,0.00089869,0,,,,,1.0,,,1.0,3.0,1.0,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,Santiago Castro,,,,,,
12501520,home,Bologna,Davide Calabria,davide-calabria,D. Calabria,D,2,177,2430,M,,318607,EUR,849830400,D,14,14,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,8.0,1.0,6.5,,0.00019613,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501520,home,Bologna,Benjamín Domínguez,benjamin-dominguez,B. Domínguez,M,30,172,3282,M,,1162611,EUR,1063929600,F,30,30,True,,,,,0.0,,,,,,,,,8.0,,6.4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benjamín Domínguez,,,,,,
12501520,home,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196,580,M,,850952,EUR,942278400,G,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501520,home,Bologna,Nicola Bagnolini,nicola-bagnolini,N. Bagnolini,G,1,194,129,M,,1085555,EUR,1079222400,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501520,home,Bologna,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,,862697,EUR,887414400,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501520,home,Bologna,Martin Erlić,martin-erlic,M. Erlić,D,6,192,1953,M,,789234,EUR,885600000,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501520,home,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186,1385,M,,1067204,EUR,1042502400,M,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
