match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_fouls,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_outfielderBlock,stat_interceptionWon,stat_penaltyConceded,player_firstName,player_lastName,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,stat_dispossessed,stat_wonTackle,stat_bigChanceCreated,stat_totalOffside,stat_onTargetScoringAttempt,player_sofascoreId,stat_goodHighClaim,stat_goals,stat_goalAssist,stat_penaltyWon,stat_penaltyMiss
10434035,home,Giresunspor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190,61,M,213542,EUR,780710400,G,1,1,False,True,26.0,9.0,25.0,8.0,3.0,7.0,6.0,19.0,2.0,13.0,1.0,1.0,2.0,4.0,1.0,1.0,5.0,90.0,42.0,6.4,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434035,home,Giresunspor,Hayrullah Bilazer,hayrullah-bilazer,H. Bilazer,D,77,170,27,M,852161,EUR,800928000,D,77,77,False,,30.0,22.0,6.0,3.0,9.0,12.0,13.0,20.0,1.0,5.0,,,,,,,,90.0,59.0,6.3,14.0,2,2.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10434035,home,Giresunspor,Ramón Arias,ramon-arias,R. Arias,D,42,181,87,M,158625,EUR,712195200,D,21,21,False,,31.0,24.0,6.0,3.0,18.0,20.0,6.0,11.0,3.0,7.0,,1.0,,,,,,90.0,46.0,6.1,8.0,1,,3.0,,1.0,,8.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
10434035,home,Giresunspor,Kadir Seven,kadir-seven,K. Seven,D,2,184,50,M,1395435,EUR,1052092800,D,50,50,False,,16.0,8.0,3.0,1.0,6.0,12.0,2.0,4.0,4.0,1.0,,1.0,1.0,,,,,80.0,31.0,6.6,9.0,1,,3.0,1.0,1.0,,8.0,,,2.0,3.0,,1.0,,,Kadir Seven,,,,,,,,,,,,,,,,
10434035,home,Giresunspor,Alper Uludağ,alper-uludag,A. Uludağ,D,,180,20,M,100102,EUR,660873600,D,6,6,False,,34.0,21.0,7.0,1.0,10.0,14.0,12.0,24.0,6.0,5.0,,2.0,1.0,,,,,88.0,66.0,6.8,21.0,0,4.0,1.0,,,,4.0,1.0,1.0,,3.0,,,3.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,
10434035,home,Giresunspor,Serginho,serginho,Serginho,M,70,180,332,M,849301,EUR,797126400,M,10,10,False,,26.0,15.0,,,4.0,4.0,11.0,23.0,7.0,8.0,,1.0,1.0,,,,,90.0,51.0,6.8,20.0,3,1.0,6.0,,2.0,1.0,,2.0,2.0,,,,,,,,,,7.0,4.0,2.0,1.0,2.0,,,,,,,,,
10434035,home,Giresunspor,Vukan Savićević,vukan-savicevic,V. Savićević,M,8,180,71,M,257071,EUR,759801600,M,26,26,False,,48.0,28.0,6.0,3.0,12.0,18.0,19.0,39.0,10.0,8.0,,1.0,2.0,,,,,90.0,78.0,7.2,31.0,1,9.0,10.0,1.0,,1.0,1.0,2.0,5.0,,3.0,,,2.0,,,,3.0,5.0,3.0,3.0,2.0,1.0,2.0,,,,,,,,
10434035,home,Giresunspor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,61,175,118,M,795001,EUR,892252800,M,23,23,False,,35.0,29.0,4.0,2.0,19.0,21.0,10.0,14.0,3.0,4.0,,1.0,,,,,,78.0,47.0,6.4,8.0,0,,4.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,
10434035,home,Giresunspor,Borja Sainz,borja-sainz,B. Sainz,F,17,174,2627,M,992567,EUR,980985600,M,7,7,False,,14.0,13.0,,,3.0,3.0,10.0,11.0,8.0,5.0,,1.0,4.0,,,,,90.0,35.0,6.3,6.0,2,,8.0,2.0,1.0,1.0,,3.0,1.0,1.0,,,,,,,,,4.0,1.0,1.0,1.0,3.0,,3.0,,,,,,,
10434035,home,Giresunspor,Brandley Kuwas,brandley-kuwas,B. Kuwas,M,10,181,114,M,252885,EUR,716860800,F,11,11,False,,23.0,20.0,2.0,1.0,6.0,7.0,15.0,20.0,7.0,7.0,,2.0,2.0,,,,,88.0,45.0,6.7,13.0,0,4.0,11.0,1.0,,,,4.0,2.0,3.0,,,,1.0,,Brandley,Kuwas,1.0,4.0,1.0,2.0,2.0,3.0,,1.0,,,,,,,
