match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,playerName,reason,rescinded,player_id,player_name,confirmed,description
14109684,FT,1.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14109684,,,,,90,4.0,,1,,,substitution,125003022.0,False,True,regular,,,,,,,,
14109684,,,,,90,4.0,,1,,,substitution,125003018.0,False,True,regular,,,,,,,,
14109684,,,,,90,0.0,,1,,,injuryTime,,,,,4.0,,,,,,,
14109684,,,,,88,,,3,,,card,124244738.0,,True,yellow,,Jhon Espinoza,Foul,False,929098.0,Jhon Espinoza,,
14109684,,,,,84,,,7,,,substitution,125002918.0,False,True,regular,,,,,,,,
14109684,,,,,84,,,7,,,substitution,125002919.0,False,False,regular,,,,,,,,
14109684,,,,,75,,,16,,,substitution,125002812.0,False,False,regular,,,,,,,,
14109684,,,,,75,,,16,,,substitution,125002799.0,False,False,regular,,,,,,,,
14109684,,,,,74,,,17,,,card,124244548.0,,False,yellow,,Emirhan Topçu,Foul,False,895009.0,Emirhan Topçu,,
14109684,,,,,66,,,25,,,substitution,125002750.0,False,True,regular,,,,,,,,
14109684,,,,,66,,,25,,,substitution,125002749.0,False,True,regular,,,,,,,,
14109684,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14109684,,,,,45,0.0,,1,,,injuryTime,,,,,5.0,,,,,,,
14109684,,,,,38,,,8,,,varDecision,90020.0,,True,penaltyAwarded,,,,,110956.0,Cafú,False,
14109684,,,,,36,,,10,,,card,124244189.0,,False,yellow,,Cengiz Ünder,Argument,False,758876.0,Cengiz Ünder,,
14109684,,1.0,1.0,,33,,,13,,,goal,325761652.0,,True,regular,,,,,155998.0,Cláudio Winck,,
14109684,,,,,32,,,14,,,inGamePenalty,118575898.0,,False,missed,,,goalkeeperSave,,610766.0,Tammy Abraham,,Goalkeeper save
14109684,,0.0,1.0,,5,,,41,,,goal,325755659.0,,False,regular,,,,,758876.0,Cengiz Ünder,,
