match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,captain,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside,stat_goals,stat_outfielderBlock,player_sofascoreId,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
14064435,home,Lorient,Yvon Mvogo,yvon-mvogo,Y. Mvogo,G,38,190,548,M,149656,EUR,770860800,G,38,38,False,40.0,28.0,25.0,13.0,0.0,26.0,29.0,2.0,11.0,2.0,3.0,2.0,8.0,1.0,3.0,4.0,4.0,90.0,53.0,8.5,12.0,0.00246667,82.805168472498,12.0,30.66,8.085,0.6995,0,1.2916,0.07,0.01,0.27,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064435,home,Lorient,Bamo Meïté,bamo-meite,B. Meïté,D,5,183,525,M,1131541,EUR,992995200,D,5,5,False,29.0,20.0,5.0,1.0,0.0,11.0,14.0,9.0,15.0,2.0,5.0,4.0,3.0,1.0,,,,90.0,48.0,6.8,13.0,0.00247862,50.800194392078,7.0,19.53,12.075,,1,,-0.02,0.03,0.26,,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.4291,-0.08,,,,,,,,,,,,,,,,,,,,,,,
14064435,home,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,3,190,3461,M,879618,EUR,896140800,D,3,3,False,17.0,14.0,3.0,1.0,0.0,6.0,6.0,8.0,11.0,3.0,4.0,10.0,4.0,1.0,,,,90.0,32.0,6.9,3.0,0.00369894,81.839327525734,6.0,76.02,31.815,,1,,0.01,0.17,0.37,,3.0,4.0,,1.0,1.0,,,,2.0,0.0496,-0.53,,,1.0,,,,,,,,,,,,,,,,,,,,
14064435,home,Lorient,Darlin Yongwa,darlin-yongwa,D. Yongwa,D,44,177,1325,M,998241,EUR,969580800,D,44,44,False,27.0,22.0,2.0,,0.0,19.0,21.0,3.0,6.0,1.0,4.0,2.0,4.0,3.0,,,,90.0,35.0,6.9,6.0,0.00051973,106.34162029226,13.0,55.02,30.45,,1,,-0.01,0.11,0.21,,2.0,5.0,,,1.0,,,,1.0,0.0523,0.02,,,,1.0,1.0,1.0,0.1695,,,,,,,,,,,,,,,,
14064435,home,Lorient,Théo Le Bris,theo-le-bris,T. L. Bris,M,11,170,139,M,1131540,EUR,1033430400,M,11,11,False,23.0,18.0,3.0,2.0,0.0,7.0,12.0,11.0,11.0,1.0,5.0,1.0,2.0,,,,,89.0,39.0,7.4,8.0,0.0656713,40.598405745188,4.0,28.455,17.43,,0,,0.18,0.04,0.34,,,1.0,,,2.0,4.0,4.0,,1.0,,,,,1.0,,,,,3.0,1.0,,,,,,,,,,,,,,
14064435,home,Lorient,Arthur Avom Ebong,ebong-arthur-avom,A. A. Ebong,M,62,173,2849,M,1465307,EUR,1103068800,M,62,62,False,45.0,42.0,5.0,4.0,0.0,26.0,27.0,16.0,18.0,,6.0,,8.0,3.0,,,,90.0,61.0,7.6,7.0,0.0551421,218.44073941619,23.0,65.205,16.905,,2,,0.32,0.29,-0.03,,,2.0,,,,2.0,,,,0.1438,-0.24,Arthur Ebong,,2.0,1.0,1.0,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,
14064435,home,Lorient,Laurent Abergel,laurent-abergel,L. Abergel,M,6,170,153,M,296434,EUR,728524800,M,6,6,False,33.0,26.0,5.0,2.0,0.0,21.0,24.0,5.0,9.0,,2.0,1.0,4.0,1.0,,,,89.0,41.0,6.8,8.0,0.0481275,110.85792637675,13.0,29.925,24.99,,0,,0.23,0.12,-0.01,,,2.0,,,2.0,,,1.0,2.0,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,True,1.0,,,,,,,,,
14064435,home,Lorient,Arsène Kouassi,kan-guy-arsene-kouassi,A. Kouassi,D,43,178,5287,M,1855502,EUR,1094860800,M,43,43,False,21.0,18.0,,,0.0,8.0,8.0,10.0,13.0,,4.0,,3.0,3.0,,,,90.0,41.0,6.6,9.0,0.0254483,84.404314851514,10.0,48.405,16.485,,1,,-0.09,0.3,-0.06,,2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3084,-0.44,Kan Guy Arsène Kouassi,,,1.0,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,
14064435,home,Lorient,Jean-Victor Makengo,jean-victor-makengo,J. Makengo,M,17,177,232,M,802138,EUR,897609600,F,17,17,False,18.0,15.0,1.0,,0.0,5.0,6.0,10.0,12.0,,6.0,,4.0,2.0,,,,78.0,31.0,7.1,6.0,0.134297,138.01474508562,13.0,31.395,33.81,,3,,0.23,0.16,-0.09,,,2.0,,1.0,,2.0,1.0,3.0,,0.1668,-0.52,,,1.0,2.0,,2.0,0.1885,,,2.0,2.0,,,,,,,,,,,,
14064435,home,Lorient,Pablo Pagis,pablo-pagis,P. Pagis,M,10,181,437,M,1174462,EUR,1041120000,F,10,10,False,17.0,10.0,3.0,1.0,0.0,2.0,3.0,8.0,14.0,,3.0,1.0,,2.0,,,,71.0,32.0,8.5,12.0,0.329258,90.175721362917,11.0,43.68,14.07,,2,,0.45,0.04,0.24,,2.0,5.0,,1.0,,1.0,1.0,3.0,2.0,0.6706,0.56,Pablo Pagis,,1.0,,,1.0,0.8299,3.0,2.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,
14064435,home,Lorient,Sambou Soumano,soumano-sambou,S. Soumano,F,28,182,888,M,1103141,EUR,979344000,F,28,28,False,7.0,5.0,,,0.0,3.0,3.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,,,,71.0,15.0,6.4,6.0,0.00128463,42.885378647694,4.0,-29.715,-2.415,,2,,0.02,-0.46,0.15,,,2.0,1.0,1.0,,,,3.0,1.0,0.7106,-0.63,,,,,1.0,1.0,0.0299,,,,,,,,,,,,,,,,
14064435,home,Lorient,Karim Dermane,karim-dermane,K. Dermane,M,29,193,3326,M,1130307,EUR,1072396800,M,29,29,True,8.0,8.0,,,0.0,4.0,4.0,4.0,4.0,,2.0,1.0,2.0,1.0,,,,19.0,13.0,6.9,1.0,0.0340428,86.238096304098,8.0,35.28,47.355,,1,,0.0,0.21,0.19,,,,,,,,,1.0,,0.0379,0.0,Karim Dermane,,1.0,,,1.0,0.0153,,,1.0,1.0,,,,,,,,,,,,
14064435,home,Lorient,Ahmadou Bamba Dieng,ahmadou-bamba-dieng,A. B. Dieng,F,12,178,8305,M,1102503,EUR,953769600,F,12,12,True,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,1.0,,1.0,,,,19.0,5.0,6.4,2.0,0.00316221,12.738166430064,1.0,11.55,11.55,,0,,-0.18,0.12,0.15,,,2.0,1.0,,,,,,1.0,,,Ahmadou Bamba Dieng,,1.0,,1.0,,,,,,,,,,,1.0,,,dieng_ahmadou_bamba,,,,
14064435,home,Lorient,Noah Cadiou,cadiou-noah,N. Cadiou,M,8,191,107,M,993952,EUR,909360000,M,8,8,True,7.0,5.0,1.0,,0.0,1.0,2.0,4.0,5.0,1.0,2.0,,1.0,,,,,12.0,9.0,6.8,2.0,0.0124425,32.292167646446,2.0,31.08,22.575,,0,,0.04,0.2,0.13,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
14064435,home,Lorient,Joel Mugisha Mvuka,joel-mugisha-mvuka,J. Mvuka Mvuka,M,93,173,322,M,1027091,EUR,1037059200,M,93,93,True,4.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,,,,,,,,,1.0,4.0,,1.0,0.00252551,57.619051188529,3.0,57.12,34.965,,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
14064435,home,Lorient,Aiyegun Tosin,aiyegun-tosin,A. Tosin,F,15,179,2383,M,875548,EUR,898819200,F,15,15,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,1.0,,,,,1.0,2.0,,1.0,1.052e-05,6.122866077255,1.0,5.985,5.985,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
