match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,player_height
10721345,home,FC Rijnvogels,Pim van der Plas,Pim,van der Plas,pim-van-der-plas,P. v. d. Plas,G,1,0,M,916533,EUR,933552000.0,G,22,22,False,,
10721345,home,FC Rijnvogels,Dirk-Jan van den Oever,Dirk-Jan,van den Oever,dirk-jan-van-den-oever,D. v. d. Oever,D,2,0,M,866014,EUR,725155200.0,D,2,2,False,True,
10721345,home,FC Rijnvogels,Neville Nwankwo,Neville Nwankwo,,neville-nwankwo,N. Nwankwo,D,14,50,M,1418395,EUR,1034035200.0,D,14,14,False,,189.0
10721345,home,FC Rijnvogels,Kasper Michel,Kasper,Michel,kasper-michel,K. Michel,D,4,0,M,901630,EUR,701395200.0,D,4,4,False,,
10721345,home,FC Rijnvogels,Vincent Noordam,Vincent Noordam,,vincent-noordam,V. Noordam,F,7,2,M,1418399,EUR,991008000.0,F,24,24,False,,
10721345,home,FC Rijnvogels,Tom Bijen,Tom Bijen,,tom-bijen,T. Bijen,M,21,0,M,1418398,EUR,901497600.0,M,21,21,False,,
10721345,home,FC Rijnvogels,Leonard de Beste,Leonard de Beste,,leonard-de-beste,L. d. Beste,M,6,6,M,1084574,EUR,908236800.0,M,20,20,False,,185.0
10721345,home,FC Rijnvogels,Edin Bibuljica,,,edin-bibuljica,E. Bibuljica,M,,4,M,966989,EUR,936316800.0,M,16,16,False,,180.0
10721345,home,FC Rijnvogels,Roy van Leeuwen,,,roy-van-leeuwen,R. v. Leeuwen,M,,0,M,866008,EUR,,M,11,11,False,,
10721345,home,FC Rijnvogels,Julian Dobbe,,,julian-dobbe,J. Dobbe,F,,0,M,955199,EUR,,F,18,18,False,,
10721345,home,FC Rijnvogels,Virgil Tjin-Asjoe,Virgil,Tjin-Asjoe,tjin-asjoe-virgil,V. T. Asjoe,M,,2,M,1003698,EUR,743558400.0,M,7,7,False,,
10721345,home,FC Rijnvogels,Sieb Rutgers,Sieb Rutgers,,sieb-rutgers,S. Rutgers,F,9,2,M,1418397,EUR,1030406400.0,F,25,25,True,,
10721345,home,FC Rijnvogels,Pieter Plug,Pieter Plug,,pieter-plug,P. Plug,G,30,0,M,1424529,EUR,995500800.0,G,30,30,True,,190.0
10721345,home,FC Rijnvogels,Julian Jansen,Julian Jansen,,julian-jansen,J. Jansen,D,2,1,M,1418390,EUR,1036972800.0,D,15,15,True,,176.0
10721345,home,FC Rijnvogels,Youssef Massaoudi,Youssef Massaoudi,,youssef-massaoudi,Y. Massaoudi,D,,1,M,1418401,EUR,818985600.0,D,12,12,True,,183.0
10721345,home,FC Rijnvogels,Max de Haas,Max de Haas,,max-de-haas,M. d. Haas,D,16,1,M,1418392,EUR,997660800.0,D,17,17,True,,
10721345,home,FC Rijnvogels,Paul Melissen,Paul Melissen,,paul-melissen,P. Melissen,D,,0,M,1424507,EUR,,D,19,19,True,,
