match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_ownGoals,stat_unsuccessfulTouch,stat_wasFouled,stat_totalContest,stat_errorLeadToAShot,stat_totalOffside,player_firstName,player_lastName,stat_dispossessed,stat_challengeLost,stat_wonContest,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_keyPass,captain,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_goalAssist
10390134,home,Olympique de Marseille,Rubén Blanco,ruben-blanco,R. Blanco,G,188,391,M,180515,EUR,806630400,G,36,36,False,32.0,27.0,6.0,1.0,27.0,29.0,3.0,8.0,90.0,37.0,6.0,5.0,0.0,0.0,8.27397e-05,0,-1.6055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390134,home,Olympique de Marseille,Chancel Mbemba,chancel-mbemba,C. Mbemba,D,182,34725,M,238612,EUR,776304000,D,99,99,False,71.0,57.0,7.0,5.0,34.0,39.0,33.0,5.0,90.0,77.0,6.8,15.0,0.0,0.0,0.0153031,0,,18,chancel22,23.0,1.0,3.0,1.0,7.0,1.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390134,home,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,188,7165,M,928236,EUR,917308800,D,5,5,False,72.0,59.0,10.0,7.0,48.0,56.0,16.0,7.0,90.0,90.0,7.4,14.0,0.0,0.0,0.00640464,0,,5,leobalerdi5,11.0,,4.0,3.0,8.0,5.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10390134,home,Olympique de Marseille,Samuel Gigot,samuel-gigot,S. Gigot,D,187,808,M,339231,EUR,750384000,D,4,4,False,49.0,42.0,6.0,4.0,24.0,28.0,21.0,7.0,90.0,62.0,6.4,8.0,0.0,0.0,0.0104716,0,,2,,18.0,,1.0,4.0,4.0,,1.0,1.0,1.0,2.0,,4.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10390134,home,Olympique de Marseille,Issa Kaboré,issa-kabore,I. Kaboré,D,180,16736,M,1006189,EUR,989625600,M,29,29,False,35.0,27.0,3.0,1.0,12.0,15.0,26.0,3.0,77.0,60.0,6.4,19.0,0.0,0.0,0.027721,0,,12,issa_kabore_29,15.0,6.0,,6.0,4.0,2.0,2.0,1.0,3.0,,,,,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
10390134,home,Olympique de Marseille,Valentin Rongier,valentin-rongier,V. Rongier,M,172,1149,M,581314,EUR,786758400,M,21,21,False,61.0,52.0,6.0,5.0,24.0,28.0,33.0,7.0,90.0,68.0,6.7,11.0,0.0,0.0,0.0403983,0,,21,,28.0,,2.0,4.0,4.0,,1.0,1.0,3.0,,,1.0,,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10390134,home,Olympique de Marseille,Pape Gueye,pape-gueye,P. Gueye,M,187,36528,M,879694,EUR,917136000,M,22,22,False,36.0,28.0,4.0,2.0,16.0,19.0,18.0,4.0,45.0,44.0,6.7,11.0,0.0,0.0,0.0476356,0,,18,p.gueye24,13.0,1.0,2.0,3.0,5.0,,1.0,,1.0,2.0,,,,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10390134,home,Olympique de Marseille,Nuno Tavares,nuno-tavares,N. Tavares,D,185,4853,M,944973,EUR,948844800,M,30,30,False,50.0,34.0,4.0,,14.0,21.0,31.0,7.0,90.0,84.0,6.5,27.0,0.1609,0.0,0.14131,2,,17,nuno_tavares71,20.0,2.0,,8.0,5.0,1.0,,,1.0,2.0,,1.0,,3.0,4.0,3.0,,,,,3.0,,1.0,,2.0,,,,,,,,,,,,,,,
10390134,home,Olympique de Marseille,Gerson,gerson,Gerson,M,185,29866,M,611876,EUR,864086400,F,8,8,False,37.0,32.0,3.0,2.0,7.0,9.0,28.0,7.0,56.0,50.0,6.7,10.0,0.0188,0.0474,0.109421,1,,11,gerson_santos,25.0,,1.0,7.0,4.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,2.0,1.0,,,,,3.0,,,,,1.0,1.0,,,,,,,,,,,,,
10390134,home,Olympique de Marseille,Dimitri Payet,dimitri-payet,D. Payet,M,175,8276,M,14216,EUR,543974400,F,10,10,False,21.0,17.0,4.0,4.0,2.0,2.0,26.0,2.0,56.0,33.0,7.3,13.0,0.8318,0.9949,0.0821713,2,,10,payet27,15.0,7.0,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,True,1.0,1.0,,,,,,,,,,
