match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,isHome,incidentClass,player_id,player_name,injury,from
13078237,FT,3.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,
13078237,,,,,90,0.0,,1,,,injuryTime,3.0,,,,,,,
13078237,,3.0,1.0,,84,,,7,,,goal,,192782000.0,True,regular,1177723.0,Jayden Addai,,
13078237,,,,,82,,,9,,,substitution,,123404337.0,False,regular,,,False,
13078237,,,,,82,,,9,,,substitution,,123404336.0,False,regular,,,False,
13078237,,,,,79,,,12,,,substitution,,123404330.0,True,regular,,,False,
13078237,,,,,79,,,12,,,substitution,,123404329.0,True,regular,,,False,
13078237,,,,,72,,,19,,,substitution,,123404314.0,False,regular,,,False,
13078237,,,,,72,,,19,,,substitution,,123404313.0,False,regular,,,False,
13078237,,2.0,1.0,,70,,,21,,,goal,,192781574.0,True,regular,1212550.0,Ruben van Bommel,,
13078237,,,,,64,,,27,,,substitution,,123404291.0,True,regular,,,False,
13078237,,,,,64,,,27,,,substitution,,123404290.0,True,regular,,,False,
13078237,,,,,61,,,30,,,substitution,,123404279.0,False,regular,,,False,
13078237,,,,,61,,,30,,,substitution,,123404280.0,False,regular,,,False,
13078237,,,,,46,,,45,,,substitution,,123404225.0,True,regular,,,False,
13078237,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,
13078237,,,,,45,0.0,,1,,,injuryTime,1.0,,,,,,,
13078237,,1.0,1.0,,41,,,5,,,goal,,192779048.0,False,penalty,74545.0,Leandro Bacuna,,penalty
13078237,,,,,28,,,18,,,substitution,,123404124.0,True,injury,,,True,
13078237,,1.0,0.0,,4,,,42,,,goal,,192776668.0,True,regular,980671.0,Sven Mijnans,,
