match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalOffside,stat_goalAssist,stat_goals
11067411,home,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,leocjardim,595598,EUR,795657600,G,1,1,False,28.0,21.0,9.0,2.0,19.0,19.0,2.0,9.0,6.0,90.0,32.0,6.3,7.0,0.0,0.0,0.00059914,0,-0.4916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067411,home,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,,877591,EUR,858297600,D,2,2,False,45.0,36.0,3.0,2.0,23.0,25.0,15.0,31.0,9.0,86.0,80.0,7.0,21.0,0.0398,0.1438,0.211805,1,,11.0,2.0,1.0,8.0,6.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,
11067411,home,Vasco da Gama,Robson Bambu,robson-bambu,R. Bambu,D,3,184,359,M,,923186,EUR,879292800,D,30,30,False,68.0,61.0,5.0,2.0,34.0,36.0,27.0,32.0,11.0,90.0,86.0,7.1,11.0,0.1605,0.0736,0.0226945,1,,,,3.0,9.0,12.0,1.0,2.0,3.0,3.0,1.0,1.0,,4.0,2.0,,1.0,1.0,,,5.0,1.0,2.0,2.0,,,,,,,,,,,,
11067411,home,Vasco da Gama,Léo,leo,Léo,D,3,183,707,M,,360940,EUR,826070400,D,3,3,False,81.0,73.0,3.0,2.0,30.0,35.0,43.0,46.0,4.0,90.0,88.0,6.9,11.0,0.0,0.0,0.0552475,0,,,,,1.0,2.0,,1.0,2.0,2.0,,,1.0,,,,,1.0,,,,,,,True,,,,,,,,,,,
11067411,home,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176,3645,M,,982174,EUR,971049600,D,6,6,False,46.0,36.0,3.0,,11.0,16.0,31.0,41.0,7.0,90.0,83.0,7.6,20.0,0.0859,0.0,0.41454,1,,11.0,6.0,,3.0,7.0,,1.0,4.0,4.0,,,1.0,3.0,3.0,,2.0,5.0,,,,,2.0,,,1.0,,,,,,,,,,
11067411,home,Vasco da Gama,Cauan Barros,barros-cauan,C. Barros,M,88,183,2254,M,,1444694,EUR,1083801600,M,88,88,False,22.0,19.0,,,9.0,10.0,11.0,13.0,2.0,63.0,36.0,6.8,4.0,0.2409,0.0,0.112311,3,,1.0,1.0,1.0,11.0,5.0,4.0,1.0,,,,1.0,,3.0,1.0,,1.0,1.0,,,5.0,,,1.0,,3.0,,,,,,,,,,
11067411,home,Vasco da Gama,Jair,jair,Jair,M,8,178,1707,M,,268419,EUR,777859200,M,8,8,False,80.0,70.0,8.0,3.0,30.0,31.0,40.0,50.0,7.0,90.0,97.0,7.4,14.0,0.0912,0.078,0.409712,2,,1.0,,1.0,6.0,10.0,1.0,,1.0,,1.0,,1.0,5.0,3.0,,4.0,1.0,,,1.0,,1.0,4.0,,1.0,,,,,,,,,,
11067411,home,Vasco da Gama,Matías Galarza,matias-galarza,M. Galarza,M,23,175,2146,M,,1105836,EUR,1013385600,M,19,19,False,25.0,19.0,1.0,,8.0,9.0,12.0,17.0,3.0,45.0,32.0,6.7,6.0,0.0329,0.0,0.0112364,1,,1.0,1.0,1.0,2.0,5.0,1.0,,2.0,2.0,,,1.0,2.0,1.0,,,,Matías Galarza,,1.0,,,,,1.0,,,,,,,,,,
11067411,home,Vasco da Gama,Gabriel Pec,gabriel-pec,G. Pec,F,11,172,4603,M,GabrielPec,995072,EUR,981849600,F,11,11,False,13.0,11.0,,,3.0,4.0,8.0,16.0,3.0,63.0,33.0,6.7,13.0,0.0462,0.0,0.00604157,2,,7.0,,,6.0,4.0,3.0,1.0,3.0,2.0,,,,2.0,2.0,,,1.0,,,1.0,,2.0,,,1.0,1.0,,,,,,,,,
11067411,home,Vasco da Gama,Pedro Raul,pedro-raul,P. Raul,F,18,191,7083,M,,866911,EUR,847152000,F,9,9,False,20.0,14.0,,,5.0,7.0,9.0,13.0,3.0,90.0,36.0,7.4,11.0,0.4469,0.087,0.533348,5,,,,5.0,12.0,7.0,,3.0,1.0,1.0,2.0,,,,,,,1.0,,,9.0,1.0,2.0,1.0,,2.0,1.0,1.0,,,,,,,,
