match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_keyPass,stat_bigChanceCreated,player_lastName,stat_bigChanceMissed,player_sofascoreId,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_lastManTackle
12437820,home,Espanyol,Alejo Véliz,alejo-veliz,A. Véliz,F,9,187,3243,M,1116987,EUR,1063929600,F,9,9,False,13.0,10.0,1.0,1.0,0.0,5.0,5.0,5.0,8.0,3.0,5.0,5.0,8.0,3.0,,,,,,83.0,22.0,6.9,5.0,0.012229,1,,,,,,,,,,,,,1.0,3.0,0.0563,,Alejo Veliz,,1.0,1.0,1.0,,,,,aleeveliz,,,
12437820,home,Espanyol,Pere Milla,pere-milla,P. Milla,M,11,179,867,M,175185,EUR,717206400,M,11,11,True,12.0,7.0,3.0,1.0,0.0,,1.0,7.0,12.0,,,5.0,3.0,1.0,4.0,,,,,35.0,23.0,6.8,7.0,0.0032591,0,,1.0,1.0,1.0,,1.0,1.0,2.0,,,,2.0,,1.0,,,,,3.0,,,,,,,,,,
12437820,home,Espanyol,Walid Cheddira,walid-cheddira,W. Cheddira,F,99,187,3794,M,917485,EUR,885427200,F,16,16,True,3.0,1.0,,,0.0,1.0,2.0,,1.0,1.0,1.0,2.0,3.0,,1.0,,,,,15.0,12.0,6.7,5.0,6.18e-06,0,,,,,,,,1.0,,,,,2.0,2.0,,,,,,1.0,,,,,,walo_98,,,
12437820,home,Espanyol,Fernando Calero,fernando-calero,F. Calero,D,5,183,302,M,857205,EUR,811036800,D,5,5,True,,,,,0.0,,,,,1.0,2.0,1.0,4.0,6.0,,,,,,19.0,8.0,6.8,,,0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
12437820,home,Espanyol,Antoniu Roca,antoniu-roca,A. Roca,M,20,180,175,M,1099344,EUR,1031184000,F,31,31,True,1.0,,,,0.0,,,,1.0,,,,2.0,1.0,1.0,,,,,18.0,5.0,6.6,1.0,,0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,
12437820,home,Espanyol,Fernando Pacheco,fernando-pacheco,F. Pacheco,G,1,186,220,M,144501,EUR,706147200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437820,home,Espanyol,Angel Fortuno,fortuno-angel,A. Fortuno,G,1,183,108,M,1082734,EUR,978307200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437820,home,Espanyol,Brian Oliván,brian-olivan,B. Oliván,D,12,179,147,M,351500,EUR,765158400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437820,home,Espanyol,Álvaro Tejero,alvaro-tejero,Á. Tejero,D,15,173,307,M,826679,EUR,837820800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437820,home,Espanyol,Rafael Bauzà,rafael-bauza,R. Bauza,M,18,183,77,M,1841365,EUR,1107043200,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Rafael Bauza,,,,,,,,,,,,
12437820,home,Espanyol,Salvi Sánchez,salvi-sanchez,S. Sánchez,M,25,175,62,M,811493,EUR,670291200,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437820,home,Espanyol,Álvaro Aguado,alvaro-aguado,Á. Aguado,M,,174,148,M,916136,EUR,830908800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437820,home,Espanyol,Naci Ünüvar,naci-unuvar,N. Ünüvar,M,9,168,1157,M,954317,EUR,1055462400,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437820,away,Mallorca,Dominik Greif,dominik-greif,D. Greif,G,1,197,925,M,791046,EUR,860284800,G,1,1,False,27.0,24.0,9.0,6.0,0.0,19.0,20.0,5.0,7.0,,1.0,,1.0,1.0,7.0,,1.0,1.0,1.0,90.0,35.0,6.2,4.0,0.0059092,0,-0.8614,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,
12437820,away,Mallorca,Pablo Maffeo,pablo-maffeo,P. Maffeo,D,23,173,2206,M,788216,EUR,868665600,D,23,23,False,38.0,30.0,6.0,1.0,0.0,13.0,17.0,20.0,26.0,,1.0,5.0,8.0,2.0,2.0,,,,,90.0,77.0,7.2,20.0,0.282562,0,,5.0,7.0,5.0,1.0,,,1.0,,,,,,2.0,,,,3.0,,2.0,,2.0,,,,,,,
12437820,away,Mallorca,Antonio Raíllo,antonio-raillo,A. Raíllo,D,21,186,793,M,807116,EUR,686880000,D,21,21,False,49.0,39.0,8.0,4.0,0.0,26.0,30.0,13.0,20.0,5.0,8.0,10.0,9.0,5.0,3.0,,,,,90.0,68.0,8.2,13.0,0.182981,3,,1.0,1.0,1.0,4.0,,,4.0,True,2.0,1.0,,1.0,,0.8429,1.7125,,,,1.0,,2.0,1.0,,,,,1.0,
12437820,away,Mallorca,José Copete,jose-copete,J. Copete,D,3,190,437,M,913695,EUR,939513600,D,6,6,False,60.0,56.0,4.0,3.0,0.0,40.0,41.0,16.0,20.0,2.0,1.0,3.0,3.0,7.0,1.0,,,,,90.0,72.0,6.8,5.0,0.0142804,0,,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0
12437820,away,Mallorca,Johan Mojica,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,D,22,22,False,28.0,23.0,3.0,2.0,0.0,14.0,15.0,10.0,15.0,1.0,,5.0,1.0,,6.0,,,,,61.0,49.0,5.9,14.0,0.00759868,1,,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,6.0,,0.1343,,,1.0,1.0,,,,,,,,,1.0,
12437820,away,Mallorca,Robert Navarro,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,27,27,False,14.0,10.0,1.0,,0.0,4.0,6.0,6.0,10.0,,,2.0,5.0,,4.0,,,,,61.0,30.0,6.5,12.0,0.0088585,0,,2.0,1.0,1.0,,1.0,1.0,,,,,,2.0,3.0,,,,,,2.0,,,,,,,,,
12437820,away,Mallorca,Omar Mascarell,omar-mascarell,O. Mascarell,M,5,181,553,M,255999,EUR,728611200,M,5,5,False,54.0,50.0,11.0,8.0,0.0,31.0,31.0,19.0,23.0,,1.0,4.0,5.0,1.0,6.0,,,,,80.0,61.0,6.9,4.0,0.0128745,0,,,2.0,2.0,1.0,2.0,1.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,
12437820,away,Mallorca,Samú Costa,samuel-costa,S. Costa,M,12,183,1427,M,988351,EUR,975283200,M,12,12,False,54.0,45.0,5.0,3.0,0.0,23.0,25.0,22.0,29.0,2.0,1.0,11.0,6.0,1.0,5.0,,,,,90.0,80.0,6.4,19.0,0.0145813,1,,,1.0,,2.0,3.0,2.0,1.0,,,,,3.0,2.0,0.0183,,,,1.0,6.0,,,,,,,,1.0,
12437820,away,Mallorca,Sergi Darder,sergi-darder,S. Darder,M,10,180,979,M,110783,EUR,756518400,M,10,10,False,22.0,21.0,2.0,2.0,0.0,10.0,10.0,12.0,17.0,,1.0,5.0,1.0,1.0,1.0,,,,,61.0,34.0,6.3,9.0,0.0148033,1,,5.0,2.0,,,,,,,1.0,,,,,0.0142,0.2084,,1.0,1.0,2.0,,,,,,,,,
12437820,away,Mallorca,Dani Rodríguez,dani-rodriguez,D. Rodríguez,M,9,177,524,M,349526,EUR,581558400,F,14,14,False,15.0,13.0,,,0.0,6.0,7.0,7.0,11.0,3.0,,3.0,3.0,1.0,2.0,,,,,61.0,24.0,6.7,5.0,0.00560546,0,,3.0,,,,2.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
12437820,away,Mallorca,Cyle Larin,cyle-larin,C. Larin,F,9,187,1609,M,790179,EUR,798076800,F,17,17,False,12.0,7.0,1.0,1.0,1.0,1.0,2.0,6.0,10.0,7.0,2.0,15.0,3.0,,3.0,,,,,90.0,27.0,6.8,15.0,0.00347932,1,,,,,,,,4.0,,,,,4.0,1.0,0.2219,,,,,5.0,1.0,1.0,1.0,,1.0,,,,
12437820,away,Mallorca,Toni Lato,toni-lato,T. Lato,D,3,173,265,M,828239,EUR,880070400,D,3,3,True,15.0,12.0,1.0,1.0,0.0,5.0,6.0,10.0,15.0,,,1.0,1.0,,2.0,,,,,29.0,32.0,6.9,9.0,0.144034,0,,6.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,3.0,,,,2.0,,,,,,,
12437820,away,Mallorca,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,962378,EUR,943315200,D,16,16,True,9.0,7.0,,,0.0,,,8.0,11.0,,,2.0,,,1.0,,,,,29.0,13.0,6.5,4.0,0.0490449,0,,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,
12437820,away,Mallorca,Chiquinho,chiquinho,Chiquinho,M,10,179,454,M,1015826,EUR,949708800,F,20,20,True,3.0,3.0,,,0.0,2.0,2.0,2.0,7.0,,1.0,4.0,4.0,,2.0,,,,,29.0,24.0,6.8,13.0,0.0225636,1,,6.0,3.0,3.0,,,,,,1.0,,,5.0,1.0,0.1008,0.1977,,1.0,2.0,2.0,,1.0,,,,,,,
12437820,away,Mallorca,Abdón Prats,abdon-prats,A. Prats,F,9,181,325,M,146852,EUR,724550400,F,9,9,True,2.0,1.0,,,0.0,,,1.0,2.0,3.0,1.0,6.0,1.0,,,,,,,29.0,6.0,6.3,3.0,0.00061249,2,,,,,,,,2.0,,1.0,,,1.0,,0.3972,0.4574,,,,1.0,1.0,,,,1.0,,,,
12437820,away,Mallorca,Manu Morlanes,manu-morlanes,M. Morlanes,M,8,178,430,M,826004,EUR,916099200,M,8,8,True,14.0,10.0,1.0,1.0,0.0,4.0,4.0,6.0,10.0,1.0,1.0,1.0,1.0,,,,,,,10.0,15.0,6.7,4.0,0.00263868,1,,,,,,,,,,,,,,,0.0793,,,,,,,,,,,,,1.0,
12437820,away,Mallorca,Iván Cuéllar,ivan-cuellar,I. Cuéllar,G,25,187,119,M,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437820,away,Mallorca,Leo Román,leo-roman,L. Román,G,1,189,1557,M,1131909,EUR,962841600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437820,away,Mallorca,Martin Valjent,martin-valjent,M. Valjent,D,24,187,757,M,300522,EUR,818640000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437820,away,Mallorca,Mateu Morey,mateu-morey,M. Morey,D,2,171,594,M,879543,EUR,951955200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437820,away,Mallorca,Antonio Sánchez,antonio-sanchez,A. Sánchez,M,6,179,256,M,949722,EUR,861667200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437820,away,Mallorca,Daniel Luna,daniel-luna,D. Luna,M,33,178,444,M,1018516,EUR,1052265600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437820,away,Mallorca,Marc Domenech,marc-domenech,M. Domenech,M,30,182,265,M,1914318,EUR,1136073600,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Marc Domenech,,,,,,,,,,,,
