match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,player_firstName,player_lastName,stat_totalCross,stat_dispossessed,stat_lastManTackle,stat_accurateCross,stat_challengeLost,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_keyPass,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_totalOffside,player_sofascoreId,stat_punches,stat_goals
12504418,home,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,23.0,15.0,12.0,4.0,0.0,12.0,15.0,3.0,8.0,1.0,2.0,2.0,90.0,26.0,6.1,8.0,0.00073161,0,-1.4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504418,home,Hellas Verona,Paweł Dawidowicz,pawel-dawidowicz,P. Dawidowicz,D,27,188,1744,M,288321,EUR,800928000,D,27,27,False,23.0,18.0,2.0,,0.0,13.0,13.0,5.0,10.0,1.0,,,45.0,30.0,6.2,6.0,0.00095701,0,,True,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12504418,home,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,1050692,EUR,1072569600,D,42,42,False,47.0,33.0,6.0,2.0,0.0,23.0,26.0,10.0,21.0,1.0,,,90.0,62.0,7.0,15.0,0.0136305,1,,,7.0,3.0,8.0,1.0,1.0,1.0,,,,1.0,2.0,1.0,3.0,3.0,0.1173,,,,,,,,,,,,,,,,,,,,,
12504418,home,Hellas Verona,Daniele Ghilardi,daniele-ghilardi,D. Ghilardi,D,87,189,1128,M,1384847,EUR,1041811200,D,87,87,False,26.0,24.0,2.0,1.0,0.0,21.0,21.0,3.0,6.0,2.0,,,90.0,41.0,6.5,5.0,0.00174732,0,,,2.0,2.0,4.0,,,3.0,2.0,1.0,,1.0,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12504418,home,Hellas Verona,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,1096210,EUR,1000425600,M,38,38,False,21.0,15.0,2.0,1.0,0.0,8.0,12.0,8.0,13.0,4.0,,,73.0,37.0,6.0,11.0,0.0162002,0,,,,2.0,3.0,,,2.0,3.0,3.0,2.0,,1.0,,,,,,,4.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
12504418,home,Hellas Verona,Suat Serdar,suat-serdar,S. Serdar,M,8,183,687,M,800408,EUR,860716800,M,25,25,False,22.0,17.0,1.0,1.0,0.0,9.0,12.0,9.0,11.0,5.0,,,90.0,34.0,6.5,8.0,0.0618323,2,,,1.0,5.0,2.0,,,3.0,1.0,,2.0,,3.0,1.0,,,0.3803,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,
12504418,home,Hellas Verona,Ondrej Duda,ondrej-duda,O. Duda,M,11,181,1121,M,246319,EUR,786585600,M,33,33,False,42.0,34.0,5.0,2.0,0.0,17.0,17.0,20.0,32.0,10.0,,,89.0,60.0,6.7,15.0,0.266605,2,,,1.0,6.0,4.0,1.0,,,2.0,2.0,2.0,2.0,,2.0,,,0.0499,,,7.0,,,3.0,3.0,,1.0,,,,3.0,2.0,,,,,,,
12504418,home,Hellas Verona,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,12,178,1470,M,897594,EUR,944784000,M,12,12,False,26.0,19.0,4.0,1.0,0.0,12.0,15.0,8.0,15.0,3.0,,,90.0,53.0,6.3,16.0,0.0362971,1,,,1.0,6.0,4.0,2.0,,4.0,2.0,2.0,2.0,1.0,1.0,,,,0.0335,,,4.0,2.0,,1.0,,,,,,,,1.0,1.0,0.0389,,,,,
12504418,home,Hellas Verona,Tomáš Suslov,tomas-suslov,T. Suslov,F,31,175,1258,M,964154,EUR,1023408000,F,31,31,False,20.0,16.0,4.0,4.0,0.0,6.0,7.0,10.0,14.0,6.0,,,65.0,32.0,6.8,8.0,0.0582805,1,,,,4.0,3.0,1.0,1.0,,,,1.0,,,,,4.0,0.0206,,,1.0,2.0,,,2.0,,,,1.0,,2.0,2.0,,,1.0,,,,
12504418,home,Hellas Verona,Casper Tengstedt,tengstedt-casper,C. Tengstedt,F,17,184,1578,M,957937,EUR,959817600,F,11,11,False,12.0,11.0,,,0.0,2.0,2.0,9.0,10.0,,,,65.0,21.0,6.3,3.0,0.115309,6,,,1.0,6.0,1.0,1.0,,,,,1.0,,5.0,4.0,,,0.6146,,,,,,,,,,2.0,,,,,2.0,0.5336,,,,,
