match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,captain,stat_duelLost,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,stat_goalAssist,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_challengeLost,stat_goals,stat_bigChanceMissed,stat_crossNotClaimed
10583853,home,Al Raed,Júlio Tavares,julio-tavares,J. Tavares,F,11,187.0,109,M,218652,EUR,595900800,F,17,17,False,12.0,6.0,,,2.0,2.0,5.0,11.0,5.0,7.0,,2.0,1.0,2.0,,,,,90.0,24.0,7.1,6.0,1.0,3,,2.0,1.0,,,,,2.0,,,,,,1.0,1.0,,,,3.0,,,1.0,,1.0,2.0,
10583853,home,Al Raed,Mohammed Al-Dosari,mohammed-al-dosari,M. Al-Dosari,D,32,,12,M,970908,EUR,931651200,D,32,32,True,19.0,15.0,2.0,2.0,8.0,9.0,8.0,12.0,2.0,4.0,,2.0,2.0,1.0,,,,,45.0,35.0,7.1,7.0,2.0,0,,,,,,,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,
10583853,home,Al Raed,Sultan Farhan,sultan-farhan,S. Farhan,M,5,180.0,54,M,908619,EUR,843609600,M,44,44,True,16.0,14.0,1.0,,9.0,9.0,5.0,7.0,,2.0,,,5.0,1.0,,,,,45.0,23.0,6.7,3.0,,0,,2.0,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,
10583853,home,Al Raed,Khalid Al-Khathlan,khalid-al-khathlan,K. Al-Khathlan,D,4,178.0,2,M,974145,EUR,805939200,D,4,4,True,6.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,,4.0,,1.0,1.0,1.0,,,,,25.0,11.0,6.7,1.0,,0,,1.0,,1.0,,,,,,,3.0,1.0,,,,,,,,,,,,,,
10583853,home,Al Raed,Abdullah Yahya Majrashi,abdullah-magrshi,A. Majrashi,M,14,174.0,3,M,894384,EUR,872380800,D,6,6,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,10.0,4.0,5.7,2.0,,0,,4.0,,,,,,,,,,,,,,1.0,1.0,,,,,,2.0,,,
10583853,home,Al Raed,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400,M,8,8,True,6.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,,,,,,,,,,,1.0,6.0,,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10583853,home,Al Raed,Ahmad Al Harbi,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10583853,home,Al Raed,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10583853,home,Al Raed,Naif Hazzazi,naif-hazzazi,N. Hazzazi,M,88,176.0,9,M,818734,EUR,717811200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10583853,home,Al Raed,Raed Al-Ghamdi,raed-al-ghamdi,R. Al-Ghamdi,F,,176.0,15,M,795468,EUR,768182400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10583853,away,Al Adalah,Milan Mijatović,milan-mijatovic,M. Mijatović,G,1,192.0,102,M,55655,EUR,554256000,G,1,1,False,21.0,12.0,10.0,1.0,12.0,13.0,,8.0,,,,1.0,6.0,,2.0,3.0,4.0,,90.0,31.0,6.6,9.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
10583853,away,Al Adalah,Arif Al-Haydar,arif-al-haydar,A. Al-Haydar,D,25,172.0,6,M,1084262,EUR,866764800,D,7,7,False,24.0,17.0,3.0,1.0,8.0,12.0,10.0,18.0,,2.0,,2.0,8.0,,,,,,79.0,56.0,6.4,21.0,1.0,0,,3.0,,,Arif Al-Haydar,,1.0,,,,1.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,,,,,1.0,,,
10583853,away,Al Adalah,Martin Angha,martin-angha,M. Angha,D,2,188.0,38,M,134246,EUR,759196800,D,2,2,False,25.0,21.0,4.0,2.0,16.0,17.0,5.0,9.0,1.0,2.0,,4.0,2.0,,,,,,90.0,34.0,6.5,5.0,,0,,2.0,1.0,,,,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
10583853,away,Al Adalah,Mikael Dyrestam,mikael-dyrestam,M. Dyrestam,D,6,185.0,84,M,49190,EUR,692323200,D,4,4,False,22.0,20.0,1.0,1.0,18.0,19.0,2.0,3.0,,,,3.0,1.0,,,,,,90.0,32.0,6.6,2.0,,0,,2.0,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,
10583853,away,Al Adalah,Mohammed Al Oufi,mohammed-al-oufi,M. A. Oufi,D,23,168.0,14,M,1050350,EUR,1028764800,D,23,23,False,32.0,20.0,10.0,4.0,10.0,15.0,10.0,21.0,,4.0,,1.0,8.0,1.0,,,,,90.0,61.0,6.2,24.0,,0,,5.0,2.0,3.0,Mohammed Al Oufi,,,,,,3.0,2.0,4.0,4.0,,1.0,,,,,,,1.0,,,
10583853,away,Al Adalah,Edson,edson,Edson,D,3,183.0,68,M,578420,EUR,678326400,M,19,19,False,26.0,22.0,1.0,1.0,12.0,13.0,10.0,14.0,5.0,10.0,,4.0,8.0,2.0,,,,,90.0,41.0,6.6,6.0,1.0,0,True,12.0,1.0,8.0,,,,2.0,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,2.0,,,
10583853,away,Al Adalah,Nasser Al-Abdali,nasser-al-abdali,N. Al-Abdali,M,7,167.0,2,M,849661,EUR,749260800,M,70,70,False,21.0,15.0,1.0,1.0,4.0,4.0,11.0,19.0,,1.0,1.0,,1.0,1.0,,,,,79.0,34.0,6.5,11.0,1.0,0,,4.0,1.0,2.0,Nasser,Al-Abdali,,,,,,,1.0,2.0,,1.0,1.0,,,,,,,,,
10583853,away,Al Adalah,Hassan Al-Habib,hassan-al-habib,H. Al-Habib,M,15,183.0,6,M,847228,EUR,779500800,M,24,24,False,18.0,16.0,1.0,1.0,4.0,4.0,12.0,14.0,1.0,4.0,,1.0,3.0,2.0,,,,,66.0,25.0,6.6,3.0,1.0,1,,7.0,1.0,5.0,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,
10583853,away,Al Adalah,Abdularahman Al Hurib,abdularahman-al-hurib,A. A. Hurib,M,4,174.0,1,M,818876,EUR,697248000,M,14,14,False,29.0,16.0,9.0,2.0,6.0,7.0,10.0,22.0,1.0,7.0,,1.0,4.0,3.0,,,,,90.0,44.0,6.5,17.0,,1,,5.0,1.0,1.0,,,,2.0,1.0,,3.0,2.0,1.0,,,1.0,1.0,,,,,,,,,
10583853,away,Al Adalah,Reinaldo Lenis,reinaldo-lenis,R. Lenis,F,,180.0,49,,325679,EUR,711590400,M,10,10,False,19.0,13.0,3.0,,5.0,6.0,8.0,16.0,,1.0,,,5.0,1.0,,,,,90.0,38.0,6.1,17.0,,1,,5.0,,2.0,,,,2.0,,,,,3.0,3.0,,1.0,1.0,,,1.0,,,,,,
10583853,away,Al Adalah,Lautaro Palacios,lautaro-palacios,L. Palacios,F,9,177.0,76,M,986637,EUR,804384000,F,9,9,False,16.0,13.0,1.0,1.0,9.0,9.0,4.0,8.0,2.0,2.0,,1.0,1.0,,,,,,82.0,26.0,6.7,6.0,,3,,4.0,,,,,,1.0,,,,,,1.0,,1.0,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,
10583853,away,Al Adalah,Ahmed Al-Sultan,ahmed-al-sultan,A. Al-Sultan,M,,166.0,1,M,818610,EUR,743299200,M,6,6,True,12.0,12.0,,,5.0,5.0,7.0,8.0,,1.0,,,4.0,,,,,,24.0,19.0,6.5,4.0,,0,,1.0,1.0,,,,,,,,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,
10583853,away,Al Adalah,Fahd Mohammed Al-Harbi,fahd-mohammed-al-harbi,F. M. Al-Harbi,D,12,182.0,14,M,974013,EUR,856828800,D,3,3,True,8.0,4.0,1.0,1.0,2.0,4.0,2.0,4.0,,3.0,,,2.0,,,,,,11.0,14.0,7.1,4.0,,0,,,1.0,,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,
10583853,away,Al Adalah,Abdullah Alhdheriti,abdullah-alhdheriti,A. Alhdheriti,F,,,1,,818783,EUR,713404800,F,77,77,True,,,,,,,,2.0,,,,,,,,,,,11.0,3.0,6.3,3.0,,0,,4.0,,2.0,,,,1.0,,,,,,2.0,,,1.0,,,,,,,,,
10583853,away,Al Adalah,Walead Alshangeati,walead-alshangeati,W. Alshangeati,F,11,178.0,6,M,893190,EUR,758073600,F,21,21,True,1.0,,,,,,,1.0,,1.0,,,,1.0,,,,,8.0,3.0,6.6,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10583853,away,Al Adalah,Ali Al-Amri,ali-al-amri,A. Al-Amri,G,22,178.0,1,M,847381,EUR,777427200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10583853,away,Al Adalah,Abdulaziz Aljamman,abdulaziz-aljamman,A. Aljamman,D,29,176.0,2,M,880822,EUR,823132800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Abdulaziz,Aljamman,,,,,,,,,,,,,,,,,,,,
10583853,away,Al Adalah,Mohammed Abo Abd,mohammed-abo-abd,M. A. Abd,D,21,163.0,15,M,1398850,EUR,1009324800,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Mohammed Abo Abd,,,,,,,,,,,,,,,,,,,,,
10583853,away,Al Adalah,Murtadh Al-Barrih,murtadh-al-barrih,M. Al-Barrih,D,5,180.0,1,M,847232,EUR,647568000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Murtadh,Al-Barrih,,,,,,,,,,,,,,,,,,,,
10583853,away,Al Adalah,Hussain Alnattar,hussain-alnattar,H. Alnattar,M,,169.0,34,M,1085122,EUR,952992000,M,96,96,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Hussain Alnattar,,,,,,,,,,,,,,,,,,,,,
