match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_accurateCross,stat_totalOffside,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_bigChanceCreated,player_firstName,player_lastName,stat_goals,stat_goodHighClaim,stat_punches,stat_lastManTackle,player_sofascoreId
14109799,home,Kayserispor,Deniz Eren Dönmezer,donmezer-deniz-eren,D. E. Donmezer,G,27,190.0,590,M,1550760,EUR,1221955200,G,27,27,False,21.0,16.0,6.0,1.0,0.0,15.0,17.0,1.0,4.0,7.0,1.0,1.0,2.0,90.0,26.0,6.3,5.0,0.00039151,30.216962026843,6.0,7.7080140387814,0.0,0.2169,0,-0.0065,0.02,0.01,-0.26,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109799,home,Kayserispor,Dorukhan Toköz,dorukhan-tokoz,D. Toköz,M,24,180.0,156,M,796133,EUR,832636800,D,24,24,False,26.0,24.0,4.0,2.0,0.0,13.0,14.0,11.0,12.0,3.0,,,,77.0,48.0,6.8,4.0,0.113985,106.62780229398,9.0,37.34231119111,2.0,,1,,0.25,0.04,-0.25,,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0739,22.017173864756,46.515560090306,1.0,-0.22,,,,,,,,,,,,,,,,,,,
14109799,home,Kayserispor,Semih Güler,semih-guler,S. Güler,D,6,184.0,112,M,325155,EUR,786153600,D,6,6,False,38.0,33.0,10.0,6.0,0.0,20.0,21.0,13.0,17.0,2.0,,,,90.0,54.0,7.0,5.0,0.019345,205.87267116165,22.0,121.14813694932,1.0,,1,,0.19,0.1,-0.22,,,2.0,2.0,4.0,,,,,6.0,1.0,2.0,,,,0.4803,15.437177334206,24.335664034499,1.0,0.19,2.0,1.0,1.0,3.0,0.7728,,,,,,,,,,,,,,
14109799,home,Kayserispor,Stefano Denswil,stefano-denswil,S. Denswil,D,4,188.0,263,M,97404,EUR,736732800,D,4,4,False,54.0,46.0,6.0,2.0,0.0,18.0,20.0,28.0,34.0,4.0,,,,90.0,62.0,6.4,10.0,0.0287314,439.40322912531,30.0,277.25827428953,10.0,,2,,0.25,0.31,-0.19,,,1.0,2.0,2.0,,,,1.0,3.0,,1.0,1.0,,2.0,0.1794,25.925388285277,276.31105217049,1.0,-0.41,1.0,,,,,1.0,,,,,,,,,,,,,
14109799,home,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180.0,84,M,122922,EUR,671414400,D,23,23,False,45.0,37.0,7.0,1.0,0.0,14.0,15.0,23.0,30.0,4.0,,,,90.0,63.0,6.7,16.0,0.176154,67.503726383984,14.0,10.012280827436,0.0,,0,,0.31,0.06,-0.33,,4.0,2.0,2.0,4.0,,,,,2.0,,1.0,1.0,2.0,,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,
14109799,home,Kayserispor,Youssef Aït Bennasser,youssef-ait-bennasser,Y. A. Bennasser,M,15,184.0,425,M,802850,EUR,836697600,M,15,15,False,33.0,29.0,3.0,3.0,0.0,14.0,16.0,15.0,17.0,4.0,,,,55.0,39.0,6.7,5.0,0.01427,65.920416723518,8.0,19.373809235853,1.0,,0,,0.11,0.03,0.19,,,1.0,4.0,2.0,,,,,1.0,2.0,1.0,,,3.0,,24.486207467557,26.031803318249,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,
14109799,home,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176.0,326,M,344009,EUR,771984000,M,7,7,False,22.0,16.0,1.0,,0.0,3.0,4.0,13.0,18.0,2.0,,,,90.0,51.0,7.0,20.0,0.342547,109.9122745842,13.0,61.073079535185,2.0,,2,,0.29,0.25,-0.06,,13.0,1.0,5.0,8.0,,,,,1.0,,3.0,3.0,2.0,3.0,0.1399,24.520758017548,41.021106914577,2.0,0.01,3.0,,,,,2.0,3.0,1.0,3.0,True,1.0,1.0,,,,,,,
14109799,home,Kayserispor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,61,175.0,118,M,795001,EUR,892252800,M,61,61,False,23.0,18.0,2.0,2.0,0.0,10.0,12.0,8.0,11.0,4.0,,,,55.0,33.0,7.1,8.0,0.0982615,75.965544032838,10.0,15.453265702128,1.0,,1,,0.15,-0.23,0.15,,1.0,,3.0,5.0,,,,1.0,1.0,,2.0,1.0,2.0,1.0,0.0358,14.226803001714,14.290675316443,,0.0,1.0,,,,,,,,,,2.0,,,,,,,,
14109799,home,Kayserispor,László Bénes,laszlo-benes,L. Bénes,M,8,181.0,800,M,354558,EUR,873763200,M,8,8,False,33.0,27.0,7.0,6.0,0.0,11.0,13.0,16.0,20.0,5.0,,,,77.0,45.0,6.7,13.0,0.116941,48.182059246681,7.0,7.4285712074201,0.0,,1,,0.28,0.01,-0.1,,6.0,1.0,2.0,,,,,,1.0,,,,,,0.0153,,,1.0,-0.05,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,
14109799,home,Kayserispor,João Mendes,joao-mendes,J. Mendes,M,10,183.0,227,M,857376,EUR,782697600,M,10,10,False,51.0,41.0,4.0,4.0,0.0,13.0,15.0,28.0,36.0,5.0,,,,90.0,74.0,7.1,17.0,0.417091,167.0806327723,23.0,24.0881342744,1.0,,5,,0.44,0.1,-0.14,,5.0,,4.0,4.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,0.389,15.175832794844,24.134235620794,2.0,-0.34,,,,,,4.0,1.0,,1.0,,1.0,,,,,,,,
14109799,home,Kayserispor,Fedor Chalov,fedor-chalov,F. Chalov,F,63,180.0,1670,M,814599,EUR,892166400,F,63,63,False,25.0,16.0,,,0.0,6.0,9.0,10.0,16.0,1.0,,,,68.0,33.0,6.0,14.0,0.032417,12.109802358202,2.0,9.6235503247285,0.0,,2,,-0.06,0.05,-0.05,,1.0,3.0,5.0,1.0,1.0,,,1.0,,,,,,,0.2249,,,,-0.35,1.0,,,,,1.0,,,3.0,,1.0,,,,,,,,
14109799,home,Kayserispor,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,33,175.0,70,M,226992,EUR,802915200,M,33,33,True,16.0,13.0,2.0,2.0,0.0,4.0,5.0,9.0,11.0,1.0,,,,35.0,24.0,6.7,7.0,0.0156629,16.130210228101,3.0,6.5660959965263,0.0,,0,,0.06,0.01,-0.12,,2.0,1.0,8.0,6.0,1.0,,,,,,1.0,1.0,1.0,3.0,,,,,,4.0,,,,,,1.0,,,,3.0,,,,,,,,
