match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_challengeLost,stat_interceptionWon,stat_fouls,stat_accurateCross,stat_shotOffTarget,stat_keyPass,stat_totalContest,stat_wonContest,stat_errorLeadToAShot,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goodHighClaim,stat_outfielderBlock,stat_goals,stat_totalOffside
14572813,home,Go Ahead Eagles,Jari De Busser,jari-de-busser,J. D. Busser,G,22,190.0,291,M,837072,EUR,940464000,G,22,22,False,24.0,23.0,2.0,1.0,0.0,23.0,23.0,1.0,7.0,3.0,5.0,90.0,34.0,6.8,1.0,0.00011539,0.1789,0,-0.0986,0.02,-0.07,-0.04,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572813,home,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180.0,340,M,794013,EUR,868924800,D,2,2,False,39.0,34.0,5.0,4.0,0.0,11.0,11.0,28.0,2.0,,,90.0,66.0,7.0,13.0,0.0557096,,2,,0.09,0.05,-0.15,,,,True,23.0,5.0,2.0,3.0,3.0,6.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0225,0.1077,0.1,,,,,,,,,,,,,,,,
14572813,home,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185.0,78,M,133168,EUR,703123200,D,3,3,False,56.0,54.0,2.0,2.0,0.0,24.0,24.0,32.0,3.0,,,45.0,59.0,6.6,2.0,0.0899317,,0,,0.18,0.15,-0.18,,,,,30.0,,1.0,2.0,3.0,2.0,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
14572813,home,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,4,190.0,140,M,793742,EUR,838944000,D,4,4,False,115.0,109.0,4.0,2.0,0.0,47.0,50.0,65.0,7.0,,,90.0,136.0,7.8,8.0,0.057164,,1,,0.41,0.32,-0.1,,,,,62.0,1.0,,5.0,1.0,8.0,,,8.0,3.0,1.0,2.0,,0.0156,,-0.05,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,
14572813,home,Go Ahead Eagles,Dean James,dean-james,D. James,D,5,177.0,6702,M,1046722,EUR,957052800,D,5,5,False,52.0,47.0,4.0,2.0,0.0,12.0,13.0,39.0,4.0,,,90.0,81.0,6.8,12.0,0.112171,,0,,0.14,0.1,-0.14,,,,,35.0,7.0,1.0,1.0,4.0,6.0,,,3.0,2.0,2.0,,1.0,,,,,1.0,1.0,2.0,,2.0,4.0,2.0,,,,,,,,
14572813,home,Go Ahead Eagles,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,21,185.0,202,M,891795,EUR,931046400,M,21,21,False,77.0,66.0,7.0,2.0,0.0,21.0,22.0,55.0,6.0,,,89.0,89.0,6.9,13.0,0.0380054,,1,,0.18,0.32,-0.24,,,,,45.0,2.0,1.0,1.0,3.0,6.0,,,,2.0,1.0,,2.0,0.1275,,-0.1,2.0,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,
14572813,home,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187.0,122,M,932555,EUR,952041600,M,8,8,False,47.0,42.0,2.0,1.0,0.0,15.0,15.0,32.0,1.0,,,61.0,48.0,6.6,6.0,0.0211339,,0,,0.04,0.15,-0.06,,,,,27.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
14572813,home,Go Ahead Eagles,Kenzo Goudmijn,kenzo-goudmijn,K. Goudmijn,M,24,174.0,248,M,916947,EUR,1008633600,M,24,24,False,27.0,19.0,1.0,,0.0,4.0,5.0,22.0,,,,62.0,35.0,6.3,11.0,0.00954492,,0,,-0.29,-0.08,-0.06,,,,,15.0,2.0,1.0,1.0,2.0,3.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,
14572813,home,Go Ahead Eagles,Jakob Breum,jakob-breum,J. Breum,M,7,173.0,869,M,1029724,EUR,1069027200,M,7,7,False,60.0,50.0,6.0,4.0,0.0,8.0,9.0,51.0,5.0,,,90.0,79.0,7.6,17.0,0.335604,,5,,0.67,0.44,-0.07,,,,,42.0,4.0,2.0,,5.0,4.0,3.0,3.0,,,,,2.0,0.2996,0.2521,-0.52,,1.0,,1.0,2.0,4.0,2.0,2.0,,2.0,,,,,,
14572813,home,Go Ahead Eagles,Mathis Suray,mathis-suray,M. Suray,M,17,173.0,318,M,909960,EUR,996105600,M,17,17,False,28.0,22.0,2.0,,0.0,3.0,4.0,24.0,3.0,,,77.0,41.0,6.6,9.0,0.0435543,,3,,-0.27,0.31,-0.12,,,,,19.0,1.0,2.0,1.0,7.0,4.0,1.0,2.0,1.0,,,,2.0,0.6192,1.2066,0.27,1.0,1.0,2.0,,,,2.0,1.0,,,2.0,1.0,,,,
