match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_possessionLostCtrl,stat_keyPass,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_shotOffTarget,stat_fouls,stat_dispossessed,stat_wonTackle,player_sofascoreId,captain,stat_goalAssist,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox
11452992,home,Al-Ettifaq,Demarai Gray,,,demarai-gray,D. Gray,M,10,184.0,1784,M,355152,EUR,835920000.0,F,19,19,False,40.0,33.0,3.0,3.0,13.0,14.0,24.0,32.0,,3.0,,2.0,,,,,90.0,58.0,7.8,1,6.0,4.0,,3.0,,1.0,1.0,2.0,1.0,14.0,5.0,3.0,1.0,,,1.0,,,,,,,1.0,,,,1.0,
11452992,home,Al-Ettifaq,Hamed Al-Ghamdi,,,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200.0,M,8,8,True,28.0,27.0,1.0,1.0,10.0,11.0,17.0,17.0,,1.0,,3.0,,,,,27.0,31.0,6.7,0,,,,2.0,,,,,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,
11452992,home,Al-Ettifaq,Mohammed Al-Kuwaykibi,,,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400.0,F,7,7,True,11.0,8.0,,,,,8.0,12.0,,2.0,,,,,,,20.0,17.0,6.7,0,1.0,,,1.0,,,,1.0,1.0,6.0,,2.0,1.0,,,,,,,,,,,,,,,
11452992,home,Al-Ettifaq,Mohammed Abdulrahman,Mohammed Abdulrahman,,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,1133141,EUR,1042502400.0,D,29,29,True,8.0,7.0,,,5.0,6.0,2.0,2.0,,,2.0,1.0,,,,,14.0,13.0,6.6,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11452992,home,Al-Ettifaq,Amin Al-Bukhari,,,amin-al-bukhari,A. Al-Bukhari,G,97,194.0,341,M,818493,EUR,862531200.0,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452992,home,Al-Ettifaq,Mohammed Mahzari,Mohammed Mahzari,,mohammed-mahzari,M. Mahzari,D,5,178.0,49,M,1092809,EUR,1021766400.0,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452992,home,Al-Ettifaq,Meshal Alaeli,Meshal Alaeli,,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400.0,D,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452992,home,Al-Ettifaq,Muhannad Al Saad,,,muhannad-al-saad,M. A. Saad,M,77,172.0,737,M,868611,EUR,1056844800.0,M,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452992,home,Al-Ettifaq,Abdullah Khalifa,Abdullah Khalifa,,abdullah-khalifa,A. Khalifa,M,16,,2,M,1542929,EUR,1081728000.0,M,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452992,home,Al-Ettifaq,Abdulmuhsen Aldosary,Abdulmuhsen Aldosary,,abdulmuhsen-aldosary,A. Aldosary,M,26,,1,M,1171232,EUR,,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452992,away,Al Tai,Victor Braga,,,victor-braga,V. Braga,G,1,193.0,79,M,805020,EUR,698284800.0,G,1,1,False,27.0,20.0,12.0,6.0,20.0,22.0,,5.0,,,,9.0,4.0,2.0,,,90.0,41.0,6.4,0,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,2.0
11452992,away,Al Tai,Ibrahim Alnakhli,,,ibrahim-alnakhli,I. Alnakhli,D,88,176.0,35,M,847004,EUR,857865600.0,D,88,88,False,27.0,24.0,2.0,1.0,19.0,19.0,5.0,8.0,,5.0,2.0,2.0,,,,,67.0,38.0,6.9,0,,,1.0,1.0,,2.0,1.0,,1.0,3.0,,3.0,3.0,,,,,1.0,,,,,,,,,,
11452992,away,Al Tai,Robert Bauer,,,robert-bauer,R. Bauer,D,,183.0,117,M,253871,EUR,797385600.0,D,27,27,False,39.0,33.0,7.0,3.0,28.0,30.0,5.0,9.0,,,2.0,5.0,,,,,90.0,47.0,6.3,0,,,,1.0,1.0,3.0,,,,6.0,,,,2.0,,,,,,,,,,,,,,
11452992,away,Al Tai,Abdulkarim Al Sulaima,Abdulkarim Al Sulaima,,abdulkarim-al-sulaima,A. A. Sulaima,D,4,,5,M,1127119,EUR,961804800.0,D,4,4,False,49.0,42.0,3.0,,42.0,46.0,,3.0,2.0,4.0,2.0,5.0,,,,,90.0,56.0,6.1,1,,,3.0,3.0,,,2.0,,,7.0,,,,,1.0,,,1.0,,,,,,,,,,
11452992,away,Al Tai,Hussain Qasim,,,hussain-qasim,H. Qasim,D,12,179.0,18,M,948595,EUR,874800000.0,D,12,12,False,52.0,49.0,2.0,1.0,41.0,43.0,10.0,13.0,1.0,4.0,,7.0,,,,,90.0,71.0,6.7,2,4.0,2.0,2.0,4.0,1.0,2.0,3.0,,,7.0,1.0,,,,2.0,1.0,,3.0,,,,,,,,,,
11452992,away,Al Tai,Tariq Mohammed,,,tariq-mohammed,T. Mohammed,M,6,170.0,26,M,871619,EUR,810345600.0,M,8,8,False,63.0,55.0,5.0,1.0,46.0,47.0,9.0,16.0,,8.0,1.0,6.0,,,,,89.0,75.0,7.0,0,,,,4.0,,2.0,3.0,,3.0,8.0,1.0,2.0,2.0,,,4.0,,2.0,,,,,,,,,,
11452992,away,Al Tai,Alfa Semedo,,,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200.0,M,30,30,False,51.0,43.0,11.0,7.0,32.0,34.0,11.0,19.0,,4.0,4.0,3.0,,,,,90.0,68.0,7.1,2,2.0,,1.0,5.0,1.0,,2.0,,1.0,12.0,1.0,1.0,1.0,,,2.0,1.0,2.0,,True,1.0,1.0,1.0,,,,1.0,
11452992,away,Al Tai,Andrei Cordea,,,andrei-cordea,A. Cordea,M,24,176.0,392,M,944628,EUR,930182400.0,M,11,11,False,27.0,22.0,4.0,2.0,8.0,9.0,15.0,20.0,,5.0,1.0,3.0,,,,,90.0,44.0,6.7,0,2.0,1.0,2.0,8.0,,,,2.0,2.0,12.0,3.0,7.0,3.0,,,2.0,,,,,1.0,,,,,,,
11452992,away,Al Tai,Bernard Mensah,,,bernard-mensah,B. Mensah,M,43,180.0,416,M,546220,EUR,782352000.0,M,43,43,False,38.0,37.0,2.0,2.0,20.0,21.0,17.0,19.0,,3.0,,,,,,,90.0,53.0,8.8,4,2.0,,1.0,8.0,2.0,,1.0,1.0,1.0,8.0,1.0,4.0,1.0,,1.0,2.0,,,,,,3.0,,3.0,,,,
11452992,away,Al Tai,Virgil Misidjan,,,virgil-misidjan,V. Misidjan,F,7,173.0,281,M,148623,EUR,743472000.0,M,10,10,False,20.0,18.0,,,9.0,9.0,9.0,13.0,,1.0,,3.0,,,,,81.0,28.0,6.6,1,2.0,,,3.0,1.0,2.0,1.0,1.0,,5.0,1.0,,,,,2.0,,,,,,1.0,,,2.0,,,
11452992,away,Al Tai,Marko Dugandžić,,,marko-dugandzic,M. Dugandžić,F,,188.0,192,M,235642,EUR,765676800.0,F,9,9,False,20.0,20.0,,,13.0,13.0,7.0,7.0,,1.0,,3.0,,,,,81.0,24.0,7.0,1,,,3.0,6.0,2.0,,1.0,,,2.0,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,1.0,
11452992,away,Al Tai,Nawaf Al Qamiri,Nawaf Al Qamiri,,nawaf-al-qamiri,N. A. Qamiri,D,23,171.0,15,M,1398859,EUR,992131200.0,D,23,23,True,8.0,5.0,,,2.0,3.0,3.0,5.0,,1.0,1.0,3.0,,,,,23.0,13.0,6.3,0,,,1.0,2.0,1.0,,1.0,,,4.0,,,,1.0,,,,,,,,,,,,,,
11452992,away,Al Tai,Rakan Shamlan,,,rakan-shamlan,R. Shamlan,M,70,175.0,13,M,948599,EUR,900374400.0,F,70,70,True,5.0,5.0,,,1.0,1.0,5.0,5.0,,,,,,,,,9.0,7.0,6.7,0,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
11452992,away,Al Tai,Hazzaa Al-Hazzaa,,,hazzaa-al-hazzaa,H. Al-Hazzaa,F,90,175.0,11,M,847236,EUR,681609600.0,F,99,99,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,9.0,4.0,6.5,0,,,,,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,
11452992,away,Al Tai,Mohammed Alqunayan,,,mohammed-al-qunaian,M. Alqunayan,M,,168.0,6,M,970910,EUR,915840000.0,M,18,18,True,,,,,,,,1.0,,,1.0,,,,,,1.0,2.0,,0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11452992,away,Al Tai,Moataz Al-Baqaawi,,,moataz-al-baqaawi,M. Al-Baqaawi,G,33,180.0,23,M,892891,EUR,883872000.0,G,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452992,away,Al Tai,Abdulaziz Majrashi,,,abdulaziz-majrashi,A. Majrashi,D,33,162.0,10,M,818828,EUR,680054400.0,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452992,away,Al Tai,Jamal Bajandouh,,,jamal-bajandouh,J. Bajandouh,M,,180.0,21,M,540424,EUR,714441600.0,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452992,away,Al Tai,Hassan Al-Amri,,,hassan-al-amri,H. Al-Amri,M,7,172.0,19,M,818733,EUR,766886400.0,F,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452992,away,Al Tai,Abdulfattah Asiri,,,abdulfattah-asiri,A. Asiri,M,,167.0,63,M,374524,EUR,762220800.0,M,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
