match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_goalAssist,stat_challengeLost,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,captain,stat_bigChanceMissed,stat_penaltyWon,stat_dispossessed,stat_bigChanceCreated,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_totalOffside
10388323,home,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,24.0,14.0,11.0,1.0,14.0,15.0,9.0,5.0,1.0,2.0,3.0,90.0,30.0,7.3,10.0,0.0,0.0,4.416e-05,0,1.1732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388323,home,Eintracht Frankfurt,Almamy Touré,almamy-toure,A. Touré,D,,182,276,M,580952,EUR,830649600,D,18,18,False,64.0,57.0,3.0,2.0,29.0,32.0,33.0,9.0,,,,80.0,80.0,7.2,10.0,0.0228,0.0,0.0155631,1,,28.0,1.0,3.0,1.0,5.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10388323,home,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,D,35,35,False,70.0,61.0,12.0,7.0,39.0,42.0,28.0,4.0,,,,90.0,84.0,7.6,9.0,0.0,0.0,0.0364619,0,,22.0,,,1.0,2.0,4.0,,,,6.0,1.0,3.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10388323,home,Eintracht Frankfurt,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9201,M,848287,EUR,935107200,D,2,2,False,72.0,61.0,11.0,4.0,38.0,40.0,32.0,5.0,,,,90.0,90.0,7.5,12.0,0.1245,0.0,0.0106533,3,,23.0,,4.0,3.0,4.0,6.0,,,2.0,4.0,,2.0,2.0,1.0,,,,,,,evanndicka,1.0,2.0,1.0,,,,,,,,,,,,,
10388323,home,Eintracht Frankfurt,Aurélio Buta,aurelio-buta,A. Buta,D,17,169,495,M,357752,EUR,855532800,M,24,24,False,30.0,24.0,2.0,,8.0,10.0,24.0,7.0,,,,85.0,54.0,7.4,12.0,0.0706,0.2162,0.0810687,2,,18.0,4.0,2.0,,4.0,2.0,2.0,,1.0,2.0,,1.0,1.0,2.0,,,,1.0,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,
10388323,home,Eintracht Frankfurt,Sebastian Rode,sebastian-rode,S. Rode,M,,179,171,M,35194,EUR,655603200,M,17,17,False,42.0,36.0,2.0,1.0,9.0,9.0,33.0,7.0,,,,71.0,48.0,7.0,6.0,0.0,0.0,0.0529886,0,,27.0,,,1.0,1.0,5.0,1.0,1.0,,,,3.0,1.0,,,,1.0,,,,,,,,,,,True,,,,,,,,,
10388323,home,Eintracht Frankfurt,Djibril Sow,djibril-sow,D. Sow,M,20,184,1940,M,799054,EUR,855187200,M,8,8,False,52.0,47.0,8.0,6.0,19.0,21.0,31.0,5.0,,,,90.0,63.0,7.5,6.0,0.1318,0.105,0.0937098,3,,28.0,,1.0,,2.0,4.0,,,2.0,,,1.0,1.0,1.0,1.0,,,3.0,,,,,,3.0,,1.0,,,,,,,,,,,
10388323,home,Eintracht Frankfurt,Christopher Lenz,christopher-lenz,C. Lenz,M,3,180,139,M,168897,EUR,780192000,M,25,25,False,31.0,26.0,2.0,,10.0,12.0,22.0,4.0,,,,90.0,51.0,6.7,10.0,0.0,0.0,0.151577,0,,16.0,3.0,4.0,1.0,5.0,3.0,1.0,1.0,,3.0,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10388323,home,Eintracht Frankfurt,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6899,M,794338,EUR,839203200,F,15,15,False,43.0,37.0,1.0,1.0,12.0,13.0,31.0,,,,,85.0,54.0,8.1,8.0,1.4009,1.0178,0.0746121,4,,25.0,1.0,1.0,1.0,3.0,5.0,,,1.0,,,2.0,2.0,1.0,,1.0,2.0,1.0,,,kamadadaichi,1.0,,2.0,,2.0,1.0,,1.0,1.0,,,,,,,
10388323,home,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,F,27,27,False,51.0,41.0,5.0,2.0,17.0,20.0,41.0,5.0,,,,90.0,74.0,7.1,23.0,0.0765,0.0,0.373637,1,,27.0,10.0,2.0,1.0,7.0,3.0,1.0,,1.0,,,2.0,2.0,1.0,,,1.0,3.0,,,MarioGotze,,,,3.0,,,,,,3.0,,,,,,
