match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_totalCross,stat_dispossessed,stat_wasFouled,stat_fouls,captain,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,player_sofascoreId,stat_blockedScoringAttempt,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_penaltyConceded
10407485,home,KVC Westerlo,Sinan Bolat,,,sinan-bolat,S. Bolat,G,26,187,164,M,5920,EUR,589248000,G,1,1,False,34.0,28.0,14.0,8.0,26.0,27.0,2.0,7.0,1.0,1.0,1.0,7.0,2.0,2.0,1.0,1.0,90.0,42.0,6.2,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407485,home,KVC Westerlo,Bryan Reynolds,,,bryan-reynolds,B. Reynolds,D,22,185,426,M,862075,EUR,993686400,D,22,22,False,45.0,36.0,6.0,3.0,21.0,23.0,15.0,22.0,5.0,3.0,2.0,3.0,,,,,90.0,70.0,6.6,14.0,1,3.0,4.0,1.0,2.0,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10407485,home,KVC Westerlo,Roman Neustädter,,,roman-neustadter,R. Neustädter,D,33,190,122,M,38471,EUR,572140800,D,33,33,False,55.0,50.0,7.0,5.0,49.0,53.0,1.0,2.0,4.0,,,6.0,,,,,90.0,63.0,6.8,5.0,0,1.0,2.0,,3.0,1.0,2.0,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10407485,home,KVC Westerlo,Pietro Perdichizzi,,,pietro-perdichizzi,P. Perdichizzi,D,2,182,26,M,105720,EUR,724464000,D,2,2,False,1.0,1.0,,,1.0,1.0,,,,,,,,,,,6.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407485,home,KVC Westerlo,Edisson Jordanov,,,edisson-jordanov,E. Jordanov,D,24,172,62,M,129922,EUR,739497600,D,32,32,False,54.0,40.0,6.0,2.0,26.0,34.0,14.0,21.0,4.0,,,2.0,,,,,87.0,76.0,6.5,19.0,1,1.0,4.0,1.0,2.0,,2.0,1.0,,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
10407485,home,KVC Westerlo,Lukas Van Eenoo,,,lukas-van-eenoo,L. V. Eenoo,M,8,175,44,M,45880,EUR,665798400,M,7,7,False,68.0,55.0,12.0,6.0,43.0,46.0,14.0,26.0,5.0,2.0,1.0,13.0,,,,,90.0,90.0,7.3,18.0,0,1.0,5.0,,,6.0,2.0,1.0,1.0,1.0,1.0,,4.0,1.0,1.0,1.0,True,1.0,2.0,1.0,2.0,,,,,,,,,,
10407485,home,KVC Westerlo,Nicolas Madsen,,,nicolas-madsen,N. Madsen,M,24,193,1189,M,938306,EUR,953251200,M,8,8,False,35.0,29.0,3.0,2.0,21.0,24.0,8.0,16.0,2.0,2.0,1.0,7.0,,,,,66.0,45.0,6.6,13.0,0,,2.0,,,,,,,,,,5.0,1.0,1.0,,,,,,2.0,,,,,,,,,,
10407485,home,KVC Westerlo,Mathias Fixelles,,,mathias-fixelles,M. Fixelles,M,11,174,39,M,876447,EUR,839721600,M,4,4,False,42.0,31.0,9.0,6.0,14.0,15.0,17.0,28.0,4.0,2.0,,4.0,,,,,90.0,59.0,6.9,17.0,2,1.0,7.0,1.0,,2.0,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,,,,,,,,
10407485,home,KVC Westerlo,Thomas Van den Keybus,,,thomas-van-den-keybus,T. V. d. Keybus,M,39,179,112,M,997164,EUR,988156800,M,39,39,False,25.0,13.0,4.0,1.0,4.0,4.0,9.0,21.0,3.0,1.0,1.0,4.0,,,,,90.0,35.0,6.6,14.0,3,1.0,4.0,1.0,,,1.0,,1.0,1.0,,,,1.0,,2.0,,,,,,2.0,,,,,,,,,
10407485,home,KVC Westerlo,Yusuke Matsuo,,,yusuke-matsuo,Y. Matsuo,M,24,170,228,M,991209,EUR,869616000,M,79,79,False,18.0,13.0,2.0,,6.0,6.0,7.0,12.0,5.0,3.0,,4.0,,,,,90.0,37.0,6.4,12.0,4,,7.0,2.0,,,1.0,,1.0,1.0,1.0,,,3.0,3.0,,,,,,1.0,2.0,,,,,,,,,
