match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_fouls,player_lastName,stat_aerialWon,stat_onTargetScoringAttempt,captain,stat_outfielderBlock,stat_interceptionWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_keyPass,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,player_sofascoreId,stat_hitWoodwork
12624445,home,Al-Riyadh,Milan Borjan,milan-borjan,M. Borjan,G,82,193.0,807,M,79413,EUR,561945600.0,G,82,82,False,27.0,24.0,6.0,4.0,0.0,22.0,23.0,2.0,4.0,1.0,1.0,11.0,3.0,3.0,90.0,36.0,7.5,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624445,home,Al-Riyadh,Hussain Al-Nuweqi,hussain-al-nuweqi,H. Al-Nuweqi,D,27,170.0,14,M,1525073,EUR,817948800.0,D,27,27,False,47.0,38.0,3.0,3.0,0.0,17.0,20.0,22.0,31.0,1.0,1.0,3.0,,,90.0,65.0,7.3,13.0,0,Hussain Al-Nuweqi,4.0,1.0,5.0,1.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12624445,home,Al-Riyadh,Ahmad Asiri,ahmad-asiri,A. Asiri,D,13,179.0,31,M,350060,EUR,690076800.0,D,29,29,False,47.0,44.0,4.0,2.0,0.0,32.0,32.0,12.0,15.0,4.0,1.0,4.0,,,90.0,49.0,6.6,3.0,0,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
12624445,home,Al-Riyadh,Yoann Barbet,yoann-barbet,Y. Barbet,D,5,190.0,128,M,369544,EUR,736992000.0,D,5,5,False,55.0,47.0,10.0,5.0,0.0,35.0,37.0,12.0,18.0,1.0,,3.0,,,90.0,61.0,7.0,8.0,1,,,,2.0,2.0,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,
12624445,home,Al-Riyadh,Abdulelah Al Khaibari,abdulelah-al-khaibari,A. A. Khaibari,D,80,174.0,142,M,1519328,EUR,864259200.0,D,8,8,False,41.0,40.0,2.0,2.0,0.0,19.0,19.0,22.0,23.0,1.0,1.0,6.0,,,90.0,53.0,7.2,1.0,0,Abdulelah Al Khaibari,1.0,1.0,1.0,,,,,1.0,,,,,,True,1.0,2.0,,,,,,,,,,,,
12624445,home,Al-Riyadh,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400.0,M,88,88,False,22.0,20.0,,,0.0,7.0,7.0,13.0,17.0,1.0,,2.0,,,45.0,29.0,6.9,6.0,0,,2.0,,2.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,
12624445,home,Al-Riyadh,Tozé,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600.0,M,20,20,False,62.0,56.0,6.0,3.0,0.0,26.0,26.0,31.0,44.0,3.0,2.0,1.0,,,90.0,78.0,7.6,13.0,2,,8.0,1.0,5.0,,4.0,3.0,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,
12624445,home,Al-Riyadh,Bernard Mensah,bernard-mensah,B. Mensah,M,43,180.0,416,M,546220,EUR,782352000.0,M,43,43,False,63.0,57.0,2.0,2.0,0.0,29.0,29.0,28.0,35.0,6.0,2.0,9.0,,,90.0,75.0,7.3,10.0,1,,1.0,,3.0,,2.0,1.0,2.0,,1.0,3.0,,1.0,1.0,,,2.0,,,,,3.0,,,,,,,
12624445,home,Al-Riyadh,Sekou Lega,lega-sekou,S. Lega,F,11,190.0,117,M,1019662,EUR,1043107200.0,M,77,77,False,16.0,13.0,,,0.0,4.0,4.0,10.0,17.0,3.0,,4.0,,,70.0,33.0,6.9,10.0,4,,5.0,1.0,1.0,1.0,,,2.0,,,2.0,,,,,,1.0,,2.0,1.0,3.0,,1.0,,,,,,
12624445,home,Al-Riyadh,Ibrahim Bayesh,ibrahim-bayesh,I. Bayesh,M,29,177.0,2466,M,920815,EUR,957139200.0,F,11,11,False,37.0,32.0,1.0,,0.0,6.0,6.0,29.0,35.0,5.0,,7.0,,,90.0,57.0,7.4,9.0,1,,4.0,3.0,6.0,2.0,3.0,2.0,1.0,,1.0,2.0,,1.0,,,,1.0,,4.0,2.0,1.0,2.0,,,,,,,
12624445,home,Al-Riyadh,Faïz Selemani,faiz-selemani,F. Selemani,F,7,178.0,359,M,842745,EUR,754617600.0,F,17,17,False,10.0,9.0,1.0,1.0,0.0,1.0,1.0,8.0,12.0,6.0,,,,,70.0,29.0,6.8,13.0,1,,3.0,,4.0,,1.0,,4.0,2.0,1.0,1.0,,,,,,,1.0,4.0,1.0,1.0,3.0,,1.0,,,,,
12624445,home,Al-Riyadh,Mohamed Konaté,mohamed-konate,M. Konaté,F,13,190.0,2441,M,850011,EUR,881884800.0,F,13,13,True,9.0,6.0,,,0.0,1.0,2.0,5.0,7.0,4.0,1.0,1.0,,,45.0,15.0,7.0,4.0,3,,,,3.0,,1.0,1.0,1.0,,3.0,,,2.0,,,,1.0,,,,3.0,2.0,,1.0,1.0,,,,
12624445,home,Al-Riyadh,Mohammed Al Aqal,mohammed-al-aqal,M. A. Aqal,M,90,182.0,24,M,1127133,EUR,949881600.0,M,7,7,True,4.0,3.0,1.0,,0.0,,,3.0,6.0,1.0,1.0,,,,20.0,9.0,6.8,3.0,1,Mohammed Al Aqal,2.0,,1.0,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,
12624445,home,Al-Riyadh,Rayan Albloushi,rayan-albloushi,R. Albloushi,F,14,177.0,25,M,1092811,EUR,983232000.0,F,24,24,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,1.0,,,,,20.0,6.0,6.4,3.0,0,Rayan Albloushi,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,
12624445,home,Al-Riyadh,Abdulmalik Al Khaibari,abdulmalik-al-khaibari,A. A. Khaibari,G,33,,11,M,2115129,EUR,,G,33,33,True,,,,,,,,,,,,,,,,,,,0,Abdulmalik,,,,,,,,,,,Al Khaibari,,,,,,,,,,,,,,,,,
12624445,home,Al-Riyadh,Suwailem Al-Manhali,swailem-al-menhali,S. Al-Menhali,D,93,182.0,54,M,1217919,EUR,1082160000.0,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624445,home,Al-Riyadh,Nawaf Al-Hawsawi,nawaf-al-hawsawi,N. Al-Hawsawi,D,50,170.0,18,M,1048000,EUR,975801600.0,M,50,50,True,,,,,,,,,,,,,,,,,,,0,Nawaf Al-Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624445,home,Al-Riyadh,Saud Zidan,saud-zidan,S. Zidan,M,14,167.0,29,M,1084266,EUR,941846400.0,M,6,6,True,,,,,,,,,,,,,,,,,,,0,Saud Zidan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624445,home,Al-Riyadh,Talal Abubakr Haji,haji-talal-abubakr,T. A. Haji,F,90,175.0,455,M,1501473,EUR,1189900800.0,F,85,85,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624445,home,Al-Riyadh,Bader Al Mutairi,bader-al-mutairi,B. A. Mutairi,F,28,,11,M,1521955,EUR,1071792000.0,M,28,28,True,,,,,,,,,,,,,,,,,,,0,Bader Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624445,away,Damac FC,Florin Niță,florin-nita,F. Niță,G,,185.0,1579,M,83551,EUR,552268800.0,G,1,1,False,45.0,38.0,13.0,6.0,0.0,33.0,36.0,5.0,9.0,,,8.0,2.0,4.0,90.0,55.0,7.7,7.0,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12624445,away,Damac FC,Abdelkader Bedrane,abdelkader-bedrane,A. Bedrane,D,3,185.0,1163,M,906407,EUR,702172800.0,D,3,3,False,67.0,57.0,20.0,10.0,0.0,50.0,53.0,7.0,14.0,3.0,1.0,7.0,,,90.0,87.0,7.9,13.0,1,,,,4.0,6.0,3.0,3.0,2.0,,2.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,
12624445,away,Damac FC,Farouk Chafaï,farouk-chafai,F. Chafaï,D,5,182.0,329,M,880083,EUR,646099200.0,D,15,15,False,63.0,60.0,7.0,4.0,0.0,51.0,53.0,9.0,10.0,2.0,,2.0,,,90.0,70.0,7.2,3.0,1,,,,3.0,5.0,1.0,,,,1.0,1.0,,2.0,1.0,True,,,,,,,,,,,,,,
12624445,away,Damac FC,Abdulrahman Al-Obaid,abdulrahman-al-obaid,A. Al-Obaid,D,13,172.0,51,M,818705,EUR,736128000.0,D,13,13,False,41.0,36.0,5.0,2.0,0.0,25.0,26.0,11.0,17.0,2.0,,6.0,,,90.0,62.0,7.5,10.0,0,,2.0,,8.0,1.0,2.0,2.0,,3.0,1.0,,,,,,,1.0,1.0,3.0,3.0,,1.0,,,,,,,
12624445,away,Damac FC,Ramzi Sawlan,sawlan-ramzi,R. Sawlan,D,15,,23,M,965309,EUR,892857600.0,M,51,51,False,23.0,21.0,2.0,1.0,0.0,14.0,16.0,7.0,7.0,2.0,,5.0,,,71.0,34.0,6.7,4.0,0,,,,3.0,1.0,1.0,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,
12624445,away,Damac FC,Ayman Fallatah,ayman-fallatah,A. Fallatah,M,95,190.0,80,M,1517641,EUR,1065052800.0,M,95,95,False,34.0,29.0,3.0,2.0,0.0,24.0,26.0,5.0,9.0,2.0,1.0,3.0,,,90.0,43.0,6.9,6.0,0,,1.0,,4.0,2.0,,,,1.0,,1.0,,2.0,,,,3.0,,1.0,1.0,,,,,,,,,
12624445,away,Damac FC,Tariq Mohammed,tariq-mohammed,T. Mohammed,M,6,170.0,26,M,871619,EUR,810345600.0,M,5,5,False,40.0,36.0,3.0,1.0,0.0,28.0,29.0,8.0,11.0,1.0,1.0,2.0,,,90.0,43.0,6.6,4.0,0,,,,2.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
12624445,away,Damac FC,Nicolae Stanciu,nicolae-stanciu,N. Stanciu,M,8,171.0,4005,M,108673,EUR,736732800.0,M,32,32,False,39.0,36.0,5.0,4.0,0.0,25.0,25.0,11.0,15.0,3.0,1.0,1.0,,,90.0,51.0,6.9,9.0,3,,1.0,,1.0,,,,2.0,,,,,,1.0,,,,1.0,2.0,1.0,1.0,,1.0,,,,,,
12624445,away,Damac FC,Georges-Kévin N'Koudou,georges-kevin-nkoudou,G. N'Koudou,M,11,172.0,2369,M,342909,EUR,792633600.0,M,10,10,False,38.0,34.0,10.0,8.0,0.0,13.0,14.0,22.0,29.0,7.0,,5.0,,,89.0,59.0,6.7,18.0,0,,5.0,1.0,2.0,,,,2.0,1.0,,,,,,,,1.0,3.0,5.0,1.0,,3.0,,,,,,,
12624445,away,Damac FC,François Kamano,francois-kamano,F. Kamano,M,45,182.0,1456,M,580800,EUR,830995200.0,F,11,11,False,20.0,16.0,,,0.0,9.0,9.0,7.0,11.0,3.0,,2.0,,,83.0,28.0,6.9,7.0,0,,,,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,3.0,2.0,,1.0,,,,,,,
12624445,away,Damac FC,Habib Diallo,habib-diallo,H. Diallo,F,30,186.0,7474,M,802159,EUR,803433600.0,F,80,80,False,15.0,9.0,1.0,1.0,0.0,3.0,4.0,6.0,11.0,4.0,1.0,2.0,,,90.0,25.0,6.7,9.0,1,,,,3.0,1.0,,,,,,1.0,,2.0,,,,1.0,,3.0,1.0,1.0,,,3.0,,,,habibdiallo28,1.0
