match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,playerName,reason,rescinded,player_id,player_name,from,description,confirmed
10438161,FT,1.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
10438161,,,,,90,2.0,,1,,,substitution,121792086.0,False,True,regular,,,,,,,,,
10438161,,,,,90,2.0,,1,,,substitution,121792085.0,False,True,regular,,,,,,,,,
10438161,,,,,90,0.0,,1,,,injuryTime,,,,,6.0,,,,,,,,
10438161,,,,,85,,,6,,,substitution,121792049.0,False,False,regular,,,,,,,,,
10438161,,,,,80,,,11,,,substitution,121792017.0,False,True,regular,,,,,,,,,
10438161,,,,,80,,,11,,,substitution,121792016.0,False,True,regular,,,,,,,,,
10438161,,,,,78,,,13,,,card,120769923.0,,False,yellow,,Sandro Cruz,Foul,False,982146.0,Sandro Cruz,,,
10438161,,,,,77,,,14,,,substitution,121791980.0,False,False,regular,,,,,,,,,
10438161,,,,,77,,,14,,,substitution,121791981.0,False,False,regular,,,,,,,,,
10438161,,,,,72,,,19,,,card,120769903.0,,False,yellow,,Nwankwo Obiora,Persistent fouling,False,122076.0,Nwankwo Obiora,,,
10438161,,,,,71,,,20,,,substitution,121791939.0,False,True,regular,,,,,,,,,
10438161,,1.0,0.0,,63,,,28,,,goal,168875684.0,,True,penalty,,,,,822492.0,Morlaye Sylla,penalty,,
10438161,,,,,46,,,45,,,substitution,121791775.0,False,False,regular,,,,,,,,,
10438161,,,,,46,,,45,,,substitution,121791774.0,False,False,regular,,,,,,,,,
10438161,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
10438161,,,,,45,4.0,,1,,,inGamePenalty,118423272.0,,False,missed,,,offTarget,,59574.0,Steven Vitória,,Off target,
10438161,,,,,45,3.0,,1,,,card,120769745.0,,True,yellow,,Antony Alves,Foul,False,1105971.0,Antony Alves,,,
10438161,,,,,45,2.0,,1,,,varDecision,17570.0,,False,penaltyNotAwarded,,,,,804272.0,João Correia,,,False
10438161,,,,,45,0.0,,1,,,injuryTime,,,,,1.0,,,,,,,,
10438161,,,,,43,,,3,,,card,120769721.0,,True,yellow,,Alan Ruiz,Foul,False,158255.0,Alan Ruiz,,,
10438161,,,,,13,,,33,,,card,120769595.0,,False,yellow,,Guima,Foul,False,370710.0,Guima,,,
