match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalClearance,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_dispossessed,stat_totalOffside,captain,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId
12906416,home,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196,578,M,850952,EUR,942278400,G,34,34,False,51.0,43.0,15.0,7.0,0.0,41.0,42.0,2.0,9.0,3.0,1.0,1.0,1.0,1.0,1.0,90.0,54.0,7.1,9.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12906416,home,Bologna,Emil Holm,emil-holm,E. Holm,D,2,191,1731,M,965264,EUR,958176000,D,2,2,False,34.0,26.0,6.0,3.0,0.0,7.0,10.0,19.0,26.0,4.0,,,,,,78.0,54.0,7.4,13.0,,1,2.0,2.0,1.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,
12906416,home,Bologna,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,862697,EUR,887414400,D,15,15,False,51.0,46.0,4.0,2.0,0.0,27.0,29.0,19.0,22.0,4.0,,,,,,90.0,59.0,7.1,5.0,,0,,3.0,3.0,5.0,5.0,,,,,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,
12906416,home,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185,4572,M,818481,EUR,898819200,D,26,26,False,49.0,44.0,3.0,,0.0,35.0,36.0,9.0,13.0,5.0,,,,,,78.0,54.0,6.5,6.0,,0,,4.0,,5.0,1.0,1.0,,,,,,,1.0,,3.0,,,,,,,,,,,,,,
12906416,home,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,699,M,98212,EUR,751248000,D,22,22,False,49.0,42.0,5.0,2.0,0.0,26.0,30.0,16.0,23.0,3.0,,,,,,90.0,68.0,7.4,13.0,,0,4.0,1.0,,1.0,3.0,,,,1.0,1.0,2.0,2.0,1.0,,3.0,,,,,,,,,,,,,,
12906416,home,Bologna,Remo Freuler,remo-freuler,R. Freuler,M,8,181,1912,M,115516,EUR,703296000,M,8,8,False,58.0,52.0,3.0,2.0,0.0,22.0,24.0,30.0,34.0,9.0,1.0,,,,,61.0,63.0,6.7,9.0,,0,,,3.0,3.0,3.0,2.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,
12906416,home,Bologna,Tommaso Pobega,tommaso-pobega,T. Pobega,M,4,188,1344,M,928796,EUR,931996800,M,18,18,False,48.0,38.0,6.0,3.0,0.0,22.0,26.0,16.0,22.0,3.0,1.0,,,,,90.0,57.0,7.2,11.0,,2,,1.0,2.0,5.0,3.0,,,,,1.0,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
12906416,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5797,M,793645,EUR,854064000,M,7,7,False,14.0,11.0,1.0,1.0,0.0,2.0,2.0,9.0,14.0,,,,,,,39.0,21.0,7.4,6.0,,2,2.0,,,1.0,2.0,1.0,1.0,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,
12906416,home,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181,1987,M,907152,EUR,935452800,M,19,19,False,37.0,33.0,1.0,,0.0,13.0,13.0,20.0,25.0,3.0,1.0,,,,,61.0,43.0,6.8,7.0,,1,1.0,2.0,,4.0,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,True,,,,,,,
12906416,home,Bologna,Samuel Iling Junior,samuel-iling-junior,S. I. Junior,F,19,182,2442,M,996919,EUR,1065225600,M,14,14,False,39.0,27.0,2.0,1.0,0.0,9.0,11.0,19.0,32.0,5.0,2.0,,,,,90.0,62.0,7.6,21.0,3.0,4,4.0,,1.0,6.0,6.0,5.0,2.0,3.0,,,3.0,1.0,,2.0,,,1.0,,,1.0,,,,,1.0,1.0,1.0,2.0,
12906416,home,Bologna,Santiago Castro,santiago-castro,S. Castro,F,9,178,6549,M,1116577,EUR,1095465600,F,9,9,False,24.0,23.0,2.0,2.0,3.0,6.0,6.0,17.0,18.0,4.0,2.0,,,,,90.0,46.0,9.9,6.0,8.0,3,,5.0,1.0,12.0,6.0,3.0,2.0,1.0,,,,,3.0,4.0,3.0,,2.0,,1.0,2.0,,,Santiago Castro,,,3.0,1.0,,
12906416,home,Bologna,Benjamín Domínguez,benjamin-dominguez,B. Domínguez,M,30,172,3287,M,1162611,EUR,1063929600,F,30,30,True,19.0,14.0,1.0,1.0,1.0,5.0,5.0,10.0,15.0,3.0,2.0,,,,,51.0,31.0,8.5,9.0,2.0,3,1.0,1.0,1.0,4.0,2.0,1.0,,,,,1.0,1.0,,1.0,,,3.0,,1.0,1.0,,,Benjamín Domínguez,,1.0,1.0,,,
12906416,home,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5337,M,1012383,EUR,1094515200,M,82,82,True,10.0,9.0,,,0.0,3.0,3.0,6.0,7.0,1.0,1.0,,,,,29.0,14.0,6.6,3.0,1.0,0,,,,2.0,2.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,kacper_urbanski10
12906416,home,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182,2512,M,814882,EUR,889660800,M,6,6,True,20.0,20.0,,,0.0,10.0,10.0,10.0,10.0,2.0,,,,,,29.0,23.0,6.7,1.0,1.0,0,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
12906416,home,Bologna,Martin Erlić,martin-erlic,M. Erlić,D,6,192,1965,M,789234,EUR,885600000,D,5,5,True,20.0,18.0,1.0,1.0,0.0,12.0,14.0,6.0,6.0,,,,,,,12.0,22.0,6.8,2.0,,0,,,3.0,,3.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
12906416,home,Bologna,Tommaso Corazza,corazza-tommaso,T. Corazza,M,27,174,264,M,1137366,EUR,1088467200,D,16,16,True,8.0,7.0,,,0.0,4.0,4.0,3.0,5.0,1.0,,,,,,12.0,9.0,6.5,2.0,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
