match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceCreated,stat_totalClearance,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_totalContest,stat_totalCross,stat_accurateCross,stat_totalOffside,captain,stat_outfielderBlock,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14065134,home,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,24.0,10.0,19.0,5.0,0.0,5.0,7.0,5.0,17.0,1.0,1.0,9.0,3.0,2.0,4.0,90.0,38.0,7.1,14.0,0.00077078,0.2158,0,0.6249,0.02,0.0,0.18,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065134,home,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,830803,EUR,899164800,D,5,5,False,31.0,22.0,5.0,2.0,0.0,16.0,17.0,6.0,14.0,9.0,12.0,2.0,,,,90.0,41.0,7.4,9.0,0.00918516,,2,,0.01,0.02,0.49,,,,1.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.2805,-0.71,,,,,,,,,,,,,,,,,
14065134,home,1. FC Union Berlin,Leopold Querfeld,querfeld-leopold,L. Querfeld,D,14,190,1226,M,1086547,EUR,1071878400,D,14,14,False,25.0,21.0,4.0,1.0,0.0,14.0,15.0,7.0,10.0,4.0,6.0,3.0,,,,90.0,42.0,7.6,5.0,0.176305,,2,,0.33,0.06,0.2,,,,,1.0,,,2.0,1.0,,1.0,1.0,1.0,1.0,0.183,-0.18,1.0,9.0,1.0,2.0,,,,,,,,,,,,,
14065134,home,1. FC Union Berlin,Diogo Leite,leite-diogo,D. Leite,D,4,188,993,M,855663,EUR,917049600,D,4,4,False,30.0,22.0,9.0,4.0,0.0,11.0,14.0,11.0,16.0,3.0,7.0,2.0,,,,90.0,52.0,7.0,12.0,0.0139337,,0,,0.1,0.01,0.22,,,,3.0,9.0,1.0,,,1.0,,1.0,1.0,3.0,3.0,,,,9.0,,,1.0,1.0,,,,,,,,,,,
14065134,home,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,False,20.0,15.0,8.0,4.0,0.0,7.0,8.0,8.0,12.0,,,3.0,,,,61.0,33.0,6.7,7.0,0.0645723,,0,,0.25,0.01,-0.03,,,,,3.0,1.0,,,,,,,,2.0,,,,,,,,,3.0,2.0,1.0,,,,,,,,
14065134,home,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,149479,EUR,759628800,M,8,8,False,15.0,10.0,2.0,,0.0,8.0,10.0,2.0,5.0,1.0,5.0,1.0,,,,90.0,28.0,6.7,6.0,0.00056193,,0,,0.05,0.0,0.26,,,,3.0,4.0,,,,1.0,,3.0,1.0,1.0,1.0,,,,2.0,1.0,,,,,,1.0,True,1.0,,,,,,
14065134,home,1. FC Union Berlin,Aljoscha Kemlein,aljoscha-kemlein,A. Kemlein,M,6,185,331,M,1198074,EUR,1091404800,M,6,6,False,24.0,14.0,4.0,2.0,0.0,8.0,10.0,6.0,14.0,2.0,6.0,6.0,,,,80.0,34.0,7.2,11.0,0.0107972,,1,,0.12,0.2,0.0,,Aljoscha Kemlein,,1.0,2.0,1.0,,,,,3.0,2.0,,,0.0611,-0.13,,2.0,1.0,,,1.0,,,,,,1.0,1.0,,,,
14065134,home,1. FC Union Berlin,Derrick Köhn,derrick-kohn,D. Köhn,D,39,180,1916,M,886737,EUR,918086400,M,39,39,False,16.0,9.0,1.0,,0.0,3.0,5.0,6.0,11.0,,2.0,4.0,,,,80.0,36.0,6.6,16.0,0.00532813,,1,,-0.02,0.06,0.16,,,,,2.0,,,,,,1.0,1.0,,,0.0425,-0.01,,2.0,2.0,,2.0,1.0,3.0,,,,,1.0,1.0,,,,
14065134,home,1. FC Union Berlin,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,800252,EUR,842054400,F,21,21,False,12.0,10.0,1.0,1.0,0.0,1.0,2.0,9.0,10.0,,,1.0,,,,61.0,22.0,6.3,7.0,0.05922,,0,,0.11,-0.15,0.13,,,,2.0,5.0,,,,,,,,,1.0,,,,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,
14065134,home,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,877302,EUR,923961600,F,13,13,False,21.0,11.0,,,0.0,5.0,6.0,6.0,15.0,7.0,14.0,1.0,,,,90.0,43.0,7.2,15.0,0.00426869,,2,,-0.09,-0.15,0.18,,,,2.0,8.0,,,1.0,2.0,,4.0,4.0,3.0,3.0,0.0599,-0.05,,2.0,1.0,,1.0,2.0,1.0,,,,,,,1.0,0.0992,,
