match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,from,playerName,reason,rescinded
12988625,FT,5.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
12988625,,,,,90,1.0,,1,,,substitution,123248607.0,False,True,regular,,,,,,
12988625,,5.0,1.0,,90,,,1,,,goal,189569650.0,,True,regular,155763.0,Jevani Brown,,,,
12988625,,4.0,1.0,,85,,,6,,,goal,189569588.0,,True,penalty,155763.0,Jevani Brown,penalty,,,
12988625,,,,,83,,,8,,,card,121688034.0,,False,yellow,864476.0,George Cantrill,,George Cantrill,Foul,False
12988625,,,,,82,,,9,,,substitution,123248576.0,False,False,regular,,,,,,
12988625,,,,,81,,,10,,,substitution,123248575.0,False,True,regular,,,,,,
12988625,,,,,81,,,10,,,substitution,123248574.0,False,True,regular,,,,,,
12988625,,,,,76,,,15,,,substitution,123248549.0,False,False,regular,,,,,,
12988625,,,,,74,,,17,,,card,121688016.0,,True,yellow,256633.0,Matt Palmer,,Matt Palmer,Foul,False
12988625,,,,,68,,,23,,,substitution,123248503.0,False,False,regular,,,,,,
12988625,,,,,68,,,23,,,substitution,123248502.0,False,False,regular,,,,,,
12988625,,,,,68,,,23,,,substitution,123248501.0,False,True,regular,,,,,,
12988625,,,,,68,,,23,,,substitution,123248500.0,False,True,regular,,,,,,
12988625,,,,,62,,,29,,,card,121735733.0,,False,yellow,1580771.0,Adam Lund,,Adam Lund,Foul,False
12988625,,3.0,1.0,,62,,,29,,,goal,189568614.0,,True,regular,978748.0,Alassana Jatta,,,,
12988625,,2.0,1.0,,48,,,43,,,goal,189568019.0,,True,regular,978748.0,Alassana Jatta,,,,
12988625,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
12988625,,,,,42,,,4,,,card,121687869.0,,True,yellow,892957.0,Kellan Gordon,,Kellan Gordon,Argument,False
12988625,,1.0,1.0,,16,,,30,,,goal,189564987.0,,True,regular,872329.0,Matthew Platt,,,,
12988625,,0.0,1.0,,14,,,32,,,goal,189564850.0,,False,regular,1046214.0,Liam Waldock,,,,
12988625,,,,,11,,,35,,,card,121687764.0,,False,yellow,582204.0,Billy Whitehouse,,Billy Whitehouse,Foul,False
