match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_wasFouled,player_firstName,player_lastName,stat_penaltyConceded,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_blockedScoringAttempt,stat_goals,captain,stat_totalOffside,player_sofascoreId,stat_penaltyWon
11406744,home,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,6003,M,38162,EUR,670464000,F,91,91,False,15.0,12.0,2.0,1.0,0.0,7.0,8.0,5.0,8.0,7.0,5.0,,,,90.0,44.0,7.7,12.0,0.0103007,2,,3.0,10.0,13.0,1.0,,6.0,2.0,,,1.0,,,4.0,2.0,0.1686,8.0,3.0,,,,1.0,,,2.0,1.3116,,,1.0,,1.0,duvanzapata91,
11406744,home,Torino,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,798147,EUR,791596800,D,27,27,True,14.0,12.0,,,0.0,3.0,3.0,9.0,12.0,,1.0,,,,29.0,16.0,6.8,3.0,0.0221582,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,
11406744,home,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,D,20,20,True,6.0,5.0,,,0.0,1.0,1.0,5.0,7.0,,,,,,16.0,11.0,6.6,2.0,0.00384426,1,,,,,,,,,1.0,,,,,,,0.0698,,,,,,2.0,1.0,,,,,,,,,,
11406744,home,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,333261,EUR,825897600,F,9,9,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,,,16.0,9.0,6.7,2.0,0.00838299,0,,2.0,2.0,2.0,,,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11406744,home,Torino,Matteo Lovato,lovato-matteo,M. Lovato,D,20,188,274,M,982601,EUR,950486400,D,6,6,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,,,,,10.0,2.0,6.4,1.0,0.00015262,0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11406744,home,Torino,Mihai Popa,mihai-popa,M. Popa,G,71,190,173,M,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406744,home,Torino,Luca Gemello,luca-gemello,L. Gemello,G,1,185,85,M,876235,EUR,962582400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406744,home,Torino,Koffi Djidji,koffi-djidji,K. Djidji,D,,184,149,M,158235,EUR,723081600,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406744,home,Torino,Saba Sazonov,saba-sazonov,S. Sazonov,D,15,194,1128,M,1101751,EUR,1012521600,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Saba,Sazonov,,,,,,,,,,,,,
11406744,home,Torino,Alessandro Dellavalle,dellavalle-alessandro,A. Dellavalle,D,25,189,174,M,1141167,EUR,1084233600,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406744,home,Torino,Jonathan Silva,silva-jonathan,J. Silva,M,41,186,60,M,1427579,EUR,1082764800,M,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406744,home,Torino,Aaron Ciammaglichella,ciammaglichella-aaron,A. Ciammaglichella,M,17,180,311,M,1114354,EUR,1106697600,M,81,81,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406744,home,Torino,Zanos Savva,zanos-savva,Z. Savva,M,79,188,241,M,1154617,EUR,1132963200,F,79,79,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Zannetos Savva,,,,,,,,,,,,,,
11406744,home,Torino,Uroš Kabić,uros-kabic,U. Kabić,F,17,183,252,M,1087489,EUR,1072915200,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406744,home,Torino,David Okereke,david-okereke,D. Okereke,F,77,182,887,M,831290,EUR,872812800,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406744,away,Milan,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,176301,EUR,705456000,G,57,57,False,29.0,25.0,10.0,7.0,0.0,20.0,22.0,5.0,7.0,,8.0,1.0,,2.0,90.0,34.0,6.3,4.0,0.00449324,0,-1.1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406744,away,Milan,Pierre Kalulu,pierre-kalulu,P. Kalulu,D,15,183,6630,M,965330,EUR,960163200,D,20,20,False,34.0,29.0,1.0,,0.0,18.0,21.0,11.0,14.0,,2.0,,,,90.0,47.0,5.9,10.0,0.0172938,1,,3.0,6.0,1.0,,1.0,2.0,,1.0,,,1.0,1.0,,,0.0406,,,,,,1.0,,,,,,,,,,Kalulujr_,
11406744,away,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194,6237,M,1014286,EUR,997228800,D,28,28,False,43.0,38.0,4.0,3.0,0.0,26.0,29.0,12.0,14.0,4.0,2.0,,,,90.0,52.0,6.4,6.0,0.00521064,0,,1.0,5.0,6.0,1.0,,,,,1.0,,2.0,,1.0,3.0,,4.0,,,,,,,,,,,,,,,MThiaw,
11406744,away,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185,7146,M,788255,EUR,882489600,D,23,23,False,67.0,59.0,4.0,1.0,0.0,45.0,50.0,15.0,18.0,1.0,1.0,,,,90.0,72.0,6.1,9.0,0.0731176,0,,5.0,7.0,2.0,,,,,,,,,,,3.0,,2.0,,,,,1.0,1.0,,,,1.0,,,,,fikayotomori,
11406744,away,Milan,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,1034303,EUR,1044662400,D,38,38,False,28.0,26.0,1.0,1.0,0.0,14.0,15.0,12.0,13.0,1.0,4.0,,,,65.0,33.0,6.3,2.0,0.015022,0,,,2.0,3.0,,,,,,,,2.0,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,
11406744,away,Milan,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4211,M,983815,EUR,1038528000,M,80,80,False,27.0,24.0,1.0,,0.0,8.0,8.0,16.0,19.0,2.0,3.0,,,,77.0,40.0,6.6,7.0,0.0359283,2,,,3.0,4.0,,1.0,1.0,,,,,1.0,1.0,2.0,1.0,0.0299,,3.0,,,,,,,,,1.0,2.0,,,,yunusmusah8,
11406744,away,Milan,Ismaël Bennacer,ismael-bennacer,I. Bennacer,M,4,175,31837,M,823733,EUR,880934400,M,4,4,False,37.0,33.0,,,0.0,18.0,18.0,16.0,23.0,,3.0,,,,77.0,52.0,7.5,8.0,0.062122,1,,1.0,2.0,5.0,1.0,,,,,,2.0,2.0,2.0,1.0,1.0,0.7884,,3.0,,,,4.0,1.0,,1.0,0.9946,2.0,,1.0,True,,IsmaëlBennacer,
11406744,away,Milan,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38485,M,893549,EUR,901670400,M,14,14,False,61.0,56.0,1.0,,0.0,31.0,34.0,25.0,28.0,,3.0,,,,90.0,72.0,6.6,8.0,0.0409754,2,,1.0,6.0,4.0,1.0,,3.0,1.0,,,,,,,2.0,0.0568,2.0,1.0,,,,1.0,,,1.0,0.052,1.0,1.0,,,,tijjanireijnders,
11406744,away,Milan,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37774,M,817957,EUR,906076800,F,11,11,False,31.0,28.0,,,0.0,8.0,9.0,22.0,27.0,,2.0,,,,90.0,48.0,7.7,10.0,0.298023,4,,,2.0,4.0,,1.0,1.0,,2.0,,,1.0,,1.0,,0.3402,1.0,2.0,,,,5.0,2.0,,,,3.0,2.0,,,,CMPulisic,1.0
11406744,away,Milan,Luka Jović,luka-jovic,L. Jović,F,9,181,15141,M,319129,EUR,882835200,F,15,15,False,27.0,18.0,,,0.0,10.0,12.0,8.0,15.0,,2.0,,,,90.0,35.0,6.9,12.0,0.0121845,2,,3.0,6.0,3.0,,1.0,1.0,,1.0,,,,,1.0,1.0,0.263,1.0,2.0,,,,,,,1.0,0.0982,2.0,,,,,lukajovic,
11406744,away,Milan,Noah Okafor,noah-okafor,N. Okafor,F,19,185,5947,M,865523,EUR,959126400,F,17,17,False,26.0,20.0,2.0,1.0,0.0,7.0,8.0,13.0,18.0,,2.0,,,,61.0,36.0,6.9,10.0,0.018777,2,,,4.0,3.0,1.0,2.0,3.0,2.0,2.0,,,1.0,1.0,1.0,,0.0694,,,,,,,,,,,1.0,,,,,noah.arinze,
11406744,away,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75751,M,851284,EUR,928972800,F,10,10,True,8.0,5.0,,,0.0,1.0,1.0,4.0,10.0,,,,,,29.0,13.0,6.8,6.0,0.013719,1,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,0.3587,,,,,,3.0,,,1.0,0.0754,,,,,,RLeão,
11406744,away,Milan,Alessandro Florenzi,alessandro-florenzi,A. Florenzi,D,,173,2203,M,152420,EUR,668649600,D,42,42,True,8.0,7.0,2.0,1.0,0.0,4.0,4.0,5.0,9.0,1.0,1.0,,,,25.0,17.0,7.0,4.0,0.100118,0,,,,,,,,,,,1.0,,,,,,,,,,,5.0,2.0,,,,3.0,,,,,,
11406744,away,Milan,Tommaso Pobega,tommaso-pobega,T. Pobega,M,4,188,1344,M,928796,EUR,931996800,M,32,32,True,4.0,3.0,,,0.0,2.0,3.0,1.0,1.0,,1.0,,,,13.0,10.0,6.5,3.0,0.00059426,0,,,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,
11406744,away,Milan,Olivier Giroud,olivier-giroud,O. Giroud,F,9,192,23426,M,39070,EUR,528422400,F,9,9,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,13.0,6.0,6.8,1.0,0.00449092,1,,1.0,1.0,2.0,,,,,1.0,,1.0,,,1.0,,0.0102,1.0,1.0,,,,,,,,,,,,,,OGiroud,
11406744,away,Milan,Antonio Mirante,antonio-mirante,A. Mirante,G,,193,328,M,27955,EUR,426470400,G,83,83,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406744,away,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190,15444,M,191210,EUR,804729600,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMaignan,
11406744,away,Milan,Davide Calabria,davide-calabria,D. Calabria,D,2,177,2430,M,318607,EUR,849830400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406744,away,Milan,Davide Bartesaghi,davide-bartesaghi,D. Bartesaghi,D,33,193,5573,M,1390489,EUR,1135814400,D,95,95,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406744,away,Milan,Mattia Caldara,mattia-caldara,M. Caldara,D,,187,516,M,362222,EUR,768096000,D,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406744,away,Milan,Yacine Adli,yacine-adli,Y. Adli,M,29,187,3790,M,859024,EUR,964828800,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adliyacine,
11406744,away,Milan,Kevin Zeroli,zeroli-kevin,K. Zeroli,M,8,187,1422,M,1397348,EUR,1105401600,M,85,85,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
