match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalOffside,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,captain,stat_hitWoodwork,stat_penaltyMiss,stat_errorLeadToAGoal,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_penaltyConceded
11930405,home,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12749,M,yannsommer,16206,EUR,598320000,G,1,1,False,50.0,45.0,6.0,3.0,45.0,48.0,2.0,1.0,1.0,1.0,90.0,52.0,6.9,5.0,0.00010447,0,0.0517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11930405,home,Inter,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10877,M,benpavard21,787505,EUR,827971200,D,28,28,False,45.0,43.0,2.0,2.0,34.0,36.0,10.0,1.0,,,90.0,55.0,7.4,3.0,0.0255717,0,,1.0,9.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11930405,home,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188,5674,M,Stefandevrij,91046,EUR,697248000,D,6,6,False,69.0,66.0,2.0,1.0,52.0,53.0,16.0,4.0,,,90.0,77.0,7.1,3.0,0.006858,0,,,14.0,,1.0,2.0,1.0,3.0,,5.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11930405,home,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,83.0,74.0,9.0,7.0,55.0,62.0,22.0,8.0,,,90.0,98.0,7.4,12.0,0.050533,0,,,19.0,1.0,3.0,4.0,9.0,7.0,3.0,2.0,,2.0,1.0,1.0,,1.0,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11930405,home,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182,3779,M,,19352,EUR,628560000,M,36,36,False,32.0,29.0,4.0,2.0,17.0,19.0,14.0,,,,45.0,48.0,7.0,6.0,0.00873073,2,,,12.0,1.0,,,3.0,2.0,1.0,3.0,,1.0,2.0,1.0,,,1.0,,,,1.0,,,1.0,2.0,1.0,0.4376,0.4222,,,,,,,,,,,,,,,,,
11930405,home,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,74.0,64.0,10.0,5.0,49.0,52.0,23.0,3.0,,,90.0,82.0,6.7,14.0,0.0178941,1,,,15.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,0.014,,1.0,1.0,1.0,,,,,,,,,,,,,,
11930405,home,Inter,Kristjan Asllani,kristjan-asllani,K. Asllani,M,23,179,5914,M,KristjanAsllani,996820,EUR,1015632000,M,21,21,False,77.0,75.0,7.0,5.0,48.0,48.0,31.0,9.0,,,90.0,88.0,6.9,5.0,0.012403,1,,,27.0,2.0,,,3.0,4.0,2.0,,,1.0,1.0,,,3.0,,,,,1.0,,,,,,0.0564,,1.0,,,,,,,,,,,,,,,,
11930405,home,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,micki_taryan,37151,EUR,601344000,M,22,22,False,34.0,31.0,3.0,3.0,16.0,18.0,16.0,,,,62.0,38.0,7.2,4.0,0.0200273,0,,1.0,15.0,,,,1.0,,,,,,,,,,1.0,2.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
11930405,home,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15308,M,dimarco32,284361,EUR,879120000,M,32,32,False,31.0,25.0,5.0,3.0,19.0,20.0,16.0,5.0,,,69.0,49.0,7.5,13.0,0.0128688,4,,,7.0,5.0,2.0,,3.0,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,,,,2.0,1.0,0.3745,0.2905,,1.0,,1.0,1.0,2.0,,,,,,,,,,,
11930405,home,Inter,Marko Arnautović,marko-arnautovic,M. Arnautović,F,89,192,8675,M,m.arnautovic7,21927,EUR,608947200,F,8,8,False,28.0,24.0,1.0,1.0,7.0,10.0,18.0,1.0,,,90.0,39.0,6.9,9.0,0.0205199,0,,,17.0,,1.0,,2.0,4.0,,,,,3.0,2.0,,1.0,,,,,,,,,,,,,,4.0,,,1.0,,,,,,,,,,,,
