match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_fouls,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_lastManTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalOffside,player_firstName,player_lastName,stat_shotOffTarget,stat_blockedScoringAttempt,stat_dispossessed,stat_accurateCross,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAGoal,player_sofascoreId
14572994,home,ŠK Slovan Bratislava,Alasana Yirajang,yirajang-alasana,A. Yirajang,F,14,184.0,217,M,1804850,EUR,1100217600,M,14,14,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,,,,,,45.0,14.0,7.7,1.0,0.0156199,27.305528377043,4.0,-0.73500000000001,11.34,,1,,-0.03,0.14,0.16,,,,5.0,,,1.0,,,,2.0,1.0,3.0,2.0,1.0,1.0,,,0.5548,0.9778,0.51,,,,,,,,,,,,,
14572994,home,ŠK Slovan Bratislava,Marko Tolić,marko-tolic,M. Tolić,M,10,187.0,714,M,784673,EUR,836524800,M,10,10,True,6.0,3.0,,,0.0,,1.0,3.0,5.0,,2.0,,,,,,,11.0,12.0,6.6,7.0,0.0134323,11.325534716445,3.0,7.14,3.78,,0,,0.11,0.04,-0.01,,,,3.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,3.0,,,,,,,
14572994,home,ŠK Slovan Bratislava,Rahim Ibrahim,ibrahim-rahim,R. Ibrahim,M,5,186.0,215,M,1109961,EUR,992131200,M,5,5,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,,2.0,,,,,13.0,7.0,6.7,2.0,0.00786223,15.901691900526,2.0,6.405,10.5,,0,,-0.19,0.29,0.27,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
14572994,home,ŠK Slovan Bratislava,Kyriakos Savvidis,kyriakos-savvidis,K. Savvidis,M,88,181.0,101,M,551338,EUR,803606400,M,88,88,True,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572994,home,ŠK Slovan Bratislava,Martin Trnovský,martin-trnovsky,M. Trnovský,G,31,191.0,36,M,856203,EUR,960336000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572994,home,ŠK Slovan Bratislava,Matúš Macík,matus-macik,M. Macík,G,44,198.0,29,M,799087,EUR,737769600,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572994,home,ŠK Slovan Bratislava,Sidoine Fogning,sidoine-fogning,S. Fogning,D,19,195.0,93,M,2049628,EUR,1005436800,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Sidoine Fogning,,,,,,,,,,,
14572994,home,ŠK Slovan Bratislava,Artur Gajdoš,artur-gajdos,A. Gajdoš,M,8,170.0,123,M,1087830,EUR,1074556800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572994,home,ŠK Slovan Bratislava,Alen Mustafić,alen-mustafic,A. Mustafić,M,20,184.0,102,M,927799,EUR,931132800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572994,home,ŠK Slovan Bratislava,Filip Lichý,filip-lichy,F. Lichý,M,6,187.0,46,M,918485,EUR,980380800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572994,home,ŠK Slovan Bratislava,Alexej Maros,alexej-maros,A. Maros,M,29,,16,M,1473118,EUR,1104710400,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexej,Maros,,,,,,,,,,
14572994,away,Rayo Vallecano,Augusto Batalla,augusto-batalla,A. Batalla,G,13,186.0,1497,M,358910,EUR,830822400,G,13,13,False,34.0,25.0,20.0,11.0,1.0,17.0,20.0,8.0,14.0,,1.0,,6.0,,1.0,1.0,,90.0,40.0,6.9,10.0,0.0102491,79.134097068529,14.0,-38.22,2.73,0.1463,0,0.0237,0.27,0.01,-0.2,-0.38,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14572994,away,Rayo Vallecano,Iván Balliu,ivan-balliu,I. Balliu,D,20,175.0,692,M,152446,EUR,694224000,D,20,20,False,5.0,3.0,2.0,,0.0,2.0,2.0,1.0,3.0,,,,,,,,,32.0,7.0,6.6,4.0,0.00714823,10.34883418555,1.0,-8.295,-8.295,,0,,-0.01,0.04,-0.01,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14572994,away,Rayo Vallecano,Florian Lejeune,florian-lejeune,F. Lejeune,D,24,190.0,1049,M,88528,EUR,674697600,D,24,24,False,33.0,26.0,6.0,2.0,0.0,21.0,22.0,5.0,11.0,4.0,8.0,6.0,4.0,,,,,90.0,51.0,6.2,7.0,0.00308064,39.357973429243,7.0,-2.835,6.93,,1,,0.04,0.01,-0.43,,,3.0,5.0,,,1.0,4.0,3.0,,1.0,1.0,3.0,,,,,3.0,0.5793,,-0.11,,,,1.0,,,,,,1.0,1.0,1.0,
14572994,away,Rayo Vallecano,Jozhua Vertrouwd,jozhua-vertrouwd,J. Vertrouwd,D,33,188.0,214,M,1120947,EUR,1093046400,D,33,33,False,26.0,23.0,3.0,2.0,0.0,17.0,19.0,6.0,7.0,,2.0,3.0,4.0,,,,,83.0,37.0,6.3,4.0,0.00280796,22.001517570325,4.0,-11.025,1.68,,0,,-0.06,0.02,-0.3,,,1.0,1.0,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,Jozhua Vertrouwd,,,,,,,,,,,
14572994,away,Rayo Vallecano,Alfonso Espino,alfonso-espino,A. Espino,D,22,172.0,656,M,542634,EUR,694569600,D,22,22,False,50.0,42.0,7.0,3.0,0.0,14.0,15.0,25.0,35.0,1.0,5.0,4.0,5.0,,,,,90.0,81.0,7.2,13.0,0.211063,97.272101346301,16.0,-70.455,2.205,,1,,0.43,0.01,-0.22,,6.0,,2.0,1.0,1.0,,2.0,3.0,2.0,,3.0,1.0,1.0,,,,2.0,0.0159,,0.01,,,,1.0,,,3.0,,,,,,
14572994,away,Rayo Vallecano,Pathé Ismaël Ciss,ismaila-ciss,P. I. Ciss,M,6,183.0,4840,M,913679,EUR,763776000,M,6,6,False,18.0,16.0,,,0.0,6.0,6.0,10.0,12.0,,,4.0,1.0,,,,,57.0,24.0,6.2,2.0,0.00601428,28.629228021022,4.0,-15.54,0.105,,0,,0.01,0.04,-0.03,,,1.0,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14572994,away,Rayo Vallecano,Gerard Gumbau,gerard-gumbau,G. Gumbau,M,15,187.0,386,M,326471,EUR,787708800,M,15,15,False,19.0,17.0,3.0,2.0,0.0,8.0,8.0,9.0,11.0,,1.0,,3.0,,,,,45.0,27.0,6.6,2.0,0.00816013,17.230404466682,3.0,12.705,7.665,,2,,0.07,-0.08,0.18,,,1.0,3.0,,,,2.0,1.0,,,,2.0,,1.0,,,1.0,0.0584,0.3716,-0.11,,,,1.0,,,,,,,,,
14572994,away,Rayo Vallecano,Jorge de Frutos,jorge-de-frutos,J. de Frutos,M,19,173.0,1906,M,900003,EUR,849312000,M,19,19,False,16.0,12.0,,,0.0,3.0,4.0,6.0,12.0,,1.0,1.0,2.0,,,,,90.0,33.0,6.8,12.0,0.197,112.28168643005,9.0,-82.95,10.08,,2,,0.27,0.08,0.28,,4.0,1.0,4.0,2.0,,1.0,,1.0,2.0,,1.0,,,1.0,,,,0.1721,0.155,-0.35,,,,1.0,,1.0,1.0,1.0,,,,,
14572994,away,Rayo Vallecano,Isi Palazón,isi-palazon,I. Palazón,M,7,169.0,2158,M,899982,EUR,788486400,M,7,7,False,24.0,17.0,1.0,1.0,0.0,6.0,8.0,10.0,16.0,1.0,6.0,,5.0,,,,,57.0,44.0,6.3,15.0,0.0384088,96.806285071933,8.0,-53.655,4.935,,2,,-0.06,0.22,-0.09,,1.0,2.0,6.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,0.0483,,-0.28,,,,1.0,1.0,2.0,,,True,,,,
14572994,away,Rayo Vallecano,Fran Pérez,fran-perez,F. Pérez,M,21,176.0,485,M,966637,EUR,1031529600,M,21,21,False,33.0,29.0,1.0,,0.0,4.0,4.0,23.0,29.0,,2.0,1.0,5.0,,,,,90.0,51.0,7.7,12.0,0.0750608,233.00449126688,20.0,-123.06,9.66,,4,,-0.11,0.35,-0.14,,2.0,,5.0,1.0,1.0,1.0,,,5.0,1.0,2.0,3.0,2.0,2.0,1.0,,,0.1428,0.5881,0.53,,,,,2.0,,,,,,,,
14572994,away,Rayo Vallecano,Alemão,alemao,Alemão,F,9,182.0,1259,M,981604,EUR,891388800,F,9,9,False,16.0,12.0,,,0.0,4.0,4.0,8.0,12.0,3.0,6.0,1.0,2.0,,,,,90.0,30.0,6.4,6.0,0.00765305,90.043614828376,8.0,-45.78,3.57,,6,,-0.65,0.4,-0.02,,,2.0,5.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,0.6943,0.3918,-0.68,1.0,,,3.0,1.0,,,1.0,,2.0,,,
14572994,away,Rayo Vallecano,Andrei Rațiu,andrei-ratiu,A. Rațiu,D,2,183.0,8260,M,965031,EUR,898300800,D,2,2,True,31.0,25.0,,,0.0,4.0,5.0,18.0,26.0,,5.0,2.0,7.0,,,,,58.0,53.0,6.2,11.0,0.126429,105.15745735663,12.0,-85.89,1.155,,1,,0.15,0.15,-0.34,,5.0,1.0,5.0,3.0,2.0,,1.0,1.0,1.0,2.0,4.0,3.0,,1.0,,,1.0,0.0196,0.0263,-0.02,,,,,,,2.0,,,,,,Sonic
14572994,away,Rayo Vallecano,Unai López,unai-lopez,U. López,M,17,169.0,510,M,588566,EUR,815011200,M,17,17,True,47.0,40.0,7.0,4.0,0.0,11.0,11.0,23.0,36.0,,1.0,,4.0,,,,,45.0,60.0,6.9,14.0,0.0534221,115.85613254757,12.0,-71.715,4.2,,2,,0.26,0.18,-0.11,,7.0,,,,,,,,,1.0,1.0,,,,,,,0.0845,,-0.08,1.0,,,1.0,1.0,,1.0,,,,,,
14572994,away,Rayo Vallecano,Álvaro García,alvaro-garcia,Á. García,M,18,168.0,1143,M,345111,EUR,720144000,M,18,18,True,10.0,6.0,2.0,1.0,0.0,1.0,1.0,3.0,9.0,,1.0,,2.0,,,,,33.0,18.0,6.4,6.0,0.022445,74.308361557384,8.0,-44.205,6.825,,2,,-0.21,0.25,-0.02,,4.0,1.0,3.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,0.18,,-0.17,,,,1.0,1.0,,2.0,,,,,,
14572994,away,Rayo Vallecano,Óscar Valentín,oscar-valentin,Ó. Valentín,M,23,177.0,454,M,900008,EUR,777340800,M,23,23,True,18.0,16.0,1.0,1.0,0.0,2.0,3.0,14.0,15.0,1.0,4.0,1.0,1.0,,,,,33.0,25.0,6.8,3.0,0.0265601,80.037958589818,7.0,-22.785,3.36,,0,,-0.08,0.04,0.24,,,1.0,2.0,,,,,2.0,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,
14572994,away,Rayo Vallecano,Sergio Camello,sergio-camello,S. Camello,F,10,177.0,1010,M,910024,EUR,981763200,F,10,10,True,1.0,,,,0.0,,1.0,,,,,,,,,,,13.0,1.0,6.5,1.0,,,,,,,0,,-0.04,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572994,away,Rayo Vallecano,Adrián Molina,adrian-molina,A. Molina,G,40,,23,M,1893144,EUR,1121990400,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572994,away,Rayo Vallecano,Dani Cárdenas,dani-cardenas,D. Cárdenas,G,1,185.0,196,M,965832,EUR,859507200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572994,away,Rayo Vallecano,Josep Chavarría,josep-chavarria,J. Chavarría,D,3,174.0,632,M,1010421,EUR,892166400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572994,away,Rayo Vallecano,Marco de las Sias,marco-de-las-sias,M. d. l. Sías,D,26,,60,M,1893146,EUR,1135814400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572994,away,Rayo Vallecano,Luiz Felipe,luiz-felipe,L. Felipe,D,5,187.0,1042,M,850035,EUR,858988800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572994,away,Rayo Vallecano,Samu Becerra,samu-becerra,S. Becerra,M,28,,48,M,2198232,EUR,1136073600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
