match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_accurateCross,stat_lastManTackle,stat_keyPass,stat_challengeLost,player_sofascoreId,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_penaltyMiss,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_penaltyWon,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAShot,stat_bigChanceCreated
14064415,home,Auxerre,Donovan Léon,,,donovan-leon,D. Léon,G,16,186.0,316,M,159837,EUR,720748800,G,16,16,False,True,30.0,13.0,25.0,8.0,0.0,7.0,8.0,6.0,22.0,2.0,3.0,3.0,9.0,1.0,1.0,3.0,7.0,2.0,90.0,44.0,8.6,17.0,0.00093449,0.5597,0,1.4278,0.01,0.16,0.32,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064415,home,Auxerre,Lamine Sy,Lamine Sy,,lamine-sy,L. Sy,D,27,171.0,706,M,1177351,EUR,1028937600,D,27,27,False,,16.0,12.0,2.0,1.0,0.0,7.0,11.0,5.0,5.0,,4.0,,2.0,1.0,,,,,90.0,44.0,7.2,12.0,0.00799499,,0,,0.11,0.03,0.41,,4.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14064415,home,Auxerre,Sinaly Diomandé,,,sinaly-diomande,S. Diomandé,D,20,184.0,714,M,996951,EUR,986774400,D,20,20,False,,16.0,12.0,4.0,1.0,0.0,9.0,10.0,3.0,6.0,1.0,5.0,4.0,2.0,2.0,,,,,90.0,31.0,7.2,5.0,0.00045166,,0,,0.0,0.01,0.38,,,,,,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
14064415,home,Auxerre,Clement Akpa,Clément Akpa,,akpa-clement,C. Akpa,D,92,183.0,819,M,1387156,EUR,1006560000,D,92,92,False,,21.0,17.0,5.0,1.0,0.0,12.0,12.0,5.0,9.0,2.0,4.0,8.0,1.0,,,,,,90.0,32.0,7.2,5.0,0.00630463,,0,,0.17,0.01,0.27,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14064415,home,Auxerre,Gideon Mensah,,,gideon-mensah,G. Mensah,D,14,177.0,2401,M,844942,EUR,900720000,D,14,14,False,,25.0,20.0,5.0,3.0,0.0,11.0,13.0,9.0,12.0,,4.0,,2.0,2.0,,,,,84.0,49.0,7.7,14.0,0.0728692,,0,,0.25,-0.03,1.0,,3.0,,3.0,1.0,,,2.0,2.0,1.0,4.0,2.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,
14064415,home,Auxerre,Rudy Matondo,Rudy Matondo,,rudy-matondo,R. Matondo,M,12,180.0,446,M,1961626,EUR,1205366400,M,34,34,False,,14.0,8.0,1.0,,0.0,7.0,10.0,1.0,4.0,1.0,2.0,,4.0,,,,,,90.0,20.0,6.4,6.0,0.00115336,,0,,-0.06,-0.01,-0.03,,,1.0,4.0,,,,,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,
14064415,home,Auxerre,Oussama El Azzouzi,Oussama El Azzouzi,,oussama-el-azzouzi,O. E. Azzouzi,M,17,189.0,7762,M,1127191,EUR,991094400,M,17,17,False,,24.0,22.0,1.0,1.0,0.0,11.0,11.0,11.0,13.0,2.0,4.0,3.0,5.0,,,,,,89.0,38.0,7.0,4.0,0.0748184,,0,,0.28,-0.07,0.13,,,,4.0,1.0,,,4.0,2.0,2.0,,,,,,2.0,2.0,o.elazzouzi,1.0,,,,,,,,,,,,,,
14064415,home,Auxerre,Kévin Danois,Kévin Danois,,kevin-danois,K. Danois,M,5,183.0,449,M,1151803,EUR,1088380800,M,5,5,False,,31.0,24.0,4.0,,0.0,9.0,10.0,15.0,21.0,,,1.0,4.0,,,,,,90.0,43.0,6.7,13.0,0.245611,,0,,0.38,0.09,0.16,,6.0,2.0,3.0,,,,1.0,,,2.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,
14064415,home,Auxerre,Lassine Sinayoko,,,sinayoko-lassine,L. Sinayoko,F,10,186.0,10455,M,927005,EUR,944611200,F,10,10,False,,24.0,17.0,,,0.0,8.0,9.0,9.0,15.0,3.0,4.0,3.0,6.0,,,,,,89.0,48.0,6.7,12.0,0.262882,,4,,0.33,0.17,0.0,,1.0,2.0,3.0,1.0,1.0,,6.0,,,3.0,,,1.0,,2.0,,,1.0,1.0,1.0,3.0,1.2081,1.0815,1.0,-0.78,,,,,,,
14064415,home,Auxerre,Sékou Mara,,,sekou-mara,S. Mara,F,9,184.0,963,M,1047484,EUR,1027987200,F,9,9,False,,14.0,12.0,,,0.0,4.0,5.0,8.0,9.0,2.0,6.0,,,2.0,,,,,72.0,31.0,6.7,10.0,0.0263174,,3,,-0.06,0.05,-0.01,,,2.0,7.0,2.0,2.0,,1.0,,,4.0,2.0,1.0,,,,,,4.0,,1.0,1.0,0.4385,0.0651,,-0.54,1.0,1.0,,,,,
14064415,home,Auxerre,Danny Namaso,,,danny-namaso,D. Namaso,F,19,182.0,4899,M,867440,EUR,967420800,F,19,19,False,,15.0,15.0,,,0.0,2.0,2.0,13.0,13.0,,5.0,1.0,1.0,2.0,,,,,90.0,38.0,6.6,9.0,0.0661329,,4,,0.13,0.35,0.23,,1.0,5.0,11.0,6.0,3.0,,2.0,,,4.0,2.0,,,,,,,1.0,,1.0,1.0,0.3888,0.4386,,-0.56,2.0,,,,,,
14064415,home,Auxerre,Josué Casimir,,,josue-casimir,J. Casimir,M,7,178.0,9086,M,1035986,EUR,1001289600,F,7,7,True,,5.0,1.0,,,0.0,,1.0,1.0,4.0,,,1.0,,,,,,,18.0,8.0,6.4,4.0,0.00085318,,1,,-0.05,0.01,0.15,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0378,,,-0.05,1.0,,,,,,
14064415,home,Auxerre,Fredrik Oppegård,,,fredrik-oppegard,F. Oppegård,D,22,175.0,199,M,1005648,EUR,1028678400,D,22,22,True,,2.0,2.0,,,0.0,,,2.0,2.0,,2.0,,1.0,1.0,,,,,10.0,7.0,7.0,1.0,0.00086337,,0,,0.01,0.0,0.25,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14064415,home,Auxerre,Assane Dioussé,,,assane-diousse,A. Dioussé,M,18,175.0,297,M,782240,EUR,874713600,M,18,18,True,,,,,,0.0,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064415,home,Auxerre,Ibrahim Osman,Ibrahim Osman,,osman-ibrahim,I. Osman,F,17,177.0,2704,M,1471095,EUR,1101686400,F,23,23,True,,,,,,0.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14064415,home,Auxerre,Louis Mezerette,Louis Mezerette,,louis-mezerette,L. Mezerette,G,37,,14,M,2221903,EUR,1156896000,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064415,home,Auxerre,Théo De Percin,Théo De Percin,,theo-de-percin,T. D. Percin,G,40,186.0,100,M,1095836,EUR,981072000,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064415,home,Auxerre,Elikya Legros,Elikya Legros,,elikya-legros,E. Legros,D,35,,66,M,1974210,EUR,1212710400,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064415,home,Auxerre,Evan Diamalunda,Evan Diamalunda,,evan-diamalunda,E. Diamalunda,D,43,,12,M,1974209,EUR,1153526400,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064415,home,Auxerre,Tidiane Devernois,Tidiane Devernois,,tidiane-devernois,T. Devernois,M,36,,47,,1927719,EUR,1192665600,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064415,away,Olympique Lyonnais,Dominik Greif,,,dominik-greif,D. Greif,G,1,197.0,925,M,791046,EUR,860284800,G,1,1,False,,40.0,35.0,6.0,1.0,0.0,34.0,35.0,1.0,5.0,,1.0,1.0,10.0,1.0,,3.0,5.0,,90.0,54.0,8.4,5.0,0.00049498,1.0891,0,1.5852,0.07,-0.18,0.33,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
14064415,away,Olympique Lyonnais,Ainsley Maitland-Niles,,,ainsley-maitland-niles,A. Maitland-Niles,D,98,178.0,1575,M,352768,EUR,872812800,D,98,98,False,,52.0,44.0,5.0,4.0,0.0,25.0,28.0,19.0,24.0,,2.0,3.0,2.0,1.0,,,,,90.0,76.0,6.8,11.0,0.0211164,,0,,-0.05,0.03,-0.01,,1.0,,3.0,,,,2.0,1.0,,1.0,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,
14064415,away,Olympique Lyonnais,Clinton Mata,,,clinton-mata,C. Mata,D,22,180.0,1320,M,152813,EUR,721094400,D,22,22,False,,65.0,58.0,7.0,3.0,0.0,37.0,40.0,21.0,25.0,2.0,7.0,3.0,2.0,3.0,,,,,63.0,82.0,8.3,9.0,0.00932532,,0,,0.29,0.13,0.62,,,1.0,4.0,1.0,,2.0,2.0,3.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
14064415,away,Olympique Lyonnais,Moussa Niakhaté,,,moussa-niakhate,M. Niakhaté,D,19,190.0,8301,M,758168,EUR,826243200,D,19,19,False,,79.0,74.0,6.0,4.0,0.0,45.0,48.0,29.0,31.0,3.0,4.0,5.0,2.0,,,,,,90.0,91.0,7.2,5.0,0.0311575,,1,,0.35,0.17,-0.2,,,1.0,3.0,,,1.0,,1.0,1.0,,1.0,,,,,1.0,niakhate,,,,,0.0962,,,0.0,1.0,,,,1.0,,
14064415,away,Olympique Lyonnais,Abner Vinícius,,,abner-vinicius,Abner Vinícius,D,16,181.0,3931,M,973838,EUR,959385600,D,16,16,False,,39.0,33.0,2.0,2.0,0.0,11.0,14.0,22.0,25.0,2.0,3.0,1.0,2.0,,,,,,90.0,53.0,6.8,10.0,0.0434362,,1,,0.05,-0.14,-0.02,,2.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,0.133,,,-0.31,1.0,,,,,,
14064415,away,Olympique Lyonnais,Tanner Tessmann,,,tanner-tessmann,T. Tessmann,M,6,187.0,1230,M,1022084,EUR,1001289600,M,6,6,False,,67.0,56.0,4.0,3.0,0.0,31.0,37.0,25.0,30.0,1.0,3.0,3.0,7.0,,,,,,90.0,81.0,6.6,11.0,0.0109549,,3,,-0.34,0.26,0.0,,,1.0,3.0,,,,2.0,2.0,2.0,,1.0,,,,1.0,1.0,,,,2.0,1.0,0.2334,0.0876,,-0.52,,,,,,,
14064415,away,Olympique Lyonnais,Corentin Tolisso,,,corentin-tolisso,C. Tolisso,M,8,181.0,3233,M,343067,EUR,775872000,M,8,8,False,True,65.0,58.0,7.0,7.0,0.0,30.0,32.0,28.0,33.0,1.0,2.0,1.0,6.0,1.0,,,,,90.0,78.0,6.7,11.0,0.110294,,2,,0.27,0.14,-0.03,,2.0,2.0,6.0,1.0,,,2.0,,,1.0,2.0,,1.0,,1.0,1.0,,,1.0,2.0,,0.6359,,,-0.67,,,,,,,
14064415,away,Olympique Lyonnais,Adam Karabec,,,adam-karabec,A. Karabec,M,7,186.0,1393,M,1000175,EUR,1057104000,M,7,7,False,,28.0,22.0,2.0,1.0,0.0,9.0,9.0,13.0,19.0,,3.0,,1.0,2.0,,,,,85.0,43.0,6.9,14.0,0.343983,,0,,0.24,-0.53,-0.01,,10.0,,1.0,2.0,1.0,,,,,,,1.0,3.0,,3.0,,,,,,,,,,,,,,,,,
