match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,captain,stat_wasFouled,stat_shotOffTarget,stat_ownGoals,stat_unsuccessfulTouch,player_sofascoreId,stat_blockedScoringAttempt,stat_outfielderBlock,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,player_firstName,player_lastName,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_lastManTackle
11352652,home,Fulham,Willian,willian,Willian,F,88,175,9698,M,31417,EUR,587088000,F,20,20,False,50.0,39.0,3.0,3.0,12.0,14.0,28.0,41.0,6.0,,,90.0,74.0,8.1,18.0,0.634,0.6458,0.214155,5,,5.0,1.0,3.0,5.0,8.0,4.0,3.0,,1.0,1.0,3.0,1.0,1.0,1.0,3.0,,,,2.0,,,1.0,willianborges88,2.0,,,,1.0,,,1.0,,,,,,,
11352652,home,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8710,M,861972,EUR,946598400,D,3,3,True,20.0,17.0,,,11.0,11.0,6.0,9.0,4.0,,,19.0,23.0,6.9,3.0,0.0,0.0,0.00432478,0,,,,,1.0,2.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11352652,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,82566,EUR,664329600,M,10,10,True,13.0,12.0,,,1.0,1.0,11.0,12.0,1.0,,,19.0,16.0,7.1,2.0,0.0313,0.0,0.00783959,1,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,
11352652,home,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,355528,EUR,858988800,M,8,8,True,11.0,10.0,,,3.0,3.0,8.0,9.0,2.0,,,12.0,17.0,7.2,1.0,0.0399,0.0,0.184247,1,,1.0,1.0,,,4.0,1.0,1.0,,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,
11352652,home,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184,4470,M,1015256,EUR,988934400,F,19,19,True,4.0,3.0,,,2.0,2.0,1.0,2.0,1.0,,,12.0,11.0,6.6,3.0,0.1823,0.0,0.00041198,1,,,,,3.0,,,,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,RodrigoMuniz019,1.0,,,,,,,,,,,,,,
11352652,home,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,365802,EUR,791164800,M,6,6,True,14.0,11.0,1.0,,2.0,3.0,9.0,11.0,,,,11.0,15.0,6.7,3.0,0.0,0.0,0.039962,0,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11352652,home,Fulham,Marek Rodák,marek-rodak,M. Rodák,G,1,188,517,M,358694,EUR,850435200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352652,home,Fulham,Fodé Ballo-Touré,fode-ballo-toure,F. Ballo-Touré,D,97,177,1466,M,788170,EUR,852249600,D,12,12,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352652,home,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,371222,EUR,839894400,M,28,28,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352652,home,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,192442,EUR,673401600,F,7,7,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,RJimenez9,,,,,,,,,,,,,,,
11352652,away,Sheffield United,Wesley Foderingham,wesley-foderingham,W. Foderingham,G,25,185,333,M,187861,EUR,663811200,G,18,18,False,30.0,15.0,22.0,7.0,10.0,13.0,5.0,17.0,12.0,2.0,4.0,90.0,47.0,6.4,15.0,0.0,0.0,0.00099011,0,-1.1599,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,
11352652,away,Sheffield United,Chris Basham,chris-basham,C. Basham,D,,191,56,M,33854,EUR,585360000,D,6,6,False,11.0,8.0,,,6.0,8.0,2.0,4.0,1.0,,,35.0,19.0,6.7,4.0,0.0,0.0,0.00043899,0,,1.0,,,2.0,,,,2.0,1.0,,,,2.0,,,,,True,,,,,,,1.0,,,,,,,,,,,,,
11352652,away,Sheffield United,Anel Ahmedhodžić,anel-ahmedhodzic,A. Ahmedhodžić,D,21,190,1549,M,825899,EUR,922406400,D,15,15,False,31.0,20.0,5.0,2.0,17.0,23.0,3.0,9.0,6.0,,,90.0,46.0,6.5,13.0,0.0,0.0,0.00207674,0,,1.0,,1.0,2.0,4.0,,,3.0,3.0,1.0,,,1.0,,,2.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
11352652,away,Sheffield United,Auston Trusty,auston-trusty,A. Trusty,D,6,188,817,M,822459,EUR,902880000,D,5,5,False,21.0,13.0,1.0,,7.0,11.0,6.0,10.0,4.0,,,90.0,55.0,6.8,14.0,0.0,0.0,0.00111411,0,,,,3.0,3.0,7.0,,,13.0,,1.0,1.0,1.0,,1.0,,4.0,1.0,,,,,,,,2.0,,,,,,,1.0,,,,,1.0,
11352652,away,Sheffield United,Jayden Bogle,bogle-jayden,J. Bogle,D,2,178,805,M,929132,EUR,964656000,M,20,20,False,28.0,14.0,6.0,,6.0,12.0,8.0,17.0,4.0,,,90.0,49.0,6.3,23.0,0.4043,0.0,0.0110286,1,,1.0,,1.0,10.0,2.0,3.0,1.0,2.0,3.0,2.0,,3.0,1.0,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
11352652,away,Sheffield United,Vinícius Souza,vinicius-souza,Vinicius,M,5,187,1714,M,979290,EUR,929577600,M,21,21,False,30.0,27.0,2.0,1.0,12.0,12.0,15.0,19.0,3.0,,,90.0,46.0,6.7,8.0,0.0,0.0,0.0073782,0,,1.0,,1.0,4.0,4.0,2.0,2.0,4.0,1.0,,,1.0,2.0,1.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,
11352652,away,Sheffield United,Oliver Norwood,oliver-norwood,O. Norwood,M,26,180,223,M,100637,EUR,671414400,M,16,16,False,67.0,54.0,14.0,8.0,30.0,30.0,27.0,41.0,8.0,,,90.0,80.0,7.0,15.0,0.016,0.0,0.140517,1,,4.0,3.0,4.0,6.0,7.0,,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,3.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,
11352652,away,Sheffield United,Gustavo Hamer,gustavo-hamer,G. Hamer,M,8,169,1011,M,837495,EUR,867110400,M,8,8,False,20.0,13.0,4.0,,5.0,7.0,9.0,15.0,5.0,,,66.0,33.0,6.8,11.0,0.0322,0.0,0.0288498,1,,2.0,1.0,,6.0,3.0,3.0,1.0,,,2.0,,2.0,,,,2.0,2.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0
11352652,away,Sheffield United,Luke Thomas,luke-thomas,L. Thomas,D,33,178,491,M,991584,EUR,992131200,M,14,14,False,18.0,15.0,2.0,1.0,4.0,5.0,11.0,15.0,4.0,,,66.0,33.0,6.8,8.0,0.0,0.0,0.00837842,0,,2.0,,,4.0,3.0,1.0,,1.0,,,,1.0,1.0,1.0,,2.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,
11352652,away,Sheffield United,Oliver McBurnie,oliver-mcburnie,O. McBurnie,F,9,188,1008,M,367228,EUR,833846400,F,9,9,False,24.0,11.0,1.0,1.0,5.0,6.0,6.0,18.0,4.0,,,90.0,40.0,6.4,20.0,0.1191,0.2117,0.00961538,2,,,,5.0,15.0,9.0,2.0,1.0,1.0,1.0,2.0,,10.0,1.0,2.0,2.0,2.0,,,1.0,,,4.0,,,,,,1.0,,,,,,,,,,
11352652,away,Sheffield United,Cameron Archer,cameron-archer,C. Archer,F,19,181,984,M,993451,EUR,1007856000,F,10,10,False,13.0,10.0,1.0,1.0,3.0,6.0,7.0,7.0,4.0,,,79.0,35.0,6.9,14.0,0.0,0.0,0.0149097,0,,,,2.0,9.0,7.0,6.0,2.0,,,,2.0,1.0,,4.0,,1.0,,,2.0,,,3.0,,,,,1.0,,,,,,,,,,,
11352652,away,Sheffield United,Jack Robinson,jack-robinson,J. Robinson,D,6,180,148,M,98454,EUR,746841600,D,19,19,True,31.0,24.0,8.0,4.0,15.0,15.0,9.0,16.0,6.0,,,55.0,43.0,6.6,11.0,0.0,0.0,0.00535521,0,,,,1.0,2.0,3.0,,,3.0,,,,1.0,1.0,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,
11352652,away,Sheffield United,Yasser Larouci,larouci-yasser,Y. Larouci,D,76,175,3600,M,927360,EUR,978307200,D,27,27,True,10.0,8.0,1.0,,5.0,5.0,3.0,5.0,5.0,,,24.0,12.0,6.0,3.0,0.0,0.0,0.00029604,0,,,,,2.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,larouci.yasseroff,,,,,,Yasser,Larouci,,,,,,,,
11352652,away,Sheffield United,James McAtee,james-mcatee,J. McAtee,M,24,180,10550,M,1003334,EUR,1034899200,M,28,28,True,6.0,4.0,1.0,,2.0,2.0,2.0,4.0,1.0,,,24.0,10.0,6.4,3.0,0.0,0.0,0.00377033,0,,,,,3.0,2.0,1.0,,,1.0,,,,2.0,,,1.0,1.0,,1.0,,,,jamesmcatee_,,,,,,,,,,,,,,,
11352652,away,Sheffield United,Rhian Brewster,rhian-brewster,R. Brewster,F,10,180,874,M,878705,EUR,954547200,F,7,7,True,2.0,1.0,,,1.0,2.0,,,1.0,,,11.0,5.0,6.5,3.0,0.0,0.0,4.442e-05,0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,
11352652,away,Sheffield United,Adam Davies,adam-davies,A. Davies,G,17,185,109,M,288997,EUR,711331200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352652,away,Sheffield United,Femi Seriki,femi-seriki,F. Seriki,D,38,180,155,M,966458,EUR,1019952000,D,38,38,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352652,away,Sheffield United,Anis Ben Slimane,anis-ben-slimane,A. B. Slimane,M,20,188,2662,M,1006147,EUR,984700800,M,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352652,away,Sheffield United,John Fleck,john-fleck,J. Fleck,M,13,170,99,M,27999,EUR,682992000,M,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352652,away,Sheffield United,Bénie Traoré,benie-traore,B. Traore,M,11,172,1378,M,1099792,EUR,1038614400,F,11,11,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benie Traore,,,,,,,,,
