match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_fouls,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_wasFouled,stat_shotOffTarget,stat_blockedScoringAttempt,captain,stat_dispossessed,stat_goalAssist,stat_bigChanceMissed,stat_totalOffside,stat_wonContest,stat_goals
11369839,home,KAS Eupen,Isaac Nuhu,isaac-nuhu,I. Nuhu,M,7,171,193,M,1047318,EUR,1001808000,F,7,7,False,25.0,18.0,1.0,1.0,8.0,9.0,3.0,7.0,,6.0,,,,,,,90.0,48.0,7.0,19.0,0.2385,0.0,0.0723644,2,,,,11.0,22.0,1.0,2.0,1.0,1.0,,,,5.0,1.0,,2.0,1.0,,6.0,1.0,,1.0,,2.0,,,,,,1.0,
11369839,home,KAS Eupen,Teddy Alloh,alloh-teddy,T. Alloh,D,75,176,78,M,997181,EUR,1011744000,M,29,29,True,21.0,20.0,,,7.0,7.0,,5.0,2.0,2.0,,,,,,,45.0,35.0,6.9,4.0,0.0,0.0,0.0539956,0,,,,13.0,15.0,,1.0,,2.0,,,,1.0,,,2.0,2.0,,1.0,,,2.0,,,,,,,1.0,1.0,
11369839,home,KAS Eupen,Alfreð Finnbogason,alfred-finnbogason,A. Finnbogason,F,27,184,223,M,576382,EUR,602294400,F,27,27,True,7.0,2.0,,,1.0,2.0,,,,,,,,,,,22.0,12.0,6.8,6.0,0.1859,0.3526,0.00565069,3,,,,1.0,5.0,,1.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,1.0,,,1.0
11369839,home,KAS Eupen,Isaac Christie-Davies,isaac-christie-davies,I. Christie-Davies,M,34,188,41,M,838613,EUR,877132800,M,23,23,True,11.0,8.0,,,2.0,2.0,,,,,,,,,,,11.0,12.0,6.6,3.0,0.0,0.0,0.0460662,0,,,,6.0,9.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
11369839,home,KAS Eupen,Jerome Deom,deom-jerome,J. Deom,M,24,175,45,M,839883,EUR,924480000,M,14,14,True,3.0,3.0,,,1.0,1.0,,,,1.0,,,,,,,17.0,4.0,6.5,1.0,0.0,0.0,0.00107116,0,,,,2.0,3.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
11369839,home,KAS Eupen,Abdul Manaf Nurudeen,abdul-manaf-nurudeen,A. M. Nurudeen,G,33,190,505,M,886219,EUR,918432000,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369839,home,KAS Eupen,Oleksandr Filin,oleksandr-filin,O. Filin,D,25,179,38,M,788155,EUR,835660800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369839,home,KAS Eupen,Jan Král,jan-kral,J. Král,D,21,197,41,M,826043,EUR,923270400,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369839,away,Standard Liège,Arnaud Bodart,bodart-arnaud,A. Bodart,G,16,184,413,M,878898,EUR,889574400,G,16,16,False,26.0,14.0,15.0,3.0,12.0,12.0,,,2.0,8.0,,2.0,2.0,,,,90.0,35.0,6.4,12.0,0.0,0.0,0.00023355,0,-0.3598,,,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369839,away,Standard Liège,Zinho Vanheusden,zinho-vanheusden,Z. Vanheusden,D,,187,690,M,881024,EUR,933206400,D,4,4,False,62.0,57.0,7.0,3.0,43.0,43.0,3.0,4.0,5.0,8.0,,,,,,,90.0,75.0,6.9,6.0,0.0,0.0,0.0109751,0,,,,14.0,20.0,4.0,5.0,,1.0,2.0,,,,1.0,,,,,1.0,,,,,,True,,,,,1.0,
11369839,away,Standard Liège,Merveille Bokadi,merveille-bokadi,M. Bokadi,D,21,186,291,M,867193,EUR,832636800,D,20,20,False,75.0,70.0,4.0,4.0,51.0,54.0,,2.0,6.0,3.0,,,,,,,90.0,88.0,7.4,5.0,0.0927,0.0,0.0139489,1,,,,19.0,21.0,,,,2.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,2.0,
11369839,away,Standard Liège,Konstantinos Laifis,konstantinos-laifis,K. Laifis,D,34,186,339,M,97061,EUR,737769600,D,34,34,False,59.0,51.0,10.0,6.0,33.0,35.0,,2.0,,4.0,,,,,,,73.0,73.0,7.5,11.0,0.0,0.0,0.0211827,0,,,,18.0,25.0,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,1.0,
11369839,away,Standard Liège,Marlon Fossey,marlon-fossey,M. Fossey,M,13,180,286,M,880762,EUR,905299200,M,13,13,False,48.0,38.0,2.0,2.0,17.0,18.0,1.0,3.0,1.0,6.0,,,,,,,90.0,73.0,7.2,17.0,0.0,0.0,0.0473175,0,,,,22.0,32.0,,2.0,,2.0,,2.0,,2.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,1.0,,,,1.0,
11369839,away,Standard Liège,Hayao Kawabe,hayao-kawabe,H. Kawabe,M,6,178,250,M,321001,EUR,810518400,M,6,6,False,38.0,27.0,7.0,4.0,10.0,10.0,,2.0,,4.0,,,,,,,79.0,52.0,8.2,21.0,0.0779,0.143,0.0762907,1,,,,18.0,35.0,,6.0,,1.0,,,,2.0,4.0,1.0,,,3.0,7.0,1.0,,2.0,,,,1.0,1.0,,,,1.0
11369839,away,Standard Liège,Isaac Hayden,isaac-hayden,I. Hayden,M,15,187,827,M,190843,EUR,795830400,M,11,11,False,56.0,48.0,3.0,2.0,29.0,32.0,2.0,4.0,,4.0,,,,,,,73.0,59.0,6.7,9.0,0.0,0.0,0.0127881,0,,,,19.0,24.0,1.0,2.0,,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,
11369839,away,Standard Liège,Steven Alzate,steven-alzate,S. Alzate,M,7,177,698,M,871822,EUR,905212800,M,17,17,False,60.0,58.0,3.0,3.0,28.0,28.0,,3.0,2.0,6.0,,,,,,,90.0,74.0,6.4,8.0,0.033,0.0,0.0779087,1,,,,30.0,32.0,2.0,10.0,,2.0,,,,,3.0,,2.0,2.0,1.0,,,,,1.0,,,5.0,,,,1.0,
11369839,away,Standard Liège,Moussa Djenepo,moussa-djenepo,M. Djenepo,F,12,177,2122,M,869910,EUR,897868800,M,19,19,False,18.0,13.0,1.0,,5.0,7.0,,6.0,1.0,4.0,,,,,,,73.0,50.0,6.6,21.0,0.2219,0.0,0.0699953,3,,,,8.0,14.0,,10.0,,9.0,,,,2.0,,,,,1.0,3.0,,,,2.0,1.0,,7.0,,,,6.0,
11369839,away,Standard Liège,Wilfried Kanga,wilfried-kanga,W. Kanga,F,7,189,938,M,838640,EUR,888019200,F,14,14,False,17.0,13.0,,,2.0,3.0,1.0,2.0,,1.0,,,,,,,90.0,26.0,7.3,7.0,0.6221,0.9913,0.0228707,5,,,,11.0,15.0,,2.0,,,,,,2.0,2.0,3.0,,,1.0,1.0,,,1.0,,2.0,,,,1.0,,,1.0
11369839,away,Standard Liège,Kamal Sowah,kamal-sowah,K. Sowah,M,14,179,840,M,927440,EUR,947376000,F,18,18,False,41.0,35.0,3.0,3.0,9.0,10.0,,4.0,,4.0,,,,,,,90.0,57.0,7.8,12.0,0.687,0.7477,0.107811,5,,,,27.0,32.0,2.0,10.0,1.0,8.0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,,1.0,,,1.0,3.0,1.0
11369839,away,Standard Liège,Nathan Ngoy,ngoy-nathan,N. Ngoy,D,3,183,2002,M,1119487,EUR,1055203200,D,3,3,True,4.0,2.0,2.0,,1.0,2.0,,2.0,1.0,,,,,,,,17.0,8.0,6.5,2.0,0.0,0.0,0.00023737,0,,,,1.0,2.0,,1.0,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,
11369839,away,Standard Liège,Cihan Çanak,cihan-canak,C. Çanak,M,99,175,582,M,1127335,EUR,1106524800,M,61,61,True,6.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,,,,,,,17.0,17.0,6.9,6.0,0.0,0.0,0.168656,0,,Cihan Canak,,4.0,4.0,3.0,4.0,,2.0,,,,3.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,
11369839,away,Standard Liège,Aiden O'Neill,aiden-oneill,A. O'Neill,M,21,178,150,M,847938,EUR,899510400,M,24,24,True,8.0,4.0,3.0,1.0,3.0,4.0,,2.0,,2.0,,,,,,,17.0,13.0,6.8,4.0,0.0,0.0,0.00695324,0,,,,1.0,4.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,
11369839,away,Standard Liège,William Balikwisha,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,M,22,22,True,,,,,,,,1.0,,,,,,,,,10.0,2.0,4.7,1.0,0.0,0.0,0.0,0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,
11369839,away,Standard Liège,Gilles Dewaele,gilles-dewaele,G. Dewaele,D,20,180,52,M,285943,EUR,824169600,D,2,2,True,3.0,2.0,1.0,,,,,,,,,,,,,,16.0,5.0,6.6,1.0,0.0,0.0,0.0223052,0,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369839,away,Standard Liège,Laurent Henkinet,laurent-henkinet,L. Henkinet,G,,189,54,M,127405,EUR,716428800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369839,away,Standard Liège,Noah Ohio,noah-ohio,N. Ohio,F,39,185,960,M,1100456,EUR,1042675200,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Noah Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
