match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,confirmed,player_id,player_name,playerName,reason,rescinded,description,length,from
10411429,FT,2.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
10411429,,,,,90,10.0,,1,,,substitution,121308126.0,False,False,regular,,,,,,,,,
10411429,,,,,90,10.0,,1,,,substitution,121308125.0,False,False,regular,,,,,,,,,
10411429,,,,,90,8.0,,1,,,varDecision,13234.0,,True,goalAwarded,False,161325.0,Arkadiusz Milik,,,,,,
10411429,,,,,90,6.0,,1,,,card,120456173.0,,True,red,,47743.0,Juan Cuadrado,Juan Cuadrado,Argument,False,,,
10411429,,,,,90,6.0,,1,,,card,120456158.0,,True,yellowRed,,161325.0,Arkadiusz Milik,Arkadiusz Milik,,False,,,
10411429,,,,,90,6.0,,1,,,card,120456175.0,,False,red,,27569.0,Federico Fazio,Federico Fazio,Argument,False,,,
10411429,,2.0,2.0,,90,3.0,,1,,,goal,165750489.0,,True,regular,,15444.0,Leonardo Bonucci,,,,,,
10411429,,,,,90,3.0,,1,,,inGamePenalty,118405798.0,,True,missed,,15444.0,Leonardo Bonucci,,goalkeeperSave,,Goalkeeper save,,
10411429,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,,4.0,
10411429,,,,,85,,,6,,,substitution,121308043.0,False,True,regular,,,,,,,,,
10411429,,,,,83,,,8,,,card,120456135.0,,True,yellow,,161325.0,Arkadiusz Milik,Arkadiusz Milik,Off the ball foul,False,,,
10411429,,,,,81,,,10,,,substitution,121308012.0,False,False,regular,,,,,,,,,
10411429,,,,,81,,,10,,,substitution,121308011.0,False,False,regular,,,,,,,,,
10411429,,,,,78,,,13,,,substitution,121307995.0,False,True,regular,,,,,,,,,
10411429,,,,,72,,,19,,,card,120456102.0,,False,yellow,,46714.0,Luigi Sepe,Luigi Sepe,Time wasting,False,,,
10411429,,,,,62,,,29,,,substitution,121307924.0,False,True,regular,,,,,,,,,
10411429,,,,,62,,,29,,,substitution,121307923.0,False,True,regular,,,,,,,,,
10411429,,,,,61,,,30,,,substitution,121307901.0,False,False,regular,,,,,,,,,
10411429,,,,,55,,,36,,,card,120456077.0,,False,yellow,,558738.0,Krzysztof Piątek,Krzysztof Piątek,Foul,False,,,
10411429,,,,,53,,,38,,,card,120456073.0,,False,yellow,,27569.0,Federico Fazio,Federico Fazio,Argument,False,,,
10411429,,1.0,2.0,,51,,,40,,,goal,165750234.0,,True,regular,,885197.0,Bremer,,,,,,
10411429,,,,,46,,,45,,,substitution,121307825.0,False,True,regular,,,,,,,,,
10411429,HT,0.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
10411429,,0.0,2.0,,45,5.0,,1,,,goal,165750098.0,,False,penalty,,558738.0,Krzysztof Piątek,,,,,,penalty
10411429,,,,,45,4.0,,1,,,card,120455986.0,,True,yellow,,885197.0,Bremer,Bremer,Handball,False,,,
10411429,,,,,45,4.0,,1,,,varDecision,13232.0,,False,penaltyNotAwarded,False,558738.0,Krzysztof Piątek,,,,,,
10411429,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,,3.0,
10411429,,,,,38,,,8,,,card,120455953.0,,False,yellow,,848185.0,Giulio Maggiore,Giulio Maggiore,Foul,False,,,
10411429,,,,,32,,,14,,,card,120455943.0,,True,yellow,,835601.0,Moise Kean,Moise Kean,Argument,False,,,
10411429,,,,,27,,,19,,,card,120455920.0,,True,yellow,,255389.0,Leandro Paredes,Leandro Paredes,Foul,False,,,
10411429,,0.0,1.0,,18,,,28,,,goal,165749858.0,,False,regular,,27982.0,Antonio Candreva,,,,,,
10411429,,,,,-5,,,6,,,card,120456174.0,,True,red,,,,Massimiliano Allegri,Argument,False,,,
