match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_goals,stat_totalClearance,stat_fouls,stat_totalOffside,stat_penaltyMiss,player_firstName,player_lastName,stat_challengeLost,stat_shotOffTarget,stat_penaltyConceded,stat_blockedScoringAttempt,stat_outfielderBlock,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_punches,stat_clearanceOffLine,stat_errorLeadToAShot
10411429,home,Juventus,Mattia Perin,mattia-perin,M. Perin,G,1,188.0,3256,M,79645,EUR,721353600,G,36,36,False,24.0,19.0,8.0,4.0,18.0,20.0,1.0,4.0,11.0,1.0,3.0,90.0,36.0,6.3,5.0,0.0,0.0,0.000267272,0,0.2166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411429,home,Juventus,Juan Cuadrado,juan-cuadrado,J. Cuadrado,M,11,179.0,11319,M,47743,EUR,580608000,D,11,11,False,63.0,55.0,3.0,2.0,25.0,28.0,32.0,38.0,9.0,,,90.0,85.0,7.3,13.0,0.0621,0.0,0.122129,1,,cuadrado,3.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
10411429,home,Juventus,Leonardo Bonucci,leonardo-bonucci,L. Bonucci,D,19,190.0,2816,M,15444,EUR,546825600,D,19,19,False,66.0,55.0,13.0,9.0,38.0,39.0,17.0,27.0,4.0,,,90.0,78.0,7.2,11.0,0.8381,1.1201,0.16396,2,,bonuccileo,,,5.0,5.0,,,,2.0,2.0,,,,1.0,,True,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10411429,home,Juventus,Bremer,bremer,Bremer,D,3,188.0,9433,M,885197,EUR,858643200,D,3,3,False,77.0,74.0,5.0,4.0,54.0,56.0,20.0,21.0,8.0,,,90.0,89.0,7.2,5.0,0.2878,0.5242,0.0109031,3,,Bremer,,,6.0,4.0,,,,1.0,3.0,,,2.0,1.0,,,3.0,3.0,,1.0,1.0,3.0,,,,,1.0,2.0,1.0,,,,,,,,,,,
10411429,home,Juventus,Mattia De Sciglio,mattia-de-sciglio,M. De Sciglio,D,,183.0,1055,M,137667,EUR,719539200,D,2,2,False,53.0,49.0,4.0,4.0,24.0,27.0,26.0,29.0,2.0,,,62.0,62.0,6.4,8.0,0.0,0.0,0.0262172,0,,,3.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
10411429,home,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185.0,7292,M,881931,EUR,904262400,M,8,8,False,30.0,26.0,2.0,2.0,11.0,11.0,15.0,20.0,2.0,,,85.0,45.0,6.7,7.0,0.0627,0.0,0.0888696,1,,west.mckennie,1.0,,5.0,1.0,1.0,,,,2.0,,,1.0,1.0,1.0,,1.0,,,,,2.0,,,,,1.0,,,1.0,1.0,,,,,,,,,
10411429,home,Juventus,Leandro Paredes,leandro-paredes,L. Paredes,M,5,180.0,25603,M,255389,EUR,772848000,M,32,32,False,85.0,83.0,11.0,11.0,33.0,33.0,51.0,55.0,4.0,,,90.0,95.0,7.5,4.0,0.0681,0.0,0.164737,3,,LeoParedes,3.0,1.0,2.0,2.0,,1.0,1.0,,,1.0,1.0,,,2.0,,,,,,1.0,1.0,,,,,1.0,2.0,,1.0,,,,,,,,,,
10411429,home,Juventus,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179.0,3225,M,1010223,EUR,1059868800,M,20,20,False,38.0,30.0,1.0,,12.0,14.0,19.0,26.0,5.0,,,62.0,61.0,6.3,18.0,0.1241,0.0509,0.115022,2,,,2.0,1.0,6.0,5.0,1.0,5.0,3.0,2.0,,,,5.0,2.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,
10411429,home,Juventus,Moise Kean,moise-kean,M. Kean,F,20,183.0,15084,M,835601,EUR,951696000,F,18,18,False,5.0,5.0,,,1.0,1.0,4.0,4.0,,,,45.0,16.0,6.2,5.0,0.0,0.0,0.000484698,0,,moise_kean,,,6.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,
10411429,home,Juventus,Dušan Vlahović,dusan-vlahovic,D. Vlahović,F,9,190.0,43057,M,832208,EUR,949017600,F,9,9,False,19.0,15.0,1.0,1.0,6.0,6.0,9.0,13.0,1.0,,,90.0,39.0,7.3,10.0,0.2044,0.1013,0.0599594,5,,DV9,,,7.0,8.0,4.0,1.0,1.0,1.0,,1.0,,2.0,4.0,2.0,,2.0,2.0,,,,1.0,4.0,,,,,3.0,,1.0,,,,,,,,,,
