match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_shotValueNormalized,player_firstName,player_lastName,stat_bigChanceMissed,stat_outfielderBlock,stat_interceptionWon,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,captain,stat_bigChanceCreated,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_keeperSaveValue,stat_totalOffside,stat_goals
14083574,home,Rayo Vallecano,Isi Palazón,isi-palazon,I. Palazón,M,7,169.0,2151,M,899982,EUR,788486400,F,7,7,False,23.0,18.0,3.0,3.0,0.0,5.0,5.0,13.0,18.0,,,,78.0,49.0,6.3,19.0,0.052768,3,,-0.05,0.17,-0.12,,,8.0,1.0,,6.0,2.0,,,,2.0,,,2.0,0.2469,,1.0,1.0,2.0,1.0,2.0,-0.58,,,,,,,5.0,1.0,,,1.0,,,,,,,
14083574,home,Rayo Vallecano,Fran Pérez,fran-perez,F. Pérez,M,21,176.0,466,M,966637,EUR,1031529600,M,21,21,True,8.0,7.0,,,0.0,4.0,5.0,3.0,3.0,3.0,,,23.0,11.0,6.4,2.0,0.011984,0,,0.04,0.01,-0.06,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14083574,home,Rayo Vallecano,Unai López,unai-lopez,U. López,M,17,169.0,518,M,588566,EUR,815011200,M,17,17,True,25.0,20.0,3.0,1.0,0.0,8.0,10.0,12.0,15.0,1.0,,,23.0,29.0,6.8,6.0,0.0938955,0,,0.29,0.09,-0.06,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083574,home,Rayo Vallecano,Óscar Trejo,oscar-trejo,Ó. Trejo,M,8,177.0,550,M,21949,EUR,578016000,M,8,8,True,11.0,10.0,,,0.0,,,10.0,11.0,1.0,,,12.0,15.0,6.7,2.0,0.136782,0,,0.29,0.02,-0.05,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14083574,home,Rayo Vallecano,Sergio Camello,sergio-camello,S. Camello,F,10,177.0,1019,M,910024,EUR,981763200,F,10,10,True,4.0,2.0,,,0.0,2.0,3.0,,1.0,1.0,,,19.0,8.0,5.5,3.0,3.649e-05,2,,-0.06,,0.0,,,,,,1.0,2.0,,,1.0,,,,1.0,0.4861,0.4147,,1.0,1.0,1.0,1.0,-0.63,,,1.0,,,,,,,,,,,,,,,
14083574,home,Rayo Vallecano,Samu Becerra,samu-becerra,S. Becerra,M,28,,45,M,2198232,EUR,1136073600,M,28,28,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,1.0,5.0,,2.0,0.00067047,0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14083574,home,Rayo Vallecano,Juanpe,juanpe,Juanpe,G,30,188.0,9,M,1165029,EUR,989020800,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Juanpe,,,,,,,,,,,,,,,,,
14083574,home,Rayo Vallecano,Nobel Mendy,mendy-nobel,N. Mendy,D,32,187.0,3702,M,1458073,EUR,1092614400,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083574,home,Rayo Vallecano,Iván Balliu,ivan-balliu,I. Balliu,D,20,175.0,688,M,152446,EUR,694224000,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083574,home,Rayo Vallecano,Alfonso Espino,alfonso-espino,A. Espino,D,22,172.0,656,M,542634,EUR,694569600,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083574,home,Rayo Vallecano,Jozhua Vertrouwd,jozhua-vertrouwd,J. Vertrouwd,D,33,188.0,206,M,1120947,EUR,1093046400,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Jozhua Vertrouwd,,,,,,,,,,,,,,,,,
14083574,home,Rayo Vallecano,Gerard Gumbau,gerard-gumbau,G. Gumbau,M,15,187.0,380,M,326471,EUR,787708800,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083574,away,Sevilla,Odysseas Vlachodimos,odysseas-vlachodimos,O. Vlachodimos,G,1,191.0,2909,M,138149,EUR,767318400,G,1,1,False,28.0,16.0,19.0,7.0,0.0,9.0,10.0,7.0,18.0,12.0,,,90.0,45.0,8.7,12.0,0.00086085,0,1.6505,0.07,0.01,0.2,0.69,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,6.0,2.0,0.9576,,
14083574,away,Sevilla,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178.0,4642,M,21555,EUR,620265600,D,3,3,False,28.0,21.0,6.0,,0.0,14.0,14.0,7.0,14.0,2.0,,,90.0,54.0,7.1,11.0,0.00174598,0,,0.2,0.03,0.46,,Dave,1.0,,2.0,4.0,3.0,,,,3.0,2.0,1.0,,,,,1.0,,,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,
14083574,away,Sevilla,Fábio Cardoso,fabio-cardoso,F. Cardoso,D,15,187.0,510,M,252815,EUR,766713600,D,15,15,False,15.0,12.0,3.0,1.0,0.0,11.0,11.0,1.0,4.0,2.0,,,77.0,23.0,7.0,3.0,0.00012419,0,,0.08,,0.56,,,,,2.0,7.0,3.0,,,,6.0,1.0,,,,,,2.0,,,4.0,,,,,1.0,,1.0,,,,,,,,,,,,
14083574,away,Sevilla,Marcão,marcao,Marcão,D,23,185.0,1053,M,840951,EUR,833932800,D,23,23,False,19.0,18.0,4.0,3.0,0.0,10.0,11.0,8.0,8.0,3.0,,,90.0,30.0,7.7,1.0,0.0209838,0,,0.27,-0.04,0.51,,,,,1.0,4.0,5.0,,,,7.0,,,,,,,3.0,,2.0,1.0,,,,,1.0,,2.0,,,True,,,,,,,,,
14083574,away,Sevilla,José Ángel Carmona,jose-angel-carmona,J. Á. Carmona,D,2,183.0,1021,M,1015240,EUR,1012262400,M,2,2,False,27.0,18.0,2.0,1.0,1.0,8.0,12.0,10.0,15.0,7.0,,,90.0,49.0,7.6,13.0,0.165817,1,,0.16,0.29,0.47,,,,,,4.0,7.0,1.0,1.0,,8.0,3.0,1.0,2.0,0.0047,,1.0,2.0,1.0,1.0,1.0,-0.02,,,,1.0,,1.0,2.0,,,1.0,,,,,,,,
14083574,away,Sevilla,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185.0,2096,M,960006,EUR,1013212800,M,18,18,False,27.0,17.0,7.0,4.0,0.0,9.0,11.0,8.0,16.0,3.0,,,77.0,37.0,6.7,11.0,0.0143364,0,,0.07,0.11,0.25,,,,,1.0,3.0,1.0,,,,2.0,,,1.0,,,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,
14083574,away,Sevilla,Batista Mendy,batista-mendy,B. Mendy,M,19,191.0,1300,M,859021,EUR,947635200,M,19,19,False,21.0,12.0,,,0.0,10.0,17.0,2.0,4.0,2.0,,,90.0,32.0,6.2,13.0,0.00380341,0,,-0.27,0.07,0.22,,,,,,4.0,2.0,,,,1.0,1.0,,1.0,,,,1.0,,,2.0,,,,,,1.0,,2.0,,,,,,,,,,,
14083574,away,Sevilla,Gabriel Suazo,gabriel-suazo,G. Suazo,M,12,178.0,3981,M,818986,EUR,871084800,M,12,12,False,29.0,25.0,2.0,1.0,0.0,16.0,16.0,9.0,13.0,11.0,,,90.0,55.0,6.7,14.0,0.00555176,0,,0.02,0.1,-0.03,,,4.0,,1.0,3.0,3.0,,,,1.0,3.0,3.0,2.0,,,,,,,,,,,,,2.0,1.0,1.0,,,,1.0,,,,,,,
14083574,away,Sevilla,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,10,169.0,29898,M,34120,EUR,598492800,F,10,10,False,28.0,21.0,4.0,1.0,0.0,5.0,6.0,16.0,22.0,5.0,,,89.0,43.0,7.2,12.0,0.0866999,0,,0.34,0.15,0.23,,AlexisS,,,1.0,2.0,5.0,1.0,,,1.0,2.0,2.0,4.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
14083574,away,Sevilla,Isaac Romero,romero-isaac,I. Romero,F,7,184.0,1472,M,1018190,EUR,958608000,F,7,7,False,12.0,5.0,1.0,1.0,0.0,4.0,5.0,1.0,7.0,1.0,,,69.0,22.0,6.4,11.0,0.00022462,1,,-0.35,0.13,-0.02,,,,,,3.0,2.0,2.0,,,1.0,,,2.0,0.082,,,1.0,,1.0,,0.01,,,,,,1.0,,1.0,,,,,,,,,,
14083574,away,Sevilla,Ruben Vargas,ruben-vargas,R. Vargas,M,11,179.0,2690,M,872919,EUR,902275200,F,11,11,False,18.0,10.0,7.0,1.0,0.0,6.0,8.0,4.0,10.0,5.0,,,69.0,38.0,6.5,18.0,0.0573219,1,,-0.03,0.14,0.22,,,3.0,,1.0,6.0,3.0,4.0,1.0,,,2.0,2.0,1.0,0.0666,,,,,,2.0,0.01,,,,,2.0,,1.0,1.0,,,,,,,,,1.0,
14083574,away,Sevilla,Adnan Januzaj,adnan-januzaj,A. Januzaj,M,24,186.0,1621,M,328145,EUR,791942400,M,24,24,True,7.0,4.0,2.0,1.0,0.0,,1.0,4.0,6.0,2.0,,,21.0,20.0,6.6,11.0,0.00165705,0,,-0.01,0.01,0.16,,,1.0,,,2.0,3.0,1.0,,,1.0,1.0,,5.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
14083574,away,Sevilla,Akor Adams,akor-adams,A. Adams,F,9,190.0,25542,M,946381,EUR,949104000,F,9,9,True,8.0,5.0,,,0.0,1.0,2.0,4.0,6.0,1.0,,,21.0,13.0,7.3,5.0,0.0555462,1,,-0.11,-0.19,0.13,,,1.0,,1.0,3.0,1.0,,,1.0,,,,,0.4806,0.966,,1.0,,,1.0,0.51,,,,,,,1.0,,,,,,,,,,,1.0
14083574,away,Sevilla,Ramón Martínez,ramon-martinez,R. Martínez,D,5,185.0,237,M,1090681,EUR,1035244800,D,22,22,True,5.0,4.0,1.0,,0.0,4.0,4.0,,1.0,,,,13.0,9.0,6.7,2.0,4.379e-05,0,,0.01,0.0,-0.02,,,,,,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
14083574,away,Sevilla,Djibril Sow,djibril-sow,D. Sow,M,20,184.0,1941,M,799054,EUR,855187200,M,20,20,True,7.0,5.0,1.0,1.0,0.0,5.0,7.0,,,1.0,,,13.0,9.0,6.6,2.0,0.0001415,0,,-0.07,,-0.03,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083574,away,Sevilla,Peque Fernández,peque-fernandez,P. Fernández,M,14,168.0,904,M,997033,EUR,1033689600,F,14,14,True,1.0,,1.0,,0.0,,1.0,,,1.0,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083574,away,Sevilla,Ørjan Nyland,orjan-nyland,Ø. Nyland,G,13,192.0,1050,M,22209,EUR,652924800,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083574,away,Sevilla,Andres Castrin,andres-castrin,A. Castrin,D,32,188.0,184,M,1428699,EUR,1053907200,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083574,away,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187.0,1647,M,68332,EUR,690249600,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083574,away,Sevilla,Manu Bueno,bueno-manu,M. Bueno,M,28,178.0,222,M,1142094,EUR,1090886400,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083574,away,Sevilla,Oso,oso,Oso,M,36,183.0,173,M,1534422,EUR,1057708800,D,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083574,away,Sevilla,Chidera Ejuke,chidera-ejuke,C. Ejuke,M,21,176.0,3125,M,875890,EUR,883699200,F,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083574,away,Sevilla,Juanlu Sánchez,juanlu-sanchez,J. Sánchez,M,16,186.0,1123,M,1010655,EUR,1060905600,M,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
