match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_accurateCross,stat_blockedScoringAttempt,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAShot
11450146,home,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,True,35.0,13.0,31.0,9.0,7.0,7.0,6.0,28.0,2.0,2.0,9.0,1.0,3.0,4.0,90.0,47.0,5.7,22.0,0.00305451,0,-0.1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450146,home,Trabzonspor,Hüseyin Türkmen,huseyin-turkmen,H. Türkmen,D,4,183,128,M,913994,EUR,883612800,D,4,4,False,,30.0,17.0,7.0,2.0,12.0,13.0,5.0,19.0,2.0,3.0,2.0,,,,90.0,55.0,6.6,22.0,0.00457773,0,,2.0,2.0,2.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450146,home,Trabzonspor,Rayyan Baniya,rayyan-baniya,R. Baniya,D,23,192,339,M,929739,EUR,919296000,D,2,2,False,,12.0,10.0,3.0,1.0,8.0,8.0,2.0,4.0,,1.0,3.0,,,,45.0,17.0,6.5,2.0,0.00566128,0,,,1.0,2.0,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11450146,home,Trabzonspor,Filip Benković,filip-benkovic,F. Benković,D,32,194,532,M,357588,EUR,868752000,D,32,32,False,,18.0,12.0,4.0,1.0,9.0,11.0,3.0,7.0,3.0,4.0,1.0,,,,64.0,25.0,6.7,6.0,0.00089497,0,,,1.0,1.0,4.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11450146,home,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,18,18,False,,28.0,23.0,4.0,3.0,10.0,11.0,13.0,20.0,2.0,3.0,2.0,,,,90.0,44.0,6.3,9.0,0.0530419,1,,3.0,3.0,6.0,1.0,,1.0,1.0,,2.0,,,,2.0,1.0,1.0,0.1275,,,,,,,,,,,,,,,,,,
11450146,home,Trabzonspor,Batista Mendy,batista-mendy,B. Mendy,M,19,191,1292,M,859021,EUR,947635200,M,6,6,False,,34.0,29.0,3.0,2.0,12.0,13.0,17.0,23.0,1.0,7.0,8.0,,,,90.0,48.0,6.9,7.0,0.0111458,1,,2.0,1.0,3.0,1.0,,,1.0,3.0,2.0,1.0,,,,1.0,,0.018,2.0,2.0,,,,,,,,,,,,,,,,
11450146,home,Trabzonspor,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,5,5,False,,35.0,29.0,4.0,2.0,13.0,13.0,17.0,24.0,,5.0,6.0,,,,90.0,52.0,6.8,8.0,0.171077,2,,2.0,,3.0,2.0,,,4.0,,1.0,1.0,,,1.0,1.0,1.0,0.165,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11450146,home,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172,1000,M,109779,EUR,635212800,M,7,7,False,,26.0,16.0,5.0,2.0,5.0,6.0,14.0,36.0,,3.0,6.0,,,,90.0,66.0,6.5,36.0,0.449379,2,,16.0,1.0,13.0,,,2.0,1.0,,2.0,5.0,,,3.0,2.0,,0.0194,6.0,2.0,3.0,,1.0,3.0,1.0,4.0,,,,,,,,,,
11450146,home,Trabzonspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,8,8,False,,22.0,18.0,1.0,,9.0,9.0,10.0,17.0,,4.0,3.0,,,,79.0,37.0,6.5,10.0,0.35447,1,,4.0,,5.0,,,,1.0,3.0,3.0,1.0,,,,,1.0,0.0331,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,
11450146,home,Trabzonspor,Taxiarchis Fountas,taxiarchis-fountas,T. Fountas,M,11,168,597,M,204562,EUR,810172800,M,14,14,False,,18.0,11.0,1.0,1.0,6.0,7.0,5.0,12.0,1.0,6.0,4.0,,,,84.0,35.0,6.4,10.0,0.00176575,3,,1.0,2.0,5.0,2.0,,1.0,2.0,2.0,1.0,,Taxiarchis,Fountas,2.0,1.0,1.0,0.2613,2.0,1.0,,1.0,,,,1.0,1.0,0.1128,,,,,,,,
11450146,home,Trabzonspor,Enis Destan,enis-destan,E. Destan,F,94,184,566,M,1012480,EUR,1024099200,F,94,94,False,,22.0,13.0,,,4.0,5.0,9.0,18.0,4.0,10.0,,,,,90.0,43.0,7.1,19.0,0.0632347,3,,1.0,10.0,18.0,,,,1.0,5.0,2.0,1.0,,,,,,0.2997,4.0,1.0,,2.0,,3.0,,3.0,1.0,0.5842,1.0,,,,,,,
11450146,home,Trabzonspor,Mehmet Aydın,mehmet-aydin,M. Aydın,M,8,180,343,M,980632,EUR,1013212800,M,50,50,True,,12.0,9.0,2.0,1.0,6.0,7.0,3.0,6.0,,5.0,2.0,,,,45.0,31.0,6.3,8.0,0.00398325,0,,1.0,1.0,5.0,1.0,,3.0,2.0,2.0,,,,,1.0,,1.0,,3.0,1.0,,,,1.0,,1.0,,,,1.0,,,,,,
11450146,home,Trabzonspor,Anastasios Bakasetas,anastasios-bakasetas,A. Bakasetas,M,11,180,2113,M,114076,EUR,741225600,M,11,11,True,,12.0,9.0,3.0,,1.0,1.0,8.0,14.0,,,,,,,26.0,23.0,6.3,7.0,0.0271575,3,,3.0,,,,,,,,,,,,,1.0,,0.06,,,,2.0,,,,1.0,,,,,,,,,,
11450146,home,Trabzonspor,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,23,23,True,,7.0,6.0,,,1.0,1.0,5.0,6.0,,,1.0,,,,11.0,11.0,6.5,2.0,0.0135993,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
11450146,home,Trabzonspor,Göktan Gürpüz,goktan-gurpuz,G. Gürpüz,M,11,178,348,M,997007,EUR,1043193600,M,33,33,True,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,13.0,4.0,6.2,3.0,0.00226834,0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,
11450146,home,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450146,home,Trabzonspor,Joaquín Fernández,joaquin-fernandez,J. Fernández,D,12,190,91,M,822923,EUR,833500800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450146,home,Trabzonspor,Arif Boşluk,arif-bosluk,A. Boşluk,D,24,183,173,M,1138095,EUR,1054857600,D,73,73,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Arif Bosluk,,,,,,,,,,,,,,,,,,,,,,,
11450146,home,Trabzonspor,Kerem Şen,kerem-sen,K. Şen,M,16,175,57,M,1085376,EUR,1010966400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Kerem Sen,,,,,,,,,,,,,,,,,,,,,,,
11450146,home,Trabzonspor,Ognjen Bakić,ognjen-bakic,O. Bakić,M,7,178,86,M,1005613,EUR,1041811200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450146,home,Trabzonspor,Poyraz Efe Yıldırım,poyraz-efe-yildirim,P. E. Yıldırım,F,99,188,359,M,1195797,EUR,1105747200,F,90,90,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Poyraz Efe Yildirim,,,,,,,,,,,,,,,,,,,,,,,
11450146,away,Galatasaray,Fernando Muslera,fernando-muslera,F. Muslera,G,16,190,9264,M,28381,EUR,519264000,G,1,1,False,True,32.0,22.0,16.0,6.0,18.0,22.0,4.0,10.0,,,9.0,,1.0,1.0,90.0,41.0,6.6,10.0,0.00100035,0,-0.303,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,Muslera,2.0,2.0,,,
11450146,away,Galatasaray,Sacha Boey,boey-sacha,S. Boey,D,93,178,14707,M,980418,EUR,968803200,D,93,93,False,,30.0,24.0,3.0,2.0,16.0,20.0,8.0,10.0,3.0,6.0,4.0,,,,90.0,61.0,6.5,13.0,0.0301294,0,,,1.0,7.0,4.0,,,1.0,2.0,2.0,1.0,,,1.0,,1.0,,3.0,1.0,,,,1.0,,2.0,,,,1.0,sacha_boey,,,,,
11450146,away,Galatasaray,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2642,M,846148,EUR,908323200,D,25,25,False,,55.0,40.0,14.0,4.0,30.0,33.0,10.0,22.0,6.0,9.0,1.0,,,,90.0,72.0,7.2,15.0,0.0167625,0,,,2.0,4.0,8.0,1.0,1.0,2.0,1.0,2.0,,,,,,2.0,,,,,,,,,,,,,,Nelsson,,,,,
11450146,away,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185,6104,M,178963,EUR,778896000,D,42,42,False,,14.0,6.0,4.0,2.0,3.0,8.0,3.0,6.0,3.0,5.0,2.0,,,,45.0,18.0,6.8,8.0,0.00106289,0,,,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,abdulkerimbard1,,,,,
11450146,away,Galatasaray,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185,4087,M,138152,EUR,784425600,D,23,23,False,,22.0,17.0,6.0,3.0,14.0,16.0,5.0,9.0,4.0,7.0,5.0,,,,77.0,50.0,8.2,9.0,0.211913,1,,3.0,3.0,4.0,7.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,0.0578,1.0,1.0,2.0,,,,,2.0,1.0,0.7318,1.0,,,,,,,
11450146,away,Galatasaray,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2104,M,142619,EUR,741657600,M,8,8,False,,30.0,23.0,7.0,3.0,11.0,12.0,12.0,20.0,,8.0,4.0,,,,76.0,45.0,7.3,13.0,0.0492237,0,,2.0,1.0,5.0,,,,6.0,2.0,1.0,1.0,,,2.0,,4.0,,,,,,1.0,1.0,,3.0,,,,,,,,,,
11450146,away,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168,8760,M,754794,EUR,823996800,M,34,34,False,,27.0,17.0,9.0,1.0,12.0,17.0,6.0,11.0,,2.0,7.0,,,,77.0,38.0,6.7,11.0,0.10745,2,,1.0,,5.0,1.0,,2.0,1.0,1.0,2.0,1.0,,,2.0,2.0,1.0,0.0908,,,1.0,,,1.0,1.0,,,,,,ltorreira34,,,,,
11450146,away,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,904096,EUR,959040000,M,53,53,False,,26.0,20.0,1.0,1.0,7.0,9.0,13.0,24.0,4.0,14.0,3.0,,,,90.0,60.0,7.6,21.0,0.421572,0,,7.0,4.0,11.0,3.0,,1.0,4.0,2.0,2.0,2.0,,,1.0,,3.0,,6.0,5.0,,,1.0,3.0,1.0,3.0,,,,1.0,barisalperyilmaz,,,,,
11450146,away,Galatasaray,Dries Mertens,dries-mertens,D. Mertens,M,,169,10127,M,32493,EUR,547257600,M,10,10,False,,21.0,15.0,1.0,,4.0,6.0,13.0,20.0,1.0,3.0,4.0,,,,82.0,34.0,7.7,10.0,0.595187,3,,5.0,,1.0,,,,2.0,,1.0,3.0,,,,1.0,2.0,0.5383,,,2.0,,,,,1.0,2.0,0.7626,,1.0,driesmertens,,,1.0,1.0,
11450146,away,Galatasaray,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24917,M,903324,EUR,908928000,M,7,7,False,,25.0,12.0,4.0,1.0,3.0,11.0,10.0,17.0,,3.0,9.0,,,,90.0,45.0,8.1,21.0,0.336547,2,,3.0,1.0,4.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,0.4014,2.0,1.0,1.0,,,1.0,,2.0,2.0,1.4584,2.0,,KAktürkoğlu,,,,,
11450146,away,Galatasaray,Wilfried Zaha,wilfried-zaha,W. Zaha,M,10,180,18594,M,111850,EUR,721353600,F,14,14,False,,18.0,11.0,2.0,1.0,3.0,7.0,8.0,11.0,1.0,4.0,2.0,,,,90.0,37.0,9.2,13.0,0.0183579,7,,,,4.0,,2.0,,,2.0,2.0,1.0,,,1.0,1.0,,1.0282,1.0,1.0,,2.0,1.0,1.0,,5.0,4.0,1.9381,2.0,1.0,wilfriedzaha,,,,,
11450146,away,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12299,M,566102,EUR,834537600,D,6,6,True,,22.0,16.0,5.0,1.0,11.0,14.0,5.0,8.0,,3.0,3.0,,,,45.0,30.0,6.7,6.0,0.00154401,1,,,2.0,3.0,1.0,1.0,,2.0,1.0,1.0,,,,,1.0,1.0,0.0559,,,,,,,,,,,,,DAVINSON,,,,1.0,
11450146,away,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,992912,EUR,885686400,M,18,18,True,,9.0,6.0,2.0,,5.0,7.0,1.0,2.0,,,2.0,,,,14.0,14.0,6.5,4.0,0.00432081,0,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0
