match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_errorLeadToAShot,stat_wasFouled,captain,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_bigChanceMissed
12436588,home,Southampton,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,30,30,False,45.0,27.0,30.0,12.0,0.0,18.0,19.0,9.0,26.0,10.0,2.0,2.0,2.0,90.0,55.0,6.8,19.0,0.00290553,0,-0.0245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436588,home,Southampton,Taylor Harwood-Bellis,,,taylor-harwood-bellis,T. Harwood-Bellis,D,6,185,1654,M,,980637,EUR,1012348800,D,6,6,False,52.0,45.0,6.0,2.0,0.0,25.0,26.0,20.0,26.0,3.0,,,,90.0,69.0,6.8,12.0,0.0271401,0,,2.0,3.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12436588,home,Southampton,Jan Bednarek,,,jan-bednarek,J. Bednarek,D,5,189,6978,M,janbednarek_,286085,EUR,829267200,D,35,35,False,33.0,31.0,1.0,1.0,0.0,23.0,25.0,8.0,8.0,2.0,,,,90.0,49.0,6.9,2.0,0.00153523,0,,1.0,3.0,7.0,10.0,1.0,1.0,,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12436588,home,Southampton,Jack Stephens,Jack,Stephens,jack-stephens,J. Stephens,D,5,185,213,M,,134361,EUR,759628800,D,5,5,False,46.0,39.0,5.0,3.0,0.0,29.0,33.0,10.0,13.0,5.0,,,,90.0,54.0,6.9,8.0,0.00294834,0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,True,4.0,,,,,,,,,,,,,,,
12436588,home,Southampton,Kyle Walker-Peters,,,kyle-walker-peters,K. Walker-Peters,D,2,173,1504,M,,823085,EUR,860889600,M,2,2,False,29.0,24.0,3.0,2.0,0.0,7.0,7.0,18.0,25.0,5.0,,,,90.0,53.0,6.9,12.0,0.0320811,1,,,3.0,4.0,1.0,1.0,,2.0,,,,,,,1.0,,1.0,3.0,1.0,1.0,4.0,2.0,1.0,0.1122,,,,,,,,
12436588,home,Southampton,Flynn Downes,Flynn,Downes,flynn-downes,F. Downes,M,4,172,375,M,,879810,EUR,916790400,M,4,4,False,34.0,27.0,3.0,,0.0,9.0,11.0,18.0,23.0,5.0,,,,89.0,46.0,7.0,8.0,0.00779719,0,,1.0,6.0,5.0,1.0,4.0,1.0,,3.0,,,1.0,,,1.0,,3.0,,,1.0,,,,,,,,,,,,
12436588,home,Southampton,Lesley Ugochukwu,,,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,l.ugochukwu8,1048916,EUR,1080259200,M,26,26,False,13.0,8.0,,,0.0,3.0,3.0,5.0,10.0,1.0,,,,71.0,20.0,7.0,5.0,0.105892,1,,,1.0,4.0,,3.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,0.0147,1.0,,,,,,,
12436588,home,Southampton,Ryan Manning,Ryan,Manning,ryan-manning,R. Manning,D,3,172,451,M,,328701,EUR,834710400,M,3,3,False,27.0,23.0,4.0,3.0,0.0,12.0,14.0,14.0,17.0,3.0,,,,81.0,45.0,7.0,8.0,0.309047,0,,1.0,2.0,1.0,3.0,,,,,2.0,1.0,,,,,,,4.0,3.0,,1.0,,,,,,,,,,,
12436588,home,Southampton,Mateus Fernandes,,,mateus-fernandes,M. Fernandes,M,18,178,3830,M,,1142562,EUR,1089417600,F,18,18,False,44.0,36.0,1.0,1.0,1.0,10.0,11.0,27.0,37.0,9.0,,,,90.0,69.0,7.7,15.0,0.0887202,2,,,4.0,9.0,,2.0,,2.0,2.0,1.0,,1.0,,,3.0,,1.0,4.0,1.0,,5.0,4.0,1.0,0.1751,1.0,1.0,,,,,,
12436588,home,Southampton,Kamaldeen Sulemana,,,kamaldeen-sulemana,K. Sulemana,F,7,174,8299,M,kamaldeenho10,1019442,EUR,1013731200,F,20,20,False,19.0,15.0,,,0.0,6.0,7.0,11.0,14.0,5.0,,,,81.0,35.0,6.5,10.0,0.0217445,0,,,4.0,3.0,1.0,,,3.0,1.0,,,,,,,,,2.0,2.0,2.0,4.0,3.0,,,,,,,,,,
