match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateLongBalls,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,captain,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_onTargetScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_clearanceOffLine
12476428,home,Hull City,Anthony Racioppi,anthony-racioppi,A. Racioppi,G,1,186.0,219,M,857764,EUR,915062400,G,31,31,False,43.0,40.0,2.0,0.0,39.0,41.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,90.0,49.0,5.9,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476428,home,Hull City,Regan Slater,regan-slater,R. Slater,M,27,173.0,99,M,864474,EUR,937008000,D,27,27,False,49.0,46.0,3.0,0.0,24.0,25.0,22.0,26.0,1.0,3.0,,2.0,,,,,90.0,70.0,6.5,11.0,1,,,2.0,2.0,2.0,6.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12476428,home,Hull City,Alfie Jones,alfie-jones,A. Jones,D,5,191.0,116,M,845426,EUR,876182400,D,5,5,False,34.0,30.0,4.0,0.0,25.0,25.0,5.0,9.0,,2.0,,,,,,,45.0,39.0,6.5,4.0,2,,,1.0,,1.0,4.0,1.0,,,,,1.0,,,,,True,1.0,2.0,2.0,1.0,1.0,,,,,,,,
12476428,home,Hull City,Sean McLoughlin,sean-mcloughlin,S. McLoughlin,D,15,191.0,88,M,891514,EUR,847843200,D,6,6,False,82.0,76.0,5.0,0.0,42.0,45.0,34.0,37.0,3.0,5.0,,,,,,,90.0,92.0,7.3,6.0,1,,,3.0,,1.0,3.0,5.0,,,,,1.0,1.0,1.0,,1.0,,4.0,1.0,,1.0,1.0,1.0,,,,,,,
12476428,home,Hull City,Ryan Giles,ryan-giles,R. Giles,D,3,179.0,243,M,931304,EUR,948844800,D,3,3,False,65.0,57.0,5.0,0.0,24.0,26.0,35.0,47.0,4.0,8.0,,1.0,,,,,90.0,96.0,7.0,17.0,1,,,2.0,8.0,,4.0,4.0,1.0,1.0,1.0,1.0,,1.0,,1.0,2.0,,1.0,,,,3.0,,2.0,,,,,,
12476428,home,Hull City,Abdülkadir Ömür,abdulkadir-omur,A. Ömür,M,10,168.0,642,M,826155,EUR,930268800,M,10,10,False,26.0,24.0,1.0,1.0,7.0,7.0,18.0,23.0,,2.0,,3.0,,,,,63.0,42.0,7.3,12.0,0,,,1.0,4.0,,3.0,4.0,1.0,2.0,,,,4.0,2.0,,2.0,,,,,,,,1.0,1.0,,,,,
12476428,home,Hull City,Finley Burns,finley-burns,F. Burns,D,12,196.0,261,M,998763,EUR,1055808000,M,17,17,False,33.0,30.0,3.0,0.0,18.0,19.0,12.0,14.0,,3.0,,,,,,,70.0,37.0,6.6,4.0,1,,,2.0,,,1.0,2.0,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,
12476428,home,Hull City,Marvin Mehlem,marvin-mehlem,M. Mehlem,M,10,174.0,152,M,797691,EUR,873936000,M,8,8,False,25.0,17.0,1.0,0.0,1.0,2.0,16.0,23.0,,4.0,,,,,,,63.0,32.0,7.2,9.0,2,,,,,,1.0,2.0,,1.0,,,,2.0,2.0,,,,,,,,,2.0,,,1.0,1.0,,,
12476428,home,Hull City,Will Jarvis,will-jarvis,W. Jarvis,F,36,185.0,96,M,1126205,EUR,1040083200,F,36,36,False,19.0,18.0,,0.0,7.0,8.0,11.0,13.0,,2.0,,,,,,,90.0,41.0,7.1,11.0,2,William Jarvis,,,2.0,,9.0,6.0,3.0,8.0,3.0,,,1.0,,2.0,2.0,,,,1.0,,1.0,1.0,,1.0,,,,,
12476428,home,Hull City,Tyrell Sellars-Fleming,sellars-fleming-tyrell,T. Sellars-Fleming,F,40,173.0,45,M,1214342,EUR,1117497600,F,41,41,False,19.0,13.0,1.0,0.0,4.0,4.0,9.0,15.0,,1.0,,4.0,,,,,90.0,27.0,6.4,11.0,1,Tyrell Sellars-Fleming,,,,4.0,7.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,4.0,,,,,,1.0,,
