match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,description,injury,length
13473368,FT,6.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
13473368,,,,,87,,,4,,,card,Gilberto,Foul,False,123347208.0,False,yellow,158561.0,Gilberto,,,
13473368,,6.0,0.0,,81,,,10,,,goal,,,,300656036.0,True,regular,840219.0,Pedro,,,
13473368,,,,,81,,,10,,,inGamePenalty,,goalkeeperSave,,118530113.0,True,missed,840219.0,Pedro,Goalkeeper save,,
13473368,,,,,80,,,11,,,substitution,,,,123869159.0,True,regular,,,,False,
13473368,,,,,73,,,18,,,card,Wesley,Foul,False,123347173.0,True,yellow,1134200.0,Wesley,,,
13473368,,5.0,0.0,,71,,,20,,,goal,,,,300655354.0,True,regular,840219.0,Pedro,,,
13473368,,,,,69,,,22,,,substitution,,,,123869119.0,False,injury,,,,True,
13473368,,,,,60,,,31,,,substitution,,,,123869118.0,False,regular,,,,False,
13473368,,,,,57,,,34,,,substitution,,,,123869113.0,True,regular,,,,False,
13473368,,,,,57,,,34,,,substitution,,,,123869114.0,True,regular,,,,False,
13473368,,4.0,0.0,,56,,,35,,,goal,,,,300655353.0,True,regular,333587.0,Giorgian De Arrascaeta,,,
13473368,,,,,46,,,45,,,substitution,,,,123869117.0,False,regular,,,,False,
13473368,,,,,46,,,45,,,substitution,,,,123869116.0,False,regular,,,,False,
13473368,,,,,46,,,45,,,substitution,,,,123869115.0,False,regular,,,,False,
13473368,,,,,46,,,45,,,substitution,,,,123869089.0,True,regular,,,,False,
13473368,HT,3.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
13473368,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,2.0
13473368,,,,,38,,,8,,,substitution,,,,123869045.0,True,injury,,,,True,
13473368,,3.0,0.0,,22,,,24,,,goal,,,,300654374.0,True,regular,124992.0,Danilo,,,
13473368,,2.0,0.0,,18,,,28,,,goal,,,,300654289.0,True,regular,937937.0,Gonzalo Plata,,,
13473368,,1.0,0.0,,13,,,33,,,goal,,,,300654183.0,True,regular,590262.0,Erick Pulgar,,,
