match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonContest,stat_blockedScoringAttempt,player_sofascoreId,captain,stat_goals,stat_bigChanceCreated
12764321,home,Athletic Club,Julen Agirrezabala,,,julen-agirrezabala,J. Agirrezabala,G,25,187,1101,M,1014412,EUR,977788800,G,13,13,False,24.0,20.0,7.0,3.0,0.0,17.0,17.0,3.0,7.0,7.0,1.0,1.0,2.0,90.0,32.0,7.3,4.0,0.00045628,0,0.2461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764321,home,Athletic Club,Andoni Gorosabel,,,andoni-gorosabel,A. Gorosabel,D,2,174,536,M,866810,EUR,839116800,D,2,2,False,34.0,27.0,2.0,,0.0,13.0,17.0,15.0,19.0,4.0,,,,56.0,48.0,6.8,10.0,0.0652729,0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12764321,home,Athletic Club,Daniel Vivian,,,daniel-vivian,D. Vivian,D,3,183,3121,M,910978,EUR,931132800,D,3,3,False,96.0,78.0,17.0,8.0,0.0,57.0,59.0,21.0,37.0,6.0,,,,90.0,118.0,7.6,19.0,0.0123997,0,,,,4.0,10.0,,,4.0,3.0,7.0,,,,,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
12764321,home,Athletic Club,Aitor Paredes,,,aitor-paredes,A. Paredes,D,4,186,1138,M,959872,EUR,956966400,D,4,4,False,79.0,72.0,4.0,,0.0,50.0,52.0,22.0,27.0,6.0,,,,90.0,87.0,6.9,7.0,0.00823468,0,,,,3.0,,,,5.0,1.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,
12764321,home,Athletic Club,Yuri Berchiche,,,yuri-berchiche,Y. Berchiche,D,17,181,1143,M,84531,EUR,634608000,D,17,17,False,63.0,51.0,2.0,1.0,0.0,23.0,28.0,28.0,37.0,8.0,,,,90.0,91.0,8.3,14.0,0.0547136,3,,2.0,,,7.0,,,,,3.0,3.0,,,3.0,,1.0,,,3.0,,2.0,1.0,1.0,0.113,0.1283,,,,,,
12764321,home,Athletic Club,Mikel Jauregizar,,,mikel-jauregizar,M. Jauregizar,M,18,177,1786,M,1495844,EUR,1068681600,M,23,23,False,54.0,47.0,4.0,3.0,0.0,17.0,19.0,31.0,36.0,9.0,,,,74.0,69.0,7.7,8.0,0.0877169,1,,1.0,1.0,2.0,9.0,1.0,1.0,2.0,,5.0,4.0,1.0,,2.0,1.0,1.0,,,2.0,,,,,0.061,,1.0,1.0,,,,
12764321,home,Athletic Club,Iñigo Ruiz de Galarreta,,,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,984,M,96365,EUR,744595200,M,16,16,False,51.0,43.0,6.0,3.0,0.0,12.0,15.0,31.0,36.0,6.0,,,,84.0,61.0,7.3,9.0,0.0396574,2,,,,1.0,3.0,,1.0,1.0,1.0,2.0,2.0,1.0,,2.0,,,,,,1.0,2.0,,,0.0593,,1.0,,,,,
12764321,home,Athletic Club,Iñaki Williams,,,inaki-williams,I. Williams,M,9,186,20576,M,783374,EUR,771638400,M,9,9,False,23.0,21.0,1.0,1.0,0.0,3.0,3.0,19.0,26.0,3.0,,,,90.0,47.0,7.3,18.0,0.0607371,3,,6.0,1.0,7.0,3.0,1.0,6.0,,1.0,,,4.0,1.0,1.0,,2.0,1.0,,,,2.0,1.0,,0.5358,0.7608,1.0,,IñakiWill,True,1.0,
12764321,home,Athletic Club,Oihan Sancet,,,oihan-sancet,O. Sancet,M,8,188,3417,M,966801,EUR,956620800,M,8,8,False,35.0,32.0,,,0.0,13.0,14.0,20.0,23.0,,,,,90.0,50.0,7.0,9.0,0.0265111,1,,2.0,1.0,7.0,2.0,1.0,2.0,,,,,,,,2.0,,2.0,,2.0,,,1.0,,0.386,0.9661,,,,,1.0,
12764321,home,Athletic Club,Nico Williams,,,nico-williams,N. Williams,M,10,180,84078,M,1085400,EUR,1026432000,M,10,10,False,28.0,22.0,1.0,1.0,1.0,6.0,6.0,17.0,29.0,3.0,,,,90.0,64.0,8.3,22.0,0.192225,3,,7.0,1.0,8.0,10.0,,12.0,,1.0,1.0,1.0,2.0,,5.0,,,3.0,,2.0,1.0,,2.0,,0.1049,0.2585,7.0,1.0,NicoWill,,,1.0
