match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_aerialLost,stat_outfielderBlock,stat_wasFouled,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalCross,stat_shotOffTarget,stat_keyPass,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_hitWoodwork
12764164,home,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,911,M,100390,EUR,668563200,G,40,40,False,28.0,10.0,23.0,5.0,0.0,7.0,10.0,3.0,18.0,2.0,7.0,1.0,4.0,5.0,1.0,1.0,90.0,38.0,8.1,18.0,0.00048285,0,1.0396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764164,home,Stade Brestois,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182,202,M,1129751,EUR,870566400,D,25,25,False,14.0,9.0,2.0,1.0,0.0,4.0,4.0,5.0,10.0,2.0,2.0,,,,,,56.0,32.0,7.3,10.0,0.00526065,1,,,,1.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,0.5482,0.5278,,,,,,,,,,,,,,,,,,
12764164,home,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,241,M,328035,EUR,788054400,D,5,5,False,35.0,25.0,9.0,4.0,0.0,20.0,23.0,5.0,12.0,6.0,3.0,,,,,,90.0,48.0,7.3,10.0,0.00349391,0,,,,2.0,3.0,6.0,,,,,,,3.0,2.0,1.0,,,True,2.0,1.0,1.0,,,,,,,,,,,,,,
12764164,home,Stade Brestois,Abdoulaye Ndiaye,abdoulaye-ndiaye,A. Ndiaye,D,3,195,1249,M,984527,EUR,1018396800,D,3,3,False,19.0,16.0,4.0,3.0,0.0,12.0,14.0,4.0,5.0,8.0,2.0,,,,,,90.0,39.0,7.5,5.0,0.00601165,0,,,,1.0,4.0,4.0,1.0,1.0,,,,,3.0,1.0,,,,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,
12764164,home,Stade Brestois,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,604,M,143344,EUR,723254400,D,22,22,False,24.0,19.0,2.0,1.0,0.0,7.0,8.0,12.0,18.0,4.0,6.0,,,,,,90.0,50.0,7.4,9.0,0.0307244,0,,,,1.0,,4.0,,,1.0,1.0,,,,,,,,,,,2.0,2.0,1.0,2.0,,,,,,,,,,,
12764164,home,Stade Brestois,Mahdi Camara,camara-mahdi,M. Camara,M,45,178,962,M,916041,EUR,899164800,M,45,45,False,24.0,15.0,3.0,1.0,0.0,5.0,10.0,10.0,15.0,2.0,8.0,,,,,,90.0,51.0,7.5,17.0,0.0217858,1,,,,,5.0,10.0,2.0,1.0,3.0,1.0,,,9.0,8.0,,0.044,,,,,,2.0,3.0,1.0,1.0,1.0,,,,,,,,,
12764164,home,Stade Brestois,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,345,M,330099,EUR,829526400,M,6,6,False,18.0,14.0,1.0,1.0,0.0,7.0,9.0,7.0,9.0,2.0,3.0,,,,,,90.0,35.0,6.6,11.0,0.0056732,0,,,,1.0,4.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,
12764164,home,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,200,M,861324,EUR,896486400,M,8,8,False,23.0,19.0,2.0,,0.0,11.0,13.0,8.0,10.0,3.0,8.0,,,,,,90.0,39.0,6.7,8.0,0.0206081,0,,,,,5.0,2.0,1.0,2.0,1.0,,,,1.0,,3.0,,,,,,1.0,2.0,,,,3.0,,,,,,,,,
12764164,home,Stade Brestois,Kamory Doumbia,kamory-doumbia,K. Doumbia,M,23,170,5647,M,1156353,EUR,1045526400,M,9,9,False,33.0,28.0,1.0,1.0,0.0,9.0,9.0,20.0,28.0,,4.0,,,,,,88.0,61.0,7.0,18.0,0.163844,2,,Kamory Doumbia,,,12.0,3.0,1.0,1.0,1.0,,,,2.0,1.0,4.0,0.0927,,,5.0,,1.0,3.0,8.0,4.0,,2.0,kamory_doumbia03,1.0,1.0,2.0,,,,,
12764164,home,Stade Brestois,Mama Baldé,mama-balde,M. Baldé,F,17,183,1088,M,557166,EUR,815616000,F,14,14,False,8.0,6.0,1.0,,0.0,,1.0,6.0,7.0,1.0,3.0,,,,,,69.0,23.0,6.3,8.0,0.00503093,3,,,,2.0,7.0,3.0,1.0,2.0,3.0,1.0,1.0,,,,1.0,0.2894,0.3415,,2.0,,,,2.0,,2.0,,,,,,1.0,3.0,,,
12764164,home,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,F,10,10,False,42.0,28.0,3.0,1.0,0.0,9.0,17.0,19.0,29.0,,10.0,,,,,,90.0,74.0,7.0,26.0,0.0391954,1,,,,1.0,9.0,9.0,3.0,1.0,4.0,2.0,1.0,,4.0,2.0,1.0,0.0429,0.2046,,2.0,,2.0,1.0,4.0,4.0,,1.0,,,,,,,,,
12764164,home,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,341,M,831400,EUR,849312000,M,26,26,True,9.0,6.0,,,0.0,2.0,2.0,4.0,9.0,2.0,3.0,,,,,,34.0,22.0,6.7,8.0,0.00504948,3,,,,,5.0,2.0,3.0,,2.0,1.0,2.0,,1.0,1.0,1.0,0.563,0.5755,,,,,,1.0,2.0,1.0,1.0,,,,,1.0,,,,
12764164,home,Stade Brestois,Abdallah Sima,abdallah-sima,A.Sima,F,19,188,2445,M,1029018,EUR,992736000,F,17,17,True,7.0,5.0,,,0.0,,,6.0,9.0,,1.0,,,,,,21.0,15.0,7.0,4.0,0.337639,0,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,1.0,1.0,,,2.0,,1.0,,1.0,1.0,,,,,,
12764164,home,Stade Brestois,Ibrahim Salah,ibrahim-salah,I. Salah,F,21,185,2214,M,1386639,EUR,999129600,F,34,34,True,5.0,3.0,,,0.0,,,3.0,5.0,,,,,,,,8.0,8.0,6.3,4.0,0.00433117,0,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12764164,home,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190,115,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764164,home,Stade Brestois,Noah Jauny,noah-jauny,N. Jauny,G,50,194,74,M,1910904,EUR,1093478400,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,0,,Noah Jauny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764164,home,Stade Brestois,Kenny Lala,kenny-lala,K. Lala,D,77,178,607,M,141080,EUR,686448000,D,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764164,home,Stade Brestois,Jordan Amavi,jordan-amavi,J. Amavi,D,,176,330,M,342915,EUR,763171200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764164,home,Stade Brestois,Paris Noah Irie,paris-noah-irie,P. N. Irie,D,37,186,7,M,1940508,EUR,1144627200,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,0,,Paris,Noah Irie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764164,home,Stade Brestois,Axel Camblan,axel-camblan,A. Camblan,M,7,169,84,M,1135605,EUR,1055894400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,Axel Camblan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764164,away,PSV Eindhoven,Walter Benítez,walter-benitez,W. Benítez,G,44,193,4360,M,249859,EUR,727401600,G,1,1,False,31.0,28.0,10.0,7.0,0.0,28.0,30.0,,1.0,2.0,5.0,1.0,2.0,3.0,1.0,3.0,90.0,41.0,7.3,3.0,7.141e-05,0,0.6493,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
12764164,away,PSV Eindhoven,Rick Karsdorp,rick-karsdorp,R. Karsdorp,D,,182,704,M,363792,EUR,792460800,D,2,2,False,43.0,37.0,3.0,2.0,0.0,21.0,24.0,16.0,20.0,,2.0,,,,,,45.0,50.0,6.4,9.0,0.0214554,0,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,
12764164,away,PSV Eindhoven,Ryan Flamingo,ryan-flamingo,R. Flamingo,D,6,186,1605,M,1046960,EUR,1041292800,D,6,6,False,91.0,78.0,11.0,6.0,0.0,43.0,48.0,35.0,43.0,4.0,6.0,,,,,,90.0,112.0,8.3,14.0,0.728181,0,,Ryan Flamingo,,2.0,2.0,8.0,1.0,,,,,,4.0,4.0,,,,,1.0,1.0,2.0,3.0,1.0,,,1.0,,,,,,,,1.0,
12764164,away,PSV Eindhoven,Olivier Boscagli,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,False,94.0,82.0,17.0,10.0,0.0,49.0,52.0,33.0,42.0,5.0,10.0,,,,,,90.0,109.0,7.7,14.0,0.0315778,1,,,,1.0,2.0,4.0,,,,,1.0,,3.0,3.0,1.0,0.0826,0.4234,,1.0,1.0,,1.0,,,,,,,,,,,,,
12764164,away,PSV Eindhoven,Matteo Dams,matteo-dams,M. Dams,D,32,184,819,M,1162305,EUR,1078790400,D,32,32,False,27.0,23.0,,,0.0,14.0,17.0,10.0,11.0,,3.0,,,,,,45.0,45.0,6.3,10.0,0.186821,0,,Matteo Dams,,,4.0,3.0,2.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,1.0,2.0,3.0,1.0,,1.0,,1.0,,,,,,,
12764164,away,PSV Eindhoven,Ismael Saibari,ismael-saibari,I. Saibari,M,34,185,23319,M,1063767,EUR,980640000,M,34,34,False,42.0,32.0,2.0,2.0,0.0,13.0,14.0,19.0,29.0,,5.0,,,,,,90.0,77.0,7.3,23.0,0.367621,3,,,,1.0,9.0,11.0,,3.0,5.0,3.0,,,5.0,3.0,5.0,0.2184,,,,,2.0,,6.0,1.0,2.0,3.0,ismaelsaibari,,,1.0,,,,,1.0
12764164,away,PSV Eindhoven,Mauro Júnior,mauro-junior,M. Júnior,D,17,171,1141,M,893499,EUR,925948800,M,17,17,False,42.0,34.0,,,0.0,15.0,18.0,19.0,26.0,1.0,6.0,,,,,,90.0,68.0,6.6,18.0,0.0144988,0,,,,2.0,9.0,9.0,1.0,3.0,7.0,3.0,,,3.0,2.0,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,
12764164,away,PSV Eindhoven,Malik Tillman,malik-tillman,M. Tillman,M,10,186,5859,M,975798,EUR,1022544000,M,7,7,False,32.0,26.0,,,0.0,8.0,10.0,18.0,23.0,1.0,6.0,,,,,,84.0,52.0,7.4,14.0,0.0791681,1,,,,2.0,7.0,9.0,,3.0,2.0,1.0,1.0,,4.0,2.0,1.0,0.0251,0.0341,,2.0,,2.0,2.0,2.0,1.0,,3.0,MalikTillman8,,,,,1.0,,,
12764164,away,PSV Eindhoven,Johan Bakayoko,johan-bakayoko,J. Bakayoko,F,9,179,6810,M,1088896,EUR,1050796800,F,11,11,False,34.0,28.0,1.0,1.0,0.0,6.0,7.0,23.0,30.0,,3.0,,,,,,73.0,45.0,7.2,10.0,0.0489841,3,,Johan Bakayoko,,,1.0,1.0,,,,,,,1.0,1.0,,0.1735,,,1.0,,,1.0,2.0,3.0,2.0,2.0,johanbakayoko,1.0,,1.0,,,,,
12764164,away,PSV Eindhoven,Luuk de Jong,luuk-de-jong,L. de Jong,F,26,188,8550,M,40878,EUR,651715200,F,9,9,False,11.0,9.0,,,0.0,3.0,5.0,6.0,6.0,1.0,1.0,,,,,,73.0,20.0,6.2,4.0,0.0163754,4,,,,2.0,4.0,2.0,,1.0,,,2.0,,,,,0.6818,0.43,True,3.0,,,,1.0,,1.0,1.0,luukdejong9,,,1.0,2.0,,,,
12764164,away,PSV Eindhoven,Noa Lang,noa-lang,N. Lang,F,77,173,15611,M,875136,EUR,929577600,F,10,10,False,31.0,23.0,1.0,,0.0,5.0,6.0,20.0,35.0,,5.0,,,,,,90.0,69.0,7.3,27.0,0.329094,3,,,,1.0,7.0,7.0,,2.0,8.0,3.0,,,1.0,1.0,,0.1955,,,,,2.0,,2.0,10.0,2.0,3.0,noano,2.0,1.0,1.0,,1.0,,,
12764164,away,PSV Eindhoven,Richard Ledezma,richard-ledezma,R. Ledezma,D,37,175,944,M,985176,EUR,968198400,D,37,37,True,48.0,45.0,3.0,1.0,0.0,14.0,15.0,31.0,34.0,,1.0,,,,,,45.0,59.0,7.0,5.0,0.0310668,0,,,,1.0,1.0,3.0,,1.0,2.0,2.0,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,
12764164,away,PSV Eindhoven,Joey Veerman,joey-veerman,J. Veerman,M,23,185,3777,M,850816,EUR,911433600,M,23,23,True,48.0,42.0,3.0,3.0,0.0,19.0,22.0,23.0,26.0,,4.0,,,,,,45.0,61.0,7.3,8.0,0.0559353,2,,,,,3.0,2.0,2.0,,,,,,1.0,1.0,,0.1292,,,1.0,1.0,1.0,1.0,2.0,,,2.0,,,,2.0,,,,,
12764164,away,PSV Eindhoven,Ricardo Pepi,ricardo-pepi,R. Pepi,F,9,185,3726,M,986395,EUR,1042070400,F,14,14,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,17.0,8.0,6.7,4.0,0.00322009,1,,,,,2.0,1.0,,,1.0,,1.0,,1.0,,1.0,0.0713,0.152,,,,,,1.0,,,,,,,,,,,,1.0
12764164,away,PSV Eindhoven,Hirving Lozano,hirving-lozano,H. Lozano,F,11,175,6560,M,385320,EUR,807062400,F,27,27,True,6.0,4.0,,,0.0,,,5.0,8.0,,1.0,,,,,,17.0,11.0,6.7,3.0,0.00567657,0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,hirvinglozano,1.0,,,,,,,
12764164,away,PSV Eindhoven,Guus Til,guus-til,G. Til,M,20,183,2259,M,845798,EUR,882748800,M,20,20,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,12.0,2.0,6.6,,0.174456,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764164,away,PSV Eindhoven,Joël Drommel,joel-drommel,J. Drommel,G,1,189,377,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764164,away,PSV Eindhoven,Niek Schiks,niek-schiks,N. Schiks,G,24,188,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764164,away,PSV Eindhoven,Armando Obispo,armando-obispo,A. Obispo,D,4,184,451,M,825838,EUR,920592000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764164,away,PSV Eindhoven,Fredrik Oppegård,fredrik-oppegard,F. Oppegård,D,22,175,200,M,1005648,EUR,1028678400,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
