match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_hitWoodwork,stat_errorLeadToAShot
12421258,home,KAA Gent,Hyllarion Goore,Bi Christ Hyllarion,Goore,bi-goore,H. Goore,F,45,183,294,M,2048955,EUR,1124841600,F,45,45,False,16.0,11.0,2.0,1.0,0.0,1.0,1.0,11.0,16.0,,2.0,,,,,72.0,34.0,6.8,10.0,0.0319472,5,,1.0,4.0,,5.0,5.0,,5.0,4.0,,1.0,1.0,3.0,,,1.0,,1.0,,2.0,1.0,1.0132,,,3.0,,,1.0,,,
12421258,home,KAA Gent,Momodou Sonko,Momodou Sonko,,momodou-sonko,M. Sonko,M,11,176,575,M,1135616,EUR,1107129600,F,11,11,True,15.0,10.0,,,0.0,4.0,4.0,6.0,11.0,,2.0,,,,,31.0,26.0,6.7,10.0,0.0341103,0,,,,,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,
12421258,home,KAA Gent,Aimé Omgba,,,aime-omgba,A. Omgba,M,10,183,241,M,1459382,EUR,1035244800,M,10,10,True,10.0,7.0,,,0.0,5.0,6.0,2.0,4.0,,,,,,,19.0,15.0,6.9,3.0,0.00129473,0,,,3.0,,3.0,3.0,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
12421258,home,KAA Gent,Hugo Gambor,,,gambor-hugo,H. Gambor,D,23,186,141,M,1082541,EUR,1041206400,D,12,12,True,20.0,14.0,5.0,3.0,0.0,11.0,12.0,3.0,8.0,,3.0,,,,,18.0,28.0,6.5,10.0,0.00163847,0,,,3.0,,6.0,3.0,,1.0,,,3.0,2.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,
12421258,home,KAA Gent,Hélio Varela,,,varela-helio,H. Varela,F,29,176,599,M,1094395,EUR,1020384000,F,29,29,True,6.0,6.0,,,0.0,3.0,3.0,3.0,4.0,,,,,,,18.0,10.0,6.4,2.0,0.00351355,0,,1.0,2.0,,5.0,2.0,,1.0,,,,,,2.0,2.0,,,,,,1.0,,,,,,,,,,
12421258,home,KAA Gent,Noah Fadiga,,,fadiga-noah,N. Fadiga,M,27,187,700,M,960437,EUR,944179200,D,22,22,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,10.0,6.0,7.4,2.0,4.6e-07,1,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,0.2715,1.0,0.6043,,,,,1.0,,
12421258,home,KAA Gent,Celestin De Schrevel,,,de-schrevel-celestin,C. D. Schrevel,G,1,188,78,M,1048440,EUR,1017705600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421258,home,KAA Gent,Pieter Gerkens,,,pieter-gerkens,P. Gerkens,M,18,180,179,M,190401,EUR,808272000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421258,home,KAA Gent,Franck Surdez,,,franck-surdez,F. Surdez,F,19,184,273,M,1092662,EUR,1020556800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421258,home,KAA Gent,Andri Guðjohnsen,,,andri-gudjohnsen,A. Guðjohnsen,F,11,188,952,M,982523,EUR,1012262400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421258,away,KV Kortrijk,Lucas Pirard,,,lucas-pirard,L. Pirard,G,21,191,81,M,190379,EUR,794793600,G,95,95,False,28.0,7.0,26.0,5.0,0.0,4.0,9.0,3.0,19.0,3.0,9.0,1.0,1.0,2.0,2.0,90.0,36.0,6.3,22.0,0.00026251,0,0.3411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421258,away,KV Kortrijk,Jean-Kévin Duverne,,,jean-kevin-duverne,J. Duverne,D,29,184,2644,M,845930,EUR,868665600,D,93,93,False,49.0,26.0,9.0,1.0,0.0,9.0,15.0,18.0,36.0,,7.0,,,,,90.0,74.0,6.3,30.0,0.142454,0,,2.0,,2.0,7.0,8.0,1.0,5.0,3.0,,2.0,,,1.0,1.0,1.0,,1.0,3.0,,,,,,,,,,,,
12421258,away,KV Kortrijk,Mark Mampasi,,,mark-mampasi,M. Mampasi,D,18,185,119,M,998740,EUR,1047427200,D,4,4,False,33.0,25.0,8.0,3.0,0.0,16.0,17.0,9.0,16.0,4.0,9.0,,,,,90.0,49.0,7.1,10.0,0.00232544,0,,,,8.0,3.0,10.0,,,,3.0,2.0,2.0,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,
12421258,away,KV Kortrijk,Ryotaro Tsunoda,,,tsunoda-ryotaro,R. Tsunoda,D,22,183,198,M,1083801,EUR,930441600,D,33,33,False,29.0,14.0,9.0,1.0,0.0,10.0,13.0,4.0,16.0,4.0,6.0,,,,,90.0,53.0,7.5,18.0,0.00118562,0,,,1.0,4.0,3.0,9.0,,1.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,,2.0,,1.0,,,,,,,,,,,,
12421258,away,KV Kortrijk,James Ndjeungoue,,,james-ndjeungoue,J. Ndjeungoue,D,5,186,158,M,1394357,EUR,1049414400,D,5,5,False,50.0,29.0,20.0,2.0,0.0,8.0,13.0,21.0,37.0,5.0,8.0,,,,,90.0,74.0,6.6,22.0,0.0135772,1,,,,2.0,4.0,4.0,,,,4.0,2.0,2.0,1.0,,1.0,,,,3.0,1.0,,0.1079,,,,,,,,1.0,
12421258,away,KV Kortrijk,Brecht Dejaegere,,,brecht-dejaegere,B. Dejaegere,M,19,174,155,M,122859,EUR,675475200,M,16,16,False,25.0,18.0,1.0,,0.0,7.0,10.0,11.0,16.0,,5.0,,,,,64.0,42.0,6.7,14.0,0.00618054,1,,1.0,4.0,,6.0,3.0,,,,2.0,3.0,,6.0,,1.0,,,,1.0,,,0.1273,,,1.0,True,,,,,
12421258,away,KV Kortrijk,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186,79,M,846330,EUR,896140800,M,27,27,False,35.0,25.0,3.0,,0.0,14.0,17.0,11.0,18.0,1.0,4.0,,,,,90.0,44.0,6.4,12.0,0.00873902,0,,,3.0,3.0,8.0,5.0,1.0,,,3.0,1.0,,1.0,1.0,3.0,,,,1.0,,,,,,,,,,,,
12421258,away,KV Kortrijk,Nayel Mehssatou,,,nayel-mehssatou,N. Mehssatou,M,8,172,534,M,1064174,EUR,1018569600,M,6,6,False,41.0,32.0,6.0,3.0,1.0,8.0,9.0,25.0,34.0,1.0,7.0,,,,,89.0,54.0,7.4,13.0,0.597229,0,,2.0,1.0,,4.0,2.0,1.0,1.0,,1.0,,,1.0,2.0,,3.0,,1.0,1.0,,,,,,,,1.0,,,,
12421258,away,KV Kortrijk,Dion De Neve,,,dion-de-neve,D. D. Neve,M,14,180,102,M,923974,EUR,992304000,F,11,11,False,15.0,10.0,,,0.0,5.0,6.0,5.0,9.0,,2.0,,,,,63.0,25.0,6.4,8.0,0.00373354,1,,,5.0,1.0,9.0,2.0,1.0,2.0,1.0,,,,1.0,,,,,,2.0,,1.0,0.0203,,,1.0,,,,,,
12421258,away,KV Kortrijk,Abdelkahar Kadri,,,abdelkahar-kadri,A. Kadri,M,37,170,2010,M,1007528,EUR,961804800,F,10,10,False,39.0,31.0,1.0,,0.0,5.0,6.0,28.0,36.0,1.0,3.0,,,,,89.0,53.0,6.7,13.0,0.0839683,1,,3.0,4.0,1.0,6.0,2.0,1.0,1.0,,1.0,1.0,,2.0,,,1.0,1.0,2.0,,,2.0,0.1371,,,1.0,,,,,,1.0
12421258,away,KV Kortrijk,Thierry Ambrose,,,thierry-ambrose,T. Ambrose,F,68,178,423,M,356024,EUR,859507200,F,68,68,False,32.0,19.0,,,0.0,2.0,5.0,17.0,28.0,,4.0,,,,,89.0,47.0,7.4,24.0,0.214184,1,,1.0,5.0,4.0,12.0,7.0,3.0,5.0,3.0,,,,5.0,,1.0,1.0,,,1.0,,2.0,0.7478,1.0,0.9928,,,,,1.0,,
12421258,away,KV Kortrijk,Koen Kostons,Koen,Kostons,koen-kostons,K. Kostons,F,10,185,334,M,847073,EUR,937612800,F,18,18,True,11.0,9.0,,,1.0,5.0,5.0,4.0,6.0,,3.0,,,,,27.0,15.0,7.1,4.0,0.107841,1,,,1.0,,3.0,,1.0,,,,,,1.0,,2.0,1.0,,,,,,0.1212,1.0,0.1617,,,1.0,,,,
12421258,away,KV Kortrijk,Marco Ilaimaharitra,,,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178,500,M,358198,EUR,806716800,M,23,23,True,10.0,7.0,,,0.0,5.0,6.0,2.0,4.0,3.0,2.0,,,,,26.0,16.0,7.1,3.0,0.00098058,1,,,,,1.0,,,,,,,,,,,,,,1.0,,,0.5223,1.0,0.7314,,,,,1.0,,
12421258,away,KV Kortrijk,Karim Dermane,Karim Dermane,,karim-dermane,K. Dermane,M,29,193,3302,M,1130307,EUR,1072396800,M,8,8,True,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,,,,11.0,2.0,6.5,,1.226e-05,0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12421258,away,KV Kortrijk,Nacho Ferri,,,nacho-ferri,N. Ferri,F,90,192,459,M,1196903,EUR,1096934400,F,19,19,True,4.0,1.0,1.0,1.0,0.0,,,1.0,4.0,,1.0,,,,,11.0,6.0,6.8,4.0,0.0169588,0,,,,4.0,,5.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12421258,away,KV Kortrijk,Gilles Dewaele,,,gilles-dewaele,G. Dewaele,D,20,180,52,M,285943,EUR,824169600,D,20,20,True,,,,,0.0,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421258,away,KV Kortrijk,Ebbe De Vlaeminck,Ebbe De Vlaeminck,,ebbe-de-vlaeminck,E. D. Vlaeminck,G,13,184,51,M,1187184,EUR,1131062400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421258,away,KV Kortrijk,Mouhamed Gueye,,,gueye-mouhamed,M. Guèye,M,2,171,130,M,1470031,EUR,1068940800,M,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421258,away,KV Kortrijk,Massimo Bruno,,,massimo-bruno,M. Bruno,M,17,177,60,M,94298,EUR,748224000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421258,away,KV Kortrijk,Karol Czubak,,,karol-czubak,K. Czubak,F,9,193,493,M,1006858,EUR,948758400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
