match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_accurateCross,stat_aerialLost,stat_bigChanceCreated,stat_totalOffside,stat_keyPass,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
12514102,home,Rio Ave,Clayton,,,clayton,Clayton,F,19,184,1602,M,1017023,EUR,916012800,F,9,9,False,20.0,13.0,2.0,1.0,0.0,11.0,13.0,2.0,7.0,,4.0,,,,89.0,47.0,8.1,18.0,0.0405998,4,,,,1.0,8.0,9.0,,5.0,3.0,,,,1.0,1.0,7.0,4.0,1.0,1.0705,,4.0,1.0,1.1688,2.0,,3.0,1.0,1.0,2.0,,,,,
12514102,home,Rio Ave,Martim Neto,,,neto-martim,M. Neto,M,16,185,858,M,1100646,EUR,1042502400,M,76,76,True,8.0,5.0,,,0.0,3.0,4.0,2.0,4.0,,1.0,,,,28.0,10.0,6.3,4.0,0.00033455,0,,,,,4.0,1.0,,1.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,
12514102,home,Rio Ave,Omar Richards,,,omar-richards,O. Richards,D,77,174,528,M,892483,EUR,887500800,D,98,98,True,4.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,18.0,8.0,6.4,3.0,0.00017152,0,,,,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
12514102,home,Rio Ave,Tiago Morais,,,tiago-morais,T. Morais,F,21,168,233,M,1067284,EUR,1062547200,F,11,11,True,4.0,2.0,,,0.0,2.0,3.0,,1.0,1.0,1.0,,,,18.0,7.0,6.3,2.0,3.364e-05,1,,,,,,,,,,,,1.0,,,,,,0.0762,,1.0,,0.0287,,,,,,,1.0,,,,
12514102,home,Rio Ave,João Novais,,,joao-novais,J. Novais,M,7,183,160,M,233370,EUR,742262400,M,6,6,True,,,,,0.0,,,,,,,,,,1.0,,,,,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
12514102,home,Rio Ave,Karem Zoabi,Karem Zoabi,,karem-zoabi,K. Zoabi,F,14,184,147,M,1214878,EUR,1146614400,F,14,14,True,,,,,0.0,,,,,1.0,,,,,1.0,3.0,,,,0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,
12514102,home,Rio Ave,Matheus Teixeira,,,matheus-teixeira,M. Teixeira,G,1,187,100,M,939928,EUR,920851200,G,95,95,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514102,home,Rio Ave,João Tomé,,,joao-tome,J. Tomé,D,20,183,171,M,1173124,EUR,1045008000,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514102,home,Rio Ave,Konstantinos Kostoulas,Konstantinos Kostoulas,,kostoulas-konstantinos,K. Kostoulas,D,5,185,211,M,1196046,EUR,1107734400,D,82,82,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514102,home,Rio Ave,Theofanis Bakoulas,Theofanis Bakoulas,,theofanis-bakoulas,T. Bakoulas,M,29,175,462,M,1562121,EUR,1104796800,M,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514102,away,Sporting Braga,Lukáš Horníček,,,lukas-hornicek,L. Horníček,G,1,194,548,M,963744,EUR,1026518400,G,91,91,False,30.0,27.0,3.0,,0.0,27.0,28.0,,2.0,3.0,10.0,1.0,5.0,,90.0,46.0,6.8,4.0,0.00011411,0,0.0481,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,3.0,3.0,
12514102,away,Sporting Braga,Victor Gómez,,,victor-gomez,V. Gómez,D,2,169,297,M,877918,EUR,954547200,D,2,2,False,36.0,27.0,9.0,4.0,0.0,13.0,15.0,15.0,26.0,,3.0,,,,76.0,56.0,6.6,15.0,0.0424811,0,,,5.0,,,2.0,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,
12514102,away,Sporting Braga,Paulo Oliveira,,,paulo-oliveira,P. Oliveira,D,15,187,180,M,106751,EUR,694828800,D,15,15,False,74.0,63.0,11.0,3.0,0.0,47.0,49.0,16.0,25.0,2.0,5.0,,,,90.0,84.0,6.6,11.0,0.00665503,0,,,,2.0,2.0,3.0,,,,,,2.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,
12514102,away,Sporting Braga,Robson Bambu,,,robson-bambu,R. Bambu,D,3,184,362,M,923186,EUR,879292800,D,3,3,False,85.0,75.0,8.0,3.0,0.0,43.0,46.0,32.0,39.0,5.0,4.0,,,,82.0,93.0,6.6,11.0,0.0178454,0,,,,5.0,3.0,6.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,2.0,,,1.0,,,,,1.0
12514102,away,Sporting Braga,Francisco Chissumba,Francisco,Chissumba,francisco-chissumba,F. Chissumba,D,55,180,264,M,1158067,EUR,1117324800,D,55,55,False,72.0,64.0,4.0,2.0,1.0,30.0,33.0,34.0,47.0,2.0,5.0,,,,90.0,107.0,6.7,21.0,0.0987518,0,,,8.0,,7.0,3.0,1.0,2.0,,,,2.0,,,2.0,3.0,2.0,,,,,,1.0,,1.0,,,1.0,,,,,
12514102,away,Sporting Braga,Jean-Baptiste Gorby,,,jean-baptiste-gorby,J. Gorby,M,29,181,4294,M,1120039,EUR,1027555200,M,29,29,False,66.0,56.0,13.0,7.0,0.0,28.0,29.0,28.0,38.0,,,,,,76.0,74.0,6.8,12.0,0.0201516,0,,,1.0,1.0,3.0,4.0,1.0,,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,
12514102,away,Sporting Braga,João Moutinho,,,joao-moutinho,J. Moutinho,M,8,171,1563,M,6562,EUR,526521600,M,8,8,False,59.0,53.0,6.0,4.0,0.0,19.0,19.0,34.0,40.0,,6.0,,,,62.0,64.0,7.1,6.0,0.0419171,0,,,,1.0,4.0,5.0,2.0,,,,,,4.0,3.0,,,2.0,,,,,,,,,,,1.0,,,,,
12514102,away,Sporting Braga,Roger Fernandes,,,roger-fernandes,R. Fernandes,M,78,170,2450,M,1128560,EUR,1132531200,M,11,11,False,5.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,,1.0,,,,24.0,10.0,6.7,1.0,0.00492197,2,,,,,1.0,,,1.0,,1.0,,,,,,,,0.0239,,1.0,,0.0153,,,,,,,,,,,
12514102,away,Sporting Braga,Ricardo Horta,,,ricardo-horta,R. Horta,M,21,173,2145,M,314380,EUR,779587200,M,21,21,False,42.0,35.0,1.0,,0.0,19.0,20.0,16.0,24.0,,5.0,,,,90.0,61.0,7.0,14.0,0.0221988,4,,True,2.0,,7.0,4.0,2.0,4.0,1.0,2.0,,,3.0,2.0,2.0,,1.0,0.2864,,2.0,,0.0866,,,1.0,,,1.0,,,,,
12514102,away,Sporting Braga,Ismael Gharbi,,,gharbi-ismael,I. Gharbi,M,11,173,7580,M,1113488,EUR,1081555200,M,20,20,False,30.0,27.0,1.0,1.0,0.0,6.0,7.0,21.0,29.0,,2.0,,,,76.0,53.0,6.8,18.0,0.0496877,1,,,6.0,,5.0,3.0,3.0,1.0,,,,,3.0,3.0,7.0,,1.0,0.0928,,1.0,,0.1919,,,,,,1.0,,,,,
12514102,away,Sporting Braga,Fran Navarro,,,fran-navarro,F. Navarro,F,39,179,1028,M,914772,EUR,886464000,F,39,39,False,15.0,10.0,,,0.0,1.0,2.0,9.0,13.0,,3.0,,,,90.0,20.0,7.4,6.0,0.283258,1,,,,,1.0,1.0,,,,,,1.0,,,1.0,1.0,1.0,0.1134,,1.0,1.0,0.8617,,,,,,2.0,,,,,
12514102,away,Sporting Braga,Gabriel Martínez,Gabriel Martínez,,gabriel-martinez,G. Martínez,M,77,185,489,M,1134430,EUR,1043193600,F,77,77,True,27.0,18.0,3.0,1.0,0.0,7.0,12.0,11.0,20.0,,3.0,,,,66.0,51.0,7.1,17.0,0.114242,5,,,5.0,1.0,5.0,5.0,,3.0,2.0,1.0,,1.0,,,1.0,2.0,1.0,0.3679,2.0,2.0,,0.2367,1.0,,2.0,,,1.0,1.0,,,,
12514102,away,Sporting Braga,Uroš Račić,,,uros-racic,U. Račić,M,10,193,669,M,839909,EUR,890092800,M,10,10,True,25.0,19.0,2.0,1.0,0.0,5.0,6.0,14.0,19.0,1.0,1.0,,,,28.0,31.0,6.8,6.0,0.0199244,1,,,,1.0,2.0,3.0,,,,1.0,,1.0,1.0,1.0,,1.0,2.0,0.1122,,,,,,,,,,,,,,,
12514102,away,Sporting Braga,João Ferreira,,,joao-ferreira,J. Ferreira,D,13,185,384,M,976401,EUR,985219200,D,13,13,True,13.0,13.0,1.0,1.0,0.0,7.0,7.0,6.0,6.0,1.0,2.0,,,,14.0,16.0,6.8,,0.00502436,0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,
12514102,away,Sporting Braga,Diego Rodrigues,Diego Henrique,Rodrigues,rodrigues-diego,D. Rodrigues,M,50,178,222,M,1184326,EUR,1116892800,M,50,50,True,17.0,14.0,1.0,1.0,0.0,4.0,4.0,10.0,14.0,,,,,,14.0,21.0,6.8,5.0,0.0203551,0,,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,
12514102,away,Sporting Braga,Amine El Ouazzani,,,el-ouazzani-amine,A. E. Ouazzani,F,9,188,2047,M,1014048,EUR,995155200,F,9,9,True,2.0,1.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,14.0,3.0,6.8,1.0,0.346541,0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,
12514102,away,Sporting Braga,Tiago Sá,,,tiago-sa,T. Sá,G,12,188,145,M,344159,EUR,789782400,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514102,away,Sporting Braga,Adrián Marín,,,adrian-marin,A. Marín,D,21,181,96,M,547242,EUR,852768000,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514102,away,Sporting Braga,Bright Arrey-Mbi,,,bright-arrey-mbi,B. Arrey-Mbi,D,26,187,788,M,997173,EUR,1048636800,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514102,away,Sporting Braga,João Vasconcelos,,,joao-vasconcelos,J. Vasconcelos,M,80,180,176,M,1828923,EUR,1109376000,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
